 ,Label,Area,X,Y,BX,BY,Width,Height,10678.04,Distance from edge (nm),Diamater (nm)
51,0.14;100%;1P;I10-1.tif,26.089,2174.261,232.957,2170.649,231.151,7.223,3.612,,8503.779,7.223
52,0.14;100%;1P;I10-1.tif,26.089,1421.215,249.209,1419.409,245.598,3.612,7.223,,9256.825,3.612
53,0.14;100%;1P;I10-1.tif,39.134,1552.441,252.219,1549.432,249.209,7.223,7.223,,9125.599,7.223
54,0.14;100%;1P;I10-1.tif,13.045,2537.24,251.015,2535.434,249.209,3.612,3.612,,8140.8,3.612
55,0.14;100%;1P;I10-1.tif,65.223,2345.818,256.794,2340.4,252.821,10.835,10.835,,8332.222,10.835
56,0.14;100%;1P;I10-1.tif,26.089,790.969,258.239,787.357,256.433,7.223,3.612,,9887.071,7.223
57,0.14;100%;1P;I10-1.tif,65.223,13.363,263.295,7.223,260.044,10.835,7.223,,10664.677,10.835
58,0.14;100%;1P;I10-1.tif,13.045,1092.548,261.85,1090.742,260.044,3.612,3.612,,9585.492,3.612
59,0.14;100%;1P;I10-1.tif,13.045,1002.255,265.462,1000.449,263.656,3.612,3.612,,9675.785,3.612
60,0.14;100%;1P;I10-1.tif,26.089,3297.509,272.686,3293.897,270.88,7.223,3.612,,7380.531,7.223
61,0.14;100%;1P;I10-1.tif,13.045,3111.504,276.297,3109.699,274.491,3.612,3.612,,7566.536,3.612
62,0.14;100%;1P;I10-1.tif,626.14,2034.683,298.871,2015.345,285.327,36.117,28.894,,8643.357,36.117
63,0.14;100%;1P;I10-1.tif,13.045,1616.249,294.356,1614.443,292.55,3.612,3.612,,9061.791,3.612
64,0.14;100%;1P;I10-1.tif,117.401,21.871,307.599,14.447,303.385,14.447,10.835,,10656.169,14.447
65,0.14;100%;1P;I10-1.tif,13.045,3306.538,305.191,3304.732,303.385,3.612,3.612,,7371.502,3.612
66,0.14;100%;1P;I10-1.tif,13.045,218.51,337.697,216.704,335.891,3.612,3.612,,10459.53,3.612
67,0.14;100%;1P;I10-1.tif,65.223,3189.518,345.642,3181.933,339.503,14.447,10.835,,7488.522,14.447
68,0.14;100%;1P;I10-1.tif,52.178,2239.272,346.726,2235.66,343.114,7.223,7.223,,8438.768,7.223
69,0.14;100%;1P;I10-1.tif,13.045,3219.856,352.144,3218.05,350.338,3.612,3.612,,7458.184,3.612
70,0.14;100%;1P;I10-1.tif,208.713,3189.382,370.202,3181.933,357.561,14.447,21.67,,7488.658,14.447
71,0.14;100%;1P;I10-1.tif,104.357,86.681,384.649,79.458,379.232,14.447,10.835,,10591.359,14.447
72,0.14;100%;1P;I10-1.tif,13.045,969.749,388.261,967.943,386.455,3.612,3.612,,9708.291,3.612
73,0.14;100%;1P;I10-1.tif,65.223,358.645,408.487,353.949,404.514,10.835,7.223,,10319.395,10.835
74,0.14;100%;1P;I10-1.tif,13.045,467.719,409.931,465.913,408.125,3.612,3.612,,10210.321,3.612
75,0.14;100%;1P;I10-1.tif,65.223,1073.045,425.1,1069.072,418.961,7.223,10.835,,9604.995,7.223
76,0.14;100%;1P;I10-1.tif,26.089,2874.936,420.766,2871.325,418.961,7.223,3.612,,7803.104,7.223
77,0.14;100%;1P;I10-1.tif,143.49,2860.653,430.288,2853.266,422.572,14.447,14.447,,7817.387,14.447
78,0.14;100%;1P;I10-1.tif,743.541,2626.709,438.001,2600.445,426.184,50.564,25.282,,8051.331,50.564
79,0.14;100%;1P;I10-1.tif,39.134,2759.963,429.194,2755.749,426.184,7.223,7.223,,7918.077,7.223
80,0.14;100%;1P;I10-1.tif,26.089,2387.353,431.602,2383.741,429.796,7.223,3.612,,8290.687,7.223
81,0.14;100%;1P;I10-1.tif,13.045,568.847,438.825,567.041,437.019,3.612,3.612,,10109.193,3.612
82,0.14;100%;1P;I10-1.tif,13.045,41.535,442.437,39.729,440.631,3.612,3.612,,10636.505,3.612
83,0.14;100%;1P;I10-1.tif,39.134,2254.321,448.456,2250.107,444.243,7.223,7.223,,8423.719,7.223
84,0.14;100%;1P;I10-1.tif,39.134,3222.264,448.456,3218.05,444.243,7.223,7.223,,7455.776,7.223
85,0.14;100%;1P;I10-1.tif,13.045,2172.455,449.66,2170.649,447.854,3.612,3.612,,8505.585,3.612
86,0.14;100%;1P;I10-1.tif,13.045,637.47,471.331,635.664,469.525,3.612,3.612,,10040.57,3.612
87,0.14;100%;1P;I10-1.tif,65.223,995.754,475.665,989.614,469.525,10.835,10.835,,9682.286,10.835
88,0.14;100%;1P;I10-1.tif,13.045,2024.374,471.331,2022.568,469.525,3.612,3.612,,8653.666,3.612
89,0.14;100%;1P;I10-1.tif,39.134,2202.553,476.146,2199.543,473.136,7.223,7.223,,8475.487,7.223
90,0.14;100%;1P;I10-1.tif,39.134,2021.966,480.962,2018.956,476.748,7.223,7.223,,8656.074,7.223
91,0.14;100%;1P;I10-1.tif,13.045,3371.549,550.789,3369.743,548.983,3.612,3.612,,7306.491,3.612
92,0.14;100%;1P;I10-1.tif,169.58,2121.335,566.347,2112.861,556.206,18.059,18.059,,8556.705,18.059
93,0.14;100%;1P;I10-1.tif,13.045,2602.251,583.294,2600.445,581.488,3.612,3.612,,8075.789,3.612
94,0.14;100%;1P;I10-1.tif,13.045,3523.242,615.8,3521.436,613.994,3.612,3.612,,7154.798,3.612
95,0.14;100%;1P;I10-1.tif,13.045,2244.69,626.635,2242.884,624.829,3.612,3.612,,8433.35,3.612
96,0.14;100%;1P;I10-1.tif,26.089,3456.425,626.635,3452.813,624.829,7.223,3.612,,7221.615,7.223
97,0.14;100%;1P;I10-1.tif,26.089,1144.918,630.247,1141.306,628.441,7.223,3.612,,9533.122,7.223
98,0.14;100%;1P;I10-1.tif,130.446,1156.476,638.193,1148.53,632.053,14.447,10.835,,9521.564,14.447
99,0.14;100%;1P;I10-1.tif,78.268,1959.363,635.664,1953.945,632.053,10.835,7.223,,8718.677,10.835
100,0.14;100%;1P;I10-1.tif,13.045,1031.149,680.811,1029.343,679.005,3.612,3.612,,9646.891,3.612
101,0.14;100%;1P;I10-1.tif,52.178,2506.54,689.84,2502.928,686.228,7.223,7.223,,8171.5,7.223
102,0.14;100%;1P;I10-1.tif,52.178,155.304,693.452,151.693,689.84,7.223,7.223,,10522.736,7.223
103,0.14;100%;1P;I10-1.tif,78.268,2149.581,715.122,2145.367,707.899,7.223,14.447,,8528.459,7.223
104,0.14;100%;1P;I10-1.tif,65.223,3137.509,718.373,3131.369,715.122,10.835,7.223,,7540.531,10.835
105,0.14;100%;1P;I10-1.tif,208.713,2507.217,748.079,2499.316,736.793,18.059,21.67,,8170.823,18.059
106,0.14;100%;1P;I10-1.tif,52.178,1409.477,750.337,1404.963,747.628,10.835,7.223,,9268.563,10.835
107,0.14;100%;1P;I10-1.tif,13.045,2150.785,749.434,2148.979,747.628,3.612,3.612,,8527.255,3.612
108,0.14;100%;1P;I10-1.tif,52.178,382.843,762.075,379.232,758.463,7.223,7.223,,10295.197,7.223
109,0.14;100%;1P;I10-1.tif,26.089,781.939,769.298,780.133,765.687,3.612,7.223,,9896.101,3.612
110,0.14;100%;1P;I10-1.tif,169.58,449.105,787.496,440.631,780.133,14.447,14.447,,10228.935,14.447
111,0.14;100%;1P;I10-1.tif,13.045,2948.977,792.775,2947.171,790.969,3.612,3.612,,7729.063,3.612
112,0.14;100%;1P;I10-1.tif,13.045,821.668,803.61,819.862,801.804,3.612,3.612,,9856.372,3.612
113,0.14;100%;1P;I10-1.tif,91.312,2522.793,813.413,2517.375,809.027,10.835,10.835,,8155.247,10.835
114,0.14;100%;1P;I10-1.tif,273.936,3312.729,819.948,3304.732,809.027,18.059,25.282,,7365.311,18.059
115,0.14;100%;1P;I10-1.tif,13.045,1594.578,828.892,1592.772,827.086,3.612,3.612,,9083.462,3.612
116,0.14;100%;1P;I10-1.tif,13.045,124.605,832.504,122.799,830.698,3.612,3.612,,10553.435,3.612
117,0.14;100%;1P;I10-1.tif,13.045,261.85,846.95,260.044,845.145,3.612,3.612,,10416.19,3.612
118,0.14;100%;1P;I10-1.tif,39.134,789.163,868.621,783.745,866.815,10.835,3.612,,9888.877,10.835
119,0.14;100%;1P;I10-1.tif,13.045,872.233,868.621,870.427,866.815,3.612,3.612,,9805.807,3.612
120,0.14;100%;1P;I10-1.tif,13.045,2143.561,872.233,2141.755,870.427,3.612,3.612,,8534.479,3.612
121,0.14;100%;1P;I10-1.tif,182.624,2401.8,895.709,2394.576,888.485,14.447,14.447,,8276.24,14.447
122,0.14;100%;1P;I10-1.tif,13.045,1359.816,893.903,1358.01,892.097,3.612,3.612,,9318.224,3.612
123,0.14;100%;1P;I10-1.tif,78.268,2671.476,896.311,2665.456,892.097,10.835,10.835,,8006.564,10.835
124,0.14;100%;1P;I10-1.tif,39.134,2420.46,903.534,2416.247,899.321,7.223,7.223,,8257.58,7.223
125,0.14;100%;1P;I10-1.tif,39.134,733.783,916.777,729.569,913.767,7.223,7.223,,9944.257,7.223
126,0.14;100%;1P;I10-1.tif,13.045,214.898,930.02,213.092,928.214,3.612,3.612,,10463.142,3.612
127,0.14;100%;1P;I10-1.tif,104.357,224.379,934.535,220.315,928.214,10.835,14.447,,10453.661,10.835
128,0.14;100%;1P;I10-1.tif,26.089,3044.688,953.496,3041.076,949.885,7.223,7.223,,7633.352,7.223
129,0.14;100%;1P;I10-1.tif,39.134,2654.019,963.73,2651.009,960.72,7.223,7.223,,8024.021,7.223
130,0.14;100%;1P;I10-1.tif,13.045,731.375,976.973,729.569,975.167,3.612,3.612,,9946.665,3.612
131,0.14;100%;1P;I10-1.tif,234.803,2095.204,980.785,2076.744,975.167,32.506,14.447,,8582.836,32.506
132,0.14;100%;1P;I10-1.tif,13.045,590.518,1013.09,588.712,1011.284,3.612,3.612,,10087.522,3.612
133,0.14;100%;1P;I10-1.tif,78.268,2378.925,1016.1,2372.906,1011.284,10.835,10.835,,8299.115,10.835
134,0.14;100%;1P;I10-1.tif,26.089,1657.784,1016.702,1654.172,1014.896,7.223,3.612,,9020.256,7.223
135,0.14;100%;1P;I10-1.tif,182.624,2389.417,1028.569,2380.129,1022.119,18.059,14.447,,8288.623,18.059
136,0.14;100%;1P;I10-1.tif,104.357,1541.305,1040.178,1534.985,1032.954,10.835,14.447,,9136.735,10.835
137,0.14;100%;1P;I10-1.tif,26.089,1861.846,1036.566,1860.04,1032.954,3.612,7.223,,8816.194,3.612
138,0.14;100%;1P;I10-1.tif,13.045,3183.739,1041.984,3181.933,1040.178,3.612,3.612,,7494.301,3.612
139,0.14;100%;1P;I10-1.tif,613.096,1794.453,1083.788,1776.971,1072.683,36.117,25.282,,8883.587,36.117
140,0.14;100%;1P;I10-1.tif,626.14,2873.808,1093.526,2856.878,1079.907,36.117,28.894,,7804.232,36.117
141,0.14;100%;1P;I10-1.tif,13.045,3281.256,1081.713,3279.45,1079.907,3.612,3.612,,7396.784,3.612
142,0.14;100%;1P;I10-1.tif,13.045,1309.252,1085.325,1307.446,1083.519,3.612,3.612,,9368.788,3.612
143,0.14;100%;1P;I10-1.tif,26.089,1818.506,1123.248,1816.7,1119.636,3.612,7.223,,8859.534,3.612
144,0.14;100%;1P;I10-1.tif,365.248,2381.677,1140.661,2372.906,1126.859,21.67,32.506,,8296.363,21.67
145,0.14;100%;1P;I10-1.tif,52.178,357.561,1139.5,353.949,1134.083,7.223,10.835,,10320.479,7.223
146,0.14;100%;1P;I10-1.tif,26.089,3476.289,1137.695,3474.483,1134.083,3.612,7.223,,7201.751,3.612
147,0.14;100%;1P;I10-1.tif,13.045,1135.889,1150.336,1134.083,1148.53,3.612,3.612,,9542.151,3.612
148,0.14;100%;1P;I10-1.tif,52.178,1205.415,1162.074,1202.706,1155.753,7.223,10.835,,9472.625,7.223
149,0.14;100%;1P;I10-1.tif,39.134,125.809,1165.986,122.799,1162.977,7.223,7.223,,10552.231,7.223
150,0.14;100%;1P;I10-1.tif,26.089,1784.194,1200.9,1780.582,1199.094,7.223,3.612,,8893.846,7.223
151,0.14;100%;1P;I10-1.tif,39.134,1888.332,1217.755,1885.323,1213.541,7.223,7.223,,8789.708,7.223
152,0.14;100%;1P;I10-1.tif,26.089,639.276,1220.764,635.664,1217.153,7.223,7.223,,10038.764,7.223
153,0.14;100%;1P;I10-1.tif,182.624,2772.26,1232.889,2766.584,1224.376,10.835,18.059,,7905.78,10.835
154,0.14;100%;1P;I10-1.tif,117.401,1889.937,1233.807,1881.711,1227.988,18.059,14.447,,8788.103,18.059
155,0.14;100%;1P;I10-1.tif,39.134,2273.583,1229.794,2268.166,1227.988,10.835,3.612,,8404.457,10.835
156,0.14;100%;1P;I10-1.tif,13.045,2526.404,1233.405,2524.599,1231.6,3.612,3.612,,8151.636,3.612
157,0.14;100%;1P;I10-1.tif,169.58,2321.925,1246.463,2315.118,1235.211,14.447,25.282,,8356.115,14.447
158,0.14;100%;1P;I10-1.tif,26.089,2293.448,1256.882,2289.836,1253.27,7.223,7.223,,8384.592,7.223
159,0.14;100%;1P;I10-1.tif,13.045,1749.883,1287.581,1748.077,1285.776,3.612,3.612,,8928.157,3.612
160,0.14;100%;1P;I10-1.tif,13.045,2046.044,1287.581,2044.239,1285.776,3.612,3.612,,8631.996,3.612
161,0.14;100%;1P;I10-1.tif,143.49,1443.542,1307.282,1437.468,1300.222,14.447,14.447,,9234.498,14.447
162,0.14;100%;1P;I10-1.tif,39.134,691.646,1305.64,686.228,1303.834,10.835,3.612,,9986.394,10.835
163,0.14;100%;1P;I10-1.tif,13.045,16.253,1323.699,14.447,1321.893,3.612,3.612,,10661.787,3.612
164,0.14;100%;1P;I10-1.tif,26.089,1459.138,1338.146,1455.527,1336.34,7.223,3.612,,9218.902,7.223
165,0.14;100%;1P;I10-1.tif,104.357,1767.941,1365.685,1762.524,1358.01,14.447,14.447,,8910.099,14.447
166,0.14;100%;1P;I10-1.tif,26.089,953.496,1367.039,949.885,1365.234,7.223,3.612,,9724.544,7.223
167,0.14;100%;1P;I10-1.tif,169.58,1446.22,1373.152,1437.468,1365.234,18.059,14.447,,9231.82,18.059
168,0.14;100%;1P;I10-1.tif,78.268,724.152,1372.457,718.734,1368.845,10.835,7.223,,9953.888,10.835
169,0.14;100%;1P;I10-1.tif,39.134,2367.488,1374.263,2362.071,1372.457,10.835,3.612,,8310.552,10.835
170,0.14;100%;1P;I10-1.tif,13.045,688.034,1381.486,686.228,1379.68,3.612,3.612,,9990.006,3.612
171,0.14;100%;1P;I10-1.tif,26.089,2768.39,1394.127,2766.584,1390.516,3.612,7.223,,7909.65,3.612
172,0.14;100%;1P;I10-1.tif,13.045,258.239,1399.545,256.433,1397.739,3.612,3.612,,10419.801,3.612
173,0.14;100%;1P;I10-1.tif,13.045,1916.022,1399.545,1914.216,1397.739,3.612,3.612,,8762.018,3.612
174,0.14;100%;1P;I10-1.tif,169.58,1000.588,1438.718,993.225,1430.245,14.447,18.059,,9677.452,14.447
175,0.14;100%;1P;I10-1.tif,13.045,3299.314,1435.662,3297.509,1433.856,3.612,3.612,,7378.726,3.612
176,0.14;100%;1P;I10-1.tif,13.045,2898.412,1453.721,2896.607,1451.915,3.612,3.612,,7779.628,3.612
177,0.14;100%;1P;I10-1.tif,365.248,2007.605,1466.491,1993.674,1455.527,25.282,21.67,,8670.435,25.282
178,0.14;100%;1P;I10-1.tif,39.134,1677.648,1482.615,1675.842,1477.197,3.612,10.835,,9000.392,3.612
179,0.14;100%;1P;I10-1.tif,13.045,554.4,1482.615,552.595,1480.809,3.612,3.612,,10123.64,3.612
180,0.14;100%;1P;I10-1.tif,39.134,2021.966,1485.023,2018.956,1480.809,7.223,7.223,,8656.074,7.223
181,0.14;100%;1P;I10-1.tif,52.178,764.784,1500.673,762.075,1495.256,7.223,10.835,,9913.256,7.223
182,0.14;100%;1P;I10-1.tif,26.089,2188.708,1497.062,2185.096,1495.256,7.223,3.612,,8489.332,7.223
183,0.14;100%;1P;I10-1.tif,39.134,2491.491,1505.489,2488.481,1502.479,7.223,7.223,,8186.549,7.223
184,0.14;100%;1P;I10-1.tif,26.089,2571.551,1511.509,2567.939,1509.703,7.223,3.612,,8106.489,7.223
185,0.14;100%;1P;I10-1.tif,78.268,1519.936,1519.936,1513.314,1513.314,10.835,10.835,,9158.104,10.835
186,0.14;100%;1P;I10-1.tif,26.089,1325.505,1518.732,1321.893,1516.926,7.223,3.612,,9352.535,7.223
187,0.14;100%;1P;I10-1.tif,26.089,2094.803,1520.538,2091.191,1516.926,7.223,7.223,,8583.237,7.223
188,0.14;100%;1P;I10-1.tif,65.223,3513.129,1539.68,3506.989,1534.985,10.835,10.835,,7164.911,10.835
189,0.14;100%;1P;I10-1.tif,13.045,2508.346,1551.238,2506.54,1549.432,3.612,3.612,,8169.694,3.612
190,0.14;100%;1P;I10-1.tif,117.401,1347.376,1561.671,1339.951,1553.043,14.447,14.447,,9330.664,14.447
191,0.14;100%;1P;I10-1.tif,13.045,1374.263,1572.908,1372.457,1571.102,3.612,3.612,,9303.777,3.612
192,0.14;100%;1P;I10-1.tif,13.045,1229.794,1594.578,1227.988,1592.772,3.612,3.612,,9448.246,3.612
193,0.14;100%;1P;I10-1.tif,26.089,1906.993,1598.19,1903.381,1596.384,7.223,3.612,,8771.047,7.223
194,0.14;100%;1P;I10-1.tif,39.134,2361.469,1615.045,2358.459,1610.831,7.223,7.223,,8316.571,7.223
195,0.14;100%;1P;I10-1.tif,52.178,310.609,1619.86,306.997,1614.443,7.223,10.835,,10367.431,7.223
196,0.14;100%;1P;I10-1.tif,117.401,1599.795,1628.288,1592.772,1621.666,14.447,10.835,,9078.245,14.447
197,0.14;100%;1P;I10-1.tif,117.401,1743.863,1627.084,1737.242,1621.666,14.447,10.835,,8934.177,14.447
198,0.14;100%;1P;I10-1.tif,91.312,572.459,1637.919,567.041,1632.501,10.835,10.835,,10105.581,10.835
199,0.14;100%;1P;I10-1.tif,13.045,2631.145,1637.919,2629.339,1636.113,3.612,3.612,,8046.895,3.612
200,0.14;100%;1P;I10-1.tif,247.847,1250.324,1652.366,1242.435,1639.725,14.447,21.67,,9427.716,14.447
201,0.14;100%;1P;I10-1.tif,13.045,3353.49,1641.531,3351.684,1639.725,3.612,3.612,,7324.55,3.612
202,0.14;100%;1P;I10-1.tif,626.14,643.565,1662.373,621.217,1646.948,43.341,32.506,,10034.475,43.341
203,0.14;100%;1P;I10-1.tif,13.045,1471.78,1648.754,1469.974,1646.948,3.612,3.612,,9206.26,3.612
204,0.14;100%;1P;I10-1.tif,13.045,2699.767,1648.754,2697.962,1646.948,3.612,3.612,,7978.273,3.612
205,0.14;100%;1P;I10-1.tif,13.045,1540.402,1666.813,1538.597,1665.007,3.612,3.612,,9137.638,3.612
206,0.14;100%;1P;I10-1.tif,13.045,1739.047,1666.813,1737.242,1665.007,3.612,3.612,,8938.993,3.612
207,0.14;100%;1P;I10-1.tif,39.134,3215.041,1676.444,3210.827,1672.231,7.223,7.223,,7462.999,7.223
208,0.14;100%;1P;I10-1.tif,52.178,648.305,1691.192,642.888,1686.677,10.835,10.835,,10029.735,10.835
209,0.14;100%;1P;I10-1.tif,13.045,120.993,1713.765,119.187,1711.96,3.612,3.612,,10557.047,3.612
210,0.14;100%;1P;I10-1.tif,104.357,2927.758,1716.926,2921.889,1711.96,10.835,10.835,,7750.282,10.835
211,0.14;100%;1P;I10-1.tif,91.312,1381.486,1724.085,1372.457,1719.183,14.447,10.835,,9296.554,14.447
212,0.14;100%;1P;I10-1.tif,26.089,2017.151,1722.795,2015.345,1719.183,3.612,7.223,,8660.889,3.612
213,0.14;100%;1P;I10-1.tif,13.045,1244.241,1753.494,1242.435,1751.689,3.612,3.612,,9433.799,3.612
214,0.14;100%;1P;I10-1.tif,52.178,2618.503,1755.3,2614.892,1751.689,7.223,7.223,,8059.537,7.223
215,0.14;100%;1P;I10-1.tif,26.089,2336.789,1791.418,2333.177,1787.806,7.223,7.223,,8341.251,7.223
216,0.14;100%;1P;I10-1.tif,13.045,3136.787,1793.223,3134.981,1791.418,3.612,3.612,,7541.253,3.612
217,0.14;100%;1P;I10-1.tif,13.045,836.115,1829.341,834.309,1827.535,3.612,3.612,,9841.925,3.612
218,0.14;100%;1P;I10-1.tif,169.58,2452.781,1842.399,2448.752,1831.147,10.835,25.282,,8225.259,10.835
219,0.14;100%;1P;I10-1.tif,143.49,40.55,1841.489,32.506,1834.758,14.447,14.447,,10637.49,14.447
220,0.14;100%;1P;I10-1.tif,26.089,2427.082,1845.593,2423.47,1841.982,7.223,7.223,,8250.958,7.223
221,0.14;100%;1P;I10-1.tif,13.045,796.386,1861.846,794.58,1860.04,3.612,3.612,,9881.654,3.612
222,0.14;100%;1P;I10-1.tif,39.134,3413.686,1864.254,3409.472,1860.04,7.223,7.223,,7264.354,7.223
223,0.14;100%;1P;I10-1.tif,13.045,1829.341,1865.458,1827.535,1863.652,3.612,3.612,,8848.699,3.612
224,0.14;100%;1P;I10-1.tif,13.045,2587.804,1901.575,2585.998,1899.769,3.612,3.612,,8090.236,3.612
225,0.14;100%;1P;I10-1.tif,65.223,299.412,1918.912,296.162,1914.216,7.223,10.835,,10378.628,7.223
226,0.14;100%;1P;I10-1.tif,13.045,2533.628,1916.022,2531.822,1914.216,3.612,3.612,,8144.412,3.612
227,0.14;100%;1P;I10-1.tif,13.045,2837.013,1916.022,2835.207,1914.216,3.612,3.612,,7841.027,3.612
228,0.14;100%;1P;I10-1.tif,39.134,1135.889,1941.304,1130.471,1939.498,10.835,3.612,,9542.151,10.835
229,0.14;100%;1P;I10-1.tif,52.178,2394.576,1946.722,2390.965,1943.11,7.223,7.223,,8283.464,7.223
230,0.14;100%;1P;I10-1.tif,39.134,790.367,1953.343,787.357,1950.334,7.223,7.223,,9887.673,7.223
