 ,Label,Area,X,Y,BX,BY,Width,Height,7128.587,,Width
234,0.14;100%;1P;I08-1.tif,12.831,223.877,1269.828,222.086,1268.037,3.582,3.582,,6904.71,3.582
235,0.14;100%;1P;I08-1.tif,12.831,567.751,1269.828,565.96,1268.037,3.582,3.582,,6560.836,3.582
236,0.14;100%;1P;I08-1.tif,64.155,1302.783,1282.723,1296.693,1278.783,10.746,7.164,,5825.804,10.746
237,0.14;100%;1P;I08-1.tif,12.831,395.814,1287.738,394.023,1285.947,3.582,3.582,,6732.773,3.582
238,0.14;100%;1P;I08-1.tif,12.831,2197.573,1287.738,2195.782,1285.947,3.582,3.582,,4931.014,3.582
239,0.14;100%;1P;I08-1.tif,12.831,754.016,1291.32,752.225,1289.529,3.582,3.582,,6374.571,3.582
240,0.14;100%;1P;I08-1.tif,12.831,309.845,1294.902,308.054,1293.111,3.582,3.582,,6818.742,3.582
241,0.14;100%;1P;I08-1.tif,51.324,3215.764,1306.544,3209.495,1300.275,10.746,10.746,,3912.823,10.746
242,0.14;100%;1P;I08-1.tif,12.831,617.899,1309.23,616.108,1307.439,3.582,3.582,,6510.688,3.582
243,0.14;100%;1P;I08-1.tif,12.831,413.724,1312.812,411.933,1311.021,3.582,3.582,,6714.863,3.582
244,0.14;100%;1P;I08-1.tif,38.493,3518.146,1317.588,3513.967,1314.603,7.164,7.164,,3610.441,7.164
245,0.14;100%;1P;I08-1.tif,12.831,1531.316,1319.976,1529.525,1318.185,3.582,3.582,,5597.271,3.582
246,0.14;100%;1P;I08-1.tif,38.493,2652.49,1319.976,2647.117,1318.185,10.746,3.582,,4476.097,10.746
247,0.14;100%;1P;I08-1.tif,205.295,2329.66,1342.364,2317.571,1332.514,25.074,17.91,,4798.927,25.074
248,0.14;100%;1P;I08-1.tif,25.662,865.059,1346.842,863.268,1343.26,3.582,7.164,,6263.528,3.582
249,0.14;100%;1P;I08-1.tif,102.647,522.976,1364.752,515.812,1361.17,14.328,7.164,,6605.611,14.328
250,0.14;100%;1P;I08-1.tif,12.831,2075.784,1370.125,2073.993,1368.334,3.582,3.582,,5052.803,3.582
251,0.14;100%;1P;I08-1.tif,12.831,1542.062,1373.707,1540.271,1371.916,3.582,3.582,,5586.525,3.582
252,0.14;100%;1P;I08-1.tif,38.493,991.624,1378.483,988.639,1375.498,7.164,7.164,,6136.963,7.164
253,0.14;100%;1P;I08-1.tif,102.647,1727.88,1398.781,1722.954,1389.826,10.746,14.328,,5400.707,10.746
254,0.14;100%;1P;I08-1.tif,38.493,1765.342,1411.915,1762.357,1407.736,7.164,7.164,,5363.245,7.164
255,0.14;100%;1P;I08-1.tif,25.662,2297.869,1411.318,2296.078,1407.736,3.582,7.164,,4830.718,3.582
256,0.14;100%;1P;I08-1.tif,25.662,1400.572,1422.064,1396.99,1418.482,7.164,7.164,,5728.015,7.164
257,0.14;100%;1P;I08-1.tif,12.831,3626.801,1434.601,3625.01,1432.81,3.582,3.582,,3501.786,3.582
258,0.14;100%;1P;I08-1.tif,872.502,839.09,1470,820.284,1443.556,35.82,50.148,,6289.497,35.82
259,0.14;100%;1P;I08-1.tif,25.662,426.261,1456.093,422.679,1454.302,7.164,3.582,,6702.326,7.164
260,0.14;100%;1P;I08-1.tif,25.662,2389.211,1463.258,2385.629,1461.466,7.164,3.582,,4739.376,7.164
261,0.14;100%;1P;I08-1.tif,25.662,2494.881,1468.631,2493.09,1465.049,3.582,7.164,,4633.706,3.582
262,0.14;100%;1P;I08-1.tif,1462.724,3609.614,1486.352,3585.608,1465.049,46.566,46.566,,3518.973,46.566
263,0.14;100%;1P;I08-1.tif,12.831,234.623,1470.422,232.832,1468.631,3.582,3.582,,6893.964,3.582
264,0.14;100%;1P;I08-1.tif,12.831,2072.202,1491.914,2070.411,1490.123,3.582,3.582,,5056.385,3.582
265,0.14;100%;1P;I08-1.tif,64.155,1575.017,1511.257,1568.927,1508.033,10.746,7.164,,5553.57,10.746
266,0.14;100%;1P;I08-1.tif,12.831,410.142,1520.57,408.351,1518.779,3.582,3.582,,6718.445,3.582
267,0.14;100%;1P;I08-1.tif,76.985,1693.104,1533.704,1687.134,1529.525,10.746,10.746,,5435.483,10.746
268,0.14;100%;1P;I08-1.tif,64.155,3492.117,1559.256,3488.893,1554.599,7.164,10.746,,3636.47,7.164
269,0.14;100%;1P;I08-1.tif,12.831,2125.932,1588.628,2124.141,1586.837,3.582,3.582,,5002.655,3.582
270,0.14;100%;1P;I08-1.tif,64.155,1151.621,1638.06,1146.248,1633.404,10.746,10.746,,5976.966,10.746
271,0.14;100%;1P;I08-1.tif,12.831,2272.795,1638.777,2271.004,1636.986,3.582,3.582,,4855.792,3.582
272,0.14;100%;1P;I08-1.tif,76.985,3453.073,1642.359,3449.491,1636.986,7.164,10.746,,3675.514,7.164
273,0.14;100%;1P;I08-1.tif,12.831,2448.315,1642.359,2446.524,1640.568,3.582,3.582,,4680.272,3.582
274,0.14;100%;1P;I08-1.tif,64.155,2088.679,1660.985,2084.739,1654.896,7.164,10.746,,5039.908,7.164
275,0.14;100%;1P;I08-1.tif,51.324,1046.847,1664.746,1042.369,1662.06,10.746,7.164,,6081.74,10.746
276,0.14;100%;1P;I08-1.tif,12.831,119.998,1667.433,118.207,1665.642,3.582,3.582,,7008.589,3.582
277,0.14;100%;1P;I08-1.tif,12.831,3390.387,1671.015,3388.596,1669.224,3.582,3.582,,3738.2,3.582
278,0.14;100%;1P;I08-1.tif,12.831,707.45,1681.761,705.659,1679.97,3.582,3.582,,6421.137,3.582
279,0.14;100%;1P;I08-1.tif,25.662,1054.907,1687.134,1053.116,1683.552,3.582,7.164,,6073.68,3.582
280,0.14;100%;1P;I08-1.tif,64.155,1068.518,1686.776,1063.862,1683.552,10.746,7.164,,6060.069,10.746
281,0.14;100%;1P;I08-1.tif,218.125,2536.39,1711.26,2528.91,1701.462,14.328,17.91,,4592.197,14.328
282,0.14;100%;1P;I08-1.tif,12.831,1287.738,1721.163,1285.947,1719.372,3.582,3.582,,5840.849,3.582
283,0.14;100%;1P;I08-1.tif,38.493,2115.186,1724.745,2113.395,1719.372,3.582,10.746,,5013.401,3.582
284,0.14;100%;1P;I08-1.tif,474.744,1564.232,1740.719,1547.435,1722.954,28.656,32.238,,5564.355,28.656
285,0.14;100%;1P;I08-1.tif,1218.936,815.552,1746.313,795.21,1726.536,42.984,35.82,,6313.035,42.984
286,0.14;100%;1P;I08-1.tif,25.662,2116.977,1735.491,2113.395,1733.7,7.164,3.582,,5011.61,7.164
287,0.14;100%;1P;I08-1.tif,115.478,2334.486,1743.85,2324.735,1737.282,17.91,10.746,,4794.101,17.91
288,0.14;100%;1P;I08-1.tif,12.831,1370.125,1760.566,1368.334,1758.775,3.582,3.582,,5758.462,3.582
289,0.14;100%;1P;I08-1.tif,577.391,1921.677,1778.237,1909.22,1758.775,25.074,39.402,,5206.91,25.074
290,0.14;100%;1P;I08-1.tif,25.662,2779.652,1776.685,2776.07,1773.103,7.164,7.164,,4348.935,7.164
291,0.14;100%;1P;I08-1.tif,12.831,102.088,1778.476,100.297,1776.685,3.582,3.582,,7026.499,3.582
292,0.14;100%;1P;I08-1.tif,64.155,2015.606,1794.953,2009.516,1787.431,10.746,14.328,,5112.981,10.746
293,0.14;100%;1P;I08-1.tif,102.647,971.177,1797.281,963.565,1791.013,14.328,10.746,,6157.41,14.328
294,0.14;100%;1P;I08-1.tif,25.662,1459.675,1798.177,1457.884,1794.595,3.582,7.164,,5668.912,3.582
295,0.14;100%;1P;I08-1.tif,192.464,18.268,1817.162,7.164,1812.505,21.492,10.746,,7110.319,21.492
296,0.14;100%;1P;I08-1.tif,12.831,399.396,1814.296,397.605,1812.505,3.582,3.582,,6729.191,3.582
297,0.14;100%;1P;I08-1.tif,25.662,1375.498,1814.296,1371.916,1812.505,7.164,3.582,,5753.089,7.164
298,0.14;100%;1P;I08-1.tif,12.831,564.169,1821.46,562.378,1819.669,3.582,3.582,,6564.418,3.582
299,0.14;100%;1P;I08-1.tif,25.662,888.342,1826.833,884.76,1823.251,7.164,7.164,,6240.245,7.164
300,0.14;100%;1P;I08-1.tif,320.773,3319.033,1848.827,3309.792,1833.997,17.91,28.656,,3809.554,17.91
301,0.14;100%;1P;I08-1.tif,25.662,669.839,1839.37,666.257,1837.579,7.164,3.582,,6458.748,7.164
302,0.14;100%;1P;I08-1.tif,115.478,895.307,1842.554,888.342,1837.579,14.328,10.746,,6233.28,14.328
303,0.14;100%;1P;I08-1.tif,282.28,2639.953,1853.373,2629.207,1844.743,21.492,17.91,,4488.634,21.492
304,0.14;100%;1P;I08-1.tif,25.662,1536.689,1850.116,1533.107,1848.325,7.164,3.582,,5591.898,7.164
305,0.14;100%;1P;I08-1.tif,25.662,254.324,1859.071,250.742,1855.489,7.164,7.164,,6874.263,7.164
306,0.14;100%;1P;I08-1.tif,12.831,625.063,1882.355,623.272,1880.564,3.582,3.582,,6503.524,3.582
307,0.14;100%;1P;I08-1.tif,64.155,2062.172,1898.832,2056.083,1894.892,10.746,7.164,,5066.415,10.746
308,0.14;100%;1P;I08-1.tif,64.155,3459.879,1911.727,3456.655,1905.638,7.164,10.746,,3668.708,7.164
309,0.14;100%;1P;I08-1.tif,51.324,2805.622,1913.697,2801.144,1909.22,10.746,7.164,,4322.965,10.746
310,0.14;100%;1P;I08-1.tif,102.647,407.008,1917.727,397.605,1912.802,17.91,10.746,,6721.579,17.91
311,0.14;100%;1P;I08-1.tif,25.662,2801.144,1921.757,2797.562,1919.966,7.164,3.582,,4327.443,7.164
312,0.14;100%;1P;I08-1.tif,12.831,528.349,1928.921,526.558,1927.13,3.582,3.582,,6600.238,3.582
313,0.14;100%;1P;I08-1.tif,12.831,843.567,1928.921,841.776,1927.13,3.582,3.582,,6285.02,3.582
314,0.14;100%;1P;I08-1.tif,25.662,1404.154,1962.95,1400.572,1959.368,7.164,7.164,,5724.433,7.164
315,0.14;100%;1P;I08-1.tif,12.831,714.614,1968.323,712.823,1966.532,3.582,3.582,,6413.973,3.582
316,0.14;100%;1P;I08-1.tif,25.662,712.823,2004.143,709.241,2002.352,7.164,3.582,,6415.764,7.164
317,0.14;100%;1P;I08-1.tif,25.662,3592.772,2005.934,3589.19,2002.352,7.164,7.164,,3535.815,7.164
318,0.14;100%;1P;I08-1.tif,218.125,2426.612,2038.067,2414.285,2031.009,25.074,14.328,,4701.975,25.074
319,0.14;100%;1P;I08-1.tif,38.493,129.55,2043.546,125.371,2038.173,7.164,10.746,,6999.037,7.164
320,0.14;100%;1P;I08-1.tif,12.831,839.985,2043.546,838.194,2041.755,3.582,3.582,,6288.602,3.582
321,0.14;100%;1P;I08-1.tif,12.831,2269.213,2054.292,2267.422,2052.501,3.582,3.582,,4859.374,3.582
322,0.14;100%;1P;I08-1.tif,307.942,2827.263,2066.381,2815.472,2056.083,21.492,21.492,,4301.324,21.492
323,0.14;100%;1P;I08-1.tif,25.662,1142.666,2063.247,1139.084,2059.665,7.164,7.164,,5985.921,7.164
324,0.14;100%;1P;I08-1.tif,153.971,718.495,2083.246,705.659,2070.411,21.492,25.074,,6410.092,21.492
325,0.14;100%;1P;I08-1.tif,38.493,1293.708,2074.59,1289.529,2070.411,7.164,7.164,,5834.879,7.164
326,0.14;100%;1P;I08-1.tif,25.662,293.726,2079.366,290.144,2077.575,7.164,3.582,,6834.861,7.164
327,0.14;100%;1P;I08-1.tif,51.324,2152.797,2082.052,2149.215,2077.575,7.164,10.746,,4975.79,7.164
328,0.14;100%;1P;I08-1.tif,115.478,3489.888,2092.5,3485.311,2084.739,10.746,14.328,,3638.699,10.746
329,0.14;100%;1P;I08-1.tif,38.493,954.61,2090.112,949.237,2088.321,10.746,3.582,,6173.977,10.746
330,0.14;100%;1P;I08-1.tif,25.662,3363.522,2100.858,3359.94,2099.067,7.164,3.582,,3765.065,7.164
331,0.14;100%;1P;I08-1.tif,12.831,1907.429,2108.022,1905.638,2106.231,3.582,3.582,,5221.158,3.582
332,0.14;100%;1P;I08-1.tif,12.831,3494.266,2108.022,3492.475,2106.231,3.582,3.582,,3634.321,3.582
333,0.14;100%;1P;I08-1.tif,25.662,3359.94,2115.186,3356.358,2113.395,7.164,3.582,,3768.647,7.164
334,0.14;100%;1P;I08-1.tif,51.324,2109.813,2129.514,2102.649,2127.723,14.328,3.582,,5018.774,14.328
335,0.14;100%;1P;I08-1.tif,141.14,3264.365,2146.448,3256.061,2138.469,14.328,14.328,,3864.222,14.328
336,0.14;100%;1P;I08-1.tif,12.831,3028.603,2151.006,3026.812,2149.215,3.582,3.582,,4099.984,3.582
337,0.14;100%;1P;I08-1.tif,64.155,2098.709,2168.2,2095.485,2163.544,7.164,10.746,,5029.878,7.164
338,0.14;100%;1P;I08-1.tif,12.831,1774.894,2176.081,1773.103,2174.29,3.582,3.582,,5353.693,3.582
339,0.14;100%;1P;I08-1.tif,12.831,1803.55,2193.991,1801.759,2192.2,3.582,3.582,,5325.037,3.582
340,0.14;100%;1P;I08-1.tif,12.831,3329.493,2208.319,3327.702,2206.528,3.582,3.582,,3799.094,3.582
341,0.14;100%;1P;I08-1.tif,12.831,893.715,2211.901,891.924,2210.11,3.582,3.582,,6234.872,3.582
342,0.14;100%;1P;I08-1.tif,487.575,1155.675,2238.2,1139.084,2224.438,28.656,28.656,,5972.912,28.656
343,0.14;100%;1P;I08-1.tif,51.324,2772.488,2238.766,2768.906,2235.184,7.164,7.164,,4356.099,7.164
344,0.14;100%;1P;I08-1.tif,25.662,2147.424,2242.348,2145.633,2238.766,3.582,7.164,,4981.163,3.582
345,0.14;100%;1P;I08-1.tif,12.831,460.29,2244.139,458.499,2242.348,3.582,3.582,,6668.297,3.582
346,0.14;100%;1P;I08-1.tif,76.985,1978.472,2263.84,1973.696,2256.676,10.746,14.328,,5150.115,10.746
347,0.14;100%;1P;I08-1.tif,12.831,560.587,2265.631,558.796,2263.84,3.582,3.582,,6568,3.582
348,0.14;100%;1P;I08-1.tif,12.831,582.079,2265.631,580.288,2263.84,3.582,3.582,,6546.508,3.582
349,0.14;100%;1P;I08-1.tif,12.831,1971.905,2269.213,1970.114,2267.422,3.582,3.582,,5156.682,3.582
350,0.14;100%;1P;I08-1.tif,13190.174,2040.093,2394.671,1912.802,2274.586,286.562,229.25,,5088.494,286.562
351,0.14;100%;1P;I08-1.tif,2630.336,55.312,2311.534,25.074,2281.75,60.894,57.312,,7073.275,60.894
352,0.14;100%;1P;I08-1.tif,25.662,2258.467,2292.496,2256.676,2288.914,3.582,7.164,,4870.12,3.582
353,0.14;100%;1P;I08-1.tif,12.831,599.989,2297.869,598.198,2296.078,3.582,3.582,,6528.598,3.582
354,0.14;100%;1P;I08-1.tif,38.493,965.356,2305.034,959.983,2303.243,10.746,3.582,,6163.231,10.746
355,0.14;100%;1P;I08-1.tif,12.831,954.61,2312.198,952.819,2310.407,3.582,3.582,,6173.977,3.582
356,0.14;100%;1P;I08-1.tif,12.831,2982.036,2312.198,2980.245,2310.407,3.582,3.582,,4146.551,3.582
357,0.14;100%;1P;I08-1.tif,12.831,2075.784,2319.362,2073.993,2317.571,3.582,3.582,,5052.803,3.582
358,0.14;100%;1P;I08-1.tif,25.662,3445.909,2322.944,3442.327,2321.153,7.164,3.582,,3682.678,7.164
359,0.14;100%;1P;I08-1.tif,25.662,1984.442,2331.899,1980.86,2328.317,7.164,7.164,,5144.145,7.164
360,0.14;100%;1P;I08-1.tif,115.478,1020.28,2341.65,1013.713,2335.481,14.328,10.746,,6108.307,14.328
361,0.14;100%;1P;I08-1.tif,12.831,2007.725,2337.272,2005.934,2335.481,3.582,3.582,,5120.862,3.582
362,0.14;100%;1P;I08-1.tif,25.662,1090.727,2342.645,1088.936,2339.063,3.582,7.164,,6037.86,3.582
363,0.14;100%;1P;I08-1.tif,1116.289,982.113,2371.033,952.819,2346.227,60.894,42.984,,6146.474,60.894
364,0.14;100%;1P;I08-1.tif,12.831,2151.006,2348.018,2149.215,2346.227,3.582,3.582,,4977.581,3.582
365,0.14;100%;1P;I08-1.tif,12.831,413.724,2351.6,411.933,2349.809,3.582,3.582,,6714.863,3.582
366,0.14;100%;1P;I08-1.tif,12.831,2029.218,2355.182,2027.427,2353.391,3.582,3.582,,5099.369,3.582
367,0.14;100%;1P;I08-1.tif,64.155,2019.188,2360.913,2013.098,2356.973,10.746,7.164,,5109.399,10.746
368,0.14;100%;1P;I08-1.tif,51.324,2489.508,2378.465,2485.926,2374.883,7.164,7.164,,4639.079,7.164
369,0.14;100%;1P;I08-1.tif,12.831,589.243,2383.838,587.452,2382.047,3.582,3.582,,6539.344,3.582
370,0.14;100%;1P;I08-1.tif,179.633,1030.088,2387.932,1017.295,2382.047,25.074,10.746,,6098.499,25.074
371,0.14;100%;1P;I08-1.tif,12.831,1083.563,2394.584,1081.772,2392.793,3.582,3.582,,6045.024,3.582
372,0.14;100%;1P;I08-1.tif,89.816,2593.642,2399.701,2589.805,2392.793,10.746,14.328,,4534.945,10.746
373,0.14;100%;1P;I08-1.tif,38.493,307.457,2410.106,304.472,2407.121,7.164,7.164,,6821.13,7.164
374,0.14;100%;1P;I08-1.tif,12.831,1015.504,2412.494,1013.713,2410.703,3.582,3.582,,6113.083,3.582
375,0.14;100%;1P;I08-1.tif,38.493,2997.559,2420.852,2994.573,2417.867,7.164,7.164,,4131.028,7.164
376,0.14;100%;1P;I08-1.tif,795.516,142.646,2452.59,125.371,2435.777,32.238,32.238,,6985.941,32.238
377,0.14;100%;1P;I08-1.tif,12.831,893.715,2437.568,891.924,2435.777,3.582,3.582,,6234.872,3.582
378,0.14;100%;1P;I08-1.tif,89.816,1319.976,2463.666,1314.603,2457.27,10.746,10.746,,5808.611,10.746
379,0.14;100%;1P;I08-1.tif,12.831,1409.527,2462.643,1407.736,2460.852,3.582,3.582,,5719.06,3.582
380,0.14;100%;1P;I08-1.tif,12.831,2652.49,2466.225,2650.699,2464.434,3.582,3.582,,4476.097,3.582
381,0.14;100%;1P;I08-1.tif,12.831,3182.63,2469.807,3180.839,2468.016,3.582,3.582,,3945.957,3.582
382,0.14;100%;1P;I08-1.tif,12.831,1649.523,2476.971,1647.732,2475.18,3.582,3.582,,5479.064,3.582
383,0.14;100%;1P;I08-1.tif,25.662,558.796,2484.135,555.214,2482.344,7.164,3.582,,6569.791,7.164
384,0.14;100%;1P;I08-1.tif,51.324,1851.907,2485.926,1848.325,2482.344,7.164,7.164,,5276.68,7.164
385,0.14;100%;1P;I08-1.tif,51.324,10.746,2493.09,7.164,2489.508,7.164,7.164,,7117.841,7.164
386,0.14;100%;1P;I08-1.tif,359.265,124.987,2502.685,111.043,2489.508,28.656,28.656,,7003.6,28.656
387,0.14;100%;1P;I08-1.tif,38.493,1841.758,2492.493,1837.579,2489.508,7.164,7.164,,5286.829,7.164
388,0.14;100%;1P;I08-1.tif,128.309,1159.144,2508.134,1153.412,2500.254,14.328,14.328,,5969.443,14.328
389,0.14;100%;1P;I08-1.tif,12.831,3168.302,2505.627,3166.511,2503.836,3.582,3.582,,3960.285,3.582
390,0.14;100%;1P;I08-1.tif,12.831,1398.781,2509.209,1396.99,2507.418,3.582,3.582,,5729.806,3.582
