 ,Label,Area,X,Y,BX,BY,Width,Height,Width,X
238,0.14;100%;1P;I02-1.tif,14.84,1261.631,849.434,1259.705,847.508,3.852,3.852,3.852,1261.631
239,0.14;100%;1P;I02-1.tif,29.681,2419.249,849.434,2415.397,847.508,7.705,3.852,7.705,2419.249
240,0.14;100%;1P;I02-1.tif,14.84,1269.335,853.286,1267.409,851.36,3.852,3.852,3.852,1269.335
241,0.14;100%;1P;I02-1.tif,14.84,1789.397,853.286,1787.471,851.36,3.852,3.852,3.852,1789.397
242,0.14;100%;1P;I02-1.tif,14.84,1800.954,853.286,1799.028,851.36,3.852,3.852,3.852,1800.954
243,0.14;100%;1P;I02-1.tif,14.84,3580.72,853.286,3578.794,851.36,3.852,3.852,3.852,3580.72
244,0.14;100%;1P;I02-1.tif,14.84,1088.277,857.138,1086.351,855.212,3.852,3.852,3.852,1088.277
245,0.14;100%;1P;I02-1.tif,89.042,1515.883,859.065,1510.105,855.212,11.557,7.705,11.557,1515.883
246,0.14;100%;1P;I02-1.tif,14.84,144.462,860.991,142.535,859.065,3.852,3.852,3.852,144.462
247,0.14;100%;1P;I02-1.tif,14.84,1057.458,860.991,1055.532,859.065,3.852,3.852,3.852,1057.458
248,0.14;100%;1P;I02-1.tif,14.84,1265.483,860.991,1263.557,859.065,3.852,3.852,3.852,1265.483
249,0.14;100%;1P;I02-1.tif,89.042,2733.854,865.485,2727.434,859.065,11.557,11.557,11.557,2733.854
250,0.14;100%;1P;I02-1.tif,59.361,2929.68,861.954,2923.901,859.065,11.557,7.705,11.557,2929.68
251,0.14;100%;1P;I02-1.tif,74.201,907.218,872.548,901.44,866.769,11.557,11.557,11.557,907.218
252,0.14;100%;1P;I02-1.tif,29.681,1733.538,874.474,1729.686,870.622,7.705,7.705,7.705,1733.538
253,0.14;100%;1P;I02-1.tif,74.201,2106.057,874.089,2099.508,870.622,11.557,7.705,11.557,2106.057
254,0.14;100%;1P;I02-1.tif,74.201,2931.221,875.63,2927.754,870.622,7.705,11.557,7.705,2931.221
255,0.14;100%;1P;I02-1.tif,44.521,614.443,880.252,608.665,874.474,11.557,11.557,11.557,614.443
256,0.14;100%;1P;I02-1.tif,44.521,950.878,878.968,947.668,874.474,7.705,7.705,7.705,950.878
257,0.14;100%;1P;I02-1.tif,29.681,1259.705,880.252,1255.852,878.326,7.705,3.852,7.705,1259.705
258,0.14;100%;1P;I02-1.tif,14.84,159.871,884.105,157.945,882.178,3.852,3.852,3.852,159.871
259,0.14;100%;1P;I02-1.tif,14.84,3257.126,887.957,3255.2,886.031,3.852,3.852,3.852,3257.126
260,0.14;100%;1P;I02-1.tif,14.84,938.037,891.809,936.111,889.883,3.852,3.852,3.852,938.037
261,0.14;100%;1P;I02-1.tif,44.521,1582.656,895.662,1579.446,889.883,7.705,11.557,7.705,1582.656
262,0.14;100%;1P;I02-1.tif,14.84,537.397,899.514,535.471,897.588,3.852,3.852,3.852,537.397
263,0.14;100%;1P;I02-1.tif,103.882,3027.088,906.118,3020.209,897.588,11.557,15.409,11.557,3027.088
264,0.14;100%;1P;I02-1.tif,14.84,545.102,903.366,543.175,901.44,3.852,3.852,3.852,545.102
265,0.14;100%;1P;I02-1.tif,14.84,991.969,903.366,990.043,901.44,3.852,3.852,3.852,991.969
266,0.14;100%;1P;I02-1.tif,14.84,1119.095,907.218,1117.169,905.292,3.852,3.852,3.852,1119.095
267,0.14;100%;1P;I02-1.tif,14.84,2525.188,911.071,2523.261,909.145,3.852,3.852,3.852,2525.188
268,0.14;100%;1P;I02-1.tif,207.764,3113.765,914.648,3101.108,909.145,23.114,11.557,23.114,3113.765
269,0.14;100%;1P;I02-1.tif,74.201,542.79,918.005,539.323,912.997,7.705,11.557,7.705,542.79
270,0.14;100%;1P;I02-1.tif,89.042,1738.033,918.133,1733.538,912.997,11.557,11.557,11.557,1738.033
271,0.14;100%;1P;I02-1.tif,14.84,1804.806,914.923,1802.88,912.997,3.852,3.852,3.852,1804.806
272,0.14;100%;1P;I02-1.tif,44.521,2148.946,917.491,2145.735,912.997,7.705,7.705,7.705,2148.946
273,0.14;100%;1P;I02-1.tif,14.84,1512.031,918.775,1510.105,916.849,3.852,3.852,3.852,1512.031
274,0.14;100%;1P;I02-1.tif,14.84,3025.988,926.48,3024.061,924.554,3.852,3.852,3.852,3025.988
275,0.14;100%;1P;I02-1.tif,29.681,3623.095,928.406,3621.169,924.554,3.852,7.705,3.852,3623.095
276,0.14;100%;1P;I02-1.tif,103.882,1173.028,935.285,1167.249,928.406,11.557,11.557,11.557,1173.028
277,0.14;100%;1P;I02-1.tif,14.84,1408.018,934.185,1406.092,932.258,3.852,3.852,3.852,1408.018
278,0.14;100%;1P;I02-1.tif,103.882,2554.905,938.587,2546.375,932.258,15.409,11.557,15.409,2554.905
279,0.14;100%;1P;I02-1.tif,14.84,514.283,941.889,512.357,939.963,3.852,3.852,3.852,514.283
280,0.14;100%;1P;I02-1.tif,29.681,2738.991,941.889,2735.138,939.963,7.705,3.852,7.705,2738.991
281,0.14;100%;1P;I02-1.tif,29.681,832.098,949.594,828.246,947.668,7.705,3.852,7.705,832.098
282,0.14;100%;1P;I02-1.tif,89.042,1033.703,952.804,1028.566,947.668,11.557,11.557,11.557,1033.703
283,0.14;100%;1P;I02-1.tif,29.681,704.972,955.372,701.12,951.52,7.705,7.705,7.705,704.972
284,0.14;100%;1P;I02-1.tif,178.083,3713.946,973.671,3705.92,963.077,15.409,19.262,15.409,3713.946
285,0.14;100%;1P;I02-1.tif,29.681,2661.945,968.855,2658.092,966.929,7.705,3.852,7.705,2661.945
286,0.14;100%;1P;I02-1.tif,14.84,360.191,980.412,358.265,978.486,3.852,3.852,3.852,360.191
287,0.14;100%;1P;I02-1.tif,44.521,809.627,986.833,805.132,982.338,7.705,7.705,7.705,809.627
288,0.14;100%;1P;I02-1.tif,59.361,546.065,1004.489,539.323,1001.6,11.557,7.705,11.557,546.065
289,0.14;100%;1P;I02-1.tif,74.201,1068.245,1006.608,1063.237,1001.6,11.557,11.557,11.557,1068.245
290,0.14;100%;1P;I02-1.tif,14.84,556.658,1007.378,554.732,1005.452,3.852,3.852,3.852,556.658
291,0.14;100%;1P;I02-1.tif,44.521,1291.165,1012.515,1286.671,1009.305,7.705,7.705,7.705,1291.165
292,0.14;100%;1P;I02-1.tif,252.285,1857.605,1016.216,1849.108,1009.305,19.262,15.409,19.262,1857.605
293,0.14;100%;1P;I02-1.tif,148.403,552.036,1020.476,543.175,1013.157,15.409,15.409,15.409,552.036
294,0.14;100%;1P;I02-1.tif,14.84,626,1018.935,624.074,1017.009,3.852,3.852,3.852,626
295,0.14;100%;1P;I02-1.tif,29.681,1727.76,1024.714,1725.834,1020.862,3.852,7.705,3.852,1727.76
296,0.14;100%;1P;I02-1.tif,44.521,569.499,1029.208,566.289,1024.714,7.705,7.705,7.705,569.499
297,0.14;100%;1P;I02-1.tif,371.007,191.46,1039.43,181.058,1028.566,19.262,23.114,19.262,191.46
298,0.14;100%;1P;I02-1.tif,14.84,2309.458,1034.345,2307.532,1032.418,3.852,3.852,3.852,2309.458
299,0.14;100%;1P;I02-1.tif,29.681,2715.877,1038.197,2712.025,1036.271,7.705,3.852,7.705,2715.877
300,0.14;100%;1P;I02-1.tif,14.84,668.375,1042.049,666.449,1040.123,3.852,3.852,3.852,668.375
301,0.14;100%;1P;I02-1.tif,118.722,2475.589,1045.42,2469.329,1040.123,11.557,11.557,11.557,2475.589
302,0.14;100%;1P;I02-1.tif,44.521,1169.175,1047.186,1163.397,1043.975,11.557,7.705,11.557,1169.175
303,0.14;100%;1P;I02-1.tif,3279.701,86.59,1083.187,53.932,1051.68,65.489,65.489,65.489,86.59
304,0.14;100%;1P;I02-1.tif,14.84,1169.175,1057.458,1167.249,1055.532,3.852,3.852,3.852,1169.175
305,0.14;100%;1P;I02-1.tif,29.681,2557.932,1069.015,2554.08,1067.089,7.705,3.852,7.705,2557.932
306,0.14;100%;1P;I02-1.tif,44.521,239.485,1074.152,234.991,1070.942,7.705,7.705,7.705,239.485
307,0.14;100%;1P;I02-1.tif,74.201,2670.805,1082.113,2665.797,1078.646,11.557,7.705,11.557,2670.805
308,0.14;100%;1P;I02-1.tif,519.41,3572.135,1111.171,3547.975,1086.351,42.375,42.375,42.375,3572.135
309,0.14;100%;1P;I02-1.tif,44.521,1345.097,1093.413,1340.603,1090.203,7.705,7.705,7.705,1345.097
310,0.14;100%;1P;I02-1.tif,14.84,2386.505,1092.129,2384.578,1090.203,3.852,3.852,3.852,2386.505
311,0.14;100%;1P;I02-1.tif,14.84,3553.754,1095.982,3551.828,1094.055,3.852,3.852,3.852,3553.754
312,0.14;100%;1P;I02-1.tif,267.125,721.666,1103.258,704.972,1097.908,30.818,11.557,30.818,721.666
313,0.14;100%;1P;I02-1.tif,103.882,202.246,1107.538,196.468,1101.76,11.557,11.557,11.557,202.246
314,0.14;100%;1P;I02-1.tif,74.201,602.886,1108.309,597.108,1101.76,11.557,11.557,11.557,602.886
315,0.14;100%;1P;I02-1.tif,44.521,1617.327,1106.254,1614.117,1101.76,7.705,7.705,7.705,1617.327
316,0.14;100%;1P;I02-1.tif,29.681,2394.209,1105.612,2392.283,1101.76,3.852,7.705,3.852,2394.209
317,0.14;100%;1P;I02-1.tif,29.681,3551.828,1103.686,3547.975,1101.76,7.705,3.852,7.705,3551.828
318,0.14;100%;1P;I02-1.tif,14.84,1076.72,1111.391,1074.794,1109.465,3.852,3.852,3.852,1076.72
319,0.14;100%;1P;I02-1.tif,103.882,957.849,1120.196,951.52,1113.317,11.557,15.409,11.557,957.849
320,0.14;100%;1P;I02-1.tif,44.521,426.964,1122.948,423.754,1117.169,7.705,11.557,7.705,426.964
321,0.14;100%;1P;I02-1.tif,14.84,1065.163,1119.095,1063.237,1117.169,3.852,3.852,3.852,1065.163
322,0.14;100%;1P;I02-1.tif,74.201,718.455,1126.03,708.825,1121.022,19.262,7.705,19.262,718.455
323,0.14;100%;1P;I02-1.tif,14.84,387.157,1130.652,385.231,1128.726,3.852,3.852,3.852,387.157
324,0.14;100%;1P;I02-1.tif,29.681,859.065,1138.357,855.212,1136.431,7.705,3.852,7.705,859.065
325,0.14;100%;1P;I02-1.tif,14.84,676.08,1142.209,674.154,1140.283,3.852,3.852,3.852,676.08
326,0.14;100%;1P;I02-1.tif,29.681,2742.843,1142.209,2738.991,1140.283,7.705,3.852,7.705,2742.843
327,0.14;100%;1P;I02-1.tif,44.521,1202.562,1147.346,1198.068,1144.135,7.705,7.705,7.705,1202.562
328,0.14;100%;1P;I02-1.tif,44.521,2513.631,1157.618,2511.705,1151.84,3.852,11.557,3.852,2513.631
329,0.14;100%;1P;I02-1.tif,163.243,122.749,1163.222,115.569,1155.692,15.409,15.409,15.409,122.749
330,0.14;100%;1P;I02-1.tif,29.681,2373.021,1169.175,2369.169,1167.249,7.705,3.852,7.705,2373.021
331,0.14;100%;1P;I02-1.tif,326.486,3536.243,1187.211,3521.009,1174.954,26.966,26.966,26.966,3536.243
332,0.14;100%;1P;I02-1.tif,29.681,3208.972,1180.732,3205.12,1178.806,7.705,3.852,7.705,3208.972
333,0.14;100%;1P;I02-1.tif,44.521,1342.529,1191.005,1336.751,1186.511,11.557,7.705,11.557,1342.529
334,0.14;100%;1P;I02-1.tif,14.84,356.338,1192.289,354.412,1190.363,3.852,3.852,3.852,356.338
335,0.14;100%;1P;I02-1.tif,14.84,1854.886,1192.289,1852.96,1190.363,3.852,3.852,3.852,1854.886
336,0.14;100%;1P;I02-1.tif,371.007,264.037,1208.315,250.4,1194.215,26.966,26.966,26.966,264.037
337,0.14;100%;1P;I02-1.tif,14.84,1330.972,1196.142,1329.046,1194.215,3.852,3.852,3.852,1330.972
338,0.14;100%;1P;I02-1.tif,14.84,2205.446,1196.142,2203.52,1194.215,3.852,3.852,3.852,2205.446
339,0.14;100%;1P;I02-1.tif,163.243,3640.606,1202.445,3632.726,1194.215,15.409,15.409,15.409,3640.606
340,0.14;100%;1P;I02-1.tif,14.84,1342.529,1199.994,1340.603,1198.068,3.852,3.852,3.852,1342.529
341,0.14;100%;1P;I02-1.tif,44.521,2588.109,1206.414,2584.898,1201.92,7.705,7.705,7.705,2588.109
342,0.14;100%;1P;I02-1.tif,163.243,1014.032,1235.015,1005.452,1228.886,19.262,11.557,19.262,1014.032
343,0.14;100%;1P;I02-1.tif,667.812,1197.254,1247.934,1178.806,1228.886,38.523,38.523,38.523,1197.254
344,0.14;100%;1P;I02-1.tif,163.243,1878,1239.217,1868.369,1228.886,15.409,23.114,15.409,1878
345,0.14;100%;1P;I02-1.tif,356.167,2882.81,1244.616,2869.969,1232.738,26.966,26.966,26.966,2882.81
346,0.14;100%;1P;I02-1.tif,59.361,1065.163,1241.406,1059.385,1236.591,11.557,7.705,11.557,1065.163
347,0.14;100%;1P;I02-1.tif,371.007,3665.625,1248.071,3644.283,1236.591,38.523,26.966,38.523,3665.625
348,0.14;100%;1P;I02-1.tif,29.681,1860.665,1244.295,1856.812,1240.443,7.705,7.705,7.705,1860.665
349,0.14;100%;1P;I02-1.tif,14.84,1951.194,1246.222,1949.268,1244.295,3.852,3.852,3.852,1951.194
350,0.14;100%;1P;I02-1.tif,712.333,2458.334,1272.064,2438.511,1248.148,34.671,42.375,34.671,2458.334
351,0.14;100%;1P;I02-1.tif,29.681,1009.305,1255.852,1005.452,1252,7.705,7.705,7.705,1009.305
352,0.14;100%;1P;I02-1.tif,29.681,1864.517,1253.926,1860.665,1252,7.705,3.852,7.705,1864.517
353,0.14;100%;1P;I02-1.tif,14.84,1018.935,1257.778,1017.009,1255.852,3.852,3.852,3.852,1018.935
354,0.14;100%;1P;I02-1.tif,14.84,3349.581,1257.778,3347.655,1255.852,3.852,3.852,3.852,3349.581
355,0.14;100%;1P;I02-1.tif,14.84,3646.209,1257.778,3644.283,1255.852,3.852,3.852,3.852,3646.209
356,0.14;100%;1P;I02-1.tif,148.403,3659.692,1270.491,3648.135,1263.557,23.114,11.557,23.114,3659.692
357,0.14;100%;1P;I02-1.tif,29.681,1325.194,1269.335,1321.342,1267.409,7.705,3.852,7.705,1325.194
358,0.14;100%;1P;I02-1.tif,252.285,1759.032,1273.641,1748.948,1267.409,23.114,15.409,23.114,1759.032
359,0.14;100%;1P;I02-1.tif,14.84,1569.815,1273.188,1567.889,1271.262,3.852,3.852,3.852,1569.815
360,0.14;100%;1P;I02-1.tif,192.924,1383.127,1283.263,1375.274,1275.114,15.409,15.409,15.409,1383.127
361,0.14;100%;1P;I02-1.tif,29.681,254.252,1280.892,250.4,1278.966,7.705,3.852,7.705,254.252
362,0.14;100%;1P;I02-1.tif,59.361,219.582,1286.671,215.729,1282.818,7.705,7.705,7.705,219.582
363,0.14;100%;1P;I02-1.tif,385.847,1626.859,1298.524,1602.56,1290.523,50.08,19.262,50.08,1626.859
364,0.14;100%;1P;I02-1.tif,59.361,823.431,1300.154,820.542,1294.375,7.705,11.557,7.705,823.431
365,0.14;100%;1P;I02-1.tif,44.521,1377.2,1296.302,1371.422,1294.375,11.557,3.852,11.557,1377.2
366,0.14;100%;1P;I02-1.tif,59.361,3139.631,1300.154,3135.778,1294.375,7.705,11.557,7.705,3139.631
367,0.14;100%;1P;I02-1.tif,608.451,2802.836,1314.905,2785.218,1298.228,38.523,34.671,38.523,2802.836
368,0.14;100%;1P;I02-1.tif,14.84,3010.578,1307.858,3008.652,1305.932,3.852,3.852,3.852,3010.578
369,0.14;100%;1P;I02-1.tif,59.361,3220.529,1309.785,3216.677,1305.932,7.705,7.705,7.705,3220.529
370,0.14;100%;1P;I02-1.tif,103.882,917.124,1319.415,909.145,1313.637,15.409,11.557,15.409,917.124
371,0.14;100%;1P;I02-1.tif,14.84,1411.871,1315.563,1409.945,1313.637,3.852,3.852,3.852,1411.871
372,0.14;100%;1P;I02-1.tif,14.84,2359.538,1319.415,2357.612,1317.489,3.852,3.852,3.852,2359.538
373,0.14;100%;1P;I02-1.tif,341.326,1627.935,1326.283,1606.412,1321.342,42.375,11.557,42.375,1627.935
374,0.14;100%;1P;I02-1.tif,29.681,905.292,1332.898,901.44,1329.046,7.705,7.705,7.705,905.292
375,0.14;100%;1P;I02-1.tif,14.84,1824.068,1330.972,1822.141,1329.046,3.852,3.852,3.852,1824.068
376,0.14;100%;1P;I02-1.tif,89.042,2001.274,1343.171,1995.495,1336.751,11.557,11.557,11.557,2001.274
377,0.14;100%;1P;I02-1.tif,14.84,2421.175,1338.677,2419.249,1336.751,3.852,3.852,3.852,2421.175
378,0.14;100%;1P;I02-1.tif,59.361,133.868,1344.455,127.126,1340.603,11.557,7.705,11.557,133.868
379,0.14;100%;1P;I02-1.tif,14.84,764.683,1357.938,762.757,1356.012,3.852,3.852,3.852,764.683
380,0.14;100%;1P;I02-1.tif,103.882,3043.048,1362.891,3039.471,1356.012,7.705,15.409,7.705,3043.048
381,0.14;100%;1P;I02-1.tif,14.84,756.978,1361.791,755.052,1359.865,3.852,3.852,3.852,756.978
382,0.14;100%;1P;I02-1.tif,29.681,772.388,1363.717,770.462,1359.865,3.852,7.705,3.852,772.388
383,0.14;100%;1P;I02-1.tif,14.84,3707.846,1361.791,3705.92,1359.865,3.852,3.852,3.852,3707.846
384,0.14;100%;1P;I02-1.tif,74.201,131.364,1367.184,123.274,1363.717,15.409,7.705,15.409,131.364
385,0.14;100%;1P;I02-1.tif,14.84,2521.335,1365.643,2519.409,1363.717,3.852,3.852,3.852,2521.335
386,0.14;100%;1P;I02-1.tif,44.521,754.41,1373.348,751.2,1367.569,7.705,11.557,7.705,754.41
387,0.14;100%;1P;I02-1.tif,29.681,1356.012,1371.422,1352.16,1367.569,7.705,7.705,7.705,1356.012
388,0.14;100%;1P;I02-1.tif,74.201,861.761,1374.889,855.212,1371.422,11.557,7.705,11.557,861.761
389,0.14;100%;1P;I02-1.tif,59.361,1494.695,1379.126,1490.843,1375.274,7.705,7.705,7.705,1494.695
390,0.14;100%;1P;I02-1.tif,14.84,2775.588,1377.2,2773.661,1375.274,3.852,3.852,3.852,2775.588
391,0.14;100%;1P;I02-1.tif,534.25,318.35,1390.897,296.628,1379.126,42.375,23.114,42.375,318.35
392,0.14;100%;1P;I02-1.tif,59.361,508.505,1382.978,504.652,1379.126,7.705,7.705,7.705,508.505
393,0.14;100%;1P;I02-1.tif,29.681,1146.062,1386.831,1144.135,1382.978,3.852,7.705,3.852,1146.062
394,0.14;100%;1P;I02-1.tif,89.042,1332.256,1397.104,1325.194,1390.683,11.557,11.557,11.557,1332.256
395,0.14;100%;1P;I02-1.tif,14.84,980.412,1396.462,978.486,1394.535,3.852,3.852,3.852,980.412
396,0.14;100%;1P;I02-1.tif,44.521,2007.694,1401.598,2003.2,1398.388,7.705,7.705,7.705,2007.694
397,0.14;100%;1P;I02-1.tif,578.771,2916.74,1413.155,2900.788,1398.388,38.523,34.671,38.523,2916.74
398,0.14;100%;1P;I02-1.tif,89.042,109.149,1418.933,104.012,1409.945,11.557,15.409,11.557,109.149
399,0.14;100%;1P;I02-1.tif,44.521,2873.179,1417.007,2869.969,1413.797,7.705,7.705,7.705,2873.179
400,0.14;100%;1P;I02-1.tif,29.681,2128.4,1425.354,2126.474,1421.502,3.852,7.705,3.852,2128.4
401,0.14;100%;1P;I02-1.tif,103.882,1056.358,1432.783,1047.828,1429.206,15.409,7.705,15.409,1056.358
402,0.14;100%;1P;I02-1.tif,14.84,2941.237,1434.985,2939.311,1433.058,3.852,3.852,3.852,2941.237
403,0.14;100%;1P;I02-1.tif,14.84,348.634,1438.837,346.708,1436.911,3.852,3.852,3.852,348.634
404,0.14;100%;1P;I02-1.tif,59.361,1644.935,1440.763,1641.083,1436.911,7.705,7.705,7.705,1644.935
405,0.14;100%;1P;I02-1.tif,29.681,2631.126,1442.689,2627.274,1440.763,7.705,3.852,7.705,2631.126
406,0.14;100%;1P;I02-1.tif,89.042,3079.92,1447.826,3074.141,1440.763,11.557,15.409,11.557,3079.92
407,0.14;100%;1P;I02-1.tif,14.84,98.234,1446.542,96.308,1444.615,3.852,3.852,3.852,98.234
408,0.14;100%;1P;I02-1.tif,29.681,252.326,1452.32,250.4,1448.468,3.852,7.705,3.852,252.326
409,0.14;100%;1P;I02-1.tif,14.84,2833.372,1454.246,2831.446,1452.32,3.852,3.852,3.852,2833.372
410,0.14;100%;1P;I02-1.tif,89.042,3082.488,1462.593,3074.141,1456.172,19.262,11.557,19.262,3082.488
411,0.14;100%;1P;I02-1.tif,29.681,3168.523,1460.025,3166.597,1456.172,3.852,7.705,3.852,3168.523
412,0.14;100%;1P;I02-1.tif,74.201,1498.933,1474.278,1490.843,1467.729,15.409,11.557,15.409,1498.933
413,0.14;100%;1P;I02-1.tif,29.681,296.628,1473.508,292.775,1471.582,7.705,3.852,7.705,296.628
414,0.14;100%;1P;I02-1.tif,103.882,1926.979,1481.763,1922.301,1475.434,11.557,11.557,11.557,1926.979
415,0.14;100%;1P;I02-1.tif,29.681,300.48,1483.138,296.628,1479.286,7.705,7.705,7.705,300.48
416,0.14;100%;1P;I02-1.tif,59.361,518.135,1484.102,512.357,1479.286,11.557,7.705,11.557,518.135
417,0.14;100%;1P;I02-1.tif,44.521,3567.879,1490.201,3563.385,1486.991,7.705,7.705,7.705,3567.879
418,0.14;100%;1P;I02-1.tif,192.924,780.389,1510.253,770.462,1502.4,19.262,15.409,19.262,780.389
419,0.14;100%;1P;I02-1.tif,14.84,2301.754,1508.178,2299.828,1506.252,3.852,3.852,3.852,2301.754
420,0.14;100%;1P;I02-1.tif,103.882,2513.631,1516.984,2507.852,1510.105,11.557,11.557,11.557,2513.631
421,0.14;100%;1P;I02-1.tif,44.521,836.593,1517.167,832.098,1513.957,7.705,7.705,7.705,836.593
422,0.14;100%;1P;I02-1.tif,207.764,2668.273,1520.561,2654.24,1513.957,30.818,15.409,30.818,2668.273
423,0.14;100%;1P;I02-1.tif,29.681,1406.092,1519.735,1402.24,1517.809,7.705,3.852,7.705,1406.092
424,0.14;100%;1P;I02-1.tif,771.694,943.149,1549.294,924.554,1525.514,46.228,50.08,46.228,943.149
425,0.14;100%;1P;I02-1.tif,14.84,834.025,1531.292,832.098,1529.366,3.852,3.852,3.852,834.025
426,0.14;100%;1P;I02-1.tif,14.84,1982.012,1531.292,1980.086,1529.366,3.852,3.852,3.852,1982.012
427,0.14;100%;1P;I02-1.tif,178.083,2666.439,1542.207,2650.388,1533.218,30.818,15.409,30.818,2666.439
428,0.14;100%;1P;I02-1.tif,178.083,1767.888,1548.628,1760.505,1537.071,15.409,19.262,15.409,1767.888
429,0.14;100%;1P;I02-1.tif,59.361,2160.181,1546.702,2157.292,1540.923,7.705,11.557,7.705,2160.181
430,0.14;100%;1P;I02-1.tif,14.84,2621.495,1546.702,2619.569,1544.775,3.852,3.852,3.852,2621.495
431,0.14;100%;1P;I02-1.tif,163.243,2935.283,1553.005,2927.754,1544.775,15.409,15.409,15.409,2935.283
432,0.14;100%;1P;I02-1.tif,59.361,3189.711,1552.48,3185.858,1548.628,7.705,7.705,7.705,3189.711
433,0.14;100%;1P;I02-1.tif,148.403,3646.594,1559.029,3636.578,1552.48,19.262,11.557,19.262,3646.594
434,0.14;100%;1P;I02-1.tif,118.722,1713.795,1570.778,1706.572,1564.037,15.409,11.557,15.409,1713.795
435,0.14;100%;1P;I02-1.tif,29.681,1899.188,1565.963,1895.335,1564.037,7.705,3.852,7.705,1899.188
436,0.14;100%;1P;I02-1.tif,89.042,479.612,1571.741,473.834,1567.889,11.557,7.705,11.557,479.612
437,0.14;100%;1P;I02-1.tif,59.361,1286.671,1571.741,1282.818,1567.889,7.705,7.705,7.705,1286.671
438,0.14;100%;1P;I02-1.tif,14.84,1847.181,1569.815,1845.255,1567.889,3.852,3.852,3.852,1847.181
439,0.14;100%;1P;I02-1.tif,44.521,465.487,1580.088,462.277,1575.594,7.705,7.705,7.705,465.487
440,0.14;100%;1P;I02-1.tif,192.924,138.239,1589.67,127.126,1579.446,19.262,23.114,19.262,138.239
441,0.14;100%;1P;I02-1.tif,14.84,2093.729,1581.372,2091.803,1579.446,3.852,3.852,3.852,2093.729
442,0.14;100%;1P;I02-1.tif,44.521,2225.992,1587.793,2222.781,1583.298,7.705,7.705,7.705,2225.992
443,0.14;100%;1P;I02-1.tif,14.84,121.348,1589.077,119.422,1587.151,3.852,3.852,3.852,121.348
444,0.14;100%;1P;I02-1.tif,29.681,2280.566,1589.077,2276.714,1587.151,7.705,3.852,7.705,2280.566
445,0.14;100%;1P;I02-1.tif,14.84,1604.486,1592.929,1602.56,1591.003,3.852,3.852,3.852,1604.486
446,0.14;100%;1P;I02-1.tif,14.84,3311.058,1592.929,3309.132,1591.003,3.852,3.852,3.852,3311.058
447,0.14;100%;1P;I02-1.tif,14.84,121.348,1596.781,119.422,1594.855,3.852,3.852,3.852,121.348
448,0.14;100%;1P;I02-1.tif,103.882,295.252,1600.634,288.923,1594.855,15.409,11.557,15.409,295.252
449,0.14;100%;1P;I02-1.tif,89.042,1034.987,1600.634,1028.566,1594.855,11.557,11.557,11.557,1034.987
450,0.14;100%;1P;I02-1.tif,44.521,2936.1,1598.066,2931.606,1594.855,7.705,7.705,7.705,2936.1
451,0.14;100%;1P;I02-1.tif,44.521,129.052,1604.486,123.274,1602.56,11.557,3.852,11.557,129.052
452,0.14;100%;1P;I02-1.tif,14.84,760.831,1604.486,758.905,1602.56,3.852,3.852,3.852,760.831
453,0.14;100%;1P;I02-1.tif,29.681,1005.452,1604.486,1001.6,1602.56,7.705,3.852,7.705,1005.452
454,0.14;100%;1P;I02-1.tif,29.681,362.117,1616.043,358.265,1614.117,7.705,3.852,7.705,362.117
455,0.14;100%;1P;I02-1.tif,44.521,50.722,1621.179,46.228,1617.969,7.705,7.705,7.705,50.722
456,0.14;100%;1P;I02-1.tif,178.083,551.843,1626.958,543.175,1617.969,19.262,15.409,19.262,551.843
457,0.14;100%;1P;I02-1.tif,29.681,1174.954,1619.895,1171.102,1617.969,7.705,3.852,7.705,1174.954
458,0.14;100%;1P;I02-1.tif,14.84,1974.308,1623.748,1972.381,1621.821,3.852,3.852,3.852,1974.308
459,0.14;100%;1P;I02-1.tif,311.646,1598.616,1637.139,1583.298,1625.674,26.966,26.966,26.966,1598.616
460,0.14;100%;1P;I02-1.tif,74.201,2038.256,1632.223,2034.018,1625.674,7.705,11.557,7.705,2038.256
461,0.14;100%;1P;I02-1.tif,14.84,102.086,1631.452,100.16,1629.526,3.852,3.852,3.852,102.086
462,0.14;100%;1P;I02-1.tif,14.84,2170.775,1635.305,2168.849,1633.378,3.852,3.852,3.852,2170.775
463,0.14;100%;1P;I02-1.tif,905.257,2972.561,1657.029,2950.868,1637.231,46.228,42.375,46.228,2972.561
464,0.14;100%;1P;I02-1.tif,74.201,1290.908,1646.091,1286.671,1641.083,7.705,11.557,7.705,1290.908
465,0.14;100%;1P;I02-1.tif,29.681,2315.237,1644.935,2311.385,1641.083,7.705,7.705,7.705,2315.237
466,0.14;100%;1P;I02-1.tif,14.84,3553.754,1643.009,3551.828,1641.083,3.852,3.852,3.852,3553.754
467,0.14;100%;1P;I02-1.tif,14.84,1589.077,1650.714,1587.151,1648.788,3.852,3.852,3.852,1589.077
468,0.14;100%;1P;I02-1.tif,222.604,1178.421,1659.189,1167.249,1652.64,23.114,11.557,23.114,1178.421
469,0.14;100%;1P;I02-1.tif,118.722,2032.574,1657.937,2026.314,1652.64,11.557,11.557,11.557,2032.574
470,0.14;100%;1P;I02-1.tif,14.84,2475.108,1654.566,2473.181,1652.64,3.852,3.852,3.852,2475.108
471,0.14;100%;1P;I02-1.tif,103.882,616.094,1667.224,608.665,1660.345,15.409,15.409,15.409,616.094
