 ,Label,Area,X,Y,BX,BY,Width,Height,3501.786,,distance from edge (nm),diamater(nm)
232,0.14;100%;1P;I05-1.tif,25.51,1680.357,360.714,1678.571,357.143,3.571,7.143,,,1821.429,3.571
233,0.14;100%;1P;I05-1.tif,12.755,3137.5,362.5,3135.714,360.714,3.571,3.571,,,364.286,3.571
234,0.14;100%;1P;I05-1.tif,38.265,1183.929,366.071,1178.571,364.286,10.714,3.571,,,2317.857,10.714
235,0.14;100%;1P;I05-1.tif,76.531,1637.5,367.857,1632.143,364.286,10.714,7.143,,,1864.286,10.714
236,0.14;100%;1P;I05-1.tif,12.755,1219.643,369.643,1217.857,367.857,3.571,3.571,,,2282.143,3.571
237,0.14;100%;1P;I05-1.tif,12.755,3037.5,369.643,3035.714,367.857,3.571,3.571,,,464.286,3.571
238,0.14;100%;1P;I05-1.tif,25.51,3050,369.643,3046.429,367.857,7.143,3.571,,,451.786,7.143
239,0.14;100%;1P;I05-1.tif,2359.694,3226.264,395.82,3196.429,367.857,60.714,53.571,,,275.522,60.714
240,0.14;100%;1P;I05-1.tif,12.755,258.929,373.214,257.143,371.429,3.571,3.571,,,3242.857,3.571
241,0.14;100%;1P;I05-1.tif,12.755,1451.786,373.214,1450,371.429,3.571,3.571,,,2050,3.571
242,0.14;100%;1P;I05-1.tif,51.02,2720.536,376.786,2717.857,371.429,7.143,10.714,,,781.25,7.143
243,0.14;100%;1P;I05-1.tif,12.755,655.357,380.357,653.571,378.571,3.571,3.571,,,2846.429,3.571
244,0.14;100%;1P;I05-1.tif,12.755,2058.929,380.357,2057.143,378.571,3.571,3.571,,,1442.857,3.571
245,0.14;100%;1P;I05-1.tif,63.776,2747.5,381.786,2742.857,378.571,10.714,7.143,,,754.286,10.714
246,0.14;100%;1P;I05-1.tif,12.755,2794.643,380.357,2792.857,378.571,3.571,3.571,,,707.143,3.571
247,0.14;100%;1P;I05-1.tif,12.755,3101.786,380.357,3100,378.571,3.571,3.571,,,400,3.571
248,0.14;100%;1P;I05-1.tif,12.755,2933.929,383.929,2932.143,382.143,3.571,3.571,,,567.857,3.571
249,0.14;100%;1P;I05-1.tif,51.02,3432.143,387.5,3428.571,382.143,7.143,10.714,,,69.643,7.143
250,0.14;100%;1P;I05-1.tif,25.51,1317.857,387.5,1314.286,385.714,7.143,3.571,,,2183.929,7.143
251,0.14;100%;1P;I05-1.tif,25.51,3460.714,387.5,3457.143,385.714,7.143,3.571,,,41.072,7.143
252,0.14;100%;1P;I05-1.tif,178.571,130.612,397.449,121.429,389.286,21.429,17.857,,,3371.174,21.429
253,0.14;100%;1P;I05-1.tif,63.776,976.071,392.5,971.429,389.286,10.714,7.143,,,2525.715,10.714
254,0.14;100%;1P;I05-1.tif,12.755,2598.214,391.071,2596.429,389.286,3.571,3.571,,,903.572,3.571
255,0.14;100%;1P;I05-1.tif,12.755,3116.071,391.071,3114.286,389.286,3.571,3.571,,,385.715,3.571
256,0.14;100%;1P;I05-1.tif,76.531,1228.571,398.214,1225,392.857,7.143,10.714,,,2273.215,7.143
257,0.14;100%;1P;I05-1.tif,63.776,2611.786,398.929,2607.143,392.857,10.714,10.714,,,890,10.714
258,0.14;100%;1P;I05-1.tif,76.531,286.31,403.571,282.143,396.429,7.143,14.286,,,3215.476,7.143
259,0.14;100%;1P;I05-1.tif,165.816,778.984,402.61,767.857,396.429,21.429,10.714,,,2722.802,21.429
260,0.14;100%;1P;I05-1.tif,12.755,80.357,401.786,78.571,400,3.571,3.571,,,3421.429,3.571
261,0.14;100%;1P;I05-1.tif,76.531,360.119,406.548,353.571,400,10.714,10.714,,,3141.667,10.714
262,0.14;100%;1P;I05-1.tif,25.51,1971.429,405.357,1967.857,403.571,7.143,3.571,,,1530.357,7.143
263,0.14;100%;1P;I05-1.tif,12.755,2269.643,408.929,2267.857,407.143,3.571,3.571,,,1232.143,3.571
264,0.14;100%;1P;I05-1.tif,165.816,2856.731,415.797,2850,407.143,14.286,17.857,,,645.055,14.286
265,0.14;100%;1P;I05-1.tif,12.755,1755.357,412.5,1753.571,410.714,3.571,3.571,,,1746.429,3.571
266,0.14;100%;1P;I05-1.tif,51.02,1962.5,413.393,1957.143,410.714,10.714,7.143,,,1539.286,10.714
267,0.14;100%;1P;I05-1.tif,12.755,2058.929,412.5,2057.143,410.714,3.571,3.571,,,1442.857,3.571
268,0.14;100%;1P;I05-1.tif,38.265,89.881,417.262,85.714,414.286,7.143,7.143,,,3411.905,7.143
269,0.14;100%;1P;I05-1.tif,25.51,1014.286,419.643,1010.714,417.857,7.143,3.571,,,2487.5,7.143
270,0.14;100%;1P;I05-1.tif,12.755,1826.786,419.643,1825,417.857,3.571,3.571,,,1675,3.571
271,0.14;100%;1P;I05-1.tif,12.755,2426.786,419.643,2425,417.857,3.571,3.571,,,1075,3.571
272,0.14;100%;1P;I05-1.tif,12.755,2983.929,419.643,2982.143,417.857,3.571,3.571,,,517.857,3.571
273,0.14;100%;1P;I05-1.tif,89.286,133.418,427.806,128.571,421.429,10.714,10.714,,,3368.368,10.714
274,0.14;100%;1P;I05-1.tif,12.755,2180.357,423.214,2178.571,421.429,3.571,3.571,,,1321.429,3.571
275,0.14;100%;1P;I05-1.tif,12.755,2376.786,426.786,2375,425,3.571,3.571,,,1125,3.571
276,0.14;100%;1P;I05-1.tif,12.755,2487.5,426.786,2485.714,425,3.571,3.571,,,1014.286,3.571
277,0.14;100%;1P;I05-1.tif,63.776,3002.5,428.214,2996.429,425,10.714,7.143,,,499.286,10.714
278,0.14;100%;1P;I05-1.tif,12.755,1658.929,430.357,1657.143,428.571,3.571,3.571,,,1842.857,3.571
279,0.14;100%;1P;I05-1.tif,38.265,2695.833,432.738,2692.857,428.571,7.143,7.143,,,805.953,7.143
280,0.14;100%;1P;I05-1.tif,38.265,3013.69,433.929,3010.714,428.571,7.143,10.714,,,488.096,7.143
281,0.14;100%;1P;I05-1.tif,25.51,1660.714,439.286,1657.143,435.714,7.143,7.143,,,1841.072,7.143
282,0.14;100%;1P;I05-1.tif,25.51,2725,437.5,2721.429,435.714,7.143,3.571,,,776.786,7.143
283,0.14;100%;1P;I05-1.tif,12.755,2994.643,441.071,2992.857,439.286,3.571,3.571,,,507.143,3.571
284,0.14;100%;1P;I05-1.tif,63.776,3006.786,445.357,3000,442.857,14.286,7.143,,,495,14.286
285,0.14;100%;1P;I05-1.tif,38.265,333.929,449.405,328.571,446.429,10.714,7.143,,,3167.857,10.714
286,0.14;100%;1P;I05-1.tif,38.265,633.929,450.595,628.571,446.429,10.714,7.143,,,2867.857,10.714
287,0.14;100%;1P;I05-1.tif,12.755,1655.357,448.214,1653.571,446.429,3.571,3.571,,,1846.429,3.571
288,0.14;100%;1P;I05-1.tif,765.306,2338.988,458.631,2310.714,446.429,50,32.143,,,1162.798,50
289,0.14;100%;1P;I05-1.tif,63.776,2900.357,455.357,2896.429,450,10.714,10.714,,,601.429,10.714
290,0.14;100%;1P;I05-1.tif,12.755,2937.5,451.786,2935.714,450,3.571,3.571,,,564.286,3.571
291,0.14;100%;1P;I05-1.tif,12.755,608.929,455.357,607.143,453.571,3.571,3.571,,,2892.857,3.571
292,0.14;100%;1P;I05-1.tif,12.755,2769.643,455.357,2767.857,453.571,3.571,3.571,,,732.143,3.571
293,0.14;100%;1P;I05-1.tif,12.755,2483.929,458.929,2482.143,457.143,3.571,3.571,,,1017.857,3.571
294,0.14;100%;1P;I05-1.tif,89.286,427.806,466.071,421.429,460.714,10.714,10.714,,,3073.98,10.714
295,0.14;100%;1P;I05-1.tif,38.265,2489.881,464.881,2485.714,460.714,7.143,7.143,,,1011.905,7.143
296,0.14;100%;1P;I05-1.tif,25.51,2785.714,464.286,2782.143,460.714,7.143,7.143,,,716.072,7.143
297,0.14;100%;1P;I05-1.tif,12.755,2901.786,466.071,2900,464.286,3.571,3.571,,,600,3.571
298,0.14;100%;1P;I05-1.tif,12.755,1023.214,469.643,1021.429,467.857,3.571,3.571,,,2478.572,3.571
299,0.14;100%;1P;I05-1.tif,38.265,2768.452,472.024,2764.286,467.857,7.143,7.143,,,733.334,7.143
300,0.14;100%;1P;I05-1.tif,25.51,789.286,473.214,785.714,471.429,7.143,3.571,,,2712.5,7.143
301,0.14;100%;1P;I05-1.tif,12.755,1208.929,473.214,1207.143,471.429,3.571,3.571,,,2292.857,3.571
302,0.14;100%;1P;I05-1.tif,51.02,2696.429,476.786,2692.857,471.429,7.143,10.714,,,805.357,7.143
303,0.14;100%;1P;I05-1.tif,12.755,2837.5,480.357,2835.714,478.571,3.571,3.571,,,664.286,3.571
304,0.14;100%;1P;I05-1.tif,12.755,2391.071,483.929,2389.286,482.143,3.571,3.571,,,1110.715,3.571
305,0.14;100%;1P;I05-1.tif,12.755,558.929,487.5,557.143,485.714,3.571,3.571,,,2942.857,3.571
306,0.14;100%;1P;I05-1.tif,12.755,505.357,491.071,503.571,489.286,3.571,3.571,,,2996.429,3.571
307,0.14;100%;1P;I05-1.tif,38.265,161.31,500.595,157.143,496.429,7.143,7.143,,,3340.476,7.143
308,0.14;100%;1P;I05-1.tif,38.265,2711.31,499.405,2707.143,496.429,7.143,7.143,,,790.476,7.143
309,0.14;100%;1P;I05-1.tif,12.755,2366.071,501.786,2364.286,500,3.571,3.571,,,1135.715,3.571
310,0.14;100%;1P;I05-1.tif,12.755,80.357,505.357,78.571,503.571,3.571,3.571,,,3421.429,3.571
311,0.14;100%;1P;I05-1.tif,12.755,1426.786,505.357,1425,503.571,3.571,3.571,,,2075,3.571
312,0.14;100%;1P;I05-1.tif,12.755,1930.357,505.357,1928.571,503.571,3.571,3.571,,,1571.429,3.571
313,0.14;100%;1P;I05-1.tif,38.265,1254.167,511.31,1250,507.143,7.143,7.143,,,2247.619,7.143
314,0.14;100%;1P;I05-1.tif,38.265,2106.548,510.119,2103.571,507.143,7.143,7.143,,,1395.238,7.143
315,0.14;100%;1P;I05-1.tif,38.265,2177.976,511.31,2175,507.143,7.143,7.143,,,1323.81,7.143
316,0.14;100%;1P;I05-1.tif,12.755,2480.357,508.929,2478.571,507.143,3.571,3.571,,,1021.429,3.571
317,0.14;100%;1P;I05-1.tif,51.02,2267.857,514.286,2264.286,510.714,7.143,7.143,,,1233.929,7.143
318,0.14;100%;1P;I05-1.tif,12.755,894.643,516.071,892.857,514.286,3.571,3.571,,,2607.143,3.571
319,0.14;100%;1P;I05-1.tif,12.755,1787.5,516.071,1785.714,514.286,3.571,3.571,,,1714.286,3.571
320,0.14;100%;1P;I05-1.tif,12.755,2276.786,516.071,2275,514.286,3.571,3.571,,,1225,3.571
321,0.14;100%;1P;I05-1.tif,12.755,2698.214,516.071,2696.429,514.286,3.571,3.571,,,803.572,3.571
322,0.14;100%;1P;I05-1.tif,25.51,2728.571,516.071,2725,514.286,7.143,3.571,,,773.215,7.143
323,0.14;100%;1P;I05-1.tif,12.755,1648.214,519.643,1646.429,517.857,3.571,3.571,,,1853.572,3.571
324,0.14;100%;1P;I05-1.tif,12.755,3016.071,519.643,3014.286,517.857,3.571,3.571,,,485.715,3.571
325,0.14;100%;1P;I05-1.tif,12.755,1448.214,523.214,1446.429,521.429,3.571,3.571,,,2053.572,3.571
326,0.14;100%;1P;I05-1.tif,25.51,2267.857,523.214,2264.286,521.429,7.143,3.571,,,1233.929,7.143
327,0.14;100%;1P;I05-1.tif,12.755,2566.071,523.214,2564.286,521.429,3.571,3.571,,,935.715,3.571
328,0.14;100%;1P;I05-1.tif,25.51,2307.143,526.786,2303.571,525,7.143,3.571,,,1194.643,7.143
329,0.14;100%;1P;I05-1.tif,12.755,2783.929,526.786,2782.143,525,3.571,3.571,,,717.857,3.571
330,0.14;100%;1P;I05-1.tif,12.755,2462.5,530.357,2460.714,528.571,3.571,3.571,,,1039.286,3.571
331,0.14;100%;1P;I05-1.tif,38.265,2605.357,531.548,2600,528.571,10.714,7.143,,,896.429,10.714
332,0.14;100%;1P;I05-1.tif,12.755,2119.643,533.929,2117.857,532.143,3.571,3.571,,,1382.143,3.571
333,0.14;100%;1P;I05-1.tif,12.755,2419.643,533.929,2417.857,532.143,3.571,3.571,,,1082.143,3.571
334,0.14;100%;1P;I05-1.tif,127.551,2921.786,544.643,2914.286,535.714,14.286,14.286,,,580,14.286
335,0.14;100%;1P;I05-1.tif,12.755,433.929,541.071,432.143,539.286,3.571,3.571,,,3067.857,3.571
336,0.14;100%;1P;I05-1.tif,63.776,2783.214,543.214,2778.571,539.286,10.714,7.143,,,718.572,10.714
337,0.14;100%;1P;I05-1.tif,25.51,3196.429,542.857,3192.857,539.286,7.143,7.143,,,305.357,7.143
338,0.14;100%;1P;I05-1.tif,102.041,454.464,546.875,446.429,542.857,14.286,10.714,,,3047.322,14.286
339,0.14;100%;1P;I05-1.tif,12.755,723.214,544.643,721.429,542.857,3.571,3.571,,,2778.572,3.571
340,0.14;100%;1P;I05-1.tif,12.755,2287.5,544.643,2285.714,542.857,3.571,3.571,,,1214.286,3.571
341,0.14;100%;1P;I05-1.tif,12.755,208.929,548.214,207.143,546.429,3.571,3.571,,,3292.857,3.571
342,0.14;100%;1P;I05-1.tif,12.755,1694.643,548.214,1692.857,546.429,3.571,3.571,,,1807.143,3.571
343,0.14;100%;1P;I05-1.tif,25.51,2403.571,548.214,2400,546.429,7.143,3.571,,,1098.215,7.143
344,0.14;100%;1P;I05-1.tif,841.837,3095.725,566.126,3078.571,550,35.714,32.143,,,406.061,35.714
345,0.14;100%;1P;I05-1.tif,12.755,2573.214,555.357,2571.429,553.571,3.571,3.571,,,928.572,3.571
346,0.14;100%;1P;I05-1.tif,25.51,1646.429,564.286,1642.857,560.714,7.143,7.143,,,1855.357,7.143
347,0.14;100%;1P;I05-1.tif,12.755,1812.5,562.5,1810.714,560.714,3.571,3.571,,,1689.286,3.571
348,0.14;100%;1P;I05-1.tif,25.51,1032.143,566.071,1028.571,564.286,7.143,3.571,,,2469.643,7.143
349,0.14;100%;1P;I05-1.tif,25.51,2642.857,566.071,2639.286,564.286,7.143,3.571,,,858.929,7.143
350,0.14;100%;1P;I05-1.tif,12.755,2812.5,573.214,2810.714,571.429,3.571,3.571,,,689.286,3.571
351,0.14;100%;1P;I05-1.tif,25.51,2867.857,573.214,2864.286,571.429,7.143,3.571,,,633.929,7.143
352,0.14;100%;1P;I05-1.tif,12.755,2133.929,576.786,2132.143,575,3.571,3.571,,,1367.857,3.571
353,0.14;100%;1P;I05-1.tif,114.796,1529.96,586.31,1525,578.571,10.714,14.286,,,1971.826,10.714
354,0.14;100%;1P;I05-1.tif,12.755,2126.786,580.357,2125,578.571,3.571,3.571,,,1375,3.571
355,0.14;100%;1P;I05-1.tif,25.51,857.143,583.929,853.571,582.143,7.143,3.571,,,2644.643,7.143
356,0.14;100%;1P;I05-1.tif,25.51,2196.429,583.929,2192.857,582.143,7.143,3.571,,,1305.357,7.143
357,0.14;100%;1P;I05-1.tif,12.755,2491.071,594.643,2489.286,592.857,3.571,3.571,,,1010.715,3.571
358,0.14;100%;1P;I05-1.tif,38.265,2668.452,595.833,2664.286,592.857,7.143,7.143,,,833.334,7.143
359,0.14;100%;1P;I05-1.tif,12.755,291.071,601.786,289.286,600,3.571,3.571,,,3210.715,3.571
360,0.14;100%;1P;I05-1.tif,12.755,1958.929,601.786,1957.143,600,3.571,3.571,,,1542.857,3.571
361,0.14;100%;1P;I05-1.tif,63.776,2636.071,606.071,2632.143,600,7.143,10.714,,,865.715,7.143
362,0.14;100%;1P;I05-1.tif,25.51,2844.643,603.571,2842.857,600,3.571,7.143,,,657.143,3.571
363,0.14;100%;1P;I05-1.tif,12.755,2291.071,605.357,2289.286,603.571,3.571,3.571,,,1210.715,3.571
364,0.14;100%;1P;I05-1.tif,63.776,2317.5,606.071,2310.714,603.571,14.286,7.143,,,1184.286,14.286
365,0.14;100%;1P;I05-1.tif,25.51,41.071,610.714,39.286,607.143,3.571,7.143,,,3460.715,3.571
366,0.14;100%;1P;I05-1.tif,12.755,387.5,608.929,385.714,607.143,3.571,3.571,,,3114.286,3.571
367,0.14;100%;1P;I05-1.tif,12.755,841.071,608.929,839.286,607.143,3.571,3.571,,,2660.715,3.571
368,0.14;100%;1P;I05-1.tif,153.061,2993.452,612.798,2985.714,607.143,14.286,14.286,,,508.334,14.286
369,0.14;100%;1P;I05-1.tif,12.755,966.071,612.5,964.286,610.714,3.571,3.571,,,2535.715,3.571
370,0.14;100%;1P;I05-1.tif,76.531,2910.119,615.476,2903.571,610.714,10.714,10.714,,,591.667,10.714
371,0.14;100%;1P;I05-1.tif,25.51,28.571,616.071,25,614.286,7.143,3.571,,,3473.215,7.143
372,0.14;100%;1P;I05-1.tif,38.265,569.643,620.833,564.286,617.857,10.714,7.143,,,2932.143,10.714
373,0.14;100%;1P;I05-1.tif,12.755,783.929,619.643,782.143,617.857,3.571,3.571,,,2717.857,3.571
374,0.14;100%;1P;I05-1.tif,12.755,669.643,623.214,667.857,621.429,3.571,3.571,,,2832.143,3.571
375,0.14;100%;1P;I05-1.tif,12.755,1451.786,623.214,1450,621.429,3.571,3.571,,,2050,3.571
376,0.14;100%;1P;I05-1.tif,127.551,959.643,630.357,953.571,625,14.286,10.714,,,2542.143,14.286
377,0.14;100%;1P;I05-1.tif,12.755,3244.643,626.786,3242.857,625,3.571,3.571,,,257.143,3.571
378,0.14;100%;1P;I05-1.tif,25.51,2426.786,632.143,2425,628.571,3.571,7.143,,,1075,3.571
379,0.14;100%;1P;I05-1.tif,12.755,2598.214,630.357,2596.429,628.571,3.571,3.571,,,903.572,3.571
380,0.14;100%;1P;I05-1.tif,12.755,2794.643,630.357,2792.857,628.571,3.571,3.571,,,707.143,3.571
381,0.14;100%;1P;I05-1.tif,25.51,2853.571,632.143,2850,628.571,7.143,7.143,,,648.215,7.143
382,0.14;100%;1P;I05-1.tif,12.755,394.643,633.929,392.857,632.143,3.571,3.571,,,3107.143,3.571
383,0.14;100%;1P;I05-1.tif,51.02,2526.786,636.607,2521.429,632.143,10.714,7.143,,,975,10.714
384,0.14;100%;1P;I05-1.tif,38.265,2947.024,639.881,2942.857,635.714,7.143,7.143,,,554.762,7.143
385,0.14;100%;1P;I05-1.tif,51.02,2652.679,645.536,2646.429,642.857,10.714,7.143,,,849.107,10.714
386,0.14;100%;1P;I05-1.tif,25.51,2350,648.214,2346.429,646.429,7.143,3.571,,,1151.786,7.143
387,0.14;100%;1P;I05-1.tif,5969.388,2628.091,713.049,2567.857,646.429,128.571,128.571,,,873.695,128.571
388,0.14;100%;1P;I05-1.tif,12.755,2780.357,651.786,2778.571,650,3.571,3.571,,,721.429,3.571
389,0.14;100%;1P;I05-1.tif,51.02,2912.5,652.679,2907.143,650,10.714,7.143,,,589.286,10.714
390,0.14;100%;1P;I05-1.tif,25.51,1042.857,662.5,1039.286,660.714,7.143,3.571,,,2458.929,7.143
391,0.14;100%;1P;I05-1.tif,38.265,2316.071,666.071,2310.714,664.286,10.714,3.571,,,1185.715,10.714
392,0.14;100%;1P;I05-1.tif,38.265,2572.024,667.262,2567.857,664.286,7.143,7.143,,,929.762,7.143
393,0.14;100%;1P;I05-1.tif,25.51,400,671.429,396.429,667.857,7.143,7.143,,,3101.786,7.143
394,0.14;100%;1P;I05-1.tif,280.612,1363.312,678.084,1353.571,667.857,21.429,21.429,,,2138.474,21.429
395,0.14;100%;1P;I05-1.tif,12.755,2037.5,669.643,2035.714,667.857,3.571,3.571,,,1464.286,3.571
396,0.14;100%;1P;I05-1.tif,63.776,2895.357,671.786,2889.286,667.857,10.714,7.143,,,606.429,10.714
397,0.14;100%;1P;I05-1.tif,89.286,3074.235,676.786,3067.857,671.429,10.714,10.714,,,427.551,10.714
398,0.14;100%;1P;I05-1.tif,127.551,1268.929,680.357,1260.714,675,14.286,10.714,,,2232.857,14.286
399,0.14;100%;1P;I05-1.tif,12.755,2844.643,687.5,2842.857,685.714,3.571,3.571,,,657.143,3.571
400,0.14;100%;1P;I05-1.tif,102.041,2309.821,695.982,2303.571,689.286,14.286,10.714,,,1191.965,14.286
401,0.14;100%;1P;I05-1.tif,12.755,2512.5,691.071,2510.714,689.286,3.571,3.571,,,989.286,3.571
402,0.14;100%;1P;I05-1.tif,12.755,2044.643,694.643,2042.857,692.857,3.571,3.571,,,1457.143,3.571
403,0.14;100%;1P;I05-1.tif,25.51,1882.143,698.214,1878.571,696.429,7.143,3.571,,,1619.643,7.143
404,0.14;100%;1P;I05-1.tif,3520.408,2732.531,740.657,2685.714,696.429,82.143,85.714,,,769.255,82.143
405,0.14;100%;1P;I05-1.tif,12.755,469.643,701.786,467.857,700,3.571,3.571,,,3032.143,3.571
406,0.14;100%;1P;I05-1.tif,102.041,1617.411,707.589,1610.714,700,10.714,14.286,,,1884.375,10.714
407,0.14;100%;1P;I05-1.tif,25.51,1919.643,703.571,1917.857,700,3.571,7.143,,,1582.143,3.571
408,0.14;100%;1P;I05-1.tif,12.755,401.786,705.357,400,703.571,3.571,3.571,,,3100,3.571
409,0.14;100%;1P;I05-1.tif,12.755,2794.643,705.357,2792.857,703.571,3.571,3.571,,,707.143,3.571
410,0.14;100%;1P;I05-1.tif,12.755,3005.357,705.357,3003.571,703.571,3.571,3.571,,,496.429,3.571
411,0.14;100%;1P;I05-1.tif,89.286,2427.806,710.969,2421.429,707.143,14.286,7.143,,,1073.98,14.286
412,0.14;100%;1P;I05-1.tif,12.755,2776.786,712.5,2775,710.714,3.571,3.571,,,725,3.571
413,0.14;100%;1P;I05-1.tif,12.755,312.5,716.071,310.714,714.286,3.571,3.571,,,3189.286,3.571
414,0.14;100%;1P;I05-1.tif,76.531,2483.333,719.048,2478.571,714.286,10.714,10.714,,,1018.453,10.714
415,0.14;100%;1P;I05-1.tif,63.776,993.929,723.214,989.286,717.857,10.714,10.714,,,2507.857,10.714
416,0.14;100%;1P;I05-1.tif,12.755,2691.071,719.643,2689.286,717.857,3.571,3.571,,,810.715,3.571
417,0.14;100%;1P;I05-1.tif,51.02,114.286,726.786,110.714,721.429,7.143,10.714,,,3387.5,7.143
418,0.14;100%;1P;I05-1.tif,191.327,2865.833,727.262,2853.571,721.429,21.429,10.714,,,635.953,21.429
419,0.14;100%;1P;I05-1.tif,12.755,573.214,726.786,571.429,725,3.571,3.571,,,2928.572,3.571
420,0.14;100%;1P;I05-1.tif,25.51,3057.143,726.786,3053.571,725,7.143,3.571,,,444.643,7.143
421,0.14;100%;1P;I05-1.tif,12.755,1394.643,730.357,1392.857,728.571,3.571,3.571,,,2107.143,3.571
422,0.14;100%;1P;I05-1.tif,25.51,3300,730.357,3296.429,728.571,7.143,3.571,,,201.786,7.143
423,0.14;100%;1P;I05-1.tif,51.02,2463.393,737.5,2460.714,732.143,7.143,10.714,,,1038.393,7.143
424,0.14;100%;1P;I05-1.tif,12.755,2694.643,741.071,2692.857,739.286,3.571,3.571,,,807.143,3.571
425,0.14;100%;1P;I05-1.tif,38.265,1731.548,747.024,1728.571,742.857,7.143,7.143,,,1770.238,7.143
426,0.14;100%;1P;I05-1.tif,12.755,2237.5,744.643,2235.714,742.857,3.571,3.571,,,1264.286,3.571
427,0.14;100%;1P;I05-1.tif,165.816,3123.764,748.764,3114.286,742.857,21.429,10.714,,,378.022,21.429
428,0.14;100%;1P;I05-1.tif,12.755,641.071,748.214,639.286,746.429,3.571,3.571,,,2860.715,3.571
429,0.14;100%;1P;I05-1.tif,63.776,2797.5,750.357,2792.857,746.429,10.714,7.143,,,704.286,10.714
430,0.14;100%;1P;I05-1.tif,12.755,3369.643,748.214,3367.857,746.429,3.571,3.571,,,132.143,3.571
431,0.14;100%;1P;I05-1.tif,140.306,1306.656,757.63,1300,750,14.286,14.286,,,2195.13,14.286
432,0.14;100%;1P;I05-1.tif,12.755,2444.643,751.786,2442.857,750,3.571,3.571,,,1057.143,3.571
433,0.14;100%;1P;I05-1.tif,89.286,2061.48,759.439,2053.571,753.571,14.286,14.286,,,1440.306,14.286
434,0.14;100%;1P;I05-1.tif,12.755,2530.357,755.357,2528.571,753.571,3.571,3.571,,,971.429,3.571
435,0.14;100%;1P;I05-1.tif,89.286,3226.276,757.908,3221.429,753.571,10.714,10.714,,,275.51,10.714
436,0.14;100%;1P;I05-1.tif,12.755,3326.786,755.357,3325,753.571,3.571,3.571,,,175,3.571
437,0.14;100%;1P;I05-1.tif,25.51,946.429,758.929,942.857,757.143,7.143,3.571,,,2555.357,7.143
438,0.14;100%;1P;I05-1.tif,12.755,2680.357,758.929,2678.571,757.143,3.571,3.571,,,821.429,3.571
439,0.14;100%;1P;I05-1.tif,12.755,2569.643,762.5,2567.857,760.714,3.571,3.571,,,932.143,3.571
440,0.14;100%;1P;I05-1.tif,25.51,528.571,769.643,525,767.857,7.143,3.571,,,2973.215,7.143
441,0.14;100%;1P;I05-1.tif,12.755,798.214,769.643,796.429,767.857,3.571,3.571,,,2703.572,3.571
442,0.14;100%;1P;I05-1.tif,76.531,1144.643,775,1139.286,771.429,10.714,7.143,,,2357.143,10.714
443,0.14;100%;1P;I05-1.tif,12.755,1419.643,773.214,1417.857,771.429,3.571,3.571,,,2082.143,3.571
444,0.14;100%;1P;I05-1.tif,12.755,2573.214,776.786,2571.429,775,3.571,3.571,,,928.572,3.571
445,0.14;100%;1P;I05-1.tif,76.531,2935.119,782.143,2928.571,775,14.286,10.714,,,566.667,14.286
446,0.14;100%;1P;I05-1.tif,25.51,767.857,780.357,764.286,778.571,7.143,3.571,,,2733.929,7.143
447,0.14;100%;1P;I05-1.tif,89.286,920.663,784.439,914.286,778.571,10.714,10.714,,,2581.123,10.714
448,0.14;100%;1P;I05-1.tif,548.469,354.36,796.138,335.714,782.143,39.286,28.571,,,3147.426,39.286
449,0.14;100%;1P;I05-1.tif,25.51,2955.357,785.714,2953.571,782.143,3.571,7.143,,,546.429,3.571
450,0.14;100%;1P;I05-1.tif,25.51,421.429,792.857,417.857,789.286,7.143,7.143,,,3080.357,7.143
451,0.14;100%;1P;I05-1.tif,2818.878,2377.933,820.112,2346.429,789.286,60.714,60.714,,,1123.853,60.714
452,0.14;100%;1P;I05-1.tif,89.286,1089.541,802.296,1082.143,796.429,14.286,10.714,,,2412.245,14.286
453,0.14;100%;1P;I05-1.tif,663.265,2812.294,816.484,2796.429,800,28.571,35.714,,,689.492,28.571
454,0.14;100%;1P;I05-1.tif,127.551,1386.429,807.857,1378.571,803.571,17.857,10.714,,,2115.357,17.857
455,0.14;100%;1P;I05-1.tif,12.755,2723.214,805.357,2721.429,803.571,3.571,3.571,,,778.572,3.571
456,0.14;100%;1P;I05-1.tif,12.755,2841.071,808.929,2839.286,807.143,3.571,3.571,,,660.715,3.571
457,0.14;100%;1P;I05-1.tif,127.551,354.643,820,346.429,814.286,14.286,10.714,,,3147.143,14.286
458,0.14;100%;1P;I05-1.tif,12.755,2051.786,816.071,2050,814.286,3.571,3.571,,,1450,3.571
459,0.14;100%;1P;I05-1.tif,51.02,167.857,821.429,164.286,817.857,7.143,7.143,,,3333.929,7.143
460,0.14;100%;1P;I05-1.tif,12.755,280.357,819.643,278.571,817.857,3.571,3.571,,,3221.429,3.571
461,0.14;100%;1P;I05-1.tif,25.51,2180.357,825,2178.571,821.429,3.571,7.143,,,1321.429,3.571
462,0.14;100%;1P;I05-1.tif,25.51,3175,823.214,3171.429,821.429,7.143,3.571,,,326.786,7.143
463,0.14;100%;1P;I05-1.tif,12.755,623.214,837.5,621.429,835.714,3.571,3.571,,,2878.572,3.571
464,0.14;100%;1P;I05-1.tif,229.592,2454.167,852.976,2446.429,842.857,17.857,17.857,,,1047.619,17.857
465,0.14;100%;1P;I05-1.tif,12.755,662.5,848.214,660.714,846.429,3.571,3.571,,,2839.286,3.571
