 ,Area,X,Y,BX,BY,Width,Height
1,116.873,1311.148,8.446,1299.999,2.703,21.622,10.811
2,14.609,613.513,9.459,610.810,8.108,5.405,2.703
3,80.351,40.663,19.533,32.432,16.216,16.216,8.108
4,160.701,632.432,28.133,618.919,18.919,27.027,16.216
5,102.264,839.961,24.710,832.432,18.919,16.216,13.514
6,14.609,62.162,24.324,59.459,21.622,5.405,5.405
7,29.218,151.351,23.649,145.946,21.622,10.811,5.405
8,394.448,2295.044,40.440,2283.782,29.730,27.027,24.324
9,460.189,851.201,48.670,832.432,32.432,35.135,29.730
10,51.132,53.861,43.822,45.946,37.838,13.514,10.811
11,146.092,337.838,76.757,324.324,70.270,24.324,10.811
12,21.914,1976.125,92.342,1972.972,89.189,5.405,5.405
13,102.264,173.745,98.262,164.865,94.595,18.919,8.108
14,58.437,179.730,124.324,172.973,118.919,13.514,10.811
15,189.919,1632.223,200.312,1621.621,191.892,24.324,16.216
16,131.483,1649.999,212.763,1637.837,200.000,18.919,24.324
17,43.828,1550.449,216.667,1545.945,213.513,10.811,8.108
18,1336.740,549.025,241.006,527.027,218.919,43.243,45.946
19,43.828,2156.755,221.621,2151.350,218.919,10.811,5.405
20,29.218,2033.107,228.378,2029.728,224.324,8.108,8.108
21,51.132,1557.335,229.537,1551.350,227.027,10.811,5.405
22,65.741,23.874,233.483,16.216,229.730,13.514,8.108
23,29.218,738.513,234.459,735.135,232.432,8.108,5.405
24,51.132,144.595,241.506,140.540,235.135,8.108,10.811
25,58.437,33.108,244.594,27.027,237.838,13.514,13.514
26,43.828,1814.864,248.648,1810.810,243.243,8.108,10.811
27,87.655,1832.431,268.243,1827.026,259.459,10.811,16.216
28,21.914,860.810,263.513,856.756,262.162,8.108,2.703
29,29.218,625.675,281.081,621.621,278.378,8.108,5.405
30,21.914,1949.098,284.234,1945.945,281.081,5.405,5.405
31,314.097,635.480,303.991,624.324,291.892,21.622,24.324
32,29.218,914.864,306.757,910.810,302.703,8.108,8.108
33,14.609,532.432,316.216,529.729,313.513,5.405,5.405
34,87.655,1462.161,317.342,1454.053,313.513,16.216,8.108
35,51.132,233.011,322.201,227.027,318.919,10.811,8.108
36,14.609,545.946,325.675,543.243,324.324,5.405,2.703
37,36.523,1986.215,335.946,1983.783,332.432,5.405,8.108
38,1022.643,837.413,375.849,813.513,348.648,51.351,54.054
39,314.097,1318.887,362.382,1308.107,351.351,21.622,21.622
40,87.655,592.342,364.414,586.486,359.459,13.514,10.811
41,409.057,1088.513,379.681,1070.270,364.865,32.432,35.135
42,1563.183,2160.077,392.258,2135.134,367.567,48.649,45.946
43,971.511,2349.450,420.900,2329.728,397.297,37.838,45.946
44,58.437,1789.526,418.581,1783.783,413.513,13.514,10.811
45,21.914,590.540,418.468,586.486,416.216,8.108,5.405
46,94.960,2424.635,422.973,2418.917,416.216,10.811,13.514
47,58.437,601.689,430.743,594.594,424.324,13.514,10.811
48,43.828,1325.224,467.117,1318.918,462.162,10.811,8.108
49,21.914,1861.711,467.117,1859.458,464.865,5.405,5.405
50,14.609,758.108,478.378,756.756,475.675,2.703,5.405
51,204.529,1338.030,491.023,1324.323,475.675,27.027,27.027
52,65.741,1439.489,499.549,1432.432,494.594,13.514,8.108
53,102.264,434.556,503.861,427.027,497.297,13.514,13.514
54,21.914,1420.269,531.081,1416.215,529.729,8.108,2.703
55,43.828,1437.386,538.288,1432.432,532.432,10.811,10.811
56,65.741,2500.749,551.201,2494.593,545.946,13.514,10.811
57,445.580,2675.740,559.304,2662.160,548.648,29.730,21.622
58,1475.528,438.721,583.529,416.216,559.459,45.946,45.946
59,43.828,635.585,564.414,629.729,559.459,10.811,8.108
60,21.914,168.018,568.919,164.865,564.865,5.405,8.108
61,14.609,632.432,571.621,629.729,570.270,5.405,2.703
62,87.655,676.126,589.864,667.567,583.783,16.216,10.811
63,1453.614,877.610,617.350,854.054,594.594,45.946,45.946
64,80.351,759.336,611.179,751.351,605.405,16.216,10.811
65,21.914,2684.233,608.558,2681.079,605.405,5.405,5.405
66,3272.458,182.740,649.686,145.946,616.216,72.973,62.162
67,29.218,563.513,645.946,559.459,643.243,8.108,5.405
