 ,Area,X,Y,BX,BY,Width,Height
1,7.292,517.130,12.152,515.780,10.802,2.700,2.700
2,605.257,1410.448,34.341,1393.416,16.203,35.105,32.405
3,663.595,207.858,37.376,189.029,18.903,40.506,35.105
4,14.585,939.745,22.954,937.045,21.603,5.401,2.700
5,29.169,788.522,31.055,785.822,27.004,5.401,8.101
6,7.292,214.683,33.755,213.333,32.405,2.700,2.700
7,422.951,1367.482,73.423,1352.909,56.709,29.705,32.405
8,401.074,699.629,74.703,685.906,62.110,24.304,27.004
9,14.585,1590.546,68.861,1587.846,67.510,5.401,2.700
10,80.215,1219.975,80.153,1212.488,75.612,13.502,10.802
11,43.754,90.464,83.713,86.413,81.013,8.101,5.401
12,3201.301,96.191,138.746,59.409,110.717,75.612,56.709
13,21.877,31.955,124.669,29.705,121.519,5.401,5.401
14,7.292,951.897,149.873,950.547,148.523,2.700,2.700
15,7.292,1567.593,155.274,1566.242,153.924,2.700,2.700
16,7.292,876.286,157.974,874.935,156.624,2.700,2.700
17,116.676,1569.449,166.076,1563.542,159.325,10.802,13.502
18,29.169,2013.162,166.751,2009.111,164.726,8.101,5.401
19,7.292,1951.052,176.877,1949.702,175.527,2.700,2.700
20,14.585,14.852,180.928,13.502,178.228,2.700,5.401
21,21.877,5.851,200.281,2.700,197.131,5.401,5.401
22,7.292,2096.875,209.282,2095.524,207.932,2.700,2.700
23,21.877,2092.374,213.783,2090.124,210.633,5.401,5.401
24,853.194,1662.338,231.924,1644.555,213.333,35.105,35.105
25,3230.470,589.877,292.209,553.586,259.240,78.312,62.110
26,14.585,106.667,264.641,105.316,261.941,2.700,5.401
27,29.169,395.611,270.717,391.561,267.341,8.101,5.401
28,7.292,403.713,271.392,402.362,270.042,2.700,2.700
29,131.261,392.011,285.194,383.459,278.143,21.603,13.502
30,7.292,2188.689,292.995,2187.339,291.645,2.700,2.700
31,1626.174,205.916,333.114,180.928,305.147,45.907,54.008
32,21.877,40.956,310.998,37.806,307.848,5.401,5.401
33,36.461,44.017,321.080,40.506,318.649,8.101,5.401
34,14.585,888.438,352.405,885.737,351.054,5.401,2.700
35,918.824,169.698,374.158,153.924,353.755,32.405,37.806
36,14.585,1514.935,359.156,1512.234,356.455,5.401,5.401
37,7.292,1529.787,363.206,1528.437,361.856,2.700,2.700
38,7.292,1918.647,368.607,1917.297,367.257,2.700,2.700
39,1720.973,1151.294,400.692,1128.775,375.358,45.907,54.008
40,7.292,76.962,392.911,75.612,391.561,2.700,2.700
41,87.507,74.261,405.063,67.510,399.662,13.502,10.802
42,145.845,1495.627,440.843,1487.930,432.067,13.502,18.903
43,7.292,581.940,436.118,580.590,434.767,2.700,2.700
44,7.292,576.539,438.818,575.189,437.468,2.700,2.700
45,21.877,1833.134,455.921,1830.883,453.670,5.401,5.401
46,7.292,684.556,457.721,683.206,456.371,2.700,2.700
47,21.877,80.562,474.824,78.312,472.573,5.401,5.401
48,758.395,207.439,492.904,189.029,477.974,35.105,29.705
49,7.292,1826.833,511.729,1825.483,510.379,2.700,2.700
50,1225.099,1485.584,544.681,1466.327,523.881,37.806,40.506
51,7.292,498.227,533.333,496.877,531.982,2.700,2.700
52,43.754,1604.948,537.833,1601.348,534.683,8.101,8.101
53,1356.360,436.350,559.045,415.864,537.383,43.207,43.207
54,14.585,1618.901,540.084,1617.550,537.383,2.700,5.401
55,21.877,1426.271,551.335,1423.120,548.185,5.401,5.401
56,58.338,1611.474,553.248,1604.048,548.185,13.502,8.101
57,43.754,852.882,563.487,847.931,558.987,8.101,8.101
58,1378.237,73.147,583.783,51.308,564.387,43.207,40.506
59,36.461,401.552,568.438,396.961,564.387,8.101,8.101
60,7.292,854.682,571.138,853.332,569.788,2.700,2.700
61,14.585,2358.815,577.889,2357.465,575.189,2.700,5.401
62,7.292,2231.896,587.341,2230.545,585.991,2.700,2.700
63,7.292,1146.327,590.041,1144.977,588.691,2.700,2.700
64,182.306,498.011,608.620,486.075,594.092,24.304,24.304
65,277.106,803.730,610.508,788.522,594.092,35.105,29.705
66,7.292,814.176,595.442,812.826,594.092,2.700,2.700
67,7.292,816.876,600.843,815.526,599.493,2.700,2.700
68,94.799,1267.639,625.355,1255.694,621.096,24.304,8.101
69,1487.621,1594.187,652.680,1571.643,626.497,45.907,48.608
