 ,Area,X,Y,BX,BY,Width,Height
1,65.741,332.883,19.069,327.027,13.514,10.811,10.811
2,65.741,1322.072,25.676,1316.216,18.919,10.811,13.514
3,58.437,1750.337,34.459,1743.243,29.730,13.514,8.108
4,693.937,82.831,55.036,67.568,37.838,29.730,35.135
5,160.701,156.634,64.988,145.946,56.757,18.919,13.514
6,153.397,2535.327,74.324,2524.323,67.568,18.919,13.514
7,94.960,2376.610,105.509,2367.567,100.000,16.216,10.811
8,43.828,1929.729,108.108,1927.026,102.703,5.405,10.811
9,58.437,415.878,118.581,410.811,113.513,10.811,10.811
10,58.437,2256.080,127.703,2251.351,121.622,10.811,10.811
11,87.655,1247.072,151.802,1243.243,143.243,10.811,16.216
12,102.264,1180.115,159.266,1172.973,151.351,13.514,13.514
13,36.523,378.649,157.568,375.676,154.054,5.405,8.108
14,65.741,426.877,165.916,421.621,162.162,10.811,8.108
15,168.006,914.042,198.179,905.405,191.892,18.919,13.514
16,73.046,2168.648,215.135,2162.161,210.811,13.514,8.108
17,87.655,713.964,231.531,708.108,224.324,10.811,16.216
18,1716.580,153.853,256.406,129.730,232.432,48.649,48.649
19,1008.034,1254.563,269.957,1235.135,251.351,37.838,37.838
20,65.741,2570.720,287.838,2564.864,283.784,10.811,8.108
21,58.437,599.662,293.919,594.594,289.189,8.108,10.811
22,36.523,2189.459,315.946,2186.486,310.811,5.405,10.811
23,2089.115,119.949,378.624,94.595,351.351,51.351,54.054
24,321.402,1227.334,391.523,1213.513,378.378,27.027,24.324
25,942.293,1542.960,403.761,1524.324,383.784,35.135,37.838
26,153.397,852.316,406.628,845.946,397.297,13.514,16.216
27,36.523,274.865,408.919,270.270,405.405,8.108,8.108
28,43.828,1785.585,452.703,1781.080,448.648,8.108,8.108
29,379.839,765.280,472.505,748.648,454.054,29.730,35.135
30,43.828,2538.738,479.730,2535.134,475.676,8.108,8.108
31,840.029,1064.406,562.949,1045.946,545.946,35.135,35.135
32,36.523,2108.918,600.270,2105.405,597.297,8.108,5.405
33,241.052,2096.109,617.977,2089.188,602.702,13.514,29.730
34,138.787,2153.555,630.512,2148.648,616.216,10.811,24.324
35,2074.505,1115.169,689.750,1089.189,662.162,51.351,54.054
36,58.437,1982.770,684.797,1978.378,681.081,8.108,8.108
37,36.523,2107.837,691.621,2105.405,686.486,5.405,10.811
38,65.741,2180.330,709.159,2175.675,702.702,10.811,10.811
39,36.523,245.676,744.594,243.243,740.540,5.405,8.108
40,36.523,2141.351,756.486,2137.837,751.351,8.108,8.108
41,43.828,2363.062,771.171,2359.459,767.567,8.108,8.108
42,9079.614,332.314,883.230,289.189,775.675,116.216,229.730
43,36.523,2068.378,852.162,2064.864,848.648,8.108,8.108
44,94.960,2060.394,864.761,2054.053,859.459,13.514,10.811
45,36.523,507.297,873.243,502.703,870.270,8.108,5.405
46,2118.333,238.388,934.259,216.216,897.297,45.946,83.784
47,1943.023,191.668,954.237,167.568,921.621,48.649,62.162
48,43.828,2491.891,928.828,2489.188,921.621,5.405,13.514
49,1884.586,416.195,957.060,378.378,927.027,75.676,72.973
50,1124.908,1367.795,951.913,1348.648,932.432,37.838,37.838
51,58.437,279.054,969.932,275.676,962.162,8.108,13.514
52,189.920,388.150,997.609,375.676,989.189,29.730,16.216
53,1212.563,248.372,1032.839,224.324,1005.405,43.243,51.351
54,847.333,951.444,1110.880,935.135,1091.892,32.432,37.838
55,1197.954,2692.435,1146.473,2672.972,1127.027,40.541,37.838
56,861.942,892.189,1193.151,875.675,1175.675,35.135,35.135
57,1161.431,653.467,1257.887,632.432,1237.837,40.541,40.541
58,533.236,386.209,1386.208,372.973,1372.972,27.027,27.027
59,1628.925,2688.528,1511.883,2664.864,1489.189,48.649,45.946
60,1387.873,1346.586,1539.871,1327.027,1516.216,40.541,45.946
61,861.942,983.715,1609.390,967.567,1594.594,35.135,32.432
62,124.178,376.550,1659.061,367.567,1648.648,16.216,21.622
63,277.575,358.535,1677.738,345.946,1659.459,32.432,27.027
64,1066.471,685.764,1760.514,667.567,1740.540,37.838,37.838
65,723.155,51.501,1761.957,32.432,1743.243,37.838,32.432
66,496.713,1767.368,1773.728,1751.351,1756.756,29.730,32.432
67,1256.391,957.196,1814.189,937.838,1794.594,40.541,40.541
68,920.379,1947.061,1858.322,1929.729,1840.540,35.135,37.838
69,321.402,496.191,1900.614,481.081,1886.486,27.027,24.324
