 ,Area,X,Y,BX,BY,Width,Height
1,65.520,428.555,13.341,423.608,8.094,8.094,10.793
2,378.558,1287.688,25.269,1276.221,10.793,21.585,29.680
3,50.960,517.465,25.632,512.647,21.585,8.094,8.094
4,36.400,674.805,24.553,671.837,21.585,8.094,8.094
5,880.876,2360.550,57.609,2336.590,24.283,40.472,70.152
6,138.319,2135.579,36.851,2126.135,29.680,18.887,13.491
7,196.559,2490.834,46.718,2482.290,35.076,18.887,21.585
8,334.878,616.995,48.332,604.384,37.774,24.283,24.283
9,50.960,414.165,48.759,410.117,43.170,8.094,10.793
10,232.959,1487.350,61.130,1478.581,51.265,16.189,18.887
11,101.920,977.498,63.599,971.331,56.661,10.793,13.491
12,451.358,1079.996,110.580,1068.464,91.737,26.981,43.170
13,291.199,2132.408,107.116,2120.739,97.133,21.585,18.887
14,181.999,1552.672,108.519,1540.639,99.831,21.585,18.887
15,487.758,901.119,119.503,887.688,107.926,29.680,24.283
16,72.800,2454.499,113.322,2449.912,107.926,8.094,10.793
17,50.960,793.446,114.286,787.857,110.624,10.793,8.094
18,50.960,1424.040,114.286,1419.222,110.624,8.094,8.094
19,291.199,2503.740,123.440,2493.082,113.322,21.585,18.887
20,87.360,40.022,131.534,35.076,124.114,10.793,16.189
21,473.198,736.945,142.151,725.800,124.114,21.585,32.378
22,80.080,1103.172,130.124,1098.143,124.114,10.793,10.793
23,72.800,1369.846,138.954,1365.259,134.907,10.793,8.094
24,58.240,1301.853,147.386,1297.806,143.001,8.094,8.094
25,58.240,773.355,152.782,768.970,148.398,8.094,8.094
26,196.559,2632.037,157.741,2625.291,148.398,13.491,18.887
27,152.879,12.656,173.388,5.396,164.587,13.491,18.887
28,422.238,1496.538,182.683,1481.280,167.285,26.981,32.378
29,87.360,29.230,186.846,21.585,180.775,16.189,10.793
30,873.596,1761.841,209.308,1742.999,191.568,37.774,35.076
31,1412.313,2271.543,228.355,2244.853,199.662,48.567,67.454
32,43.680,2489.485,209.556,2484.988,205.059,8.094,10.793
33,36.400,1444.315,226.374,1440.807,223.946,8.094,5.396
