 ,Area,X,Y,BX,BY,Width,Height
1,66.075,1540.385,12.193,1536.320,8.129,8.129,8.129
2,102.784,2072.426,17.612,2064.684,10.838,16.257,13.548
3,315.694,2582.746,21.834,2563.243,10.838,35.224,21.676
4,139.493,2547.628,21.605,2533.438,13.548,24.386,16.257
5,359.744,2632.890,38.349,2620.144,24.386,24.386,29.805
6,36.709,2562.430,36.579,2557.824,32.515,8.129,8.129
7,205.568,2081.232,48.869,2070.103,40.643,21.676,13.548
8,44.050,2573.178,46.514,2568.662,40.643,8.129,10.838
9,763.538,1896.197,58.777,1880.434,43.353,32.515,32.515
10,154.176,744.806,52.965,737.000,46.063,16.257,13.548
11,44.050,2580.855,53.288,2576.791,48.772,8.129,8.129
12,352.402,388.765,62.602,379.338,51.482,21.676,21.676
13,73.417,2224.277,58.256,2219.129,51.482,10.838,13.548
14,440.503,2675.374,66.475,2663.497,54.191,24.386,24.386
15,88.101,2599.371,63.900,2593.048,56.901,13.548,16.257
16,51.392,1429.680,65.610,1425.228,59.610,8.129,10.838
17,183.543,1959.282,67.793,1950.883,59.610,16.257,16.257
18,102.784,2053.265,74.319,2045.717,65.029,13.548,18.967
19,425.819,466.418,84.510,455.206,70.449,27.096,32.515
20,499.236,1040.072,84.235,1026.923,73.158,27.096,24.386
21,80.759,1189.373,78.700,1181.368,73.158,16.257,10.838
22,653.412,1244.799,93.632,1227.430,73.158,35.224,40.643
23,88.101,2085.006,77.674,2078.232,73.158,13.548,10.838
24,2672.383,1516.884,107.139,1446.905,75.868,149.026,59.610
25,73.417,1453.137,85.622,1444.195,78.577,16.257,13.548
26,44.050,2635.047,81.287,2630.982,78.577,8.129,5.419
27,102.784,2726.010,86.125,2720.398,78.577,10.838,16.257
28,66.075,2708.506,92.878,2704.140,86.706,10.838,10.838
29,190.885,2639.111,99.628,2628.273,92.125,21.676,16.257
30,58.734,2217.436,101.270,2213.710,94.835,8.129,13.548
31,227.593,2730.580,116.205,2723.107,97.544,16.257,29.805
32,73.417,1115.797,108.382,1108.210,102.963,13.548,10.838
33,80.759,1955.440,107.520,1950.883,102.963,10.838,10.838
34,124.809,262.588,113.244,254.699,108.382,16.257,10.838
35,256.960,1424.648,117.866,1414.390,108.382,24.386,18.967
36,594.679,877.145,128.336,861.640,113.801,32.515,29.805
37,829.613,2199.623,138.727,2178.486,113.801,35.224,46.063
38,278.985,1277.201,126.422,1268.074,116.511,18.967,21.676
39,36.709,2465.428,120.033,2462.990,116.511,5.419,8.129
40,95.442,1860.946,123.910,1856.048,119.221,10.838,10.838
41,264.302,1003.440,131.263,994.408,121.930,16.257,21.676
42,433.161,2305.215,130.495,2289.578,121.930,29.805,18.967
43,124.809,2624.208,129.660,2614.725,121.930,18.967,13.548
44,631.387,1374.944,143.292,1360.199,127.349,29.805,32.515
45,44.050,2002.364,132.768,1996.945,127.349,10.838,10.838
46,154.176,839.899,137.865,831.835,130.059,16.257,16.257
47,36.709,160.135,137.375,157.154,132.768,5.419,8.129
48,2811.876,87.091,169.772,46.063,135.478,83.996,78.577
49,1079.232,2163.122,166.546,2135.133,143.607,51.482,43.353
50,117.467,2245.547,150.381,2238.096,143.607,13.548,13.548
51,1409.609,1108.294,170.533,1083.824,146.316,51.482,46.063
52,227.593,2730.406,156.324,2720.398,149.026,27.096,16.257
53,80.759,1746.804,163.436,1739.537,157.154,13.548,10.838
54,132.151,772.224,169.347,766.805,162.574,10.838,13.548
55,44.050,713.066,168.444,709.905,165.283,8.129,8.129
56,499.236,1787.672,182.178,1774.761,165.283,24.386,35.224
57,535.945,2667.004,184.083,2652.659,170.702,27.096,27.096
58,80.759,2735.054,175.752,2728.526,170.702,13.548,10.838
59,242.277,1705.914,185.523,1693.475,176.121,24.386,16.257
60,381.769,2615.871,184.458,2601.177,176.121,32.515,18.967
61,198.226,1239.222,189.218,1227.430,181.540,21.676,13.548
62,2180.489,477.298,218.859,444.368,184.250,70.449,86.706
63,367.086,727.788,196.226,712.614,186.960,29.805,18.967
64,205.568,2705.785,212.217,2696.012,200.507,18.967,21.676
65,1622.518,254.447,235.014,230.313,211.346,46.063,51.482
66,102.784,1087.695,216.378,1081.114,211.346,13.548,10.838
67,102.784,1179.239,217.152,1173.239,211.346,10.838,10.838
68,513.920,2040.995,229.887,2026.750,214.055,27.096,29.805
69,719.488,1247.448,230.783,1227.430,216.765,37.934,29.805
70,579.995,1973.502,233.451,1948.173,222.184,46.063,24.386
71,535.945,2635.047,235.453,2620.144,222.184,29.805,27.096
72,80.759,31.160,232.160,27.096,224.893,8.129,13.548
73,205.568,145.639,236.216,138.188,224.893,16.257,24.386
74,572.654,2696.046,243.999,2682.464,230.313,29.805,29.805
75,176.201,2239.677,244.312,2229.967,238.441,18.967,13.548
76,557.970,2319.490,254.235,2305.835,238.441,24.386,35.224
77,88.101,1951.109,245.893,1942.754,241.151,16.257,10.838
78,161.518,418.381,253.097,411.853,246.570,13.548,13.548
79,337.719,1310.366,257.408,1295.169,246.570,29.805,24.386
80,359.744,525.240,262.966,514.816,249.279,21.676,27.096
81,73.417,1360.470,256.053,1354.780,249.279,10.838,13.548
82,132.151,601.071,258.763,593.394,251.989,16.257,13.548
83,190.885,357.974,265.537,346.824,254.699,21.676,18.967
84,124.809,2617.992,264.341,2612.015,257.408,13.548,13.548
85,110.126,734.562,267.975,723.452,260.118,18.967,16.257
86,80.759,2451.043,265.906,2446.732,260.118,8.129,10.838
87,73.417,887.110,269.330,883.316,262.827,10.838,13.548
88,36.709,1011.479,267.434,1007.956,262.827,8.129,8.129
89,836.955,1547.277,286.310,1533.611,268.246,29.805,37.934
90,1064.548,292.100,295.744,260.118,270.956,56.901,48.772
91,51.392,2633.111,275.407,2628.273,270.956,10.838,8.129
92,278.985,702.418,283.577,690.938,273.666,24.386,18.967
93,161.518,1483.976,285.612,1476.710,276.375,13.548,16.257
94,227.593,992.966,287.257,983.570,279.085,24.386,16.257
