 ,Area,X,Y,BX,BY,Width,Height
1,162971.900,875.988,248.720,643.769,13.468,474.073,449.830
2,246.685,12.597,23.688,2.694,16.162,21.549,16.162
3,507.881,1416.292,47.099,1395.282,26.936,37.710,35.017
4,166.875,128.883,45.264,118.518,37.710,24.242,16.162
5,94.321,2718.147,44.859,2709.756,37.710,13.468,13.468
6,72.554,2281.474,54.141,2276.087,48.485,10.774,10.774
7,43.533,342.984,57.463,339.393,51.178,8.081,10.774
8,36.277,225.993,73.535,223.568,70.033,5.387,8.081
9,43.533,434.567,83.052,430.975,78.114,8.081,8.081
10,652.990,49.802,102.027,35.017,86.195,32.323,29.630
11,36.277,476.497,90.235,474.073,86.195,5.387,8.081
12,660.246,2200.888,103.378,2187.198,86.195,29.630,35.017
13,87.065,117.620,100.785,110.437,96.969,13.468,8.081
14,79.810,2577.157,103.703,2569.689,96.969,13.468,10.774
15,58.044,2013.462,102.357,2006.728,99.663,13.468,5.387
16,116.087,2664.133,110.101,2655.884,102.357,16.162,16.162
17,195.897,217.832,128.844,210.100,121.212,16.162,16.162
18,217.663,1863.967,148.058,1853.193,137.373,21.549,18.855
19,58.044,373.736,150.841,369.022,145.454,10.774,10.774
20,87.065,2038.602,159.371,2033.664,153.535,10.774,10.774
21,210.408,2605.123,164.820,2596.625,153.535,18.855,21.549
22,137.854,1588.157,182.526,1581.140,175.084,16.162,16.162
23,246.685,2144.735,207.565,2136.020,199.326,18.855,21.549
24,87.065,1303.251,219.528,1298.312,212.794,10.774,16.162
25,87.065,2655.435,244.893,2650.497,237.036,10.774,13.468
26,1603.454,2015.863,269.670,1990.566,245.117,48.485,48.485
27,841.632,2339.735,278.323,2324.572,253.198,32.323,45.791
28,43.533,1960.039,263.972,1955.549,258.585,8.081,10.774
29,362.772,150.464,275.609,140.067,261.279,24.242,26.936
30,573.180,261.841,283.731,234.343,269.359,59.259,26.936
31,311.984,182.131,294.635,172.390,280.134,21.549,29.630
32,36.277,2152.990,285.252,2149.488,282.827,8.081,5.387
33,282.963,1753.426,300.059,1745.449,285.521,16.162,26.936
34,145.109,1769.287,308.147,1761.611,298.989,16.162,18.855
35,72.554,2390.565,304.376,2386.524,298.989,8.081,10.774
36,36.277,1402.554,307.339,1397.975,304.376,8.081,5.387
37,137.854,308.984,318.766,298.989,312.457,18.855,13.468
38,36.277,272.322,319.730,269.359,315.151,8.081,10.774
39,232.174,345.201,329.208,336.699,317.844,18.855,21.549
40,43.533,1483.721,334.006,1478.783,328.618,10.774,8.081
41,464.349,2452.896,349.368,2440.396,334.006,29.630,29.630
42,58.044,2645.783,342.086,2639.722,336.699,10.774,10.774
43,413.561,2100.696,363.895,2087.535,347.474,26.936,29.630
44,43.533,1376.876,355.105,1373.733,350.167,8.081,10.774
45,50.788,1384.700,368.445,1379.120,363.635,10.774,10.774
46,166.875,1507.886,379.153,1494.945,369.022,24.242,16.162
47,2546.663,372.403,410.428,344.780,371.716,51.178,80.808
48,79.810,2227.235,390.449,2222.215,385.184,10.774,10.774
49,36.277,2630.295,391.918,2623.561,390.571,13.468,2.694
50,776.333,265.797,426.179,250.504,406.733,29.630,35.017
51,587.691,35.499,447.719,16.162,430.975,43.098,35.017
52,116.087,151.346,445.453,145.454,436.362,10.774,16.162
53,94.321,2327.576,442.889,2319.185,436.362,13.468,13.468
54,863.398,2375.309,456.677,2359.588,439.056,43.098,40.404
55,297.473,2490.753,456.039,2472.719,447.137,37.710,18.855
56,181.386,1628.816,467.985,1618.850,457.911,18.855,18.855
57,645.735,1751.124,475.571,1731.981,460.605,40.404,26.936
58,152.364,222.735,483.372,215.488,474.073,13.468,18.855
59,43.533,2593.931,477.215,2588.544,474.073,10.774,5.387
60,725.545,20.660,506.854,5.387,479.460,29.630,67.340
61,65.299,2175.975,486.194,2171.037,482.153,10.774,8.081
62,101.576,174.891,493.890,169.696,487.541,10.774,13.468
63,72.554,2730.496,492.120,2725.917,487.541,10.774,10.774
64,761.822,330.350,510.590,312.457,495.621,37.710,29.630
65,631.224,363.093,514.306,342.086,498.315,37.710,35.017
66,43.533,1186.079,503.253,1179.794,501.009,13.468,5.387
67,435.327,403.949,524.263,387.878,503.702,29.630,37.710
68,43.533,1895.841,516.721,1890.903,511.783,8.081,8.081
69,631.224,2145.974,524.307,2122.552,514.476,43.098,21.549
70,72.554,1187.606,521.210,1179.794,517.170,16.162,8.081
71,2285.466,2560.124,565.933,2531.978,533.332,56.565,61.953
72,275.707,568.490,556.652,554.880,544.106,24.242,29.630
73,50.788,649.349,554.303,643.769,549.493,10.774,8.081
74,72.554,587.473,560.268,581.816,554.880,13.468,10.774
75,94.321,2485.877,564.722,2478.107,560.268,13.468,10.774
76,2865.902,1379.089,620.969,1333.329,562.961,86.195,115.825
77,145.109,1672.183,573.197,1664.641,562.961,16.162,18.855
78,224.919,26.892,573.258,18.855,565.655,18.855,16.162
79,261.196,1800.368,599.400,1791.240,589.897,21.549,18.855
80,195.897,2692.247,603.215,2682.820,595.284,21.549,16.162
81,370.028,1566.800,614.536,1554.204,603.365,24.242,29.630
82,72.554,1226.663,613.331,1222.892,608.752,8.081,10.774
83,377.283,972.802,627.815,953.532,614.139,37.710,26.936
84,319.240,522.374,627.791,509.089,616.833,26.936,21.549
85,50.788,1802.592,623.182,1799.321,616.833,8.081,10.774
86,137.854,62.449,632.215,53.872,624.914,16.162,13.468
87,232.174,2721.793,633.079,2712.449,624.914,21.549,16.162
88,50.788,2099.657,632.417,2092.923,627.607,10.774,10.774
89,529.648,1882.546,647.625,1869.354,630.301,26.936,32.323
90,341.006,2688.923,643.798,2674.739,632.995,32.323,21.549
91,36.277,1633.665,644.038,1629.624,641.075,8.081,8.081
92,268.452,2091.357,651.449,2079.455,641.075,26.936,18.855
93,43.533,2680.575,662.624,2674.739,657.237,10.774,8.081
94,718.289,291.711,676.677,274.747,659.931,35.017,32.323
95,36.277,2666.928,676.900,2663.965,673.399,8.081,8.081
96,210.408,1412.604,692.393,1400.669,676.092,24.242,26.936
97,58.044,1552.857,686.193,1548.817,681.479,8.081,10.774
98,159.620,1872.905,688.825,1866.661,681.479,13.468,16.162
99,834.377,1802.026,704.820,1783.159,684.173,35.017,37.710
100,805.355,1948.476,713.135,1931.307,684.173,35.017,59.259
101,79.810,24.120,694.335,18.855,689.560,10.774,10.774
102,203.153,2322.167,697.737,2313.797,689.560,16.162,16.162
103,65.299,2191.239,695.995,2184.505,692.254,16.162,8.081
104,43.533,1976.649,708.415,1974.404,703.028,5.387,10.774
105,507.881,279.403,731.503,266.666,716.496,24.242,29.630
106,268.452,950.074,726.652,940.064,716.496,18.855,21.549
107,464.349,453.071,734.467,436.362,721.883,29.630,24.242
108,188.642,2215.481,728.617,2200.666,721.883,29.630,13.468
109,2408.809,2080.793,754.296,2052.519,727.270,56.565,53.872
110,1276.959,1432.487,765.302,1411.443,729.964,45.791,78.114
111,50.788,2185.467,736.698,2181.811,729.964,8.081,10.774
112,224.919,93.972,741.390,80.808,735.351,24.242,13.468
113,43.533,685.969,743.881,681.479,738.045,8.081,10.774
114,217.663,1167.853,751.782,1158.245,740.738,18.855,21.549
115,79.810,2179.730,747.227,2173.730,740.738,13.468,10.774
116,1414.813,90.677,773.828,21.549,743.432,115.825,59.259
117,174.131,1632.542,752.186,1624.237,743.432,16.162,16.162
118,65.299,791.468,753.757,786.529,748.819,10.774,10.774
119,58.044,1363.632,752.523,1357.571,748.819,10.774,8.081
120,50.788,335.737,758.632,331.312,751.513,8.081,13.468
121,50.788,1193.455,764.404,1187.875,759.594,10.774,8.081
122,79.810,437.464,770.980,430.975,764.981,13.468,10.774
123,217.663,1683.047,772.882,1672.722,764.981,18.855,16.162
124,224.919,2172.557,771.888,2160.262,764.981,26.936,13.468
125,65.299,1384.657,786.978,1379.120,781.142,10.774,10.774
126,58.044,377.777,796.967,371.716,791.917,10.774,10.774
127,116.087,1883.327,799.661,1874.741,791.917,16.162,13.468
128,108.832,2265.223,800.985,2257.232,791.917,16.162,16.162
129,892.420,2610.629,825.871,2583.157,799.997,48.485,61.953
130,529.648,769.279,824.148,759.594,805.385,24.242,35.017
131,253.941,1557.859,815.505,1548.817,805.385,18.855,18.855
132,36.277,1197.841,814.273,1193.262,810.772,8.081,8.081
133,384.539,1477.640,824.672,1457.234,810.772,37.710,24.242
134,558.670,1101.907,829.714,1082.825,813.465,45.791,40.404
135,36.277,1412.790,818.583,1408.750,813.465,8.081,10.774
136,137.854,2715.356,820.341,2709.756,813.465,13.468,13.468
137,1603.454,2294.193,855.704,2270.700,832.321,45.791,45.791
138,275.707,1133.790,849.049,1123.229,835.014,18.855,26.936
139,311.984,106.710,851.207,96.969,837.708,21.549,26.936
140,36.277,2101.273,842.287,2098.310,837.708,5.387,8.081
141,544.159,1170.546,876.478,1150.165,856.563,37.710,35.017
142,2372.532,388.112,892.243,320.538,859.257,115.825,64.646
143,72.554,1515.147,864.644,1511.106,859.257,8.081,10.774
144,43.533,1545.225,867.337,1540.736,861.950,8.081,10.774
145,217.663,12.929,876.675,2.694,867.337,18.855,16.162
146,457.093,2156.650,883.777,2144.101,870.031,26.936,26.936
147,87.065,182.491,886.417,177.777,880.805,10.774,13.468
148,1146.361,471.532,904.298,441.749,886.192,59.259,37.710
149,435.327,726.732,913.712,711.109,899.660,32.323,26.936
150,326.495,671.094,917.468,659.931,902.354,21.549,26.936
151,43.533,1190.120,906.394,1185.181,902.354,8.081,8.081
152,1023.018,2009.125,919.404,1990.566,902.354,40.404,35.017
153,435.327,2553.482,917.214,2534.672,902.354,35.017,26.936
154,1908.183,1002.831,935.942,975.081,907.741,53.872,53.872
155,36.277,1138.044,914.475,1134.003,910.435,8.081,8.081
156,159.620,1184.202,919.985,1174.407,913.128,18.855,16.162
157,311.984,238.007,926.816,228.955,915.822,18.855,21.549
158,43.533,2270.700,933.330,2268.006,929.290,5.387,8.081
159,108.832,672.950,942.848,668.011,931.984,10.774,18.855
160,210.408,213.955,947.077,204.713,934.677,18.855,24.242
161,805.355,1795.742,956.287,1780.466,934.677,32.323,43.098
162,892.420,1468.370,955.930,1441.073,937.371,64.646,40.404
163,101.576,2160.840,951.801,2154.875,945.452,10.774,13.468
164,87.065,642.871,966.102,635.688,961.613,13.468,10.774
165,224.919,2420.716,969.824,2408.073,961.613,29.630,13.468
166,101.576,1503.795,987.972,1497.638,980.468,13.468,13.468
167,435.327,1916.223,994.565,1904.371,980.468,21.549,26.936
168,304.729,2519.857,998.490,2510.430,983.162,16.162,29.630
169,50.788,1127.269,994.513,1123.229,991.243,8.081,8.081
170,65.299,1343.355,1001.568,1338.716,996.630,10.774,10.774
171,94.321,1748.039,1004.193,1742.755,996.630,10.774,13.468
172,348.262,870.087,1009.537,856.563,999.323,29.630,21.549
173,188.642,1145.917,1018.489,1131.310,1010.098,24.242,16.162
174,36.277,2587.736,1015.216,2583.157,1012.791,8.081,5.387
175,399.050,1558.734,1031.377,1548.817,1015.485,18.855,32.323
176,72.554,388.686,1025.990,382.490,1018.179,10.774,13.468
177,631.224,403.002,1044.573,390.571,1026.259,26.936,37.710
178,94.321,1423.979,1034.444,1416.830,1028.953,13.468,10.774
179,87.065,303.703,1038.605,296.295,1031.647,13.468,13.468
180,594.947,127.256,1053.064,105.050,1037.034,40.404,32.323
181,101.576,2224.332,1045.115,2219.522,1039.727,10.774,10.774
182,689.268,71.324,1073.312,48.485,1061.276,45.791,26.936
183,471.604,1282.959,1085.912,1265.989,1072.050,32.323,26.936
184,181.386,1079.646,1084.495,1069.357,1077.438,18.855,13.468
185,79.810,1936.082,1083.437,1931.307,1077.438,10.774,10.774
186,304.729,490.362,1108.542,479.460,1096.293,18.855,24.242
187,101.576,561.614,1109.184,554.880,1101.680,13.468,13.468
188,210.408,631.276,1110.736,624.914,1101.680,13.468,21.549
189,5086.070,1501.836,1139.500,1454.541,1101.680,94.276,72.727
190,94.321,1280.804,1111.315,1276.764,1104.374,8.081,16.162
191,188.642,1622.580,1113.905,1613.463,1104.374,16.162,18.855
192,478.860,193.123,1122.004,180.471,1107.067,26.936,29.630
193,43.533,967.898,1110.659,964.307,1107.067,8.081,8.081
194,36.277,1299.659,1113.801,1295.619,1109.761,8.081,8.081
195,58.044,92.592,1141.074,88.889,1134.003,8.081,13.468
196,50.788,709.762,1144.970,705.722,1139.390,8.081,10.774
197,87.065,270.033,1146.798,263.972,1142.084,10.774,10.774
198,587.691,1949.780,1159.725,1939.388,1142.084,21.549,37.710
199,145.109,126.330,1160.804,118.518,1147.471,16.162,24.242
200,79.810,1222.524,1151.267,1217.505,1147.471,10.774,8.081
201,36.277,2728.880,1161.208,2725.917,1155.552,5.387,10.774
202,123.343,240.918,1166.247,234.343,1160.939,13.468,10.774
203,87.065,386.306,1174.183,379.797,1166.326,10.774,16.162
204,3533.404,1097.236,1227.684,1042.421,1166.326,91.582,148.148
205,94.321,2715.868,1172.646,2709.756,1166.326,13.468,10.774
206,268.452,2629.275,1191.042,2618.173,1177.101,26.936,24.242
207,72.554,161.616,1184.643,156.228,1179.794,10.774,10.774
208,166.875,1206.320,1186.880,1193.262,1179.794,26.936,13.468
209,137.854,565.584,1192.057,557.574,1182.488,16.162,18.855
210,79.810,979.121,1188.977,975.081,1182.488,8.081,13.468
211,246.685,390.254,1196.273,379.797,1187.875,21.549,16.162
212,986.741,1652.342,1213.246,1629.624,1187.875,43.098,45.791
213,65.299,2401.638,1194.310,2397.299,1190.569,10.774,8.081
214,101.576,1943.621,1199.419,1936.694,1193.262,13.468,13.468
215,732.800,1967.057,1215.331,1939.388,1198.649,48.485,35.017
216,493.371,2630.612,1234.181,2618.173,1212.117,29.630,40.404
217,863.398,884.914,1240.151,870.031,1214.811,29.630,45.791
218,631.224,2015.443,1247.707,1990.566,1217.505,51.178,56.565
219,116.087,2257.569,1230.131,2251.845,1222.892,10.774,13.468
220,159.620,1134.983,1232.442,1123.229,1225.585,21.549,13.468
221,130.598,734.753,1245.937,727.270,1236.360,13.468,18.855
222,108.832,488.349,1249.379,482.153,1241.747,10.774,13.468
223,1189.894,250.504,1260.454,210.100,1244.440,75.421,29.630
224,682.012,300.938,1274.299,285.521,1257.908,29.630,32.323
225,609.458,360.364,1285.101,344.780,1257.908,29.630,45.791
226,515.137,906.167,1284.370,888.886,1271.376,35.017,26.936
227,94.321,239.833,1279.354,231.649,1274.070,16.162,10.774
228,2873.158,2098.908,1337.431,2033.664,1284.844,137.373,91.582
229,43.533,576.429,1295.170,573.736,1290.232,5.387,10.774
230,355.517,45.379,1309.554,35.017,1298.312,21.549,21.549
231,217.663,580.559,1315.372,571.042,1303.700,16.162,21.549
232,72.554,604.443,1318.514,597.978,1314.474,13.468,8.081
233,108.832,1652.879,1322.644,1645.786,1317.168,13.468,10.774
234,123.343,884.212,1330.081,875.418,1319.861,21.549,18.855
235,420.816,1483.613,1343.035,1470.702,1333.329,26.936,21.549
236,819.866,587.859,1376.891,571.042,1338.716,29.630,67.340
237,101.576,2272.431,1344.873,2265.313,1338.716,13.468,13.468
238,123.343,868.684,1360.344,861.950,1352.184,13.468,13.468
239,58.044,2370.026,1355.551,2364.976,1352.184,10.774,8.081
240,43.533,1342.308,1359.367,1338.716,1354.878,8.081,8.081
241,43.533,877.214,1369.244,872.724,1365.652,8.081,8.081
242,65.299,1431.645,1369.992,1424.911,1365.652,13.468,8.081
243,275.707,2243.480,1381.743,2230.296,1368.346,29.630,24.242
244,2162.124,211.312,1398.391,183.164,1371.039,56.565,53.872
245,1211.660,528.243,1404.209,490.234,1379.120,67.340,51.178
246,79.810,968.592,1387.323,964.307,1381.814,10.774,10.774
247,210.408,1641.653,1392.820,1629.624,1384.507,24.242,16.162
248,116.087,1660.432,1391.410,1653.867,1384.507,13.468,16.162
249,79.810,1728.920,1392.955,1723.900,1384.507,10.774,16.162
250,181.386,1612.655,1400.723,1605.382,1392.588,16.162,16.162
251,58.044,674.409,1400.669,668.011,1395.282,10.774,10.774
252,43.533,1900.780,1402.465,1896.290,1397.975,8.081,8.081
253,58.044,480.807,1410.770,474.073,1406.056,10.774,8.081
254,58.044,2466.659,1409.423,2461.945,1406.056,10.774,8.081
255,43.533,2427.377,1417.728,2424.235,1414.137,8.081,8.081
256,870.654,132.570,1436.471,115.825,1419.524,32.323,32.323
257,43.533,284.174,1424.911,280.134,1422.218,8.081,5.387
258,94.321,1231.283,1431.645,1225.585,1424.911,10.774,13.468
259,442.582,1320.855,1442.375,1306.393,1427.605,29.630,32.323
260,384.539,786.555,1444.808,773.062,1430.298,24.242,26.936
261,1668.753,1082.380,1466.568,1058.582,1432.992,48.485,67.340
262,718.289,675.045,1470.009,662.624,1446.460,29.630,43.098
263,703.779,2267.742,1464.579,2241.070,1449.154,43.098,35.017
264,94.321,2158.294,1462.518,2152.182,1454.541,13.468,13.468
265,108.832,1936.604,1463.609,1928.613,1457.234,16.162,10.774
266,50.788,1223.854,1466.277,1217.505,1462.622,10.774,8.081
267,246.685,1409.542,1472.049,1400.669,1462.622,16.162,18.855
268,304.729,1756.865,1475.897,1745.449,1465.315,21.549,21.549
269,718.289,2304.288,1489.870,2273.393,1476.090,51.178,26.936
270,253.941,2450.055,1492.905,2440.396,1481.477,18.855,21.549
271,79.810,1136.329,1489.680,1131.310,1484.170,10.774,10.774
272,65.299,2507.586,1495.394,2499.655,1489.558,13.468,10.774
273,1276.959,341.704,1509.698,320.538,1492.251,48.485,37.710
274,319.240,1173.366,1507.372,1163.633,1494.945,21.549,26.936
275,1654.242,1661.073,1523.334,1635.012,1497.638,56.565,53.872
276,58.044,828.954,1508.076,824.240,1503.026,10.774,8.081
277,1929.949,1867.015,1532.685,1842.418,1508.413,51.178,53.872
278,638.480,108.876,1533.665,91.582,1511.106,37.710,43.098
279,290.218,1974.741,1535.955,1966.324,1521.881,16.162,29.630
280,282.963,652.782,1540.563,638.382,1529.961,24.242,24.242
281,116.087,1566.493,1539.389,1559.591,1532.655,13.468,13.468
282,311.984,2485.655,1542.396,2472.719,1532.655,26.936,18.855
283,36.277,1781.274,1546.392,1777.772,1543.429,8.081,8.081
284,152.364,479.139,1558.757,471.379,1551.510,13.468,16.162
285,36.277,1994.068,1565.786,1990.566,1562.285,8.081,8.081
286,1218.915,1394.480,1588.291,1371.039,1567.672,43.098,40.404
287,631.224,1895.532,1598.431,1872.048,1581.140,43.098,40.404
288,536.903,1998.610,1614.737,1979.792,1599.995,37.710,26.936
