 ,Area,X,Y,BX,BY,Width,Height
1,13.973,219.383,22.467,216.740,21.145,5.286,2.643
2,27.945,1252.863,42.291,1247.577,39.648,10.573,5.286
3,6.986,411.013,62.115,409.692,60.793,2.643,2.643
4,349.318,1181.921,95.471,1170.925,84.581,21.145,23.789
5,13.973,286.784,132.159,285.463,129.515,2.643,5.286
6,13.973,1180.176,206.167,1178.855,203.524,2.643,5.286
7,34.932,1885.374,245.551,1881.938,243.172,7.930,5.286
8,34.932,1244.141,269.868,1239.648,266.960,7.930,5.286
9,6.986,1375.771,307.930,1374.449,306.608,2.643,2.643
10,34.932,974.537,317.445,970.044,314.537,7.930,5.286
11,6.986,635.683,334.361,634.361,333.040,2.643,2.643
12,20.959,851.542,335.242,848.458,333.040,5.286,5.286
13,34.932,1221.410,434.273,1218.502,430.837,5.286,7.930
14,496.031,2548.632,456.617,2529.515,441.410,31.718,29.075
15,13.973,2534.802,446.696,2532.159,444.053,5.286,5.286
16,20.959,205.727,488.546,203.524,486.344,5.286,5.286
17,6.986,1507.930,590.749,1506.608,589.427,2.643,2.643
18,20.959,431.278,611.013,428.194,607.930,5.286,5.286
19,6.986,1336.123,614.537,1334.802,613.216,2.643,2.643
20,13.973,1028.194,679.295,1025.551,676.652,5.286,5.286
21,76.850,1475.731,711.614,1469.604,705.727,10.573,10.573
22,48.905,1808.874,726.683,1805.286,721.586,7.930,10.573
23,104.795,1399.559,743.348,1392.952,737.445,13.216,13.216
24,6.986,426.872,770.485,425.551,769.163,2.643,2.643
25,76.850,271.886,829.355,266.960,824.670,10.573,10.573
26,6.986,1542.291,831.278,1540.969,829.956,2.643,2.643
27,6.986,492.952,833.921,491.630,832.599,2.643,2.643
28,6.986,1526.432,868.282,1525.110,866.960,2.643,2.643
29,55.891,1070.815,919.163,1065.198,914.537,10.573,10.573
30,20.959,686.784,923.789,684.581,919.824,5.286,7.930
31,6.986,910.573,923.789,909.251,922.467,2.643,2.643
32,6.986,1063.877,926.432,1062.555,925.110,2.643,2.643
33,13.973,1654.626,972.687,1651.982,970.044,5.286,5.286
34,6.986,585.463,1003.084,584.141,1001.762,2.643,2.643
35,6.986,1264.758,1018.943,1263.436,1017.621,2.643,2.643
36,6.986,2020.705,1021.586,2019.383,1020.264,2.643,2.643
37,6.986,2041.850,1021.586,2040.529,1020.264,2.643,2.643
38,216.577,1398.622,1051.087,1390.308,1044.053,18.502,15.859
39,132.741,815.001,1090.308,808.811,1078.414,10.573,21.145
40,6.986,823.348,1095.595,822.026,1094.273,2.643,2.643
41,90.823,2662.589,1128.736,2656.388,1123.348,13.216,10.573
42,27.945,592.731,1128.634,589.427,1125.991,7.930,5.286
43,6.986,923.789,1169.604,922.467,1168.282,2.643,2.643
44,34.932,221.233,1181.762,219.383,1176.211,5.286,10.573
45,13.973,229.956,1181.498,227.313,1178.855,5.286,5.286
46,27.945,925.110,1194.714,922.467,1192.070,5.286,5.286
47,20.959,2301.762,1195.154,2299.559,1192.070,5.286,5.286
48,6.986,463.877,1203.965,462.555,1202.643,2.643,2.643
49,13.973,1696.916,1207.930,1694.273,1205.286,5.286,5.286
50,174.659,1774.467,1218.026,1765.639,1210.573,18.502,15.859
51,13.973,1809.251,1215.859,1807.930,1213.216,2.643,5.286
52,69.864,1419.119,1224.846,1414.097,1218.502,10.573,10.573
53,27.945,623.128,1255.507,618.502,1252.863,7.930,5.286
54,6.986,1193.392,1264.758,1192.070,1263.436,2.643,2.643
55,6.986,1671.806,1320.264,1670.485,1318.943,2.643,2.643
56,20.959,711.454,1327.313,708.370,1324.229,5.286,5.286
57,6.986,1362.555,1328.194,1361.233,1326.872,2.643,2.643
58,6.986,408.370,1367.841,407.048,1366.520,2.643,2.643
59,13.973,412.335,1371.806,409.692,1369.163,5.286,5.286
60,13.973,1424.670,1379.736,1422.026,1377.093,5.286,5.286
61,20.959,1715.859,1443.612,1712.775,1440.529,5.286,5.286
62,13.973,1178.855,1465.639,1176.211,1464.317,5.286,2.643
63,6.986,675.330,1539.648,674.009,1538.326,2.643,2.643
64,104.795,772.775,1548.458,766.520,1540.969,13.216,13.216
65,13.973,701.762,1551.542,700.441,1548.899,2.643,5.286
66,62.877,1555.507,1552.863,1551.542,1548.899,7.930,7.930
67,48.905,1165.450,1569.100,1160.352,1564.758,10.573,7.930
68,6.986,773.128,1581.938,771.806,1580.617,2.643,2.643
69,6.986,818.062,1581.938,816.740,1580.617,2.643,2.643
70,6.986,712.335,1584.581,711.013,1583.260,2.643,2.643
71,13.973,812.775,1585.903,811.454,1583.260,2.643,5.286
72,6.986,1965.198,1589.868,1963.877,1588.546,2.643,2.643
73,6.986,1970.485,1589.868,1969.163,1588.546,2.643,2.643
74,363.291,1375.873,1639.224,1363.877,1628.194,26.432,21.145
75,6.986,1333.480,1708.811,1332.159,1707.489,2.643,2.643
76,6.986,1288.546,1790.749,1287.225,1789.427,2.643,2.643
77,6.986,1669.163,1835.683,1667.841,1834.361,2.643,2.643
