 ,Area,X,Y,BX,BY,Width,Height
1,14.609,1762.152,6.757,1759.449,5.405,5.405,2.703
2,7.305,2071.610,6.757,2070.258,5.405,2.703,2.703
3,7.305,2298.636,6.757,2297.284,5.405,2.703,2.703
4,14.609,2304.041,8.108,2302.690,5.405,2.703,5.405
5,7.305,2698.633,6.757,2697.282,5.405,2.703,2.703
6,876.542,1904.831,29.414,1886.476,8.108,37.838,37.838
7,7.305,1917.557,9.459,1916.205,8.108,2.703,2.703
8,7.305,2155.393,9.459,2154.042,8.108,2.703,2.703
9,7.305,2363.500,9.459,2362.149,8.108,2.703,2.703
10,7.305,2693.228,9.459,2691.877,8.108,2.703,2.703
11,7.305,2728.363,9.459,2727.011,8.108,2.703,2.703
12,14.609,2651.336,13.513,2648.634,10.811,5.405,5.405
13,14.609,1498.640,16.216,1497.289,13.513,2.703,5.405
14,80.350,2342.370,19.287,2335.122,13.513,16.216,10.811
15,7.305,2360.797,14.865,2359.446,13.513,2.703,2.703
16,7.305,2720.255,14.865,2718.903,13.513,2.703,2.703
17,7.305,1866.206,17.567,1864.854,16.216,2.703,2.703
18,7.305,2355.392,17.567,2354.041,16.216,2.703,2.703
19,7.305,2652.688,20.270,2651.336,18.919,2.703,2.703
20,7.305,2698.633,22.973,2697.282,21.621,2.703,2.703
21,7.305,2733.768,22.973,2732.417,21.621,2.703,2.703
22,1292.900,1808.319,44.167,1786.476,24.324,43.243,40.540
23,7.305,2674.309,25.676,2672.958,24.324,2.703,2.703
24,102.263,2098.830,31.467,2091.880,27.027,13.513,10.811
25,14.609,2335.122,31.081,2332.419,29.730,5.405,2.703
26,343.312,61.443,47.182,51.351,32.432,21.621,29.730
27,14.609,2335.122,36.486,2332.419,35.135,5.405,2.703
28,14.609,1362.154,39.189,1359.452,37.838,5.405,2.703
29,7.305,1368.911,39.189,1367.560,37.838,2.703,2.703
30,7.305,1701.342,39.189,1699.990,37.838,2.703,2.703
31,7.305,1982.421,39.189,1981.070,37.838,2.703,2.703
32,14.609,1145.939,43.243,1143.237,40.540,5.405,5.405
33,7.305,2677.012,41.892,2675.660,40.540,2.703,2.703
34,36.523,1000.265,48.919,997.292,43.243,5.405,10.811
35,7.305,1558.099,44.594,1556.748,43.243,2.703,2.703
36,73.045,2718.633,53.243,2713.498,45.946,8.108,13.513
37,36.523,2687.822,55.405,2683.768,51.351,8.108,8.108
38,7.305,2679.714,58.108,2678.363,56.756,2.703,2.703
39,124.177,1773.201,82.114,1767.557,70.270,13.513,18.919
40,7.305,1758.098,82.432,1756.747,81.081,2.703,2.703
41,36.523,2625.661,86.216,2621.607,83.783,8.108,5.405
42,7.305,1471.613,90.540,1470.262,89.189,2.703,2.703
43,7.305,1471.613,95.945,1470.262,94.594,2.703,2.703
44,168.004,2000.752,130.140,1994.583,121.621,13.513,16.216
45,29.218,760.131,137.837,756.752,135.134,8.108,5.405
46,29.218,775.671,141.891,772.969,137.837,5.405,8.108
47,7.305,752.698,141.891,751.347,140.540,2.703,2.703
48,7.305,768.915,144.594,767.563,143.242,2.703,2.703
49,109.568,2561.517,168.377,2554.039,162.161,13.513,10.811
50,241.049,2317.554,175.306,2308.095,167.567,21.621,16.216
51,496.707,2341.362,185.770,2327.014,175.675,29.730,24.324
52,153.395,645.363,212.290,637.834,205.404,16.216,13.513
53,51.132,1305.977,214.864,1302.695,210.810,8.108,8.108
54,58.436,2546.269,220.945,2543.229,216.215,8.108,10.811
55,14.609,2737.822,229.728,2735.120,227.026,5.405,5.405
56,21.914,1438.280,243.692,1435.127,240.539,5.405,5.405
57,438.271,1828.548,285.359,1818.909,270.269,21.621,27.027
58,891.151,2601.868,304.362,2583.769,289.188,35.135,32.432
59,146.090,852.968,327.431,845.941,321.620,16.216,13.513
60,818.106,1608.944,356.296,1591.883,340.539,35.135,35.135
61,21.914,885.130,373.421,881.076,370.268,8.108,5.405
62,7.305,2693.228,377.025,2691.877,375.674,2.703,2.703
63,7.305,885.130,379.728,883.779,378.376,2.703,2.703
64,2783.022,1797.241,414.557,1764.855,383.782,62.162,62.162
65,511.316,940.960,404.322,927.022,391.890,27.027,27.027
66,138.786,668.346,420.552,662.158,413.511,13.513,13.513
67,175.308,1852.692,461.596,1845.935,454.051,13.513,16.216
68,1869.957,351.634,486.125,327.025,459.457,48.648,54.054
69,14.609,558.105,505.403,556.754,502.700,2.703,5.405
70,29.218,567.564,508.105,562.159,505.403,10.811,5.405
71,14.609,570.267,516.213,567.564,513.511,5.405,5.405
72,94.959,2616.097,523.802,2608.093,518.916,13.513,10.811
73,7.305,558.105,522.970,556.754,521.619,2.703,2.703
74,14.609,567.564,522.970,564.862,521.619,5.405,2.703
75,679.320,1700.848,543.226,1683.774,527.024,32.432,32.432
76,43.827,2659.444,547.294,2656.742,543.240,5.405,8.108
77,7.305,63.513,547.294,62.162,545.943,2.703,2.703
78,168.004,65.393,560.925,54.054,548.646,18.919,18.919
79,138.786,1744.300,562.372,1737.828,554.051,13.513,16.216
80,29.218,1401.343,562.159,1397.289,559.456,8.108,5.405
81,321.399,1410.189,580.955,1394.587,570.267,27.027,21.621
82,80.350,1883.896,594.714,1878.368,589.186,10.811,13.513
83,204.527,1998.348,618.143,1991.881,608.105,13.513,21.621
84,182.613,497.240,644.483,489.186,632.429,16.216,21.621
85,36.523,2725.120,634.861,2721.606,632.429,8.108,5.405
86,43.827,1142.336,647.744,1137.831,643.240,8.108,8.108
87,4032.094,2278.316,725.138,2243.230,683.780,70.270,78.378
88,467.489,1869.204,700.883,1854.043,689.185,27.027,27.027
89,7.305,2147.285,693.239,2145.934,691.888,2.703,2.703
90,65.741,1848.488,716.663,1843.233,710.807,10.811,10.811
91,628.189,1541.380,793.364,1527.018,778.374,29.730,29.730
92,14.609,2343.230,793.239,2340.527,791.887,5.405,2.703
93,160.699,2166.572,804.664,2156.744,797.293,16.216,16.216
94,840.020,531.008,835.847,513.511,818.914,35.135,32.432
95,21.914,2280.618,834.680,2278.365,832.428,5.405,5.405
96,7.305,531.078,855.401,529.727,854.049,2.703,2.703
97,36.523,786.212,860.265,783.779,856.752,5.405,8.108
98,1687.344,2369.970,889.471,2340.527,859.455,56.756,59.459
99,58.436,1147.966,866.549,1143.237,862.157,10.811,8.108
100,7.305,1155.399,863.509,1154.047,862.157,2.703,2.703
101,7.305,2420.256,890.535,2418.905,889.184,2.703,2.703
102,241.049,1588.648,901.920,1578.369,891.887,18.919,18.919
103,14.609,2413.500,895.941,2410.797,894.589,5.405,2.703
104,14.609,2737.822,916.211,2735.120,913.508,5.405,5.405
105,328.703,979.304,939.484,967.562,924.319,24.324,27.027
106,51.132,756.173,936.867,751.347,932.427,10.811,8.108
107,949.587,2590.255,951.450,2570.256,935.130,45.946,32.432
108,314.094,892.484,983.747,881.076,972.967,24.324,24.324
109,58.436,988.170,995.602,983.778,991.886,8.108,8.108
110,14.609,1204.047,1002.697,1202.696,999.994,2.703,5.405
111,1110.287,1199.886,1031.466,1175.669,1002.697,45.946,45.946
