 ,Label,Area,X,Y,BX,BY,Width,Height
54,20231005-B-S-SP-down-I_07-1.tif,58.239,2119.381,576.725,2115.334,572.003,8.094,10.793
55,20231005-B-S-SP-down-I_07-1.tif,14.560,2266.429,578.749,2263.731,577.400,5.396,2.698
56,20231005-B-S-SP-down-I_07-1.tif,7.280,924.109,586.843,922.760,585.494,2.698,2.698
57,20231005-B-S-SP-down-I_07-1.tif,21.840,2509.710,592.239,2506.562,588.192,5.396,8.094
58,20231005-B-S-SP-down-I_07-1.tif,7.280,1156.149,592.239,1154.800,590.890,2.698,2.698
59,20231005-B-S-SP-down-I_07-1.tif,65.519,1771.622,597.036,1767.275,593.589,10.793,8.094
60,20231005-B-S-SP-down-I_07-1.tif,29.120,675.881,602.357,671.834,598.985,8.094,5.396
61,20231005-B-S-SP-down-I_07-1.tif,14.560,2683.290,612.475,2681.941,609.777,2.698,5.396
62,20231005-B-S-SP-down-I_07-1.tif,7.280,2000.663,613.825,1999.314,612.475,2.698,2.698
63,20231005-B-S-SP-down-I_07-1.tif,7.280,573.353,616.523,572.003,615.174,2.698,2.698
64,20231005-B-S-SP-down-I_07-1.tif,240.237,2584.849,631.812,2574.016,623.268,21.585,16.189
65,20231005-B-S-SP-down-I_07-1.tif,7.280,2472.836,630.013,2471.487,628.664,2.698,2.698
66,20231005-B-S-SP-down-I_07-1.tif,21.840,2209.319,671.385,2207.070,669.136,5.396,5.396
67,20231005-B-S-SP-down-I_07-1.tif,495.033,2017.804,687.110,2002.012,677.231,29.679,21.585
68,20231005-B-S-SP-down-I_07-1.tif,65.519,561.361,686.974,555.815,679.929,10.793,13.491
69,20231005-B-S-SP-down-I_07-1.tif,342.155,1241.513,693.563,1227.649,682.627,26.981,21.585
70,20231005-B-S-SP-down-I_07-1.tif,1266.703,248.507,711.391,229.341,690.721,40.472,45.868
71,20231005-B-S-SP-down-I_07-1.tif,36.400,1861.440,702.863,1856.313,698.816,10.793,8.094
72,20231005-B-S-SP-down-I_07-1.tif,7.280,1865.757,700.165,1864.408,698.816,2.698,2.698
73,20231005-B-S-SP-down-I_07-1.tif,65.519,591.040,704.662,585.494,701.514,10.793,8.094
74,20231005-B-S-SP-down-I_07-1.tif,7.280,1517.698,702.863,1516.349,701.514,2.698,2.698
75,20231005-B-S-SP-down-I_07-1.tif,58.239,1525.455,705.898,1521.745,701.514,8.094,8.094
76,20231005-B-S-SP-down-I_07-1.tif,36.400,1720.597,714.195,1716.010,709.608,8.094,8.094
77,20231005-B-S-SP-down-I_07-1.tif,7.280,872.845,719.052,871.496,717.702,2.698,2.698
78,20231005-B-S-SP-down-I_07-1.tif,7.280,853.958,721.750,852.609,720.401,2.698,2.698
79,20231005-B-S-SP-down-I_07-1.tif,80.079,1390.886,727.146,1384.141,723.099,13.491,8.094
80,20231005-B-S-SP-down-I_07-1.tif,14.560,586.843,728.495,585.494,725.797,2.698,5.396
81,20231005-B-S-SP-down-I_07-1.tif,36.400,620.300,729.304,617.872,725.797,5.396,8.094
82,20231005-B-S-SP-down-I_07-1.tif,7.280,451.937,732.542,450.588,731.193,2.698,2.698
83,20231005-B-S-SP-down-I_07-1.tif,36.400,1386.029,737.399,1381.442,733.891,8.094,8.094
84,20231005-B-S-SP-down-I_07-1.tif,545.993,1942.168,746.501,1926.465,733.891,29.679,24.283
85,20231005-B-S-SP-down-I_07-1.tif,225.677,2634.811,752.996,2625.280,744.684,18.887,16.189
86,20231005-B-S-SP-down-I_07-1.tif,232.957,369.897,771.496,361.549,760.873,16.189,21.585
87,20231005-B-S-SP-down-I_07-1.tif,7.280,276.558,778.410,275.209,777.061,2.698,2.698
88,20231005-B-S-SP-down-I_07-1.tif,334.876,1892.738,793.191,1883.295,777.061,18.887,29.679
89,20231005-B-S-SP-down-I_07-1.tif,29.120,278.582,785.156,275.209,782.458,8.094,5.396
90,20231005-B-S-SP-down-I_07-1.tif,7.280,357.502,786.505,356.153,785.156,2.698,2.698
91,20231005-B-S-SP-down-I_07-1.tif,7.280,1102.186,789.203,1100.837,787.854,2.698,2.698
92,20231005-B-S-SP-down-I_07-1.tif,65.519,902.225,800.295,898.477,795.948,8.094,10.793
93,20231005-B-S-SP-down-I_07-1.tif,80.079,2171.136,800.241,2166.598,795.948,10.793,10.793
94,20231005-B-S-SP-down-I_07-1.tif,14.560,2020.899,809.439,2018.201,806.741,5.396,5.396
95,20231005-B-S-SP-down-I_07-1.tif,14.560,2525.449,809.439,2522.751,806.741,5.396,5.396
96,20231005-B-S-SP-down-I_07-1.tif,7.280,1091.393,816.184,1090.044,814.835,2.698,2.698
97,20231005-B-S-SP-down-I_07-1.tif,327.596,2191.751,832.133,2174.693,822.930,29.679,18.887
98,20231005-B-S-SP-down-I_07-1.tif,14.560,1826.634,853.958,1823.936,852.609,5.396,2.698
99,20231005-B-S-SP-down-I_07-1.tif,14.560,2227.306,858.005,2225.957,855.307,2.698,5.396
100,20231005-B-S-SP-down-I_07-1.tif,87.359,2367.834,896.454,2360.863,890.383,13.491,10.793
101,20231005-B-S-SP-down-I_07-1.tif,14.560,1755.133,895.779,1753.784,893.081,2.698,5.396
102,20231005-B-S-SP-down-I_07-1.tif,422.234,851.120,909.967,839.118,898.477,26.981,24.283
103,20231005-B-S-SP-down-I_07-1.tif,36.400,1803.160,901.445,1799.652,898.477,8.094,5.396
104,20231005-B-S-SP-down-I_07-1.tif,14.560,31.028,911.968,29.679,909.270,2.698,5.396
105,20231005-B-S-SP-down-I_07-1.tif,7.280,201.011,918.713,199.662,917.364,2.698,2.698
106,20231005-B-S-SP-down-I_07-1.tif,7.280,1442.150,934.902,1440.801,933.553,2.698,2.698
107,20231005-B-S-SP-down-I_07-1.tif,7.280,1444.848,940.298,1443.499,938.949,2.698,2.698
108,20231005-B-S-SP-down-I_07-1.tif,29.120,2176.042,942.996,2171.994,938.949,8.094,8.094
109,20231005-B-S-SP-down-I_07-1.tif,363.995,1483.971,954.005,1473.179,941.647,21.585,24.283
110,20231005-B-S-SP-down-I_07-1.tif,80.079,2604.063,950.110,2598.299,944.345,10.793,10.793
111,20231005-B-S-SP-down-I_07-1.tif,21.840,1266.772,975.374,1262.725,971.327,8.094,8.094
112,20231005-B-S-SP-down-I_07-1.tif,101.919,555.815,984.046,550.418,976.723,10.793,13.491
113,20231005-B-S-SP-down-I_07-1.tif,7.280,2275.872,980.770,2274.523,979.421,2.698,2.698
114,20231005-B-S-SP-down-I_07-1.tif,80.079,694.033,990.091,688.023,984.817,10.793,10.793
115,20231005-B-S-SP-down-I_07-1.tif,72.799,1146.705,992.102,1141.309,987.515,10.793,10.793
116,20231005-B-S-SP-down-I_07-1.tif,7.280,1631.019,994.261,1629.670,992.912,2.698,2.698
117,20231005-B-S-SP-down-I_07-1.tif,232.957,2079.921,1007.498,2072.164,998.308,16.189,18.887
118,20231005-B-S-SP-down-I_07-1.tif,14.560,1583.802,1005.053,1581.104,1003.704,5.396,2.698
119,20231005-B-S-SP-down-I_07-1.tif,7.280,1398.980,1023.940,1397.631,1022.591,2.698,2.698
120,20231005-B-S-SP-down-I_07-1.tif,131.038,1026.488,1034.583,1019.893,1027.987,13.491,16.189
121,20231005-B-S-SP-down-I_07-1.tif,7.280,449.239,1032.035,447.890,1030.686,2.698,2.698
122,20231005-B-S-SP-down-I_07-1.tif,14.560,750.080,1033.384,747.382,1030.686,5.396,5.396
123,20231005-B-S-SP-down-I_07-1.tif,7.280,748.731,1040.129,747.382,1038.780,2.698,2.698
124,20231005-B-S-SP-down-I_07-1.tif,152.878,1861.388,1048.352,1853.615,1041.478,16.189,13.491
125,20231005-B-S-SP-down-I_07-1.tif,7.280,1412.471,1048.223,1411.122,1046.874,2.698,2.698
126,20231005-B-S-SP-down-I_07-1.tif,7.280,1407.075,1050.922,1405.726,1049.572,2.698,2.698
127,20231005-B-S-SP-down-I_07-1.tif,72.799,1199.858,1057.667,1195.271,1052.271,8.094,10.793
128,20231005-B-S-SP-down-I_07-1.tif,7.280,1207.413,1061.714,1206.064,1060.365,2.698,2.698
129,20231005-B-S-SP-down-I_07-1.tif,7.280,673.183,1064.412,671.834,1063.063,2.698,2.698
130,20231005-B-S-SP-down-I_07-1.tif,218.397,645.662,1080.601,634.060,1073.856,24.283,13.491
131,20231005-B-S-SP-down-I_07-1.tif,43.679,1613.032,1083.749,1608.085,1079.252,8.094,8.094
132,20231005-B-S-SP-down-I_07-1.tif,7.280,826.977,1091.393,825.628,1090.044,2.698,2.698
133,20231005-B-S-SP-down-I_07-1.tif,7.280,851.260,1091.393,849.911,1090.044,2.698,2.698
134,20231005-B-S-SP-down-I_07-1.tif,29.120,1320.060,1092.743,1316.687,1090.044,8.094,5.396
135,20231005-B-S-SP-down-I_07-1.tif,43.679,1008.201,1103.085,1003.704,1098.139,8.094,8.094
136,20231005-B-S-SP-down-I_07-1.tif,196.557,206.607,1114.477,196.963,1103.535,18.887,21.585
137,20231005-B-S-SP-down-I_07-1.tif,385.835,548.560,1117.204,536.928,1106.233,24.283,21.585
138,20231005-B-S-SP-down-I_07-1.tif,247.517,1630.702,1119.883,1618.878,1111.629,24.283,16.189
139,20231005-B-S-SP-down-I_07-1.tif,123.758,1845.917,1122.184,1837.426,1114.328,16.189,13.491
140,20231005-B-S-SP-down-I_07-1.tif,7.280,1838.775,1118.375,1837.426,1117.026,2.698,2.698
141,20231005-B-S-SP-down-I_07-1.tif,14.560,407.418,1123.771,404.719,1122.422,5.396,2.698
142,20231005-B-S-SP-down-I_07-1.tif,14.560,2529.497,1125.120,2528.148,1122.422,2.698,5.396
143,20231005-B-S-SP-down-I_07-1.tif,123.758,2423.159,1140.595,2417.524,1133.214,10.793,16.189
144,20231005-B-S-SP-down-I_07-1.tif,189.277,965.412,1151.894,955.138,1144.007,18.887,16.189
145,20231005-B-S-SP-down-I_07-1.tif,7.280,1339.621,1148.054,1338.272,1146.705,2.698,2.698
146,20231005-B-S-SP-down-I_07-1.tif,43.679,911.518,1154.350,906.572,1149.403,8.094,8.094
147,20231005-B-S-SP-down-I_07-1.tif,7.280,1776.718,1158.847,1775.369,1157.498,2.698,2.698
148,20231005-B-S-SP-down-I_07-1.tif,87.359,307.137,1188.976,299.492,1184.479,13.491,8.094
149,20231005-B-S-SP-down-I_07-1.tif,43.679,1506.905,1188.526,1500.160,1184.479,13.491,8.094
150,20231005-B-S-SP-down-I_07-1.tif,21.840,2496.220,1187.627,2493.072,1184.479,5.396,5.396
151,20231005-B-S-SP-down-I_07-1.tif,14.560,1548.726,1204.715,1546.028,1203.366,5.396,2.698
152,20231005-B-S-SP-down-I_07-1.tif,167.438,1391.472,1218.088,1381.442,1211.460,18.887,13.491
153,20231005-B-S-SP-down-I_07-1.tif,7.280,1531.189,1218.206,1529.840,1216.856,2.698,2.698
154,20231005-B-S-SP-down-I_07-1.tif,640.632,1530.207,1231.758,1510.953,1219.555,43.170,24.283
155,20231005-B-S-SP-down-I_07-1.tif,87.359,776.612,1233.720,771.665,1227.649,10.793,10.793
156,20231005-B-S-SP-down-I_07-1.tif,21.840,871.946,1237.092,868.798,1233.045,5.396,8.094
157,20231005-B-S-SP-down-I_07-1.tif,7.280,2105.890,1245.187,2104.541,1243.838,2.698,2.698
158,20231005-B-S-SP-down-I_07-1.tif,589.672,1528.957,1265.373,1510.953,1249.234,32.378,32.378
159,20231005-B-S-SP-down-I_07-1.tif,7.280,1479.924,1261.376,1478.575,1260.027,2.698,2.698
160,20231005-B-S-SP-down-I_07-1.tif,14.560,2228.655,1261.376,2225.957,1260.027,5.396,2.698
161,20231005-B-S-SP-down-I_07-1.tif,7.280,1202.017,1264.074,1200.668,1262.725,2.698,2.698
162,20231005-B-S-SP-down-I_07-1.tif,7.280,1482.622,1266.772,1481.273,1265.423,2.698,2.698
163,20231005-B-S-SP-down-I_07-1.tif,3800.110,1673.249,1314.072,1632.368,1270.819,80.944,86.340
164,20231005-B-S-SP-down-I_07-1.tif,58.239,813.823,1280.263,809.439,1273.517,8.094,10.793
165,20231005-B-S-SP-down-I_07-1.tif,14.560,821.580,1276.215,820.231,1273.517,2.698,5.396
166,20231005-B-S-SP-down-I_07-1.tif,65.519,1257.179,1291.954,1251.932,1287.008,10.793,8.094
167,20231005-B-S-SP-down-I_07-1.tif,50.959,673.569,1294.524,669.136,1289.706,8.094,10.793
168,20231005-B-S-SP-down-I_07-1.tif,7.280,1568.962,1296.451,1567.613,1295.102,2.698,2.698
169,20231005-B-S-SP-down-I_07-1.tif,7.280,659.693,1307.244,658.344,1305.895,2.698,2.698
170,20231005-B-S-SP-down-I_07-1.tif,7.280,1622.925,1307.244,1621.576,1305.895,2.698,2.698
171,20231005-B-S-SP-down-I_07-1.tif,196.557,853.558,1333.126,844.515,1322.084,18.887,18.887
172,20231005-B-S-SP-down-I_07-1.tif,7.280,859.354,1323.433,858.005,1322.084,2.698,2.698
173,20231005-B-S-SP-down-I_07-1.tif,43.679,1797.854,1324.782,1791.558,1322.084,10.793,5.396
174,20231005-B-S-SP-down-I_07-1.tif,14.560,2060.022,1327.480,2058.673,1324.782,2.698,5.396
175,20231005-B-S-SP-down-I_07-1.tif,65.519,2095.098,1334.525,2091.051,1327.480,8.094,13.491
176,20231005-B-S-SP-down-I_07-1.tif,7.280,1037.431,1336.923,1036.082,1335.574,2.698,2.698
177,20231005-B-S-SP-down-I_07-1.tif,14.560,178.077,1340.970,175.378,1338.272,5.396,5.396
178,20231005-B-S-SP-down-I_07-1.tif,131.038,356.003,1343.818,348.059,1338.272,16.189,13.491
179,20231005-B-S-SP-down-I_07-1.tif,21.840,1334.225,1342.320,1332.876,1338.272,2.698,8.094
180,20231005-B-S-SP-down-I_07-1.tif,80.079,1316.810,1345.018,1311.291,1340.970,10.793,10.793
181,20231005-B-S-SP-down-I_07-1.tif,7.280,176.727,1347.716,175.378,1346.367,2.698,2.698
182,20231005-B-S-SP-down-I_07-1.tif,495.033,183.989,1363.706,172.680,1351.763,24.283,24.283
183,20231005-B-S-SP-down-I_07-1.tif,7.280,2421.571,1355.810,2420.222,1354.461,2.698,2.698
184,20231005-B-S-SP-down-I_07-1.tif,65.519,1029.336,1376.496,1025.289,1370.650,8.094,10.793
185,20231005-B-S-SP-down-I_07-1.tif,29.120,1572.335,1374.697,1570.311,1370.650,5.396,8.094
186,20231005-B-S-SP-down-I_07-1.tif,7.280,1949.399,1374.697,1948.050,1373.348,2.698,2.698
187,20231005-B-S-SP-down-I_07-1.tif,14.560,577.400,1377.395,574.702,1376.046,5.396,2.698
188,20231005-B-S-SP-down-I_07-1.tif,14.560,1950.748,1381.442,1948.050,1378.744,5.396,5.396
189,20231005-B-S-SP-down-I_07-1.tif,633.352,2707.666,1393.770,2692.733,1378.744,32.378,26.981
190,20231005-B-S-SP-down-I_07-1.tif,334.876,1614.889,1403.497,1605.387,1392.235,18.887,24.283
191,20231005-B-S-SP-down-I_07-1.tif,72.799,1849.298,1397.092,1842.823,1392.235,13.491,10.793
192,20231005-B-S-SP-down-I_07-1.tif,7.280,449.239,1398.980,447.890,1397.631,2.698,2.698
193,20231005-B-S-SP-down-I_07-1.tif,29.120,1762.553,1403.027,1759.181,1400.329,8.094,5.396
194,20231005-B-S-SP-down-I_07-1.tif,65.519,1843.272,1407.374,1837.426,1403.027,10.793,8.094
195,20231005-B-S-SP-down-I_07-1.tif,21.840,2362.213,1405.276,2358.165,1403.027,8.094,5.396
196,20231005-B-S-SP-down-I_07-1.tif,7.280,1917.021,1409.773,1915.672,1408.424,2.698,2.698
197,20231005-B-S-SP-down-I_07-1.tif,14.560,294.096,1419.216,291.398,1416.518,5.396,5.396
198,20231005-B-S-SP-down-I_07-1.tif,859.029,1096.721,1435.382,1079.252,1419.216,35.076,35.076
199,20231005-B-S-SP-down-I_07-1.tif,58.239,1711.626,1425.624,1707.916,1421.914,8.094,8.094
200,20231005-B-S-SP-down-I_07-1.tif,29.120,249.577,1432.032,245.530,1427.311,8.094,8.094
201,20231005-B-S-SP-down-I_07-1.tif,7.280,1587.849,1428.660,1586.500,1427.311,2.698,2.698
202,20231005-B-S-SP-down-I_07-1.tif,14.560,21.585,1436.754,18.887,1435.405,5.396,2.698
203,20231005-B-S-SP-down-I_07-1.tif,14.560,1010.450,1438.103,1009.101,1435.405,2.698,5.396
204,20231005-B-S-SP-down-I_07-1.tif,94.639,2524.723,1440.697,2517.355,1435.405,13.491,10.793
205,20231005-B-S-SP-down-I_07-1.tif,29.120,1624.274,1440.801,1621.576,1438.103,5.396,5.396
206,20231005-B-S-SP-down-I_07-1.tif,21.840,645.303,1447.547,642.155,1443.499,5.396,8.094
207,20231005-B-S-SP-down-I_07-1.tif,7.280,1617.529,1444.848,1616.180,1443.499,2.698,2.698
208,20231005-B-S-SP-down-I_07-1.tif,87.359,1613.032,1452.268,1608.085,1446.198,10.793,10.793
209,20231005-B-S-SP-down-I_07-1.tif,7.280,1301.848,1452.943,1300.499,1451.594,2.698,2.698
210,20231005-B-S-SP-down-I_07-1.tif,14.560,1659.350,1456.990,1656.652,1454.292,5.396,5.396
211,20231005-B-S-SP-down-I_07-1.tif,7.280,2135.570,1458.339,2134.221,1456.990,2.698,2.698
212,20231005-B-S-SP-down-I_07-1.tif,7.280,2238.099,1461.037,2236.750,1459.688,2.698,2.698
213,20231005-B-S-SP-down-I_07-1.tif,7.280,403.370,1466.433,402.021,1465.084,2.698,2.698
214,20231005-B-S-SP-down-I_07-1.tif,29.120,1361.206,1475.202,1357.159,1470.481,8.094,8.094
215,20231005-B-S-SP-down-I_07-1.tif,596.952,1621.082,1491.473,1602.689,1473.179,35.076,37.774
216,20231005-B-S-SP-down-I_07-1.tif,7.280,751.429,1479.924,750.080,1478.575,2.698,2.698
217,20231005-B-S-SP-down-I_07-1.tif,29.120,1945.351,1483.297,1942.653,1478.575,5.396,8.094
218,20231005-B-S-SP-down-I_07-1.tif,14.560,1632.368,1482.622,1629.670,1481.273,5.396,2.698
219,20231005-B-S-SP-down-I_07-1.tif,7.280,1601.340,1485.320,1599.991,1483.971,2.698,2.698
220,20231005-B-S-SP-down-I_07-1.tif,58.239,1554.797,1490.042,1548.726,1486.669,10.793,8.094
221,20231005-B-S-SP-down-I_07-1.tif,65.519,1231.097,1515.000,1227.649,1505.556,8.094,16.189
222,20231005-B-S-SP-down-I_07-1.tif,65.519,1166.941,1516.799,1162.894,1510.953,8.094,10.793
223,20231005-B-S-SP-down-I_07-1.tif,342.155,1376.706,1546.746,1365.254,1535.236,24.283,21.585
224,20231005-B-S-SP-down-I_07-1.tif,14.560,1929.163,1556.821,1926.465,1554.123,5.396,5.396
225,20231005-B-S-SP-down-I_07-1.tif,21.840,2003.361,1559.969,1999.314,1556.821,8.094,5.396
226,20231005-B-S-SP-down-I_07-1.tif,7.280,2000.663,1566.264,1999.314,1564.915,2.698,2.698
227,20231005-B-S-SP-down-I_07-1.tif,7.280,2661.705,1566.264,2660.356,1564.915,2.698,2.698
228,20231005-B-S-SP-down-I_07-1.tif,7.280,1369.301,1577.057,1367.952,1575.708,2.698,2.698
229,20231005-B-S-SP-down-I_07-1.tif,36.400,1343.938,1584.612,1340.970,1581.104,5.396,8.094
230,20231005-B-S-SP-down-I_07-1.tif,21.840,2066.318,1609.434,2064.069,1605.387,5.396,8.094
231,20231005-B-S-SP-down-I_07-1.tif,167.438,1213.513,1618.702,1203.366,1613.482,18.887,10.793
232,20231005-B-S-SP-down-I_07-1.tif,21.840,2692.284,1624.724,2690.035,1621.576,5.396,5.396
233,20231005-B-S-SP-down-I_07-1.tif,7.280,778.410,1628.321,777.061,1626.972,2.698,2.698
234,20231005-B-S-SP-down-I_07-1.tif,7.280,201.011,1631.019,199.662,1629.670,2.698,2.698
235,20231005-B-S-SP-down-I_07-1.tif,7.280,2246.193,1631.019,2244.844,1629.670,2.698,2.698
236,20231005-B-S-SP-down-I_07-1.tif,7.280,203.709,1636.416,202.360,1635.067,2.698,2.698
237,20231005-B-S-SP-down-I_07-1.tif,7.280,724.448,1641.812,723.099,1640.463,2.698,2.698
238,20231005-B-S-SP-down-I_07-1.tif,720.710,1027.429,1663.997,1006.402,1651.255,48.566,24.283
239,20231005-B-S-SP-down-I_07-1.tif,94.639,1597.812,1660.076,1591.897,1653.953,13.491,10.793
240,20231005-B-S-SP-down-I_07-1.tif,116.478,445.191,1669.299,437.097,1662.048,13.491,13.491
241,20231005-B-S-SP-down-I_07-1.tif,29.120,1114.328,1676.213,1111.629,1672.840,5.396,8.094
242,20231005-B-S-SP-down-I_07-1.tif,109.199,1812.693,1718.259,1805.049,1713.312,13.491,10.793
243,20231005-B-S-SP-down-I_07-1.tif,407.675,2392.904,1732.199,2374.354,1718.709,37.774,26.981
244,20231005-B-S-SP-down-I_07-1.tif,58.239,2049.904,1727.815,2045.182,1724.105,10.793,8.094
245,20231005-B-S-SP-down-I_07-1.tif,14.560,2250.240,1738.945,2247.542,1737.596,5.396,2.698
246,20231005-B-S-SP-down-I_07-1.tif,7.280,2470.138,1755.133,2468.789,1753.784,2.698,2.698
247,20231005-B-S-SP-down-I_07-1.tif,160.158,866.713,1765.067,858.005,1756.482,16.189,16.189
248,20231005-B-S-SP-down-I_07-1.tif,7.280,2472.836,1760.530,2471.487,1759.181,2.698,2.698
249,20231005-B-S-SP-down-I_07-1.tif,36.400,730.923,1768.084,725.797,1764.577,8.094,8.094
250,20231005-B-S-SP-down-I_07-1.tif,50.959,1357.352,1770.166,1351.763,1764.577,10.793,10.793
251,20231005-B-S-SP-down-I_07-1.tif,14.560,1801.002,1772.671,1799.652,1769.973,2.698,5.396
252,20231005-B-S-SP-down-I_07-1.tif,7.280,1363.905,1774.020,1362.555,1772.671,2.698,2.698
253,20231005-B-S-SP-down-I_07-1.tif,7.280,1795.605,1774.020,1794.256,1772.671,2.698,2.698
254,20231005-B-S-SP-down-I_07-1.tif,116.478,2476.883,1778.405,2468.789,1772.671,13.491,13.491
255,20231005-B-S-SP-down-I_07-1.tif,116.478,51.770,1789.872,43.170,1783.464,16.189,10.793
256,20231005-B-S-SP-down-I_07-1.tif,36.400,1298.610,1788.590,1295.102,1783.464,8.094,10.793
