 ,Area,X,Y,BX,BY,Width,Height
1,14.544,1433.258,5.393,1431.909,2.697,2.697,5.393
2,1156.216,646.639,31.079,625.618,8.090,43.146,43.146
3,7.272,2301.572,17.528,2300.223,16.180,2.697,2.697
4,109.077,838.022,39.101,830.561,32.360,13.483,13.483
5,7.272,1559.999,39.101,1558.651,37.753,2.697,2.697
6,7.272,1549.213,41.798,1547.864,40.449,2.697,2.697
7,50.903,1563.851,46.806,1561.347,40.449,5.393,13.483
8,7.272,1557.302,44.494,1555.954,43.146,2.697,2.697
9,349.046,2067.077,54.944,2057.527,43.146,18.876,24.270
10,130.892,1561.048,60.374,1553.257,53.933,16.180,13.483
11,7.272,1549.213,60.674,1547.864,59.326,2.697,2.697
12,7.272,2573.931,68.764,2572.583,67.416,2.697,2.697
13,581.744,1259.628,90.742,1243.145,78.202,32.360,24.270
14,2065.191,1468.855,103.811,1442.696,78.202,53.933,51.236
15,65.446,1547.415,108.614,1542.471,105.168,10.787,8.090
16,58.174,2107.414,118.315,2103.369,113.258,8.090,10.787
17,2145.181,43.379,147.953,13.483,121.348,56.629,53.933
18,7.272,2164.044,146.966,2162.695,145.618,2.697,2.697
19,1585.252,1228.054,173.388,1205.392,148.315,45.843,48.539
20,7.272,12.135,152.359,10.787,151.011,2.697,2.697
21,1025.324,1559.406,176.992,1539.774,159.101,37.753,35.056
22,43.631,1665.617,174.382,1661.123,169.888,8.090,8.090
23,429.036,2160.616,187.050,2143.819,172.584,29.663,32.360
24,2203.355,1449.758,202.332,1421.123,175.281,56.629,53.933
25,7.272,2425.616,176.629,2424.268,175.281,2.697,2.697
26,7.272,2433.706,176.629,2432.358,175.281,2.697,2.697
27,7.272,2145.167,187.416,2143.819,186.067,2.697,2.697
28,4239.459,2044.518,238.064,2006.291,199.550,75.506,75.506
29,36.359,733.752,234.337,730.786,229.213,8.090,8.090
30,21.815,725.842,238.652,722.696,234.607,5.393,8.090
31,14.544,733.483,241.348,730.786,240.000,5.393,2.697
32,7.272,519.101,244.045,517.752,242.696,2.697,2.697
33,29.087,527.865,248.090,525.842,242.696,5.393,10.787
34,14.544,509.663,250.786,506.966,248.090,5.393,5.393
35,7.272,516.404,249.438,515.056,248.090,2.697,2.697
36,43.631,2297.077,270.112,2292.133,266.966,10.787,5.393
37,458.123,2498.211,296.864,2486.291,283.146,29.663,26.966
38,407.221,279.727,307.127,266.966,296.629,24.270,21.573
39,1767.047,447.757,377.267,420.674,355.955,53.933,45.843
40,14.544,938.426,362.696,935.730,361.348,5.393,2.697
41,7.272,1195.954,368.090,1194.606,366.741,2.697,2.697
42,661.734,1190.087,398.612,1173.033,369.438,40.449,43.146
43,7.272,1201.348,370.786,1199.999,369.438,2.697,2.697
44,7.272,2549.661,373.483,2548.313,372.135,2.697,2.697
45,21.815,2549.661,379.775,2545.616,377.528,8.090,5.393
46,639.918,2617.322,391.287,2602.246,377.528,29.663,29.663
47,7.272,1419.774,381.573,1418.426,380.224,2.697,2.697
48,988.965,2213.634,402.472,2197.751,382.921,32.360,40.449
49,14.544,962.696,386.966,959.999,385.618,5.393,2.697
50,7.272,964.044,392.359,962.696,391.011,2.697,2.697
51,545.385,1529.473,407.424,1515.505,393.708,29.663,26.966
52,2239.714,568.393,423.983,539.326,396.404,56.629,53.933
53,50.903,980.995,420.096,976.179,415.281,10.787,8.090
54,705.365,2328.232,444.930,2311.010,428.764,32.360,32.360
55,130.892,1841.946,450.636,1833.707,442.247,13.483,16.180
56,530.841,2496.541,478.984,2483.594,463.820,26.966,29.663
57,7.272,662.022,473.258,660.674,471.910,2.697,2.697
58,7.272,635.056,484.045,633.707,482.696,2.697,2.697
59,116.349,1134.606,491.123,1127.190,485.393,13.483,13.483
60,14.544,2008.987,497.528,2006.291,496.179,5.393,2.697
61,101.805,1573.867,509.277,1566.741,501.573,13.483,13.483
62,21.815,1337.977,521.797,1334.831,517.752,5.393,8.090
63,479.939,670.194,533.891,657.977,520.449,24.270,29.663
64,1454.360,524.117,553.078,501.573,528.539,45.843,48.539
65,1098.042,1699.956,568.140,1682.696,542.022,32.360,53.933
66,7.272,1252.583,546.067,1251.235,544.719,2.697,2.697
67,472.667,2511.867,572.162,2499.774,560.899,24.270,24.270
68,14.544,1543.819,566.292,1542.471,563.595,2.697,5.393
69,116.349,44.831,574.887,37.753,568.988,13.483,13.483
70,14.544,32.360,574.382,29.663,571.685,5.393,5.393
71,4581.234,1025.964,641.639,984.269,579.775,83.595,102.472
72,7.272,1012.584,589.213,1011.235,587.865,2.697,2.697
73,7.272,2422.920,589.213,2421.572,587.865,2.697,2.697
74,7.272,2417.527,594.606,2416.178,593.258,2.697,2.697
75,58.174,1085.730,618.202,1081.348,612.134,8.090,10.787
76,1025.324,1459.325,632.608,1439.999,614.831,37.753,35.056
77,7.272,926.292,618.876,924.943,617.528,2.697,2.697
78,472.667,1702.671,632.484,1690.785,617.528,24.270,29.663
79,43.631,2277.302,626.067,2273.257,620.224,8.090,10.787
80,101.805,2060.801,637.367,2052.134,631.011,16.180,13.483
81,232.698,2480.055,656.376,2470.111,647.191,18.876,18.876
82,203.610,2373.610,658.459,2362.246,649.887,21.573,16.180
83,363.590,1364.494,672.054,1351.010,657.977,24.270,29.663
84,7.272,2374.381,670.112,2373.032,668.764,2.697,2.697
85,29.087,1345.617,679.550,1342.921,674.157,5.393,10.787
86,7.272,1352.359,678.202,1351.010,676.854,2.697,2.697
87,43.631,2313.706,693.483,2308.313,690.337,10.787,5.393
88,2494.227,800.218,725.546,771.235,695.730,59.326,56.629
89,109.077,1164.134,710.741,1156.853,706.516,13.483,10.787
90,1047.139,488.314,732.734,469.213,714.606,37.753,37.753
91,436.308,2210.381,758.382,2192.358,749.662,35.056,18.876
92,138.164,342.968,760.236,337.078,752.359,13.483,13.483
93,7.272,1414.381,753.707,1413.033,752.359,2.697,2.697
94,14.544,1605.842,760.449,1604.493,757.752,2.697,5.393
95,7.272,33.708,761.797,32.360,760.449,2.697,2.697
96,7.272,1398.201,769.887,1396.853,768.539,2.697,2.697
97,7.272,1403.595,769.887,1402.246,768.539,2.697,2.697
98,7.272,1411.685,769.887,1410.336,768.539,2.697,2.697
99,552.657,2024.954,785.535,2011.684,771.235,26.966,26.966
100,225.426,1094.613,785.632,1086.741,773.932,16.180,21.573
