 ,Area,X,Y,BX,BY,Width,Height
1,13.820,791.236,5.257,788.607,2.629,5.257,5.257
2,6.910,1733.621,3.943,1732.307,2.629,2.629,2.629
3,13.820,1861.113,3.943,1858.484,2.629,5.257,2.629
4,20.730,2557.278,4.819,2555.087,2.629,5.257,5.257
5,89.830,2594.012,9.200,2586.631,5.257,13.143,7.886
6,6.910,353.559,9.200,352.244,7.886,2.629,2.629
7,6.910,587.512,9.200,586.198,7.886,2.629,2.629
8,6.910,1131.651,9.200,1130.337,7.886,2.629,2.629
9,6.910,2453.882,9.200,2452.568,7.886,2.629,2.629
10,6.910,968.672,11.829,967.358,10.515,2.629,2.629
11,13.820,126.177,14.458,123.548,13.143,5.257,2.629
12,6.910,2390.794,14.458,2389.479,13.143,2.629,2.629
13,6.910,2577.431,14.458,2576.116,13.143,2.629,2.629
14,6.910,450.820,17.086,449.506,15.772,2.629,2.629
15,6.910,726.833,17.086,725.519,15.772,2.629,2.629
16,13.820,1729.678,17.086,1727.050,15.772,5.257,2.629
17,13.820,2491.998,18.401,2489.370,15.772,5.257,5.257
18,48.370,2391.169,21.593,2384.222,18.401,13.143,7.886
19,193.480,2104.173,35.112,2095.066,21.030,18.401,26.287
20,573.531,1691.024,37.134,1677.104,23.658,28.916,26.287
21,96.740,2044.746,27.977,2037.235,23.658,18.401,7.886
22,6.910,2175.241,24.973,2173.927,23.658,2.629,2.629
23,6.910,842.495,27.601,841.181,26.287,2.629,2.629
24,6.910,1604.815,30.230,1603.501,28.916,2.629,2.629
25,6.910,2056.950,32.859,2055.636,31.544,2.629,2.629
26,13.820,1606.130,35.487,1603.501,34.173,5.257,2.629
27,6.910,2054.321,38.116,2053.007,36.802,2.629,2.629
28,200.390,2045.620,47.724,2034.606,39.430,21.030,18.401
29,6.910,721.575,46.002,720.261,44.688,2.629,2.629
30,13.820,2271.188,46.002,2268.560,44.688,5.257,2.629
31,6.910,2574.802,51.259,2573.488,49.945,2.629,2.629
32,6.910,1165.824,53.888,1164.510,52.574,2.629,2.629
33,6.910,2585.317,53.888,2584.003,52.574,2.629,2.629
34,6.910,371.960,56.517,370.645,55.202,2.629,2.629
35,6.910,2606.346,56.517,2605.032,55.202,2.629,2.629
36,55.280,519.166,62.103,515.223,57.831,10.515,7.886
37,6.910,1168.453,59.146,1167.138,57.831,2.629,2.629
38,6.910,366.702,61.774,365.388,60.460,2.629,2.629
39,55.280,698.246,64.074,691.346,60.460,13.143,7.886
40,6.910,2146.326,61.774,2145.011,60.460,2.629,2.629
41,165.840,741.619,69.660,730.776,63.089,21.030,13.143
42,6.910,889.812,67.032,888.497,65.717,2.629,2.629
43,124.380,1595.323,80.759,1585.100,73.603,18.401,13.143
44,13.820,2605.032,76.232,2602.403,73.603,5.257,5.257
45,6.910,1615.330,82.804,1614.016,81.489,2.629,2.629
46,13.820,2631.319,92.004,2628.690,89.375,5.257,5.257
47,6.910,1052.790,93.319,1051.476,92.004,2.629,2.629
48,27.640,2584.003,93.976,2578.745,92.004,10.515,5.257
49,283.311,1999.504,121.016,1989.919,110.405,21.030,21.030
50,6.910,1917.630,114.348,1916.315,113.034,2.629,2.629
51,76.010,2414.930,120.083,2407.880,113.034,13.143,10.515
52,400.781,2467.570,125.769,2455.197,113.034,26.287,23.658
53,234.940,2616.088,119.064,2605.032,113.034,23.658,13.143
54,27.640,2095.723,120.263,2092.437,115.662,5.257,7.886
55,6.910,2601.089,116.977,2599.775,115.662,2.629,2.629
56,262.580,380.607,129.359,368.017,120.920,23.658,21.030
57,6.910,2204.157,122.234,2202.842,120.920,2.629,2.629
58,117.470,587.203,144.191,580.941,136.692,13.143,15.772
59,6.910,1481.267,138.006,1479.953,136.692,2.629,2.629
60,34.550,2586.368,141.686,2584.003,136.692,5.257,10.515
61,27.640,2536.686,143.264,2534.057,139.321,5.257,7.886
62,6.910,571.740,151.150,570.426,149.835,2.629,2.629
63,96.740,470.911,163.542,465.278,157.721,10.515,10.515
64,6.910,2632.633,159.036,2631.319,157.721,2.629,2.629
65,269.490,1571.721,170.359,1561.442,160.350,21.030,21.030
66,6.910,458.706,174.808,457.392,173.494,2.629,2.629
67,20.730,976.558,180.065,975.244,176.122,2.629,7.886
68,20.730,456.078,180.065,452.135,178.751,7.886,2.629
69,6.910,1930.773,182.694,1929.459,181.380,2.629,2.629
70,76.010,2594.159,194.404,2586.631,189.266,15.772,7.886
71,6.910,1636.360,195.837,1635.045,194.523,2.629,2.629
72,34.550,1053.842,206.352,1051.476,202.409,5.257,7.886
73,13.820,1631.102,205.038,1629.788,202.409,2.629,5.257
74,13.820,1440.522,218.181,1437.894,215.553,5.257,5.257
75,6.910,193.209,222.124,191.894,220.810,2.629,2.629
76,6.910,884.554,224.753,883.240,223.439,2.629,2.629
77,6.910,2601.089,227.382,2599.775,226.067,2.629,2.629
78,6.910,1678.419,235.268,1677.104,233.953,2.629,2.629
79,207.300,1418.617,257.349,1408.978,249.726,18.401,21.030
80,6.910,358.816,256.297,357.502,254.983,2.629,2.629
81,6.910,53.888,258.926,52.574,257.612,2.629,2.629
82,48.370,102.331,263.057,97.262,260.240,10.515,7.886
83,6.910,724.204,264.183,722.890,262.869,2.629,2.629
84,6.910,1386.634,264.183,1385.320,262.869,2.629,2.629
85,6.910,1391.892,264.183,1390.577,262.869,2.629,2.629
86,6.910,53.888,266.812,52.574,265.498,2.629,2.629
87,20.730,2248.845,269.441,2247.530,265.498,2.629,7.886
88,117.470,749.409,275.781,741.291,268.126,18.401,13.143
89,421.511,823.060,281.765,812.265,268.126,23.658,28.916
90,6.910,708.432,274.698,707.118,273.384,2.629,2.629
91,6.910,1915.001,279.956,1913.687,278.641,2.629,2.629
92,55.280,697.917,287.842,691.346,283.899,10.515,7.886
93,96.740,2153.648,292.160,2147.640,286.527,13.143,10.515
94,48.370,1734.372,299.483,1729.678,294.413,7.886,10.515
95,691.001,1999.066,351.035,1984.661,323.329,28.916,52.574
96,20.730,2314.562,336.034,2310.619,333.844,7.886,5.257
97,13.820,2247.530,344.358,2244.902,341.730,5.257,5.257
98,20.730,2397.804,344.797,2394.737,341.730,5.257,5.257
99,55.280,2629.019,351.587,2623.433,346.987,10.515,7.886
100,62.190,202.847,354.143,197.152,349.616,10.515,7.886
101,6.910,1752.022,350.930,1750.708,349.616,2.629,2.629
102,6.910,1313.031,353.559,1311.716,352.244,2.629,2.629
103,13.820,1745.450,353.559,1742.822,352.244,5.257,2.629
104,6.910,1305.145,356.188,1303.830,354.873,2.629,2.629
105,228.030,2498.650,374.588,2486.741,368.017,26.287,15.772
106,48.370,1725.360,385.854,1719.163,381.160,13.143,7.886
107,172.750,287.947,390.781,278.641,383.789,18.401,13.143
108,13.820,1872.942,396.932,1871.627,394.304,2.629,5.257
109,48.370,1583.410,408.010,1579.843,404.818,7.886,7.886
110,124.380,1942.310,418.984,1934.716,410.076,13.143,15.772
111,82.920,1814.453,419.495,1808.539,412.704,10.515,13.143
112,20.730,486.746,417.524,483.679,415.333,5.257,5.257
113,20.730,623.438,421.905,620.371,417.962,5.257,7.886
114,89.830,2501.603,429.184,2494.627,423.219,13.143,10.515
115,20.730,97.700,433.296,94.633,431.105,5.257,5.257
