 ,Label,Area,X,Y,BX,BY,Width,Height
57,20231005-B-S-SP-down-I_03-1.tif,2176.760,1206.935,490.857,1181.078,464.864,51.351,56.757
58,20231005-B-S-SP-down-I_03-1.tif,43.827,1731.978,482.882,1727.023,478.377,8.108,8.108
59,20231005-B-S-SP-down-I_03-1.tif,1490.131,1133.317,537.055,1110.808,516.215,43.243,43.243
60,20231005-B-S-SP-down-I_03-1.tif,124.178,2483.062,522.813,2478.372,516.215,10.811,13.513
61,20231005-B-S-SP-down-I_03-1.tif,102.264,1408.491,549.226,1402.699,543.242,10.811,10.811
62,20231005-B-S-SP-down-I_03-1.tif,153.396,614.091,586.163,605.404,578.377,16.216,13.513
63,20231005-B-S-SP-down-I_03-1.tif,14.609,2225.670,581.080,2224.319,578.377,2.703,5.405
64,20231005-B-S-SP-down-I_03-1.tif,1796.923,2454.312,604.074,2429.724,581.080,48.649,48.649
65,20231005-B-S-SP-down-I_03-1.tif,357.924,2204.214,596.055,2194.589,583.782,18.919,27.027
66,20231005-B-S-SP-down-I_03-1.tif,80.350,759.089,598.893,751.349,594.593,16.216,8.108
67,20231005-B-S-SP-down-I_03-1.tif,3126.354,2014.778,632.065,1981.076,599.998,64.865,64.865
68,20231005-B-S-SP-down-I_03-1.tif,7.305,20.270,604.053,18.919,602.701,2.703,2.703
69,20231005-B-S-SP-down-I_03-1.tif,7.305,1820.266,604.053,1818.914,602.701,2.703,2.703
70,20231005-B-S-SP-down-I_03-1.tif,14.609,667.566,613.512,664.863,610.809,5.405,5.405
71,20231005-B-S-SP-down-I_03-1.tif,3754.546,1636.314,651.518,1602.699,613.512,64.865,81.081
72,20231005-B-S-SP-down-I_03-1.tif,29.218,2256.751,621.620,2254.048,618.917,5.405,5.405
73,20231005-B-S-SP-down-I_03-1.tif,1256.385,2344.809,648.930,2324.318,629.728,40.540,40.540
74,20231005-B-S-SP-down-I_03-1.tif,7.305,1931.076,649.998,1929.725,648.647,2.703,2.703
75,20231005-B-S-SP-down-I_03-1.tif,138.787,1115.858,658.106,1108.105,651.350,16.216,13.513
76,20231005-B-S-SP-down-I_03-1.tif,474.797,907.628,671.204,894.592,656.755,27.027,27.027
77,20231005-B-S-SP-down-I_03-1.tif,219.137,686.485,670.359,678.377,662.160,16.216,16.216
78,20231005-B-S-SP-down-I_03-1.tif,606.279,455.502,690.376,443.242,670.269,27.027,43.243
79,20231005-B-S-SP-down-I_03-1.tif,7.305,2693.236,674.323,2691.885,672.971,2.703,2.703
80,20231005-B-S-SP-down-I_03-1.tif,7.305,2698.642,674.323,2697.290,672.971,2.703,2.703
81,20231005-B-S-SP-down-I_03-1.tif,21.914,525.674,687.836,524.323,683.782,2.703,8.108
82,20231005-B-S-SP-down-I_03-1.tif,65.741,2182.127,691.440,2178.373,686.485,8.108,10.811
83,20231005-B-S-SP-down-I_03-1.tif,29.218,505.404,691.890,502.701,689.187,5.405,5.405
84,20231005-B-S-SP-down-I_03-1.tif,51.132,16.795,704.052,13.513,699.998,8.108,8.108
85,20231005-B-S-SP-down-I_03-1.tif,29.218,2578.372,704.052,2575.669,699.998,5.405,8.108
86,20231005-B-S-SP-down-I_03-1.tif,7.305,974.322,714.863,972.971,713.512,2.703,2.703
87,20231005-B-S-SP-down-I_03-1.tif,255.660,559.960,730.616,551.350,721.620,18.919,18.919
88,20231005-B-S-SP-down-I_03-1.tif,7.305,971.619,722.971,970.268,721.620,2.703,2.703
89,20231005-B-S-SP-down-I_03-1.tif,204.528,1687.641,733.685,1681.077,724.322,13.513,18.919
90,20231005-B-S-SP-down-I_03-1.tif,58.437,2098.305,733.782,2094.589,729.728,8.108,8.108
91,20231005-B-S-SP-down-I_03-1.tif,65.741,2698.642,733.782,2694.588,729.728,8.108,8.108
92,20231005-B-S-SP-down-I_03-1.tif,452.883,2498.424,743.852,2486.480,732.431,24.324,24.324
93,20231005-B-S-SP-down-I_03-1.tif,51.132,2683.970,739.187,2678.372,735.133,10.811,8.108
94,20231005-B-S-SP-down-I_03-1.tif,7.305,47.297,744.593,45.946,743.241,2.703,2.703
95,20231005-B-S-SP-down-I_03-1.tif,21.914,631.079,755.403,627.025,754.052,8.108,2.703
96,20231005-B-S-SP-down-I_03-1.tif,65.741,698.647,758.106,694.593,754.052,8.108,8.108
97,20231005-B-S-SP-down-I_03-1.tif,7.305,312.161,763.512,310.810,762.160,2.703,2.703
98,20231005-B-S-SP-down-I_03-1.tif,7.305,1439.186,774.322,1437.834,772.971,2.703,2.703
99,20231005-B-S-SP-down-I_03-1.tif,7.305,2049.995,774.322,2048.643,772.971,2.703,2.703
100,20231005-B-S-SP-down-I_03-1.tif,7.305,1431.077,777.025,1429.726,775.674,2.703,2.703
101,20231005-B-S-SP-down-I_03-1.tif,7.305,541.891,782.430,540.539,781.079,2.703,2.703
102,20231005-B-S-SP-down-I_03-1.tif,131.482,1732.428,792.340,1724.320,783.782,16.216,16.216
103,20231005-B-S-SP-down-I_03-1.tif,7.305,728.377,798.647,727.025,797.295,2.703,2.703
104,20231005-B-S-SP-down-I_03-1.tif,7.305,739.187,798.647,737.836,797.295,2.703,2.703
105,20231005-B-S-SP-down-I_03-1.tif,241.051,1953.189,812.897,1945.941,802.701,16.216,21.622
106,20231005-B-S-SP-down-I_03-1.tif,7.305,1812.158,812.160,1810.806,810.809,2.703,2.703
107,20231005-B-S-SP-down-I_03-1.tif,36.523,1012.160,823.511,1008.106,818.917,8.108,8.108
108,20231005-B-S-SP-down-I_03-1.tif,7.305,1666.212,820.268,1664.861,818.917,2.703,2.703
109,20231005-B-S-SP-down-I_03-1.tif,29.218,1158.105,826.349,1154.051,821.620,8.108,8.108
110,20231005-B-S-SP-down-I_03-1.tif,219.137,2339.273,829.998,2327.021,821.620,21.622,16.216
111,20231005-B-S-SP-down-I_03-1.tif,14.609,1666.212,827.025,1664.861,824.322,2.703,5.405
112,20231005-B-S-SP-down-I_03-1.tif,7.305,1447.294,833.782,1445.942,832.430,2.703,2.703
113,20231005-B-S-SP-down-I_03-1.tif,7.305,2325.670,833.782,2324.318,832.430,2.703,2.703
114,20231005-B-S-SP-down-I_03-1.tif,65.741,1444.591,841.589,1440.537,835.133,8.108,10.811
115,20231005-B-S-SP-down-I_03-1.tif,796.198,1802.562,854.808,1786.482,837.836,37.838,32.432
116,20231005-B-S-SP-down-I_03-1.tif,204.528,1022.005,850.577,1013.511,840.538,16.216,18.919
117,20231005-B-S-SP-down-I_03-1.tif,65.741,346.996,858.707,340.540,851.349,13.513,13.513
118,20231005-B-S-SP-down-I_03-1.tif,14.609,1743.239,859.457,1740.536,856.755,5.405,5.405
119,20231005-B-S-SP-down-I_03-1.tif,248.355,845.467,871.778,835.133,859.457,21.622,24.324
120,20231005-B-S-SP-down-I_03-1.tif,7.305,349.999,866.214,348.648,864.863,2.703,2.703
121,20231005-B-S-SP-down-I_03-1.tif,43.827,1454.050,869.818,1448.645,864.863,10.811,8.108
122,20231005-B-S-SP-down-I_03-1.tif,124.178,899.918,875.594,891.890,867.565,13.513,13.513
123,20231005-B-S-SP-down-I_03-1.tif,7.305,1444.591,868.917,1443.240,867.565,2.703,2.703
124,20231005-B-S-SP-down-I_03-1.tif,14.609,1689.185,870.268,1686.482,867.565,5.405,5.405
125,20231005-B-S-SP-down-I_03-1.tif,116.873,1048.815,876.856,1043.241,870.268,13.513,13.513
126,20231005-B-S-SP-down-I_03-1.tif,7.305,93.243,874.322,91.892,872.971,2.703,2.703
127,20231005-B-S-SP-down-I_03-1.tif,7.305,1436.483,882.430,1435.131,881.079,2.703,2.703
128,20231005-B-S-SP-down-I_03-1.tif,43.827,1563.960,885.583,1559.456,881.079,8.108,8.108
129,20231005-B-S-SP-down-I_03-1.tif,80.350,92.260,887.590,86.486,883.782,10.811,8.108
130,20231005-B-S-SP-down-I_03-1.tif,36.523,2238.643,894.322,2235.129,891.890,8.108,5.405
131,20231005-B-S-SP-down-I_03-1.tif,80.350,557.370,907.492,551.350,902.700,10.811,10.811
132,20231005-B-S-SP-down-I_03-1.tif,65.741,1912.157,909.457,1908.103,905.403,8.108,8.108
133,20231005-B-S-SP-down-I_03-1.tif,87.655,392.341,914.412,386.486,908.106,10.811,10.811
134,20231005-B-S-SP-down-I_03-1.tif,262.964,664.563,926.049,656.755,916.214,16.216,21.622
135,20231005-B-S-SP-down-I_03-1.tif,7.305,877.025,917.565,875.673,916.214,2.703,2.703
136,20231005-B-S-SP-down-I_03-1.tif,87.655,1629.500,924.998,1624.320,918.917,10.811,10.811
137,20231005-B-S-SP-down-I_03-1.tif,160.700,1986.481,928.745,1978.373,921.619,16.216,16.216
138,20231005-B-S-SP-down-I_03-1.tif,51.132,2056.558,926.446,2051.346,921.619,10.811,10.811
139,20231005-B-S-SP-down-I_03-1.tif,7.305,504.053,925.673,502.701,924.322,2.703,2.703
140,20231005-B-S-SP-down-I_03-1.tif,65.741,68.919,934.682,62.162,929.727,13.513,8.108
141,20231005-B-S-SP-down-I_03-1.tif,7.305,2247.292,931.079,2245.940,929.727,2.703,2.703
142,20231005-B-S-SP-down-I_03-1.tif,14.609,2332.427,931.079,2329.724,929.727,5.405,2.703
143,20231005-B-S-SP-down-I_03-1.tif,14.609,2251.346,935.133,2248.643,932.430,5.405,5.405
144,20231005-B-S-SP-down-I_03-1.tif,14.609,1418.915,939.187,1416.213,937.835,5.405,2.703
145,20231005-B-S-SP-down-I_03-1.tif,7.305,2255.400,944.592,2254.048,943.241,2.703,2.703
146,20231005-B-S-SP-down-I_03-1.tif,14.609,1981.076,949.998,1978.373,948.646,5.405,2.703
147,20231005-B-S-SP-down-I_03-1.tif,7.305,1979.725,958.106,1978.373,956.754,2.703,2.703
148,20231005-B-S-SP-down-I_03-1.tif,87.655,1262.609,965.313,1256.754,959.457,10.811,10.811
149,20231005-B-S-SP-down-I_03-1.tif,7.305,1439.186,960.808,1437.834,959.457,2.703,2.703
150,20231005-B-S-SP-down-I_03-1.tif,73.046,439.458,968.376,435.134,962.160,8.108,10.811
151,20231005-B-S-SP-down-I_03-1.tif,14.609,1764.860,971.619,1762.158,970.268,5.405,2.703
152,20231005-B-S-SP-down-I_03-1.tif,262.964,1185.508,984.382,1175.673,972.971,18.919,24.324
153,20231005-B-S-SP-down-I_03-1.tif,29.218,920.268,981.079,916.214,978.376,8.108,5.405
154,20231005-B-S-SP-down-I_03-1.tif,7.305,1087.835,987.835,1086.484,986.484,2.703,2.703
155,20231005-B-S-SP-down-I_03-1.tif,438.274,1474.411,1004.322,1462.158,991.889,24.324,27.027
156,20231005-B-S-SP-down-I_03-1.tif,14.609,1551.347,993.241,1548.645,991.889,5.405,2.703
157,20231005-B-S-SP-down-I_03-1.tif,87.655,1913.509,1001.799,1908.103,997.295,10.811,10.811
158,20231005-B-S-SP-down-I_03-1.tif,51.132,410.231,1005.210,405.404,999.997,8.108,10.811
159,20231005-B-S-SP-down-I_03-1.tif,1694.659,1130.542,1026.675,1108.105,1002.700,45.946,48.649
160,20231005-B-S-SP-down-I_03-1.tif,7.305,1877.022,1006.754,1875.671,1005.403,2.703,2.703
161,20231005-B-S-SP-down-I_03-1.tif,7.305,1914.860,1009.457,1913.509,1008.106,2.703,2.703
162,20231005-B-S-SP-down-I_03-1.tif,270.269,2386.809,1017.638,2372.967,1008.106,29.730,18.919
163,20231005-B-S-SP-down-I_03-1.tif,7.305,1214.862,1012.160,1213.510,1010.808,2.703,2.703
164,20231005-B-S-SP-down-I_03-1.tif,7.305,1252.700,1012.160,1251.348,1010.808,2.703,2.703
165,20231005-B-S-SP-down-I_03-1.tif,14.609,1178.375,1022.970,1175.673,1021.619,5.405,2.703
166,20231005-B-S-SP-down-I_03-1.tif,87.655,671.620,1029.727,667.566,1024.322,8.108,10.811
167,20231005-B-S-SP-down-I_03-1.tif,51.132,1025.287,1031.078,1021.619,1027.024,8.108,8.108
168,20231005-B-S-SP-down-I_03-1.tif,7.305,2352.697,1049.997,2351.345,1048.646,2.703,2.703
169,20231005-B-S-SP-down-I_03-1.tif,7.305,2301.346,1060.808,2299.994,1059.457,2.703,2.703
170,20231005-B-S-SP-down-I_03-1.tif,7.305,1241.889,1068.916,1240.537,1067.565,2.703,2.703
171,20231005-B-S-SP-down-I_03-1.tif,664.715,1482.399,1082.608,1462.158,1067.565,37.838,29.730
172,20231005-B-S-SP-down-I_03-1.tif,21.914,1716.662,1079.727,1713.509,1075.673,5.405,8.108
173,20231005-B-S-SP-down-I_03-1.tif,29.218,114.865,1092.565,110.811,1089.186,8.108,5.405
174,20231005-B-S-SP-down-I_03-1.tif,372.533,2041.622,1108.715,2029.725,1094.592,21.622,24.324
175,20231005-B-S-SP-down-I_03-1.tif,328.705,1886.992,1106.514,1875.671,1097.295,21.622,18.919
176,20231005-B-S-SP-down-I_03-1.tif,21.914,1027.475,1110.358,1024.322,1108.105,5.405,5.405
177,20231005-B-S-SP-down-I_03-1.tif,233.746,1624.911,1117.903,1616.212,1108.105,16.216,21.622
178,20231005-B-S-SP-down-I_03-1.tif,219.137,434.143,1127.114,424.323,1118.916,18.919,16.216
179,20231005-B-S-SP-down-I_03-1.tif,7.305,2047.292,1122.970,2045.941,1121.619,2.703,2.703
180,20231005-B-S-SP-down-I_03-1.tif,14.609,145.946,1129.727,143.243,1127.024,5.405,5.405
181,20231005-B-S-SP-down-I_03-1.tif,7.305,268.918,1131.078,267.567,1129.727,2.703,2.703
182,20231005-B-S-SP-down-I_03-1.tif,58.437,1792.563,1147.632,1786.482,1143.240,10.811,8.108
183,20231005-B-S-SP-down-I_03-1.tif,58.437,2278.035,1153.038,2272.967,1148.646,8.108,10.811
184,20231005-B-S-SP-down-I_03-1.tif,73.046,201.351,1157.565,197.297,1151.348,8.108,10.811
185,20231005-B-S-SP-down-I_03-1.tif,43.827,912.160,1156.754,908.106,1154.051,8.108,5.405
186,20231005-B-S-SP-down-I_03-1.tif,36.523,1494.861,1158.646,1491.888,1154.051,5.405,8.108
187,20231005-B-S-SP-down-I_03-1.tif,7.305,1985.130,1155.402,1983.779,1154.051,2.703,2.703
188,20231005-B-S-SP-down-I_03-1.tif,657.411,1012.730,1176.183,997.295,1162.159,29.730,29.730
189,20231005-B-S-SP-down-I_03-1.tif,21.914,2663.507,1188.736,2659.453,1186.483,8.108,5.405
190,20231005-B-S-SP-down-I_03-1.tif,650.106,2144.134,1211.187,2121.616,1197.294,40.540,32.432
191,20231005-B-S-SP-down-I_03-1.tif,58.437,2621.615,1202.700,2616.210,1197.294,10.811,10.811
192,20231005-B-S-SP-down-I_03-1.tif,73.046,316.756,1207.835,310.810,1202.700,10.811,10.811
193,20231005-B-S-SP-down-I_03-1.tif,14.609,1579.726,1210.808,1578.374,1208.105,2.703,5.405
194,20231005-B-S-SP-down-I_03-1.tif,7.305,339.188,1214.862,337.837,1213.510,2.703,2.703
195,20231005-B-S-SP-down-I_03-1.tif,7.305,1963.509,1217.564,1962.157,1216.213,2.703,2.703
196,20231005-B-S-SP-down-I_03-1.tif,80.350,1215.107,1230.587,1208.105,1227.024,13.513,8.108
197,20231005-B-S-SP-down-I_03-1.tif,7.305,241.891,1231.078,240.540,1229.727,2.703,2.703
198,20231005-B-S-SP-down-I_03-1.tif,430.969,769.009,1242.484,754.052,1229.727,27.027,24.324
199,20231005-B-S-SP-down-I_03-1.tif,7.305,1801.347,1231.078,1799.995,1229.727,2.703,2.703
200,20231005-B-S-SP-down-I_03-1.tif,555.147,338.939,1247.259,321.621,1232.429,32.432,27.027
201,20231005-B-S-SP-down-I_03-1.tif,14.609,408.107,1239.186,405.404,1237.835,5.405,2.703
202,20231005-B-S-SP-down-I_03-1.tif,7.305,620.269,1244.591,618.917,1243.240,2.703,2.703
203,20231005-B-S-SP-down-I_03-1.tif,146.091,1914.725,1256.213,1908.103,1248.645,13.513,16.216
204,20231005-B-S-SP-down-I_03-1.tif,14.609,2218.913,1252.700,2216.211,1251.348,5.405,2.703
205,20231005-B-S-SP-down-I_03-1.tif,1716.573,471.586,1275.782,440.539,1254.051,59.459,43.243
206,20231005-B-S-SP-down-I_03-1.tif,7.305,533.782,1255.402,532.431,1254.051,2.703,2.703
207,20231005-B-S-SP-down-I_03-1.tif,21.914,2035.580,1259.006,2032.427,1256.754,5.405,5.405
208,20231005-B-S-SP-down-I_03-1.tif,7.305,1574.320,1260.808,1572.969,1259.456,2.703,2.703
209,20231005-B-S-SP-down-I_03-1.tif,7.305,1512.158,1271.618,1510.807,1270.267,2.703,2.703
210,20231005-B-S-SP-down-I_03-1.tif,7.305,2079.724,1271.618,2078.373,1270.267,2.703,2.703
211,20231005-B-S-SP-down-I_03-1.tif,36.523,166.756,1278.645,162.162,1275.672,8.108,5.405
212,20231005-B-S-SP-down-I_03-1.tif,314.096,293.682,1290.977,283.783,1278.375,24.324,24.324
213,20231005-B-S-SP-down-I_03-1.tif,7.305,1860.806,1282.429,1859.455,1281.078,2.703,2.703
214,20231005-B-S-SP-down-I_03-1.tif,7.305,1393.240,1285.132,1391.888,1283.781,2.703,2.703
215,20231005-B-S-SP-down-I_03-1.tif,14.609,1818.914,1285.132,1816.212,1283.781,5.405,2.703
216,20231005-B-S-SP-down-I_03-1.tif,58.437,2008.779,1292.564,2005.400,1286.483,8.108,10.811
217,20231005-B-S-SP-down-I_03-1.tif,7.305,1304.051,1298.645,1302.699,1297.294,2.703,2.703
218,20231005-B-S-SP-down-I_03-1.tif,7.305,2322.967,1298.645,2321.616,1297.294,2.703,2.703
219,20231005-B-S-SP-down-I_03-1.tif,21.914,1108.556,1302.249,1105.403,1299.997,5.405,5.405
220,20231005-B-S-SP-down-I_03-1.tif,36.523,1319.726,1302.429,1316.213,1299.997,8.108,5.405
221,20231005-B-S-SP-down-I_03-1.tif,160.700,1753.190,1306.999,1745.942,1299.997,13.513,16.216
222,20231005-B-S-SP-down-I_03-1.tif,7.305,2260.805,1306.753,2259.454,1305.402,2.703,2.703
223,20231005-B-S-SP-down-I_03-1.tif,14.609,2035.130,1313.510,2032.427,1310.807,5.405,5.405
224,20231005-B-S-SP-down-I_03-1.tif,7.305,2128.373,1312.159,2127.022,1310.807,2.703,2.703
225,20231005-B-S-SP-down-I_03-1.tif,14.609,2262.156,1312.159,2259.454,1310.807,5.405,2.703
226,20231005-B-S-SP-down-I_03-1.tif,7.305,2333.778,1312.159,2332.427,1310.807,2.703,2.703
227,20231005-B-S-SP-down-I_03-1.tif,555.147,2354.973,1329.157,2343.237,1313.510,24.324,32.432
228,20231005-B-S-SP-down-I_03-1.tif,29.218,1541.888,1320.267,1537.834,1316.213,8.108,8.108
229,20231005-B-S-SP-down-I_03-1.tif,7.305,382.431,1325.672,381.080,1324.321,2.703,2.703
230,20231005-B-S-SP-down-I_03-1.tif,36.523,736.485,1330.537,732.431,1327.024,8.108,8.108
231,20231005-B-S-SP-down-I_03-1.tif,7.305,2258.102,1328.375,2256.751,1327.024,2.703,2.703
232,20231005-B-S-SP-down-I_03-1.tif,7.305,1425.672,1333.780,1424.321,1332.429,2.703,2.703
233,20231005-B-S-SP-down-I_03-1.tif,51.132,1531.077,1336.483,1527.023,1332.429,8.108,8.108
234,20231005-B-S-SP-down-I_03-1.tif,43.827,2257.201,1335.582,2254.048,1332.429,8.108,8.108
235,20231005-B-S-SP-down-I_03-1.tif,43.827,2030.625,1339.186,2027.022,1335.132,8.108,8.108
236,20231005-B-S-SP-down-I_03-1.tif,7.305,1766.212,1341.888,1764.860,1340.537,2.703,2.703
237,20231005-B-S-SP-down-I_03-1.tif,14.609,129.729,1345.943,127.027,1343.240,5.405,5.405
238,20231005-B-S-SP-down-I_03-1.tif,21.914,616.665,1346.393,613.512,1343.240,5.405,5.405
239,20231005-B-S-SP-down-I_03-1.tif,146.091,1689.861,1349.726,1683.780,1343.240,13.513,13.513
240,20231005-B-S-SP-down-I_03-1.tif,109.568,1765.311,1349.636,1756.752,1343.240,18.919,13.513
241,20231005-B-S-SP-down-I_03-1.tif,7.305,1249.997,1347.294,1248.645,1345.943,2.703,2.703
242,20231005-B-S-SP-down-I_03-1.tif,43.827,1711.707,1353.600,1708.104,1348.645,8.108,8.108
243,20231005-B-S-SP-down-I_03-1.tif,29.218,938.511,1357.429,935.133,1354.051,8.108,5.405
244,20231005-B-S-SP-down-I_03-1.tif,7.305,1771.617,1355.402,1770.266,1354.051,2.703,2.703
245,20231005-B-S-SP-down-I_03-1.tif,29.218,1265.537,1360.807,1262.159,1356.753,5.405,8.108
246,20231005-B-S-SP-down-I_03-1.tif,204.528,1126.155,1368.240,1118.916,1359.456,16.216,18.919
247,20231005-B-S-SP-down-I_03-1.tif,21.914,212.162,1364.411,208.108,1362.159,8.108,5.405
248,20231005-B-S-SP-down-I_03-1.tif,7.305,506.755,1363.510,505.404,1362.159,2.703,2.703
249,20231005-B-S-SP-down-I_03-1.tif,14.609,1272.970,1363.510,1270.267,1362.159,5.405,2.703
250,20231005-B-S-SP-down-I_03-1.tif,29.218,204.054,1370.267,202.702,1364.861,2.703,10.811
251,20231005-B-S-SP-down-I_03-1.tif,14.609,1786.482,1366.213,1783.779,1364.861,5.405,2.703
252,20231005-B-S-SP-down-I_03-1.tif,7.305,1793.239,1366.213,1791.887,1364.861,2.703,2.703
253,20231005-B-S-SP-down-I_03-1.tif,51.132,2416.403,1373.549,2410.805,1370.267,10.811,8.108
254,20231005-B-S-SP-down-I_03-1.tif,7.305,2409.453,1377.024,2408.102,1375.672,2.703,2.703
255,20231005-B-S-SP-down-I_03-1.tif,7.305,198.648,1382.429,197.297,1381.078,2.703,2.703
256,20231005-B-S-SP-down-I_03-1.tif,7.305,2331.075,1382.429,2329.724,1381.078,2.703,2.703
257,20231005-B-S-SP-down-I_03-1.tif,116.873,1141.382,1392.902,1135.132,1383.780,10.811,16.216
