 ,Label,Area,X,Y,BX,BY,Width,Height
64,20231005-B-S-SP-down-I_09-1.tif,7.110,1769.176,510.621,1767.843,509.288,2.666,2.666
65,20231005-B-S-SP-down-I_09-1.tif,14.220,2610.435,511.954,2607.768,509.288,5.333,5.333
66,20231005-B-S-SP-down-I_09-1.tif,7.110,843.925,526.620,842.592,525.287,2.666,2.666
67,20231005-B-S-SP-down-I_09-1.tif,7.110,2329.126,534.619,2327.793,533.286,2.666,2.666
68,20231005-B-S-SP-down-I_09-1.tif,56.879,1927.495,560.284,1919.829,557.284,15.999,7.999
69,20231005-B-S-SP-down-I_09-1.tif,7.110,745.267,566.616,743.934,565.283,2.666,2.666
70,20231005-B-S-SP-down-I_09-1.tif,7.110,657.275,579.948,655.942,578.615,2.666,2.666
71,20231005-B-S-SP-down-I_09-1.tif,7.110,2041.152,585.281,2039.819,583.948,2.666,2.666
72,20231005-B-S-SP-down-I_09-1.tif,156.417,1906.012,592.796,1898.498,586.615,15.999,13.332
73,20231005-B-S-SP-down-I_09-1.tif,7.110,2526.442,593.281,2525.109,591.947,2.666,2.666
74,20231005-B-S-SP-down-I_09-1.tif,63.989,743.489,599.206,738.601,594.614,10.666,7.999
75,20231005-B-S-SP-down-I_09-1.tif,14.220,1237.223,601.280,1234.557,599.947,5.333,2.666
76,20231005-B-S-SP-down-I_09-1.tif,561.678,2562.760,614.511,2549.107,599.947,29.331,29.331
77,20231005-B-S-SP-down-I_09-1.tif,42.659,2613.101,610.612,2610.435,605.280,5.333,10.666
78,20231005-B-S-SP-down-I_09-1.tif,7.110,1846.503,609.279,1845.169,607.946,2.666,2.666
79,20231005-B-S-SP-down-I_09-1.tif,28.439,1856.502,611.279,1853.169,607.946,7.999,5.333
80,20231005-B-S-SP-down-I_09-1.tif,35.549,1156.964,612.479,1151.898,610.612,10.666,5.333
81,20231005-B-S-SP-down-I_09-1.tif,85.318,1774.287,630.611,1770.509,623.945,7.999,13.332
82,20231005-B-S-SP-down-I_09-1.tif,447.920,2024.265,645.043,2013.154,626.611,23.998,34.664
83,20231005-B-S-SP-down-I_09-1.tif,7.110,118.656,630.611,117.323,629.277,2.666,2.666
84,20231005-B-S-SP-down-I_09-1.tif,163.526,1567.571,635.943,1559.861,629.277,15.999,13.332
85,20231005-B-S-SP-down-I_09-1.tif,7.110,259.977,633.277,258.644,631.944,2.666,2.666
86,20231005-B-S-SP-down-I_09-1.tif,14.220,1457.204,637.277,1455.871,634.610,2.666,5.333
87,20231005-B-S-SP-down-I_09-1.tif,7.110,1462.537,635.943,1461.203,634.610,2.666,2.666
88,20231005-B-S-SP-down-I_09-1.tif,28.439,2199.804,645.276,2197.138,642.610,5.333,5.333
89,20231005-B-S-SP-down-I_09-1.tif,7.110,1329.215,657.275,1327.882,655.942,2.666,2.666
90,20231005-B-S-SP-down-I_09-1.tif,7.110,1281.219,659.941,1279.886,658.608,2.666,2.666
91,20231005-B-S-SP-down-I_09-1.tif,149.307,1109.552,667.814,1101.235,661.275,15.999,15.999
92,20231005-B-S-SP-down-I_09-1.tif,7.110,1633.188,665.274,1631.855,663.941,2.666,2.666
93,20231005-B-S-SP-down-I_09-1.tif,7.110,1707.848,665.274,1706.515,663.941,2.666,2.666
94,20231005-B-S-SP-down-I_09-1.tif,63.989,1487.423,670.903,1482.535,666.607,10.666,10.666
95,20231005-B-S-SP-down-I_09-1.tif,7.110,1702.515,670.607,1701.182,669.274,2.666,2.666
96,20231005-B-S-SP-down-I_09-1.tif,56.879,952.915,676.273,949.249,671.940,7.999,7.999
97,20231005-B-S-SP-down-I_09-1.tif,156.417,1052.634,680.667,1042.574,674.607,21.331,10.666
98,20231005-B-S-SP-down-I_09-1.tif,78.208,1395.876,679.334,1389.210,674.607,13.332,10.666
99,20231005-B-S-SP-down-I_09-1.tif,7.110,1217.225,683.939,1215.892,682.606,2.666,2.666
100,20231005-B-S-SP-down-I_09-1.tif,99.538,1575.289,693.272,1570.527,685.272,10.666,15.999
101,20231005-B-S-SP-down-I_09-1.tif,348.383,2095.079,702.169,2077.149,690.605,31.997,21.331
102,20231005-B-S-SP-down-I_09-1.tif,14.220,31.997,699.938,29.331,698.605,5.333,2.666
103,20231005-B-S-SP-down-I_09-1.tif,7.110,433.295,702.604,431.962,701.271,2.666,2.666
104,20231005-B-S-SP-down-I_09-1.tif,14.220,471.958,709.270,469.292,706.604,5.333,5.333
105,20231005-B-S-SP-down-I_09-1.tif,7.110,2075.815,713.270,2074.482,711.937,2.666,2.666
106,20231005-B-S-SP-down-I_09-1.tif,14.220,79.993,719.936,77.326,717.270,5.333,5.333
107,20231005-B-S-SP-down-I_09-1.tif,284.394,2358.724,727.469,2346.458,717.270,21.331,18.665
108,20231005-B-S-SP-down-I_09-1.tif,35.549,2660.297,722.336,2655.764,719.936,7.999,5.333
109,20231005-B-S-SP-down-I_09-1.tif,213.295,959.737,739.845,949.249,733.268,21.331,13.332
110,20231005-B-S-SP-down-I_09-1.tif,99.538,447.960,746.600,439.961,741.267,15.999,10.666
111,20231005-B-S-SP-down-I_09-1.tif,191.966,1013.095,754.748,1005.244,746.600,15.999,15.999
112,20231005-B-S-SP-down-I_09-1.tif,21.330,47.551,752.378,45.329,749.267,5.333,5.333
113,20231005-B-S-SP-down-I_09-1.tif,7.110,1483.868,761.266,1482.535,759.932,2.666,2.666
114,20231005-B-S-SP-down-I_09-1.tif,28.439,1565.194,763.932,1562.528,759.932,5.333,7.999
115,20231005-B-S-SP-down-I_09-1.tif,78.208,487.351,769.992,482.624,762.599,10.666,15.999
116,20231005-B-S-SP-down-I_09-1.tif,3377.177,226.919,799.982,183.984,765.265,90.659,79.993
117,20231005-B-S-SP-down-I_09-1.tif,85.318,1477.869,771.931,1471.869,765.265,13.332,10.666
118,20231005-B-S-SP-down-I_09-1.tif,7.110,1483.868,766.599,1482.535,765.265,2.666,2.666
119,20231005-B-S-SP-down-I_09-1.tif,298.614,869.510,783.613,858.590,773.265,21.331,21.331
120,20231005-B-S-SP-down-I_09-1.tif,127.977,1727.550,785.560,1719.847,775.931,13.332,15.999
121,20231005-B-S-SP-down-I_09-1.tif,85.318,191.094,784.153,183.984,778.597,13.332,13.332
122,20231005-B-S-SP-down-I_09-1.tif,7.110,491.956,785.264,490.623,783.930,2.666,2.666
123,20231005-B-S-SP-down-I_09-1.tif,14.220,18.665,790.596,15.999,789.263,5.333,2.666
124,20231005-B-S-SP-down-I_09-1.tif,7.110,185.317,790.596,183.984,789.263,2.666,2.666
125,20231005-B-S-SP-down-I_09-1.tif,7.110,1171.896,790.596,1170.563,789.263,2.666,2.666
126,20231005-B-S-SP-down-I_09-1.tif,85.318,1563.639,809.039,1557.195,802.595,13.332,10.666
127,20231005-B-S-SP-down-I_09-1.tif,21.330,259.977,808.373,255.977,805.262,7.999,5.333
128,20231005-B-S-SP-down-I_09-1.tif,21.330,2097.147,806.595,2093.147,805.262,7.999,2.666
129,20231005-B-S-SP-down-I_09-1.tif,106.648,2152.253,810.683,2146.476,805.262,13.332,10.666
130,20231005-B-S-SP-down-I_09-1.tif,575.898,269.425,828.321,250.644,813.261,31.997,29.331
131,20231005-B-S-SP-down-I_09-1.tif,7.110,1625.189,822.594,1623.856,821.260,2.666,2.666
132,20231005-B-S-SP-down-I_09-1.tif,7.110,307.973,825.260,306.639,823.927,2.666,2.666
133,20231005-B-S-SP-down-I_09-1.tif,85.318,725.491,831.259,719.936,826.593,10.666,10.666
134,20231005-B-S-SP-down-I_09-1.tif,49.769,305.687,832.878,301.307,829.260,10.666,7.999
135,20231005-B-S-SP-down-I_09-1.tif,7.110,179.984,833.259,178.651,831.926,2.666,2.666
136,20231005-B-S-SP-down-I_09-1.tif,220.405,586.744,849.946,575.949,842.592,21.331,15.999
137,20231005-B-S-SP-down-I_09-1.tif,7.110,1523.865,846.591,1522.531,845.258,2.666,2.666
138,20231005-B-S-SP-down-I_09-1.tif,7.110,67.994,849.258,66.661,847.925,2.666,2.666
139,20231005-B-S-SP-down-I_09-1.tif,284.394,713.470,859.857,703.937,850.591,18.665,18.665
140,20231005-B-S-SP-down-I_09-1.tif,7.110,1305.217,851.924,1303.884,850.591,2.666,2.666
141,20231005-B-S-SP-down-I_09-1.tif,7.110,113.323,854.591,111.990,853.257,2.666,2.666
142,20231005-B-S-SP-down-I_09-1.tif,277.284,1237.599,892.399,1226.558,882.588,23.998,21.331
143,20231005-B-S-SP-down-I_09-1.tif,14.220,2125.144,883.921,2122.478,882.588,5.333,2.666
144,20231005-B-S-SP-down-I_09-1.tif,63.989,1155.008,891.921,1149.231,887.921,10.666,7.999
145,20231005-B-S-SP-down-I_09-1.tif,106.648,2702.249,894.232,2695.760,887.921,13.332,13.332
146,20231005-B-S-SP-down-I_09-1.tif,92.428,1050.676,896.433,1045.240,890.588,10.666,13.332
147,20231005-B-S-SP-down-I_09-1.tif,149.307,1066.762,905.888,1058.573,898.587,15.999,13.332
148,20231005-B-S-SP-down-I_09-1.tif,56.879,2123.145,919.585,2117.145,914.585,10.666,7.999
149,20231005-B-S-SP-down-I_09-1.tif,21.330,748.822,927.473,746.600,925.251,5.333,5.333
150,20231005-B-S-SP-down-I_09-1.tif,85.318,2239.801,933.473,2234.468,925.251,10.666,15.999
151,20231005-B-S-SP-down-I_09-1.tif,42.659,2061.150,932.806,2055.817,927.918,7.999,10.666
152,20231005-B-S-SP-down-I_09-1.tif,7.110,2193.138,934.584,2191.805,933.250,2.666,2.666
153,20231005-B-S-SP-down-I_09-1.tif,7.110,955.915,937.250,954.582,935.917,2.666,2.666
154,20231005-B-S-SP-down-I_09-1.tif,56.879,1164.896,944.583,1159.897,938.583,10.666,13.332
155,20231005-B-S-SP-down-I_09-1.tif,7.110,2057.150,939.916,2055.817,938.583,2.666,2.666
156,20231005-B-S-SP-down-I_09-1.tif,277.284,952.497,956.462,941.250,943.916,21.331,21.331
157,20231005-B-S-SP-down-I_09-1.tif,113.758,2634.932,954.915,2629.100,946.583,10.666,15.999
158,20231005-B-S-SP-down-I_09-1.tif,7.110,441.294,950.582,439.961,949.249,2.666,2.666
159,20231005-B-S-SP-down-I_09-1.tif,7.110,441.294,955.915,439.961,954.582,2.666,2.666
160,20231005-B-S-SP-down-I_09-1.tif,63.989,2400.527,962.433,2394.454,957.248,10.666,10.666
161,20231005-B-S-SP-down-I_09-1.tif,7.110,2643.765,958.581,2642.432,957.248,2.666,2.666
162,20231005-B-S-SP-down-I_09-1.tif,99.538,426.438,970.009,418.629,965.248,15.999,10.666
163,20231005-B-S-SP-down-I_09-1.tif,99.538,1650.330,972.866,1645.187,965.248,10.666,13.332
164,20231005-B-S-SP-down-I_09-1.tif,7.110,2305.128,971.914,2303.795,970.580,2.666,2.666
165,20231005-B-S-SP-down-I_09-1.tif,7.110,2622.434,971.914,2621.100,970.580,2.666,2.666
166,20231005-B-S-SP-down-I_09-1.tif,49.769,2486.446,979.532,2482.446,975.913,7.999,7.999
167,20231005-B-S-SP-down-I_09-1.tif,49.769,2627.386,979.913,2623.767,975.913,7.999,7.999
168,20231005-B-S-SP-down-I_09-1.tif,170.636,803.262,994.578,791.930,986.579,21.331,15.999
169,20231005-B-S-SP-down-I_09-1.tif,127.977,1742.956,993.986,1735.846,986.579,13.332,13.332
170,20231005-B-S-SP-down-I_09-1.tif,63.989,1356.768,1010.132,1351.880,1005.244,10.666,10.666
171,20231005-B-S-SP-down-I_09-1.tif,7.110,2318.461,1011.910,2317.127,1010.577,2.666,2.666
172,20231005-B-S-SP-down-I_09-1.tif,7.110,2323.793,1011.910,2322.460,1010.577,2.666,2.666
173,20231005-B-S-SP-down-I_09-1.tif,220.405,589.582,1020.081,581.282,1013.243,18.665,13.332
174,20231005-B-S-SP-down-I_09-1.tif,21.330,973.691,1021.687,970.580,1018.576,5.333,5.333
175,20231005-B-S-SP-down-I_09-1.tif,14.220,1875.833,1042.574,1874.500,1039.908,2.666,5.333
176,20231005-B-S-SP-down-I_09-1.tif,7.110,1881.166,1041.241,1879.833,1039.908,2.666,2.666
177,20231005-B-S-SP-down-I_09-1.tif,7.110,1878.500,1049.240,1877.166,1047.907,2.666,2.666
178,20231005-B-S-SP-down-I_09-1.tif,163.526,1314.840,1057.239,1306.551,1050.573,15.999,13.332
179,20231005-B-S-SP-down-I_09-1.tif,7.110,2390.454,1051.907,2389.121,1050.573,2.666,2.666
180,20231005-B-S-SP-down-I_09-1.tif,7.110,745.267,1075.904,743.934,1074.571,2.666,2.666
181,20231005-B-S-SP-down-I_09-1.tif,206.186,1767.797,1087.214,1759.844,1079.904,18.665,15.999
182,20231005-B-S-SP-down-I_09-1.tif,42.659,2150.476,1085.237,2146.476,1082.570,7.999,5.333
183,20231005-B-S-SP-down-I_09-1.tif,184.856,2480.703,1095.595,2471.780,1087.903,18.665,15.999
184,20231005-B-S-SP-down-I_09-1.tif,14.220,957.248,1097.236,954.582,1095.903,5.333,2.666
185,20231005-B-S-SP-down-I_09-1.tif,99.538,63.232,1106.378,55.995,1101.235,13.332,10.666
186,20231005-B-S-SP-down-I_09-1.tif,7.110,1371.878,1105.235,1370.545,1103.902,2.666,2.666
187,20231005-B-S-SP-down-I_09-1.tif,35.549,229.046,1114.301,223.980,1109.235,10.666,10.666
188,20231005-B-S-SP-down-I_09-1.tif,99.538,699.176,1132.280,693.272,1125.233,13.332,13.332
189,20231005-B-S-SP-down-I_09-1.tif,7.110,1857.168,1134.566,1855.835,1133.233,2.666,2.666
190,20231005-B-S-SP-down-I_09-1.tif,49.769,1854.121,1142.565,1850.502,1138.565,7.999,7.999
191,20231005-B-S-SP-down-I_09-1.tif,28.439,1301.218,1145.232,1298.551,1141.232,5.333,7.999
192,20231005-B-S-SP-down-I_09-1.tif,92.428,2208.111,1152.205,2202.471,1146.565,10.666,10.666
193,20231005-B-S-SP-down-I_09-1.tif,234.625,175.944,1181.915,165.319,1173.229,21.331,18.665
194,20231005-B-S-SP-down-I_09-1.tif,113.758,1337.048,1181.728,1330.548,1175.895,13.332,10.666
195,20231005-B-S-SP-down-I_09-1.tif,14.220,223.980,1179.895,221.314,1178.562,5.333,2.666
196,20231005-B-S-SP-down-I_09-1.tif,21.330,1800.284,1189.672,1797.174,1186.561,5.333,5.333
197,20231005-B-S-SP-down-I_09-1.tif,7.110,1955.826,1193.227,1954.493,1191.894,2.666,2.666
198,20231005-B-S-SP-down-I_09-1.tif,7.110,1102.569,1198.560,1101.235,1197.227,2.666,2.666
199,20231005-B-S-SP-down-I_09-1.tif,7.110,1819.838,1198.560,1818.505,1197.227,2.666,2.666
200,20231005-B-S-SP-down-I_09-1.tif,14.220,738.601,1223.891,735.935,1221.225,5.333,5.333
201,20231005-B-S-SP-down-I_09-1.tif,7.110,126.655,1225.224,125.322,1223.891,2.666,2.666
202,20231005-B-S-SP-down-I_09-1.tif,7.110,731.935,1225.224,730.602,1223.891,2.666,2.666
203,20231005-B-S-SP-down-I_09-1.tif,7.110,131.988,1227.891,130.655,1226.558,2.666,2.666
204,20231005-B-S-SP-down-I_09-1.tif,7.110,438.628,1230.557,437.294,1229.224,2.666,2.666
205,20231005-B-S-SP-down-I_09-1.tif,7.110,1881.166,1246.556,1879.833,1245.223,2.666,2.666
206,20231005-B-S-SP-down-I_09-1.tif,7.110,1886.499,1249.222,1885.166,1247.889,2.666,2.666
207,20231005-B-S-SP-down-I_09-1.tif,7.110,1881.166,1251.889,1879.833,1250.556,2.666,2.666
208,20231005-B-S-SP-down-I_09-1.tif,7.110,2657.097,1257.222,2655.764,1255.888,2.666,2.666
209,20231005-B-S-SP-down-I_09-1.tif,7.110,1673.185,1270.554,1671.851,1269.221,2.666,2.666
210,20231005-B-S-SP-down-I_09-1.tif,7.110,2139.810,1270.554,2138.477,1269.221,2.666,2.666
211,20231005-B-S-SP-down-I_09-1.tif,7.110,2611.768,1273.220,2610.435,1271.887,2.666,2.666
212,20231005-B-S-SP-down-I_09-1.tif,106.648,2667.585,1279.620,2661.097,1271.887,13.332,13.332
213,20231005-B-S-SP-down-I_09-1.tif,14.220,2471.780,1295.885,2469.114,1293.218,5.333,5.333
214,20231005-B-S-SP-down-I_09-1.tif,14.220,439.961,1298.551,437.294,1295.885,5.333,5.333
215,20231005-B-S-SP-down-I_09-1.tif,120.867,1165.308,1301.923,1157.230,1295.885,15.999,10.666
216,20231005-B-S-SP-down-I_09-1.tif,7.110,75.993,1299.884,74.660,1298.551,2.666,2.666
217,20231005-B-S-SP-down-I_09-1.tif,21.330,1530.086,1306.106,1527.864,1303.884,5.333,5.333
218,20231005-B-S-SP-down-I_09-1.tif,7.110,833.259,1323.882,831.926,1322.549,2.666,2.666
219,20231005-B-S-SP-down-I_09-1.tif,56.879,266.643,1350.213,261.310,1346.547,10.666,10.666
220,20231005-B-S-SP-down-I_09-1.tif,56.879,383.633,1372.545,375.967,1367.878,13.332,7.999
221,20231005-B-S-SP-down-I_09-1.tif,85.318,44.218,1378.766,39.996,1370.545,7.999,15.999
222,20231005-B-S-SP-down-I_09-1.tif,21.330,1074.127,1386.099,1071.905,1383.877,5.333,5.333
223,20231005-B-S-SP-down-I_09-1.tif,49.769,1312.836,1392.448,1309.217,1389.210,7.999,7.999
224,20231005-B-S-SP-down-I_09-1.tif,7.110,1897.165,1398.542,1895.831,1397.209,2.666,2.666
225,20231005-B-S-SP-down-I_09-1.tif,234.625,189.680,1432.964,181.317,1423.873,15.999,18.665
226,20231005-B-S-SP-down-I_09-1.tif,56.879,1033.575,1432.206,1029.242,1429.206,10.666,7.999
227,20231005-B-S-SP-down-I_09-1.tif,56.879,2090.148,1457.204,2085.148,1453.204,10.666,10.666
228,20231005-B-S-SP-down-I_09-1.tif,14.220,182.650,1469.203,181.317,1466.536,2.666,5.333
229,20231005-B-S-SP-down-I_09-1.tif,7.110,422.629,1470.536,421.296,1469.203,2.666,2.666
230,20231005-B-S-SP-down-I_09-1.tif,455.030,997.953,1482.743,983.913,1469.203,29.331,26.664
231,20231005-B-S-SP-down-I_09-1.tif,7.110,427.962,1473.202,426.629,1471.869,2.666,2.666
232,20231005-B-S-SP-down-I_09-1.tif,7.110,1433.206,1473.202,1431.873,1471.869,2.666,2.666
233,20231005-B-S-SP-down-I_09-1.tif,14.220,2298.462,1494.534,2295.796,1493.201,5.333,2.666
234,20231005-B-S-SP-down-I_09-1.tif,7.110,2705.093,1494.534,2703.760,1493.201,2.666,2.666
235,20231005-B-S-SP-down-I_09-1.tif,21.330,2299.796,1499.867,2295.796,1498.533,7.999,2.666
236,20231005-B-S-SP-down-I_09-1.tif,7.110,526.620,1555.862,525.287,1554.528,2.666,2.666
237,20231005-B-S-SP-down-I_09-1.tif,7.110,1675.851,1574.527,1674.518,1573.194,2.666,2.666
238,20231005-B-S-SP-down-I_09-1.tif,49.769,2205.709,1586.335,2199.804,1583.859,10.666,5.333
239,20231005-B-S-SP-down-I_09-1.tif,184.856,1395.158,1595.961,1386.543,1586.526,18.665,23.998
240,20231005-B-S-SP-down-I_09-1.tif,14.220,1246.556,1594.525,1245.223,1591.859,2.666,5.333
241,20231005-B-S-SP-down-I_09-1.tif,42.659,1715.847,1594.525,1711.848,1591.859,7.999,5.333
242,20231005-B-S-SP-down-I_09-1.tif,14.220,1311.883,1601.191,1309.217,1599.858,5.333,2.666
243,20231005-B-S-SP-down-I_09-1.tif,49.769,1611.095,1611.857,1607.857,1607.857,7.999,7.999
244,20231005-B-S-SP-down-I_09-1.tif,7.110,977.246,1617.190,975.913,1615.856,2.666,2.666
245,20231005-B-S-SP-down-I_09-1.tif,7.110,982.579,1617.190,981.246,1615.856,2.666,2.666
246,20231005-B-S-SP-down-I_09-1.tif,78.208,2355.306,1621.068,2349.125,1615.856,10.666,13.332
247,20231005-B-S-SP-down-I_09-1.tif,14.220,1638.521,1626.522,1637.188,1623.856,2.666,5.333
248,20231005-B-S-SP-down-I_09-1.tif,42.659,1673.629,1633.188,1669.185,1626.522,7.999,10.666
249,20231005-B-S-SP-down-I_09-1.tif,618.557,1896.797,1648.206,1885.166,1631.855,23.998,31.997
250,20231005-B-S-SP-down-I_09-1.tif,298.614,1646.711,1660.360,1637.188,1650.520,18.665,21.331
251,20231005-B-S-SP-down-I_09-1.tif,7.110,401.298,1654.520,399.964,1653.186,2.666,2.666
252,20231005-B-S-SP-down-I_09-1.tif,35.549,2640.565,1656.653,2637.099,1653.186,7.999,7.999
253,20231005-B-S-SP-down-I_09-1.tif,7.110,1081.237,1670.518,1079.904,1669.185,2.666,2.666
254,20231005-B-S-SP-down-I_09-1.tif,21.330,2322.016,1674.073,2319.794,1671.851,5.333,5.333
255,20231005-B-S-SP-down-I_09-1.tif,718.095,1656.922,1690.899,1634.521,1674.518,39.996,29.331
256,20231005-B-S-SP-down-I_09-1.tif,49.769,833.259,1681.565,829.260,1677.184,7.999,7.999
257,20231005-B-S-SP-down-I_09-1.tif,184.856,603.228,1700.259,594.614,1687.850,15.999,21.331
258,20231005-B-S-SP-down-I_09-1.tif,21.330,569.283,1720.292,565.283,1717.181,7.999,5.333
