 ,Label,Area,X,Y,BX,BY,Width,Height
23,20231005-B-S-SP-left-I_02-1.tif,41.688,1733.114,172.213,1729.160,168.699,7.908,7.908
24,20231005-B-S-SP-left-I_02-1.tif,76.428,727.872,188.228,722.241,181.878,10.544,13.180
25,20231005-B-S-SP-left-I_02-1.tif,55.584,593.740,188.138,587.809,184.514,13.180,7.908
26,20231005-B-S-SP-left-I_02-1.tif,20.844,1182.208,186.711,1178.254,184.514,7.908,5.272
27,20231005-B-S-SP-left-I_02-1.tif,125.065,476.661,206.334,471.829,197.694,13.180,18.451
28,20231005-B-S-SP-left-I_02-1.tif,55.584,1182.867,224.382,1178.254,218.781,7.908,10.544
29,20231005-B-S-SP-left-I_02-1.tif,20.844,197.254,226.249,195.058,224.053,5.272,5.272
30,20231005-B-S-SP-left-I_02-1.tif,312.662,541.212,244.701,529.819,234.596,23.723,23.723
31,20231005-B-S-SP-left-I_02-1.tif,27.792,1484.020,237.232,1481.384,234.596,5.272,5.272
32,20231005-B-S-SP-left-I_02-1.tif,55.584,494.893,245.470,487.644,239.868,13.180,10.544
33,20231005-B-S-SP-left-I_02-1.tif,20.844,571.554,243.822,569.357,239.868,5.272,7.908
34,20231005-B-S-SP-left-I_02-1.tif,48.636,711.132,253.613,703.789,250.412,13.180,7.908
35,20231005-B-S-SP-left-I_02-1.tif,76.428,743.448,261.794,738.056,255.684,10.544,10.544
36,20231005-B-S-SP-left-I_02-1.tif,62.532,381.768,272.817,374.300,268.863,15.815,7.908
37,20231005-B-S-SP-left-I_02-1.tif,20.844,455.574,272.817,453.377,268.863,5.272,7.908
38,20231005-B-S-SP-left-I_02-1.tif,20.844,509.171,271.938,506.096,268.863,5.272,5.272
39,20231005-B-S-SP-left-I_02-1.tif,62.532,325.243,291.269,318.946,284.679,10.544,13.180
40,20231005-B-S-SP-left-I_02-1.tif,48.636,627.159,318.004,622.076,313.674,10.544,7.908
41,20231005-B-S-SP-left-I_02-1.tif,27.792,815.815,335.420,811.862,332.125,7.908,5.272
42,20231005-B-S-SP-left-I_02-1.tif,41.688,20.209,361.560,15.815,358.484,7.908,7.908
43,20231005-B-S-SP-left-I_02-1.tif,62.532,2045.909,380.597,2040.198,376.936,10.544,7.908
44,20231005-B-S-SP-left-I_02-1.tif,97.273,453.001,420.052,445.470,413.839,15.815,13.180
45,20231005-B-S-SP-left-I_02-1.tif,97.273,948.176,443.022,941.021,437.562,13.180,10.544
46,20231005-B-S-SP-left-I_02-1.tif,173.701,1027.110,444.784,1017.463,437.562,21.087,13.180
47,20231005-B-S-SP-left-I_02-1.tif,41.688,655.025,452.059,651.071,448.105,7.908,7.908
48,20231005-B-S-SP-left-I_02-1.tif,55.584,1039.539,457.661,1035.914,453.377,7.908,10.544
49,20231005-B-S-SP-left-I_02-1.tif,48.636,949.117,465.615,943.657,461.285,10.544,7.908
50,20231005-B-S-SP-left-I_02-1.tif,62.532,1767.381,483.690,1763.427,479.736,7.908,7.908
51,20231005-B-S-SP-left-I_02-1.tif,20.844,1847.337,489.841,1845.140,487.644,5.272,5.272
52,20231005-B-S-SP-left-I_02-1.tif,62.532,549.295,517.664,542.998,514.003,10.544,7.908
53,20231005-B-S-SP-left-I_02-1.tif,27.792,196.376,521.252,192.422,519.275,7.908,5.272
54,20231005-B-S-SP-left-I_02-1.tif,62.532,280.432,529.087,276.771,524.547,7.908,10.544
55,20231005-B-S-SP-left-I_02-1.tif,590.584,2394.821,550.518,2377.595,532.455,31.631,34.267
56,20231005-B-S-SP-left-I_02-1.tif,159.805,170.704,551.193,160.791,542.998,18.451,15.815
57,20231005-B-S-SP-left-I_02-1.tif,145.909,242.190,561.136,234.596,553.542,15.815,18.451
58,20231005-B-S-SP-left-I_02-1.tif,48.636,653.142,558.626,648.435,553.542,7.908,10.544
59,20231005-B-S-SP-left-I_02-1.tif,34.740,728.303,565.404,724.876,561.450,7.908,7.908
60,20231005-B-S-SP-left-I_02-1.tif,20.844,625.151,587.370,622.076,585.173,5.272,5.272
61,20231005-B-S-SP-left-I_02-1.tif,138.961,414.893,597.298,408.567,587.809,13.180,21.087
62,20231005-B-S-SP-left-I_02-1.tif,76.428,365.074,614.288,358.484,608.896,13.180,10.544
63,20231005-B-S-SP-left-I_02-1.tif,76.428,46.608,620.518,39.539,614.168,13.180,10.544
64,20231005-B-S-SP-left-I_02-1.tif,69.480,1421.549,620.758,1415.486,616.804,10.544,7.908
65,20231005-B-S-SP-left-I_02-1.tif,118.117,676.887,627.890,666.886,622.076,18.451,10.544
66,20231005-B-S-SP-left-I_02-1.tif,20.844,185.832,634.816,181.878,632.619,7.908,5.272
67,20231005-B-S-SP-left-I_02-1.tif,125.065,767.930,649.899,759.143,643.163,18.451,13.180
68,20231005-B-S-SP-left-I_02-1.tif,277.922,542.669,656.343,532.455,645.799,21.087,18.451
69,20231005-B-S-SP-left-I_02-1.tif,83.377,805.711,653.707,798.682,648.435,13.180,10.544
70,20231005-B-S-SP-left-I_02-1.tif,34.740,879.077,652.389,875.124,648.435,7.908,7.908
71,20231005-B-S-SP-left-I_02-1.tif,173.701,664.198,667.044,653.707,658.979,21.087,15.815
72,20231005-B-S-SP-left-I_02-1.tif,20.844,317.628,674.355,313.674,672.158,7.908,5.272
73,20231005-B-S-SP-left-I_02-1.tif,76.428,224.652,680.425,218.781,674.794,10.544,10.544
74,20231005-B-S-SP-left-I_02-1.tif,173.701,684.547,682.438,677.430,674.794,15.815,15.815
75,20231005-B-S-SP-left-I_02-1.tif,83.377,138.166,692.147,131.796,687.974,13.180,7.908
76,20231005-B-S-SP-left-I_02-1.tif,62.532,237.086,701.007,231.960,695.881,10.544,10.544
77,20231005-B-S-SP-left-I_02-1.tif,138.961,1003.229,710.511,993.740,703.789,18.451,13.180
78,20231005-B-S-SP-left-I_02-1.tif,62.532,1026.689,711.258,1020.099,706.425,13.180,10.544
79,20231005-B-S-SP-left-I_02-1.tif,34.740,1842.241,708.270,1837.232,706.425,10.544,5.272
80,20231005-B-S-SP-left-I_02-1.tif,187.597,232.986,721.411,224.053,711.697,15.815,18.451
81,20231005-B-S-SP-left-I_02-1.tif,27.792,1702.801,719.605,1700.165,716.969,5.272,5.272
82,20231005-B-S-SP-left-I_02-1.tif,76.428,866.137,725.236,859.308,719.605,13.180,10.544
83,20231005-B-S-SP-left-I_02-1.tif,27.792,1017.463,722.241,1014.827,719.605,5.272,5.272
84,20231005-B-S-SP-left-I_02-1.tif,48.636,1693.198,723.935,1689.621,719.605,7.908,7.908
85,20231005-B-S-SP-left-I_02-1.tif,27.792,404.613,725.535,400.659,722.241,7.908,7.908
86,20231005-B-S-SP-left-I_02-1.tif,173.701,500.666,741.483,492.916,732.784,15.815,15.815
87,20231005-B-S-SP-left-I_02-1.tif,90.325,478.013,746.065,469.193,740.692,15.815,10.544
88,20231005-B-S-SP-left-I_02-1.tif,104.221,1028.622,749.918,1022.735,743.328,13.180,13.180
89,20231005-B-S-SP-left-I_02-1.tif,20.844,563.646,749.039,561.450,745.964,5.272,5.272
90,20231005-B-S-SP-left-I_02-1.tif,69.480,249.885,755.980,242.504,751.236,13.180,10.544
91,20231005-B-S-SP-left-I_02-1.tif,62.532,366.831,758.997,361.120,753.871,13.180,10.544
92,20231005-B-S-SP-left-I_02-1.tif,201.493,463.966,781.185,453.377,772.323,21.087,18.451
93,20231005-B-S-SP-left-I_02-1.tif,27.792,217.463,776.936,213.509,774.959,7.908,5.272
94,20231005-B-S-SP-left-I_02-1.tif,20.844,138.386,797.364,137.068,793.410,2.636,7.908
95,20231005-B-S-SP-left-I_02-1.tif,20.844,359.802,795.607,355.848,793.410,7.908,5.272
96,20231005-B-S-SP-left-I_02-1.tif,20.844,295.662,816.694,292.586,814.498,5.272,5.272
97,20231005-B-S-SP-left-I_02-1.tif,27.792,678.089,816.474,674.794,814.498,7.908,5.272
98,20231005-B-S-SP-left-I_02-1.tif,55.584,210.873,825.041,205.601,822.405,10.544,5.272
99,20231005-B-S-SP-left-I_02-1.tif,48.636,540.551,835.397,535.091,830.313,10.544,7.908
100,20231005-B-S-SP-left-I_02-1.tif,20.844,93.575,835.146,89.621,832.949,7.908,5.272
101,20231005-B-S-SP-left-I_02-1.tif,62.532,643.602,838.074,637.891,832.949,10.544,10.544
102,20231005-B-S-SP-left-I_02-1.tif,55.584,609.885,847.117,603.624,840.857,13.180,10.544
103,20231005-B-S-SP-left-I_02-1.tif,20.844,255.244,859.747,253.048,856.672,5.272,5.272
104,20231005-B-S-SP-left-I_02-1.tif,229.285,1329.659,869.333,1323.229,859.308,15.815,23.723
105,20231005-B-S-SP-left-I_02-1.tif,97.273,737.115,873.806,732.784,867.216,10.544,13.180
106,20231005-B-S-SP-left-I_02-1.tif,41.688,243.822,875.563,239.868,869.852,7.908,10.544
107,20231005-B-S-SP-left-I_02-1.tif,41.688,511.807,876.881,508.731,872.488,7.908,7.908
108,20231005-B-S-SP-left-I_02-1.tif,20.844,666.447,878.199,664.250,875.124,5.272,5.272
109,20231005-B-S-SP-left-I_02-1.tif,48.636,401.224,881.713,398.023,877.759,7.908,7.908
110,20231005-B-S-SP-left-I_02-1.tif,20.844,259.638,888.742,255.684,885.667,7.908,5.272
111,20231005-B-S-SP-left-I_02-1.tif,201.493,440.698,902.801,432.290,893.575,18.451,18.451
112,20231005-B-S-SP-left-I_02-1.tif,62.532,122.570,898.993,115.980,896.211,13.180,7.908
113,20231005-B-S-SP-left-I_02-1.tif,55.584,1383.196,916.639,1378.583,912.026,10.544,7.908
114,20231005-B-S-SP-left-I_02-1.tif,118.117,1019.401,928.850,1012.191,922.570,13.180,13.180
115,20231005-B-S-SP-left-I_02-1.tif,90.325,1123.406,943.759,1117.628,938.386,13.180,10.544
116,20231005-B-S-SP-left-I_02-1.tif,83.377,454.476,951.345,450.741,943.657,7.908,13.180
117,20231005-B-S-SP-left-I_02-1.tif,27.792,1607.908,970.016,1605.272,964.745,5.272,10.544
118,20231005-B-S-SP-left-I_02-1.tif,90.325,85.059,972.957,79.077,967.381,13.180,13.180
119,20231005-B-S-SP-left-I_02-1.tif,34.740,701.944,975.552,698.517,970.016,7.908,10.544
120,20231005-B-S-SP-left-I_02-1.tif,41.688,229.325,974.849,224.053,972.652,10.544,5.272
121,20231005-B-S-SP-left-I_02-1.tif,20.844,255.244,984.514,253.048,980.560,5.272,7.908
122,20231005-B-S-SP-left-I_02-1.tif,48.636,1733.490,986.773,1729.160,980.560,7.908,10.544
123,20231005-B-S-SP-left-I_02-1.tif,132.013,101.205,992.422,92.257,985.832,15.815,13.180
124,20231005-B-S-SP-left-I_02-1.tif,20.844,590.005,988.029,587.809,985.832,5.272,5.272
125,20231005-B-S-SP-left-I_02-1.tif,34.740,709.325,989.259,706.425,985.832,5.272,7.908
126,20231005-B-S-SP-left-I_02-1.tif,20.844,1054.805,988.907,1051.730,985.832,5.272,5.272
127,20231005-B-S-SP-left-I_02-1.tif,41.688,67.216,999.451,63.262,993.740,7.908,10.544
128,20231005-B-S-SP-left-I_02-1.tif,20.844,697.199,995.058,693.245,993.740,7.908,2.636
129,20231005-B-S-SP-left-I_02-1.tif,201.493,531.137,1005.238,519.275,996.376,26.359,15.815
130,20231005-B-S-SP-left-I_02-1.tif,48.636,1129.113,1006.731,1125.535,1001.647,7.908,10.544
131,20231005-B-S-SP-left-I_02-1.tif,90.325,238.145,1018.984,229.325,1012.191,15.815,15.815
132,20231005-B-S-SP-left-I_02-1.tif,55.584,2263.262,1021.746,2258.979,1017.463,7.908,7.908
133,20231005-B-S-SP-left-I_02-1.tif,62.532,747.575,1029.910,740.692,1025.371,13.180,7.908
134,20231005-B-S-SP-left-I_02-1.tif,90.325,221.315,1035.407,216.145,1030.643,10.544,13.180
135,20231005-B-S-SP-left-I_02-1.tif,55.584,558.155,1034.596,550.906,1030.643,13.180,7.908
136,20231005-B-S-SP-left-I_02-1.tif,465.519,1702.820,1040.891,1689.621,1030.643,26.359,23.723
137,20231005-B-S-SP-left-I_02-1.tif,34.740,275.453,1037.232,271.499,1033.278,7.908,7.908
138,20231005-B-S-SP-left-I_02-1.tif,48.636,800.377,1048.153,793.410,1043.822,13.180,7.908
139,20231005-B-S-SP-left-I_02-1.tif,20.844,575.947,1048.655,571.993,1046.458,7.908,5.272
140,20231005-B-S-SP-left-I_02-1.tif,270.974,647.658,1055.075,635.255,1049.094,26.359,13.180
141,20231005-B-S-SP-left-I_02-1.tif,34.740,481.054,1057.792,477.100,1051.730,7.908,10.544
142,20231005-B-S-SP-left-I_02-1.tif,62.532,190.225,1066.227,184.514,1062.273,10.544,10.544
143,20231005-B-S-SP-left-I_02-1.tif,20.844,265.788,1066.227,263.591,1062.273,5.272,7.908
144,20231005-B-S-SP-left-I_02-1.tif,20.844,752.554,1074.135,751.236,1070.181,2.636,7.908
145,20231005-B-S-SP-left-I_02-1.tif,20.844,107.633,1077.650,105.437,1075.453,5.272,5.272
146,20231005-B-S-SP-left-I_02-1.tif,111.169,414.498,1080.395,408.567,1075.453,13.180,10.544
147,20231005-B-S-SP-left-I_02-1.tif,27.792,276.112,1098.517,271.499,1093.904,7.908,7.908
148,20231005-B-S-SP-left-I_02-1.tif,34.740,611.796,1097.858,608.896,1093.904,5.272,7.908
149,20231005-B-S-SP-left-I_02-1.tif,20.844,338.715,1101.373,334.761,1099.176,7.908,5.272
150,20231005-B-S-SP-left-I_02-1.tif,20.844,582.976,1111.038,579.901,1107.084,5.272,7.908
151,20231005-B-S-SP-left-I_02-1.tif,354.350,811.267,1118.636,796.046,1107.084,28.995,23.723
152,20231005-B-S-SP-left-I_02-1.tif,194.545,2108.920,1136.644,2100.824,1107.084,23.723,52.718
153,20231005-B-S-SP-left-I_02-1.tif,34.740,2145.371,1110.511,2140.362,1107.084,10.544,7.908
154,20231005-B-S-SP-left-I_02-1.tif,27.792,328.830,1116.310,324.217,1112.356,7.908,7.908
155,20231005-B-S-SP-left-I_02-1.tif,48.636,419.299,1119.699,416.474,1114.992,7.908,10.544
156,20231005-B-S-SP-left-I_02-1.tif,173.701,2151.486,1142.985,2135.091,1117.628,23.723,42.175
157,20231005-B-S-SP-left-I_02-1.tif,34.740,321.318,1122.636,316.310,1120.264,10.544,5.272
158,20231005-B-S-SP-left-I_02-1.tif,180.649,871.879,1146.927,864.580,1138.715,15.815,15.815
159,20231005-B-S-SP-left-I_02-1.tif,55.584,1194.069,1145.305,1188.797,1141.351,10.544,7.908
160,20231005-B-S-SP-left-I_02-1.tif,20.844,117.298,1150.577,113.344,1146.623,7.908,7.908
161,20231005-B-S-SP-left-I_02-1.tif,145.909,253.613,1154.342,245.140,1149.259,15.815,13.180
162,20231005-B-S-SP-left-I_02-1.tif,20.844,311.477,1154.091,308.402,1151.895,5.272,5.272
163,20231005-B-S-SP-left-I_02-1.tif,639.220,347.855,1176.162,324.217,1154.530,50.082,42.175
164,20231005-B-S-SP-left-I_02-1.tif,83.377,747.721,1158.484,740.692,1154.530,13.180,7.908
165,20231005-B-S-SP-left-I_02-1.tif,20.844,553.981,1162.878,550.906,1159.802,5.272,5.272
166,20231005-B-S-SP-left-I_02-1.tif,20.844,810.544,1168.149,806.590,1165.074,7.908,5.272
167,20231005-B-S-SP-left-I_02-1.tif,27.792,515.321,1171.005,511.367,1167.710,7.908,5.272
168,20231005-B-S-SP-left-I_02-1.tif,20.844,169.138,1173.421,166.063,1170.346,5.272,5.272
169,20231005-B-S-SP-left-I_02-1.tif,423.831,1242.401,1182.035,1228.336,1170.346,26.359,23.723
170,20231005-B-S-SP-left-I_02-1.tif,715.649,164.258,1194.287,147.611,1175.618,31.631,34.267
171,20231005-B-S-SP-left-I_02-1.tif,347.402,97.476,1187.005,86.985,1178.254,23.723,18.451
172,20231005-B-S-SP-left-I_02-1.tif,41.688,727.512,1192.312,722.241,1188.797,10.544,7.908
173,20231005-B-S-SP-left-I_02-1.tif,20.844,952.883,1193.630,948.929,1191.433,7.908,5.272
174,20231005-B-S-SP-left-I_02-1.tif,27.792,1398.353,1193.410,1394.399,1191.433,7.908,5.272
175,20231005-B-S-SP-left-I_02-1.tif,48.636,481.807,1196.517,477.100,1194.069,10.544,5.272
176,20231005-B-S-SP-left-I_02-1.tif,48.636,1751.565,1198.776,1747.611,1194.069,7.908,7.908
177,20231005-B-S-SP-left-I_02-1.tif,20.844,527.622,1201.538,524.547,1199.341,5.272,5.272
178,20231005-B-S-SP-left-I_02-1.tif,257.078,595.254,1210.348,579.901,1199.341,28.995,21.087
179,20231005-B-S-SP-left-I_02-1.tif,340.454,1153.966,1210.557,1138.715,1199.341,28.995,23.723
180,20231005-B-S-SP-left-I_02-1.tif,55.584,921.582,1205.931,917.298,1201.977,7.908,7.908
181,20231005-B-S-SP-left-I_02-1.tif,20.844,1452.828,1205.052,1449.753,1201.977,5.272,5.272
182,20231005-B-S-SP-left-I_02-1.tif,34.740,252.784,1206.458,247.776,1204.613,10.544,5.272
183,20231005-B-S-SP-left-I_02-1.tif,125.065,625.737,1212.667,619.440,1204.613,13.180,15.815
184,20231005-B-S-SP-left-I_02-1.tif,20.844,338.715,1223.504,334.761,1220.428,7.908,5.272
185,20231005-B-S-SP-left-I_02-1.tif,194.545,1852.012,1233.325,1845.140,1223.064,13.180,18.451
186,20231005-B-S-SP-left-I_02-1.tif,90.325,583.044,1237.156,577.265,1225.700,10.544,21.087
187,20231005-B-S-SP-left-I_02-1.tif,20.844,799.121,1229.654,796.046,1225.700,5.272,7.908
188,20231005-B-S-SP-left-I_02-1.tif,27.792,780.231,1233.608,777.595,1230.972,5.272,5.272
189,20231005-B-S-SP-left-I_02-1.tif,48.636,341.351,1243.963,334.761,1238.880,13.180,10.544
190,20231005-B-S-SP-left-I_02-1.tif,20.844,1947.501,1251.620,1945.305,1249.423,5.272,5.272
191,20231005-B-S-SP-left-I_02-1.tif,20.844,316.749,1260.406,313.674,1257.331,5.272,5.272
192,20231005-B-S-SP-left-I_02-1.tif,48.636,581.219,1263.168,574.629,1257.331,13.180,10.544
193,20231005-B-S-SP-left-I_02-1.tif,20.844,467.875,1263.042,463.921,1259.967,7.908,5.272
194,20231005-B-S-SP-left-I_02-1.tif,20.844,598.792,1264.800,595.717,1262.603,5.272,5.272
195,20231005-B-S-SP-left-I_02-1.tif,20.844,760.461,1268.314,756.507,1265.239,7.908,5.272
196,20231005-B-S-SP-left-I_02-1.tif,104.221,2318.462,1269.720,2311.697,1265.239,13.180,10.544
197,20231005-B-S-SP-left-I_02-1.tif,20.844,370.346,1270.950,366.392,1267.875,7.908,5.272
198,20231005-B-S-SP-left-I_02-1.tif,27.792,704.448,1273.147,701.153,1267.875,5.272,10.544
199,20231005-B-S-SP-left-I_02-1.tif,20.844,252.608,1274.465,250.412,1270.511,5.272,7.908
200,20231005-B-S-SP-left-I_02-1.tif,20.844,657.661,1271.829,653.707,1270.511,7.908,2.636
201,20231005-B-S-SP-left-I_02-1.tif,55.584,132.784,1277.100,126.524,1273.147,13.180,7.908
202,20231005-B-S-SP-left-I_02-1.tif,111.169,497.199,1285.338,490.280,1281.054,13.180,10.544
203,20231005-B-S-SP-left-I_02-1.tif,76.428,391.433,1291.718,382.208,1286.326,18.451,10.544
204,20231005-B-S-SP-left-I_02-1.tif,20.844,228.007,1295.552,224.053,1291.598,7.908,7.908
205,20231005-B-S-SP-left-I_02-1.tif,27.792,276.771,1294.893,271.499,1291.598,10.544,5.272
206,20231005-B-S-SP-left-I_02-1.tif,41.688,952.883,1299.066,948.929,1294.234,7.908,10.544
207,20231005-B-S-SP-left-I_02-1.tif,34.740,378.254,1316.112,374.300,1312.685,7.908,7.908
208,20231005-B-S-SP-left-I_02-1.tif,34.740,517.957,1316.112,514.003,1312.685,7.908,7.908
209,20231005-B-S-SP-left-I_02-1.tif,27.792,131.796,1325.206,129.160,1320.593,5.272,7.908
210,20231005-B-S-SP-left-I_02-1.tif,104.221,825.305,1336.848,819.769,1328.501,10.544,15.815
211,20231005-B-S-SP-left-I_02-1.tif,145.909,193.740,1344.881,184.514,1333.773,15.815,18.451
212,20231005-B-S-SP-left-I_02-1.tif,20.844,326.414,1335.969,324.217,1333.773,5.272,5.272
213,20231005-B-S-SP-left-I_02-1.tif,34.740,687.710,1335.618,682.702,1333.773,10.544,5.272
214,20231005-B-S-SP-left-I_02-1.tif,69.480,905.173,1342.471,901.483,1336.409,7.908,10.544
215,20231005-B-S-SP-left-I_02-1.tif,48.636,1071.123,1339.609,1064.909,1336.409,10.544,7.908
216,20231005-B-S-SP-left-I_02-1.tif,55.584,236.573,1344.316,231.960,1339.044,7.908,10.544
217,20231005-B-S-SP-left-I_02-1.tif,41.688,348.819,1347.392,345.305,1341.680,7.908,10.544
218,20231005-B-S-SP-left-I_02-1.tif,270.974,1008.440,1350.974,996.376,1341.680,23.723,18.451
219,20231005-B-S-SP-left-I_02-1.tif,48.636,281.478,1358.061,274.135,1352.224,13.180,10.544
220,20231005-B-S-SP-left-I_02-1.tif,20.844,416.914,1355.299,413.839,1352.224,5.272,5.272
221,20231005-B-S-SP-left-I_02-1.tif,27.792,513.344,1358.814,508.731,1354.860,7.908,7.908
222,20231005-B-S-SP-left-I_02-1.tif,55.584,673.476,1360.461,666.886,1354.860,10.544,10.544
223,20231005-B-S-SP-left-I_02-1.tif,48.636,109.014,1361.073,105.437,1357.496,7.908,7.908
224,20231005-B-S-SP-left-I_02-1.tif,20.844,295.662,1363.207,292.586,1360.132,5.272,5.272
225,20231005-B-S-SP-left-I_02-1.tif,20.844,1095.222,1366.722,1091.269,1365.404,7.908,2.636
226,20231005-B-S-SP-left-I_02-1.tif,76.428,302.531,1374.390,297.858,1368.040,10.544,13.180
227,20231005-B-S-SP-left-I_02-1.tif,138.961,218.386,1387.150,208.237,1381.219,18.451,13.180
228,20231005-B-S-SP-left-I_02-1.tif,104.221,1771.598,1392.026,1766.063,1386.491,10.544,10.544
229,20231005-B-S-SP-left-I_02-1.tif,20.844,1169.028,1398.353,1167.710,1394.399,2.636,7.908
230,20231005-B-S-SP-left-I_02-1.tif,104.221,2247.117,1409.951,2240.527,1404.942,13.180,10.544
231,20231005-B-S-SP-left-I_02-1.tif,90.325,453.479,1422.481,445.470,1415.486,13.180,13.180
232,20231005-B-S-SP-left-I_02-1.tif,20.844,610.214,1422.076,606.260,1420.758,7.908,2.636
233,20231005-B-S-SP-left-I_02-1.tif,20.844,242.943,1428.226,239.868,1426.030,5.272,5.272
234,20231005-B-S-SP-left-I_02-1.tif,34.740,912.817,1433.147,909.390,1428.666,7.908,7.908
235,20231005-B-S-SP-left-I_02-1.tif,27.792,989.786,1431.301,985.832,1428.666,7.908,5.272
236,20231005-B-S-SP-left-I_02-1.tif,27.792,533.114,1446.458,529.819,1444.481,7.908,5.272
237,20231005-B-S-SP-left-I_02-1.tif,20.844,566.282,1448.435,564.086,1444.481,5.272,7.908
238,20231005-B-S-SP-left-I_02-1.tif,27.792,135.091,1449.094,131.796,1447.117,7.908,5.272
239,20231005-B-S-SP-left-I_02-1.tif,132.013,849.111,1456.204,840.857,1447.117,15.815,18.451
240,20231005-B-S-SP-left-I_02-1.tif,48.636,933.679,1451.071,927.842,1447.117,10.544,7.908
241,20231005-B-S-SP-left-I_02-1.tif,20.844,241.186,1466.008,237.232,1462.932,7.908,5.272
242,20231005-B-S-SP-left-I_02-1.tif,27.792,267.545,1464.909,263.591,1462.932,7.908,5.272
243,20231005-B-S-SP-left-I_02-1.tif,83.377,435.805,1466.447,429.654,1462.932,13.180,7.908
244,20231005-B-S-SP-left-I_02-1.tif,20.844,581.219,1466.886,577.265,1462.932,7.908,7.908
245,20231005-B-S-SP-left-I_02-1.tif,20.844,973.970,1466.886,970.016,1465.568,7.908,2.636
246,20231005-B-S-SP-left-I_02-1.tif,389.090,281.713,1477.712,263.591,1468.204,31.631,21.087
247,20231005-B-S-SP-left-I_02-1.tif,20.844,451.181,1480.066,448.105,1476.112,5.272,7.908
248,20231005-B-S-SP-left-I_02-1.tif,27.792,854.036,1483.361,851.400,1478.748,5.272,7.908
249,20231005-B-S-SP-left-I_02-1.tif,229.285,334.242,1492.926,324.217,1484.020,21.087,18.451
250,20231005-B-S-SP-left-I_02-1.tif,48.636,1127.230,1489.480,1122.900,1484.020,7.908,10.544
251,20231005-B-S-SP-left-I_02-1.tif,20.844,17.133,1490.610,13.180,1489.292,7.908,2.636
252,20231005-B-S-SP-left-I_02-1.tif,27.792,118.616,1511.697,113.344,1510.379,10.544,2.636
253,20231005-B-S-SP-left-I_02-1.tif,20.844,631.301,1514.333,627.348,1513.015,7.908,2.636
254,20231005-B-S-SP-left-I_02-1.tif,138.961,668.995,1520.791,658.979,1513.015,18.451,18.451
255,20231005-B-S-SP-left-I_02-1.tif,34.740,977.133,1517.496,972.652,1513.015,7.908,7.908
256,20231005-B-S-SP-left-I_02-1.tif,20.844,453.817,1523.998,450.741,1520.923,5.272,5.272
257,20231005-B-S-SP-left-I_02-1.tif,20.844,311.477,1531.906,308.402,1528.830,5.272,5.272
258,20231005-B-S-SP-left-I_02-1.tif,34.740,1172.718,1534.893,1167.710,1531.466,10.544,7.908
259,20231005-B-S-SP-left-I_02-1.tif,34.740,91.993,1535.947,86.985,1534.102,10.544,5.272
260,20231005-B-S-SP-left-I_02-1.tif,83.377,1088.193,1554.091,1080.725,1547.282,13.180,13.180
261,20231005-B-S-SP-left-I_02-1.tif,62.532,1137.983,1553.871,1130.807,1549.918,13.180,7.908
