 ,Area,X,Y,BX,BY,Width,Height
1,7.317,282.671,4.057,281.319,2.705,2.705,2.705
2,7.317,501.775,6.762,500.422,5.410,2.705,2.705
3,7.317,618.089,6.762,616.737,5.410,2.705,2.705
4,7.317,1529.670,6.762,1528.317,5.410,2.705,2.705
5,7.317,2592.729,6.762,2591.377,5.410,2.705,2.705
6,7.317,1278.106,9.467,1276.754,8.115,2.705,2.705
7,7.317,2100.422,9.467,2099.069,8.115,2.705,2.705
8,14.634,522.062,12.172,519.357,10.820,5.410,2.705
9,7.317,1854.268,12.172,1852.916,10.820,2.705,2.705
10,7.317,1978.698,14.877,1977.345,13.525,2.705,2.705
11,7.317,555.875,17.582,554.522,16.230,2.705,2.705
12,7.317,1846.153,17.582,1844.801,16.230,2.705,2.705
13,14.634,2583.262,17.582,2580.557,16.230,5.410,2.705
14,7.317,2684.699,17.582,2683.346,16.230,2.705,2.705
15,7.317,523.415,20.287,522.062,18.935,2.705,2.705
16,7.317,382.756,22.992,381.403,21.640,2.705,2.705
17,7.317,2100.422,22.992,2099.069,21.640,2.705,2.705
18,7.317,2232.966,22.992,2231.614,21.640,2.705,2.705
19,51.219,403.236,27.630,397.633,24.345,10.820,8.115
20,21.951,523.415,26.599,519.357,24.345,8.115,5.410
21,7.317,1838.038,25.697,1836.686,24.345,2.705,2.705
22,14.634,1832.628,29.755,1831.276,27.050,2.705,5.410
23,226.825,2163.509,36.605,2153.169,27.050,18.935,18.935
24,226.825,1021.656,37.739,1011.665,29.755,18.935,16.230
25,7.317,1843.448,31.107,1842.096,29.755,2.705,2.705
26,365.848,1945.534,48.041,1934.065,29.755,24.345,35.165
27,7.317,1153.677,33.812,1152.324,32.460,2.705,2.705
28,7.317,239.391,36.517,238.039,35.165,2.705,2.705
29,7.317,991.377,36.517,990.025,35.165,2.705,2.705
30,7.317,1970.583,36.517,1969.230,35.165,2.705,2.705
31,7.317,304.311,39.222,302.958,37.870,2.705,2.705
32,7.317,1297.041,39.222,1295.688,37.870,2.705,2.705
33,460.968,1085.408,52.962,1071.175,43.280,27.050,21.640
34,21.951,726.289,50.042,724.936,45.985,2.705,8.115
35,7.317,737.109,47.337,735.756,45.985,2.705,2.705
36,7.317,799.323,47.337,797.971,45.985,2.705,2.705
37,7.317,1416.060,47.337,1414.708,45.985,2.705,2.705
38,7.317,1059.002,50.042,1057.650,48.690,2.705,2.705
39,14.634,2139.644,54.100,2136.939,51.395,5.410,5.410
40,7.317,155.537,58.157,154.184,56.805,2.705,2.705
41,7.317,2027.387,58.157,2026.035,56.805,2.705,2.705
42,7.317,2384.445,58.157,2383.093,56.805,2.705,2.705
43,7.317,258.326,63.567,256.974,62.215,2.705,2.705
44,7.317,2230.261,63.567,2228.909,62.215,2.705,2.705
45,7.317,2306.001,63.567,2304.648,62.215,2.705,2.705
46,7.317,2687.404,63.567,2686.051,62.215,2.705,2.705
47,7.317,1159.087,68.977,1157.734,67.625,2.705,2.705
48,14.634,2690.109,73.035,2688.756,70.330,2.705,5.410
49,7.317,369.231,74.387,367.878,73.035,2.705,2.705
50,43.902,1830.374,77.543,1825.866,73.035,8.115,8.115
51,14.634,2169.399,75.740,2166.694,73.035,5.410,5.410
52,7.317,983.263,77.092,981.910,75.740,2.705,2.705
53,43.902,1994.477,78.445,1988.165,75.740,10.820,5.410
54,7.317,1594.589,79.797,1593.237,78.445,2.705,2.705
55,51.219,1930.008,84.048,1925.950,78.445,8.115,10.820
56,7.317,2278.951,82.502,2277.599,81.150,2.705,2.705
57,7.317,2119.357,85.207,2118.004,83.855,2.705,2.705
58,14.634,605.917,93.322,603.212,91.970,5.410,2.705
59,7.317,2311.411,93.322,2310.058,91.970,2.705,2.705
60,21.951,279.064,96.929,275.909,94.675,5.410,5.410
61,7.317,599.154,96.027,597.802,94.675,2.705,2.705
62,36.585,721.420,99.814,716.821,97.380,8.115,5.410
63,7.317,1654.099,104.142,1652.747,102.789,2.705,2.705
64,14.634,1677.092,104.142,1674.387,102.789,5.410,2.705
65,1287.783,1583.262,130.393,1560.777,108.199,43.280,43.280
66,36.585,286.999,119.290,281.319,116.314,10.820,5.410
67,14.634,192.054,121.724,189.349,119.019,5.410,5.410
68,7.317,2587.319,120.372,2585.967,119.019,2.705,2.705
69,36.585,2688.486,125.782,2683.346,121.724,10.820,8.115
70,43.902,528.825,132.544,524.767,129.839,8.115,5.410
71,29.268,1215.891,134.573,1211.834,129.839,8.115,8.115
72,1170.712,457.362,148.047,430.093,132.544,51.395,29.755
73,14.634,1167.202,137.954,1165.849,135.249,2.705,5.410
74,7.317,1221.301,136.602,1219.949,135.249,2.705,2.705
75,197.558,2661.656,142.713,2653.592,135.249,16.230,16.230
76,7.317,1367.371,139.307,1366.018,137.954,2.705,2.705
77,7.317,1827.218,139.307,1825.866,137.954,2.705,2.705
78,51.219,2695.905,143.944,2691.461,137.954,8.115,10.820
79,7.317,2687.404,142.012,2686.051,140.659,2.705,2.705
80,7.317,328.656,147.422,327.303,146.069,2.705,2.705
81,7.317,2687.404,147.422,2686.051,146.069,2.705,2.705
82,7.317,2703.634,147.422,2702.281,146.069,2.705,2.705
83,14.634,332.713,151.479,330.008,148.774,5.410,5.410
84,29.268,393.576,152.832,389.518,148.774,8.115,8.115
85,58.536,2693.152,153.846,2686.051,151.479,13.525,5.410
86,14.634,1931.360,155.537,1928.655,154.184,5.410,2.705
87,7.317,266.441,158.242,265.089,156.889,2.705,2.705
88,7.317,2108.537,160.947,2107.184,159.594,2.705,2.705
89,7.317,2695.519,160.947,2694.166,159.594,2.705,2.705
90,1492.658,1633.732,190.662,1609.467,170.414,48.690,40.575
