 ,Label,Area,X,Y,BX,BY,Width,Height
25,20231005-B-S-SP-down-I_05-1.tif,14.876,2679.545,332.727,2678.182,330.000,2.727,5.455
26,20231005-B-S-SP-down-I_05-1.tif,163.636,484.587,363.099,477.273,354.545,16.364,16.364
27,20231005-B-S-SP-down-I_05-1.tif,14.876,1873.636,369.545,1870.909,368.182,5.455,2.727
28,20231005-B-S-SP-down-I_05-1.tif,193.388,1844.371,380.455,1835.455,373.636,16.364,16.364
29,20231005-B-S-SP-down-I_05-1.tif,119.008,70.057,382.159,62.727,376.364,13.636,13.636
30,20231005-B-S-SP-down-I_05-1.tif,22.314,2405.909,379.545,2402.727,376.364,5.455,5.455
31,20231005-B-S-SP-down-I_05-1.tif,7.438,295.909,383.182,294.545,381.818,2.727,2.727
32,20231005-B-S-SP-down-I_05-1.tif,468.595,629.113,399.372,616.364,387.273,27.273,24.545
33,20231005-B-S-SP-down-I_05-1.tif,7.438,2406.818,388.636,2405.455,387.273,2.727,2.727
34,20231005-B-S-SP-down-I_05-1.tif,490.909,580.496,405.661,567.273,390.000,27.273,30.000
35,20231005-B-S-SP-down-I_05-1.tif,59.504,1311.818,394.773,1306.364,390.000,10.909,10.909
36,20231005-B-S-SP-down-I_05-1.tif,44.628,221.364,402.273,215.455,398.182,10.909,8.182
37,20231005-B-S-SP-down-I_05-1.tif,66.942,1848.333,408.030,1843.636,400.909,8.182,13.636
38,20231005-B-S-SP-down-I_05-1.tif,7.438,2038.636,402.273,2037.273,400.909,2.727,2.727
39,20231005-B-S-SP-down-I_05-1.tif,14.876,2386.364,405.000,2383.636,403.636,5.455,2.727
40,20231005-B-S-SP-down-I_05-1.tif,44.628,2588.182,419.091,2582.727,414.545,10.909,8.182
41,20231005-B-S-SP-down-I_05-1.tif,7.438,478.636,424.091,477.273,422.727,2.727,2.727
42,20231005-B-S-SP-down-I_05-1.tif,461.157,419.604,437.463,409.091,425.455,21.818,27.273
43,20231005-B-S-SP-down-I_05-1.tif,7.438,625.909,426.818,624.545,425.455,2.727,2.727
44,20231005-B-S-SP-down-I_05-1.tif,14.876,766.364,426.818,763.636,425.455,5.455,2.727
45,20231005-B-S-SP-down-I_05-1.tif,7.438,1607.727,432.273,1606.364,430.909,2.727,2.727
46,20231005-B-S-SP-down-I_05-1.tif,7.438,2046.818,440.455,2045.455,439.091,2.727,2.727
47,20231005-B-S-SP-down-I_05-1.tif,386.777,1074.493,456.976,1063.636,441.818,21.818,27.273
48,20231005-B-S-SP-down-I_05-1.tif,7.438,1155.000,454.091,1153.636,452.727,2.727,2.727
49,20231005-B-S-SP-down-I_05-1.tif,728.926,117.662,475.492,103.636,458.182,27.273,32.727
50,20231005-B-S-SP-down-I_05-1.tif,7.438,964.091,478.636,962.727,477.273,2.727,2.727
51,20231005-B-S-SP-down-I_05-1.tif,185.950,1213.473,493.473,1205.455,485.455,16.364,16.364
52,20231005-B-S-SP-down-I_05-1.tif,22.314,1519.545,489.545,1516.364,485.455,5.455,8.182
53,20231005-B-S-SP-down-I_05-1.tif,401.653,1560.505,496.162,1546.364,488.182,30.000,16.364
54,20231005-B-S-SP-down-I_05-1.tif,349.587,1971.557,501.905,1963.636,488.182,19.091,27.273
55,20231005-B-S-SP-down-I_05-1.tif,7.438,1089.545,495.000,1088.182,493.636,2.727,2.727
56,20231005-B-S-SP-down-I_05-1.tif,7.438,1288.636,505.909,1287.273,504.545,2.727,2.727
57,20231005-B-S-SP-down-I_05-1.tif,7.438,1520.455,505.909,1519.091,504.545,2.727,2.727
58,20231005-B-S-SP-down-I_05-1.tif,133.884,2301.515,521.515,2296.364,512.727,13.636,19.091
59,20231005-B-S-SP-down-I_05-1.tif,7.438,1100.455,522.273,1099.091,520.909,2.727,2.727
60,20231005-B-S-SP-down-I_05-1.tif,44.628,83.636,537.727,79.091,531.818,8.182,10.909
61,20231005-B-S-SP-down-I_05-1.tif,14.876,1090.909,533.182,1088.182,531.818,5.455,2.727
62,20231005-B-S-SP-down-I_05-1.tif,37.190,922.636,559.909,916.364,556.364,10.909,5.455
63,20231005-B-S-SP-down-I_05-1.tif,14.876,1772.727,578.182,1770.000,575.455,5.455,5.455
64,20231005-B-S-SP-down-I_05-1.tif,14.876,580.909,597.273,578.182,594.545,5.455,5.455
65,20231005-B-S-SP-down-I_05-1.tif,171.074,1484.407,604.565,1475.455,597.273,19.091,16.364
66,20231005-B-S-SP-down-I_05-1.tif,7.438,1918.636,598.636,1917.273,597.273,2.727,2.727
67,20231005-B-S-SP-down-I_05-1.tif,29.752,842.727,602.727,840.000,600.000,5.455,5.455
68,20231005-B-S-SP-down-I_05-1.tif,230.579,1866.906,610.601,1857.273,600.000,16.364,21.818
69,20231005-B-S-SP-down-I_05-1.tif,7.438,579.545,604.091,578.182,602.727,2.727,2.727
70,20231005-B-S-SP-down-I_05-1.tif,22.314,1924.091,606.818,1920.000,602.727,8.182,8.182
71,20231005-B-S-SP-down-I_05-1.tif,52.066,376.169,612.662,370.909,605.455,8.182,16.364
72,20231005-B-S-SP-down-I_05-1.tif,14.876,747.273,606.818,744.545,605.455,5.455,2.727
73,20231005-B-S-SP-down-I_05-1.tif,2045.455,1635.307,634.121,1609.091,608.182,51.818,51.818
74,20231005-B-S-SP-down-I_05-1.tif,7.438,625.909,612.273,624.545,610.909,2.727,2.727
75,20231005-B-S-SP-down-I_05-1.tif,89.256,1250.909,618.409,1246.364,613.636,10.909,13.636
76,20231005-B-S-SP-down-I_05-1.tif,66.942,1415.000,623.788,1410.000,619.091,10.909,8.182
77,20231005-B-S-SP-down-I_05-1.tif,74.380,2705.727,624.545,2700.000,619.091,10.909,10.909
78,20231005-B-S-SP-down-I_05-1.tif,7.438,1405.909,625.909,1404.545,624.545,2.727,2.727
79,20231005-B-S-SP-down-I_05-1.tif,126.446,1471.364,642.754,1464.545,635.455,13.636,16.364
80,20231005-B-S-SP-down-I_05-1.tif,7.438,2472.273,639.545,2470.909,638.182,2.727,2.727
81,20231005-B-S-SP-down-I_05-1.tif,111.570,147.182,649.000,141.818,640.909,13.636,16.364
82,20231005-B-S-SP-down-I_05-1.tif,7.438,208.636,642.273,207.273,640.909,2.727,2.727
83,20231005-B-S-SP-down-I_05-1.tif,7.438,2725.909,642.273,2724.545,640.909,2.727,2.727
84,20231005-B-S-SP-down-I_05-1.tif,7.438,1365.000,645.000,1363.636,643.636,2.727,2.727
85,20231005-B-S-SP-down-I_05-1.tif,52.066,633.312,653.182,630.000,649.091,8.182,8.182
86,20231005-B-S-SP-down-I_05-1.tif,22.314,1040.455,651.364,1036.364,649.091,8.182,5.455
87,20231005-B-S-SP-down-I_05-1.tif,59.504,2199.886,653.523,2195.455,649.091,8.182,8.182
88,20231005-B-S-SP-down-I_05-1.tif,1093.388,114.406,670.176,92.727,654.545,43.636,35.455
89,20231005-B-S-SP-down-I_05-1.tif,7.438,1176.818,661.364,1175.455,660.000,2.727,2.727
90,20231005-B-S-SP-down-I_05-1.tif,14.876,1153.636,666.818,1150.909,665.455,5.455,2.727
91,20231005-B-S-SP-down-I_05-1.tif,44.628,1136.364,672.727,1131.818,668.182,8.182,8.182
92,20231005-B-S-SP-down-I_05-1.tif,7.438,1523.182,669.545,1521.818,668.182,2.727,2.727
93,20231005-B-S-SP-down-I_05-1.tif,7.438,1517.727,680.455,1516.364,679.091,2.727,2.727
94,20231005-B-S-SP-down-I_05-1.tif,7.438,1744.091,683.182,1742.727,681.818,2.727,2.727
95,20231005-B-S-SP-down-I_05-1.tif,7.438,2112.273,683.182,2110.909,681.818,2.727,2.727
96,20231005-B-S-SP-down-I_05-1.tif,7.438,751.364,685.909,750.000,684.545,2.727,2.727
97,20231005-B-S-SP-down-I_05-1.tif,7.438,2093.182,688.636,2091.818,687.273,2.727,2.727
98,20231005-B-S-SP-down-I_05-1.tif,111.570,1254.455,696.273,1246.364,690.000,16.364,10.909
99,20231005-B-S-SP-down-I_05-1.tif,44.628,507.727,700.909,501.818,698.182,10.909,8.182
100,20231005-B-S-SP-down-I_05-1.tif,14.876,537.273,702.273,534.545,700.909,5.455,2.727
101,20231005-B-S-SP-down-I_05-1.tif,7.438,1245.000,702.273,1243.636,700.909,2.727,2.727
102,20231005-B-S-SP-down-I_05-1.tif,7.438,2646.818,702.273,2645.455,700.909,2.727,2.727
103,20231005-B-S-SP-down-I_05-1.tif,44.628,2530.000,706.818,2525.455,703.636,8.182,8.182
104,20231005-B-S-SP-down-I_05-1.tif,7.438,2524.091,710.455,2522.727,709.091,2.727,2.727
105,20231005-B-S-SP-down-I_05-1.tif,7.438,2106.818,718.636,2105.455,717.273,2.727,2.727
106,20231005-B-S-SP-down-I_05-1.tif,81.818,2176.736,722.107,2168.182,717.273,16.364,8.182
107,20231005-B-S-SP-down-I_05-1.tif,238.017,1978.636,730.909,1969.091,720.000,21.818,19.091
108,20231005-B-S-SP-down-I_05-1.tif,7.438,1662.273,724.091,1660.909,722.727,2.727,2.727
109,20231005-B-S-SP-down-I_05-1.tif,148.760,2033.045,732.682,2026.364,725.455,13.636,16.364
110,20231005-B-S-SP-down-I_05-1.tif,14.876,2157.273,728.182,2154.545,725.455,5.455,5.455
111,20231005-B-S-SP-down-I_05-1.tif,52.066,566.688,736.169,561.818,730.909,8.182,10.909
112,20231005-B-S-SP-down-I_05-1.tif,7.438,1965.000,735.000,1963.636,733.636,2.727,2.727
113,20231005-B-S-SP-down-I_05-1.tif,7.438,2185.909,740.455,2184.545,739.091,2.727,2.727
114,20231005-B-S-SP-down-I_05-1.tif,617.355,1303.850,758.198,1287.273,741.818,32.727,30.000
115,20231005-B-S-SP-down-I_05-1.tif,327.273,1418.430,753.037,1407.273,741.818,21.818,21.818
116,20231005-B-S-SP-down-I_05-1.tif,7.438,500.455,748.636,499.091,747.273,2.727,2.727
117,20231005-B-S-SP-down-I_05-1.tif,14.876,1131.818,748.636,1129.091,747.273,5.455,2.727
118,20231005-B-S-SP-down-I_05-1.tif,22.314,2595.909,749.545,2593.636,747.273,5.455,5.455
119,20231005-B-S-SP-down-I_05-1.tif,96.694,1793.811,765.629,1786.364,760.909,13.636,10.909
120,20231005-B-S-SP-down-I_05-1.tif,29.752,325.909,768.409,321.818,763.636,8.182,8.182
121,20231005-B-S-SP-down-I_05-1.tif,1591.736,1257.120,789.201,1230.000,763.636,57.273,49.091
122,20231005-B-S-SP-down-I_05-1.tif,7.438,1449.545,765.000,1448.182,763.636,2.727,2.727
123,20231005-B-S-SP-down-I_05-1.tif,89.256,1657.727,768.636,1650.000,763.636,16.364,10.909
124,20231005-B-S-SP-down-I_05-1.tif,7.438,1730.455,765.000,1729.091,763.636,2.727,2.727
125,20231005-B-S-SP-down-I_05-1.tif,22.314,1753.182,769.545,1750.909,766.364,5.455,5.455
126,20231005-B-S-SP-down-I_05-1.tif,7.438,604.091,770.455,602.727,769.091,2.727,2.727
127,20231005-B-S-SP-down-I_05-1.tif,111.570,1542.636,788.273,1535.455,782.727,13.636,10.909
128,20231005-B-S-SP-down-I_05-1.tif,111.570,843.545,796.818,837.273,790.909,10.909,13.636
129,20231005-B-S-SP-down-I_05-1.tif,7.438,1689.545,805.909,1688.182,804.545,2.727,2.727
130,20231005-B-S-SP-down-I_05-1.tif,7.438,2548.636,808.636,2547.273,807.273,2.727,2.727
131,20231005-B-S-SP-down-I_05-1.tif,7.438,1782.273,811.364,1780.909,810.000,2.727,2.727
132,20231005-B-S-SP-down-I_05-1.tif,126.446,2278.957,836.711,2271.818,829.091,13.636,13.636
133,20231005-B-S-SP-down-I_05-1.tif,14.876,444.545,845.455,441.818,842.727,5.455,5.455
134,20231005-B-S-SP-down-I_05-1.tif,133.884,1182.879,858.333,1175.455,848.182,16.364,21.818
135,20231005-B-S-SP-down-I_05-1.tif,312.397,2222.078,861.494,2211.818,850.909,21.818,21.818
136,20231005-B-S-SP-down-I_05-1.tif,126.446,2505.963,863.503,2498.182,856.364,13.636,13.636
137,20231005-B-S-SP-down-I_05-1.tif,96.694,1022.622,866.538,1014.545,861.818,13.636,10.909
138,20231005-B-S-SP-down-I_05-1.tif,14.876,2149.091,863.182,2146.364,861.818,5.455,2.727
139,20231005-B-S-SP-down-I_05-1.tif,22.314,2043.182,867.727,2040.000,864.545,5.455,5.455
140,20231005-B-S-SP-down-I_05-1.tif,7.438,2035.909,871.364,2034.545,870.000,2.727,2.727
141,20231005-B-S-SP-down-I_05-1.tif,14.876,350.455,878.182,349.091,875.455,2.727,5.455
142,20231005-B-S-SP-down-I_05-1.tif,37.190,1717.909,882.818,1715.455,878.182,5.455,8.182
143,20231005-B-S-SP-down-I_05-1.tif,7.438,1973.182,882.273,1971.818,880.909,2.727,2.727
144,20231005-B-S-SP-down-I_05-1.tif,29.752,2640.000,885.000,2637.273,880.909,5.455,8.182
145,20231005-B-S-SP-down-I_05-1.tif,7.438,2764.091,882.273,2762.727,880.909,2.727,2.727
146,20231005-B-S-SP-down-I_05-1.tif,141.322,870.359,899.067,864.545,891.818,13.636,13.636
147,20231005-B-S-SP-down-I_05-1.tif,74.380,1420.364,897.273,1415.455,891.818,10.909,10.909
148,20231005-B-S-SP-down-I_05-1.tif,44.628,1842.273,894.545,1838.182,891.818,8.182,5.455
149,20231005-B-S-SP-down-I_05-1.tif,81.818,577.066,905.826,572.727,900.000,8.182,10.909
150,20231005-B-S-SP-down-I_05-1.tif,7.438,1018.636,906.818,1017.273,905.455,2.727,2.727
151,20231005-B-S-SP-down-I_05-1.tif,37.190,1855.364,911.182,1851.818,905.455,5.455,10.909
152,20231005-B-S-SP-down-I_05-1.tif,22.314,1368.636,910.455,1366.364,908.182,5.455,5.455
153,20231005-B-S-SP-down-I_05-1.tif,37.190,1813.909,911.727,1810.909,908.182,5.455,8.182
154,20231005-B-S-SP-down-I_05-1.tif,14.876,381.818,913.636,379.091,910.909,5.455,5.455
155,20231005-B-S-SP-down-I_05-1.tif,7.438,1989.545,915.000,1988.182,913.636,2.727,2.727
156,20231005-B-S-SP-down-I_05-1.tif,7.438,2745.000,915.000,2743.636,913.636,2.727,2.727
157,20231005-B-S-SP-down-I_05-1.tif,7.438,2597.727,917.727,2596.364,916.364,2.727,2.727
158,20231005-B-S-SP-down-I_05-1.tif,156.198,341.883,925.909,330.000,919.091,21.818,13.636
159,20231005-B-S-SP-down-I_05-1.tif,22.314,2250.455,921.364,2247.273,919.091,5.455,5.455
160,20231005-B-S-SP-down-I_05-1.tif,7.438,1888.636,923.182,1887.273,921.818,2.727,2.727
161,20231005-B-S-SP-down-I_05-1.tif,141.322,2008.493,928.206,1999.091,921.818,19.091,10.909
162,20231005-B-S-SP-down-I_05-1.tif,7.438,2055.000,923.182,2053.636,921.818,2.727,2.727
163,20231005-B-S-SP-down-I_05-1.tif,37.190,2110.091,927.545,2105.455,924.545,8.182,5.455
164,20231005-B-S-SP-down-I_05-1.tif,7.438,582.273,931.364,580.909,930.000,2.727,2.727
165,20231005-B-S-SP-down-I_05-1.tif,7.438,1896.818,934.091,1895.455,932.727,2.727,2.727
166,20231005-B-S-SP-down-I_05-1.tif,7.438,1809.545,936.818,1808.182,935.455,2.727,2.727
167,20231005-B-S-SP-down-I_05-1.tif,245.455,1300.702,949.215,1292.727,938.182,16.364,21.818
168,20231005-B-S-SP-down-I_05-1.tif,7.438,2415.000,955.909,2413.636,954.545,2.727,2.727
169,20231005-B-S-SP-down-I_05-1.tif,260.331,603.623,967.052,591.818,960.000,21.818,16.364
170,20231005-B-S-SP-down-I_05-1.tif,29.752,1854.545,962.727,1851.818,960.000,5.455,5.455
171,20231005-B-S-SP-down-I_05-1.tif,14.876,965.455,973.636,962.727,970.909,5.455,5.455
172,20231005-B-S-SP-down-I_05-1.tif,699.174,1291.625,994.874,1273.636,976.364,35.455,32.727
173,20231005-B-S-SP-down-I_05-1.tif,7.438,1891.364,991.364,1890.000,990.000,2.727,2.727
174,20231005-B-S-SP-down-I_05-1.tif,7.438,500.455,994.091,499.091,992.727,2.727,2.727
175,20231005-B-S-SP-down-I_05-1.tif,59.504,1214.659,998.523,1208.182,992.727,10.909,10.909
176,20231005-B-S-SP-down-I_05-1.tif,7.438,2404.091,996.818,2402.727,995.455,2.727,2.727
177,20231005-B-S-SP-down-I_05-1.tif,37.190,254.455,1002.273,250.909,998.182,8.182,8.182
178,20231005-B-S-SP-down-I_05-1.tif,37.190,449.727,1007.182,447.273,1003.636,5.455,8.182
179,20231005-B-S-SP-down-I_05-1.tif,7.438,45.000,1013.182,43.636,1011.818,2.727,2.727
180,20231005-B-S-SP-down-I_05-1.tif,44.628,656.818,1016.364,651.818,1011.818,8.182,8.182
181,20231005-B-S-SP-down-I_05-1.tif,7.438,1122.273,1024.091,1120.909,1022.727,2.727,2.727
182,20231005-B-S-SP-down-I_05-1.tif,252.893,1806.658,1032.433,1797.273,1022.727,19.091,21.818
183,20231005-B-S-SP-down-I_05-1.tif,7.438,385.909,1026.818,384.545,1025.455,2.727,2.727
184,20231005-B-S-SP-down-I_05-1.tif,1048.760,2364.961,1052.505,2348.182,1025.455,35.455,49.091
185,20231005-B-S-SP-down-I_05-1.tif,7.438,1725.000,1032.273,1723.636,1030.909,2.727,2.727
186,20231005-B-S-SP-down-I_05-1.tif,22.314,2322.273,1033.182,2318.182,1030.909,8.182,5.455
187,20231005-B-S-SP-down-I_05-1.tif,7.438,1716.818,1035.000,1715.455,1033.636,2.727,2.727
188,20231005-B-S-SP-down-I_05-1.tif,14.876,1723.636,1039.091,1720.909,1036.364,5.455,5.455
189,20231005-B-S-SP-down-I_05-1.tif,44.628,2129.545,1040.000,2124.545,1036.364,8.182,8.182
190,20231005-B-S-SP-down-I_05-1.tif,7.438,2346.818,1043.182,2345.455,1041.818,2.727,2.727
191,20231005-B-S-SP-down-I_05-1.tif,178.512,845.909,1054.432,837.273,1047.273,16.364,16.364
192,20231005-B-S-SP-down-I_05-1.tif,334.711,2031.424,1061.364,2023.636,1047.273,16.364,30.000
193,20231005-B-S-SP-down-I_05-1.tif,37.190,779.182,1057.364,774.545,1052.727,8.182,8.182
194,20231005-B-S-SP-down-I_05-1.tif,14.876,1738.636,1055.455,1737.273,1052.727,2.727,5.455
195,20231005-B-S-SP-down-I_05-1.tif,7.438,1986.818,1062.273,1985.455,1060.909,2.727,2.727
196,20231005-B-S-SP-down-I_05-1.tif,208.264,2094.156,1076.494,2083.636,1060.909,19.091,27.273
197,20231005-B-S-SP-down-I_05-1.tif,7.438,2060.455,1065.000,2059.091,1063.636,2.727,2.727
198,20231005-B-S-SP-down-I_05-1.tif,7.438,295.909,1070.455,294.545,1069.091,2.727,2.727
199,20231005-B-S-SP-down-I_05-1.tif,319.835,465.127,1081.934,455.455,1069.091,19.091,24.545
200,20231005-B-S-SP-down-I_05-1.tif,44.628,1009.091,1073.182,1006.364,1069.091,5.455,8.182
201,20231005-B-S-SP-down-I_05-1.tif,14.876,1971.818,1070.455,1969.091,1069.091,5.455,2.727
202,20231005-B-S-SP-down-I_05-1.tif,111.570,2226.818,1078.636,2220.000,1071.818,13.636,13.636
203,20231005-B-S-SP-down-I_05-1.tif,7.438,257.727,1075.909,256.364,1074.545,2.727,2.727
204,20231005-B-S-SP-down-I_05-1.tif,7.438,2630.455,1078.636,2629.091,1077.273,2.727,2.727
205,20231005-B-S-SP-down-I_05-1.tif,7.438,331.364,1081.364,330.000,1080.000,2.727,2.727
206,20231005-B-S-SP-down-I_05-1.tif,7.438,822.273,1084.091,820.909,1082.727,2.727,2.727
207,20231005-B-S-SP-down-I_05-1.tif,7.438,331.364,1086.818,330.000,1085.455,2.727,2.727
208,20231005-B-S-SP-down-I_05-1.tif,7.438,1015.909,1086.818,1014.545,1085.455,2.727,2.727
209,20231005-B-S-SP-down-I_05-1.tif,59.504,1335.000,1091.591,1330.909,1085.455,8.182,10.909
210,20231005-B-S-SP-down-I_05-1.tif,59.504,1465.227,1095.000,1461.818,1088.182,8.182,13.636
211,20231005-B-S-SP-down-I_05-1.tif,7.438,2224.091,1089.545,2222.727,1088.182,2.727,2.727
212,20231005-B-S-SP-down-I_05-1.tif,7.438,2731.364,1089.545,2730.000,1088.182,2.727,2.727
213,20231005-B-S-SP-down-I_05-1.tif,44.628,1015.909,1094.091,1011.818,1090.909,8.182,8.182
214,20231005-B-S-SP-down-I_05-1.tif,44.628,1656.818,1096.364,1652.727,1093.636,8.182,5.455
215,20231005-B-S-SP-down-I_05-1.tif,7.438,669.545,1097.727,668.182,1096.364,2.727,2.727
216,20231005-B-S-SP-down-I_05-1.tif,59.504,877.500,1101.136,872.727,1096.364,10.909,8.182
217,20231005-B-S-SP-down-I_05-1.tif,7.438,2289.545,1100.455,2288.182,1099.091,2.727,2.727
218,20231005-B-S-SP-down-I_05-1.tif,7.438,2663.182,1100.455,2661.818,1099.091,2.727,2.727
219,20231005-B-S-SP-down-I_05-1.tif,171.074,1302.036,1114.328,1292.727,1107.273,16.364,13.636
220,20231005-B-S-SP-down-I_05-1.tif,699.174,2600.600,1124.043,2588.182,1107.273,27.273,38.182
221,20231005-B-S-SP-down-I_05-1.tif,37.190,880.636,1116.273,878.182,1112.727,5.455,8.182
222,20231005-B-S-SP-down-I_05-1.tif,7.438,2014.091,1119.545,2012.727,1118.182,2.727,2.727
223,20231005-B-S-SP-down-I_05-1.tif,22.314,24.091,1124.091,21.818,1120.909,5.455,5.455
224,20231005-B-S-SP-down-I_05-1.tif,37.190,1839.545,1125.000,1835.455,1120.909,8.182,8.182
225,20231005-B-S-SP-down-I_05-1.tif,81.818,1732.686,1134.669,1729.091,1126.364,8.182,16.364
226,20231005-B-S-SP-down-I_05-1.tif,349.587,2430.783,1137.824,2416.364,1126.364,27.273,19.091
227,20231005-B-S-SP-down-I_05-1.tif,44.628,402.727,1135.000,398.182,1131.818,8.182,8.182
228,20231005-B-S-SP-down-I_05-1.tif,7.438,972.273,1133.182,970.909,1131.818,2.727,2.727
229,20231005-B-S-SP-down-I_05-1.tif,66.942,1040.152,1144.394,1036.364,1140.000,8.182,10.909
230,20231005-B-S-SP-down-I_05-1.tif,7.438,1654.091,1141.364,1652.727,1140.000,2.727,2.727
231,20231005-B-S-SP-down-I_05-1.tif,156.198,911.104,1152.792,902.727,1142.727,19.091,16.364
232,20231005-B-S-SP-down-I_05-1.tif,7.438,1632.273,1144.091,1630.909,1142.727,2.727,2.727
233,20231005-B-S-SP-down-I_05-1.tif,7.438,1888.636,1144.091,1887.273,1142.727,2.727,2.727
234,20231005-B-S-SP-down-I_05-1.tif,193.388,2185.490,1154.895,2176.364,1148.182,19.091,13.636
235,20231005-B-S-SP-down-I_05-1.tif,37.190,1020.818,1153.364,1017.273,1150.909,8.182,5.455
236,20231005-B-S-SP-down-I_05-1.tif,200.826,1650.960,1159.444,1641.818,1150.909,19.091,16.364
237,20231005-B-S-SP-down-I_05-1.tif,14.876,1478.182,1157.727,1475.455,1156.364,5.455,2.727
238,20231005-B-S-SP-down-I_05-1.tif,104.132,538.831,1166.299,531.818,1159.091,13.636,13.636
239,20231005-B-S-SP-down-I_05-1.tif,22.314,576.818,1166.818,572.727,1164.545,8.182,5.455
240,20231005-B-S-SP-down-I_05-1.tif,7.438,1007.727,1165.909,1006.364,1164.545,2.727,2.727
241,20231005-B-S-SP-down-I_05-1.tif,7.438,1746.818,1165.909,1745.455,1164.545,2.727,2.727
242,20231005-B-S-SP-down-I_05-1.tif,22.314,2380.455,1166.818,2378.182,1164.545,5.455,5.455
243,20231005-B-S-SP-down-I_05-1.tif,37.190,2460.818,1167.000,2457.273,1164.545,8.182,5.455
244,20231005-B-S-SP-down-I_05-1.tif,156.198,952.143,1175.390,943.636,1167.273,16.364,16.364
245,20231005-B-S-SP-down-I_05-1.tif,7.438,1002.273,1171.364,1000.909,1170.000,2.727,2.727
246,20231005-B-S-SP-down-I_05-1.tif,7.438,1591.364,1171.364,1590.000,1170.000,2.727,2.727
247,20231005-B-S-SP-down-I_05-1.tif,7.438,1501.364,1174.091,1500.000,1172.727,2.727,2.727
248,20231005-B-S-SP-down-I_05-1.tif,7.438,2139.545,1174.091,2138.182,1172.727,2.727,2.727
249,20231005-B-S-SP-down-I_05-1.tif,357.025,2168.693,1186.591,2151.818,1175.455,30.000,21.818
250,20231005-B-S-SP-down-I_05-1.tif,14.876,1655.455,1182.273,1652.727,1180.909,5.455,2.727
251,20231005-B-S-SP-down-I_05-1.tif,74.380,888.273,1189.364,883.636,1183.636,8.182,10.909
252,20231005-B-S-SP-down-I_05-1.tif,7.438,895.909,1185.000,894.545,1183.636,2.727,2.727
253,20231005-B-S-SP-down-I_05-1.tif,7.438,1152.273,1185.000,1150.909,1183.636,2.727,2.727
254,20231005-B-S-SP-down-I_05-1.tif,66.942,514.697,1197.424,510.000,1189.091,10.909,13.636
255,20231005-B-S-SP-down-I_05-1.tif,14.876,2660.455,1191.818,2659.091,1189.091,2.727,5.455
256,20231005-B-S-SP-down-I_05-1.tif,44.628,637.727,1196.364,632.727,1191.818,8.182,8.182
257,20231005-B-S-SP-down-I_05-1.tif,37.190,857.182,1194.273,853.636,1191.818,8.182,5.455
258,20231005-B-S-SP-down-I_05-1.tif,7.438,1157.727,1193.182,1156.364,1191.818,2.727,2.727
