Wavelength (nm)	Raw	1kp	2kp	4kp	4ks
526.0223999	0.238270372	0.025803657	0.414880961	1.183814406	0.031243939
524.9683838	0.229988009	0.027494131	0.414108992	1.182579875	0.034383658
524.0647583	0.235833287	0.030188877	0.415176928	1.184742451	0.031678043
523.0102539	0.234795287	0.02698135	0.415546149	1.187081218	0.035253868
521.9555664	0.236977369	0.025648668	0.412494928	1.18222487	0.028308161
521.0513306	0.239588231	0.031870354	0.416590989	1.191030025	0.033397876
519.9961548	0.24827835	0.029505393	0.414686352	1.189986587	0.034779184
518.9407349	0.240886971	0.028106982	0.414237529	1.190526366	0.033685323
518.0358887	0.243792579	0.027494794	0.414999932	1.193254113	0.036007687
516.9799805	0.243828833	0.028300341	0.417243987	1.195358634	0.041247077
516.0747681	0.245542064	0.026173376	0.415162593	1.199135065	0.037788495
515.0184326	0.241374254	0.029039105	0.41534847	1.197958112	0.037595015
513.961853	0.249301285	0.032176167	0.416799277	1.201695085	0.042994183
513.0560303	0.247537389	0.027930602	0.411270738	1.198745012	0.034767319
511.9990234	0.247039586	0.025630489	0.413416624	1.201231003	0.036278348
510.9417725	0.248935461	0.031259574	0.418396115	1.209336638	0.041973542
510.0353394	0.247830704	0.028314903	0.417393386	1.206386328	0.040341668
508.9776306	0.253468514	0.026375998	0.416895509	1.211253047	0.04010443
508.0708313	0.244719565	0.028836731	0.4170717	1.212855458	0.041443132
507.0126953	0.251297146	0.030045131	0.416270256	1.210986137	0.041797001
505.9542847	0.24975577	0.023437506	0.41531533	1.215177417	0.041298345
505.0469055	0.252172768	0.026123531	0.418894559	1.214745879	0.041632522
503.9880676	0.252567768	0.028403824	0.419863164	1.21837008	0.044780888
502.9290161	0.255364507	0.029985577	0.419599831	1.222028732	0.045690838
502.0210571	0.256242365	0.029316176	0.418511361	1.21953547	0.047929436
500.9615173	0.254567891	0.028460039	0.416956067	1.21715486	0.049414869
500.0531921	0.253207147	0.031547666	0.419778556	1.224584341	0.050037455
498.9932251	0.256996125	0.027501026	0.418202519	1.223689675	0.045912731
497.9330444	0.257193029	0.029612793	0.418897152	1.221366048	0.04699102
497.0241394	0.250245839	0.028659336	0.419205308	1.22504127	0.0470501
495.963501	0.261195749	0.030721491	0.41785109	1.223173022	0.047111835
495.0542297	0.264709532	0.025821924	0.416244805	1.225264549	0.049101263
493.9931641	0.266296357	0.028892364	0.417036414	1.222887158	0.049673706
492.9318848	0.263163507	0.028403023	0.418080181	1.230645418	0.048729319
492.0220032	0.269031227	0.028832553	0.420870721	1.227657557	0.050716057
490.9602966	0.253583998	0.028617611	0.421023399	1.234221816	0.054812863
490.0500793	0.254497081	0.02850092	0.416624576	1.232034326	0.051203486
488.987915	0.262176842	0.031733457	0.421669453	1.234993935	0.056644686
487.9255371	0.262556911	0.032112554	0.421027094	1.233522773	0.053093299
487.01474	0.253660888	0.027063029	0.418805808	1.234235406	0.051442318
485.9519348	0.265625536	0.031892475	0.419453681	1.234845638	0.05533893
485.0407715	0.273971945	0.032847535	0.420503587	1.238387823	0.059090722
483.9775391	0.264328331	0.029551525	0.420232236	1.237486601	0.056829169
483.0660095	0.264407843	0.026001381	0.418067843	1.236539125	0.058613565
482.0023804	0.267810524	0.030074315	0.416279793	1.240214109	0.060043342
480.9384766	0.262736827	0.028639676	0.413902998	1.23572135	0.059355926
480.0263977	0.267985582	0.030137209	0.418294489	1.239343643	0.057750016
478.9620972	0.265247673	0.030776145	0.415630251	1.239791632	0.0604706
478.0496521	0.268124908	0.028301116	0.418264002	1.238600254	0.060524277
476.9849243	0.271994799	0.031271562	0.418204457	1.239902616	0.063789494
476.0721436	0.274877816	0.029556872	0.419253051	1.238417625	0.06006106
475.0069885	0.271116555	0.032714408	0.41884926	1.243527412	0.065977499
473.9416504	0.272741646	0.03271449	0.419369549	1.243846536	0.066413023
473.0282898	0.27530697	0.028006746	0.4182221	1.240663052	0.064267963
471.9625244	0.267617434	0.027172336	0.414693445	1.242071152	0.065070786
471.0487976	0.273470521	0.023596218	0.411669016	1.240980506	0.062065385
469.9826355	0.273800463	0.027194079	0.415453613	1.241775155	0.066188179
469.068573	0.280637562	0.032236103	0.41772604	1.243874669	0.067349419
468.0019531	0.281163663	0.026459683	0.412019551	1.242233634	0.065584175
466.9351501	0.280412942	0.027387308	0.413870156	1.240524173	0.065299951
466.0205383	0.281153858	0.032957666	0.415341348	1.24549365	0.071285948
464.9533081	0.279994249	0.029341655	0.413863689	1.240638494	0.064832605
464.0383606	0.282106251	0.029751739	0.415896118	1.244774342	0.068440825
462.9707336	0.287752539	0.028517947	0.413649857	1.247731805	0.070946328
462.0554504	0.284835875	0.03357568	0.414341033	1.254062057	0.074337721
460.9873962	0.291440487	0.030267442	0.414480358	1.248111606	0.072758891
460.0717773	0.290117592	0.030084828	0.416233331	1.249107838	0.072948575
459.0033264	0.285750598	0.029138086	0.413392067	1.245545506	0.075132713
457.9346619	0.289623499	0.030849285	0.411518961	1.252691746	0.06813325
457.0184937	0.287647009	0.02901835	0.412412256	1.249225855	0.072230443
455.9494324	0.283744067	0.025490139	0.408292085	1.239374161	0.06757731
455.0328979	0.287828118	0.028425546	0.412632555	1.245035887	0.074157625
453.9634399	0.29085654	0.032295074	0.415298849	1.250435352	0.078006767
453.0466003	0.295652777	0.025523355	0.409777641	1.240216136	0.074219286
451.9767456	0.298467547	0.028773801	0.408394337	1.241316199	0.075972915
451.0595398	0.296687871	0.033715729	0.41782701	1.253450036	0.079483636
449.9892883	0.296163321	0.034573331	0.416739464	1.256065965	0.086722136
449.0717773	0.296652913	0.031549782	0.41378206	1.251060128	0.084353447
448.0011292	0.298089892	0.030581124	0.412699759	1.248815179	0.082889706
446.9302673	0.294917285	0.030423561	0.411699325	1.248368502	0.083365835
446.012207	0.297915101	0.026558269	0.407833785	1.246363163	0.080950081
444.9409485	0.29591006	0.025972139	0.405206651	1.246652365	0.077326216
444.022583	0.293614268	0.030154996	0.408134192	1.250828505	0.081070364
442.9509583	0.300724715	0.027741078	0.409743577	1.250398159	0.084835805
442.0322266	0.298974872	0.0324394	0.413358301	1.25281179	0.087497197
440.9602051	0.299320281	0.03003606	0.41028437	1.25009799	0.083685018
440.0411682	0.295359165	0.028749103	0.408460498	1.249138474	0.087642908
438.96875	0.297473162	0.027346285	0.406842172	1.249896288	0.088050373
438.0493774	0.301009327	0.029951019	0.407501102	1.249390125	0.087152138
436.9765625	0.301940054	0.028803453	0.408623874	1.245571733	0.087379776
436.0568848	0.301557183	0.031578343	0.408598751	1.249714375	0.089422084
434.9837036	0.304890573	0.028462581	0.405941427	1.245188355	0.087478966
434.0636597	0.30150491	0.023678001	0.403192639	1.245139241	0.083719954
432.9901123	0.303955913	0.02385206	0.399808049	1.243105173	0.08692494
432.0697632	0.301706612	0.030794319	0.405656785	1.24282217	0.089920811
430.9958191	0.299905837	0.024463896	0.403372079	1.240517378	0.089276448
430.0751343	0.309039444	0.02489936	0.406208485	1.245569468	0.090150759
429.000824	0.306238115	0.025940124	0.402963311	1.241209149	0.086900592
427.9263	0.311895281	0.027713705	0.408493578	1.244965911	0.088472366
427.005127	0.309899062	0.028002797	0.406714916	1.246992588	0.090095967
425.9302368	0.304480851	0.029136481	0.405819416	1.246157169	0.09012486
425.0087585	0.315944701	0.023280574	0.399259597	1.241458297	0.085992746
423.9334717	0.304928213	0.028991921	0.402184188	1.241554022	0.093780436
423.0116577	0.302026153	0.031029664	0.409427613	1.247415304	0.101043642
421.9360352	0.307469845	0.028878171	0.40377447	1.245175123	0.095245011
421.013916	0.308132738	0.026806254	0.406122208	1.241944551	0.097270131
419.9378967	0.309944868	0.026675873	0.404669702	1.245351315	0.099264264
419.0154724	0.300080717	0.027869737	0.403734833	1.249331355	0.095666736
417.9390869	0.301759034	0.029426798	0.404887706	1.242429376	0.097897708
417.0163269	0.304478228	0.026701665	0.40137589	1.241615891	0.095860109
415.9396057	0.306954831	0.025035379	0.402746409	1.241934657	0.096517302
415.01651	0.315336794	0.028559551	0.405003935	1.246872663	0.099397346
413.9394226	0.312534869	0.029233295	0.404267609	1.245159388	0.102233201
413.0160522	0.306985974	0.029703755	0.400990933	1.242970347	0.098843716
411.9385681	0.314034045	0.030127749	0.40402174	1.245229125	0.103780881
411.0148926	0.309925407	0.02914747	0.404706776	1.249772072	0.102903329
409.9370728	0.308620542	0.031581212	0.404560685	1.247546673	0.103944063
409.0130615	0.307391375	0.026667476	0.404714286	1.245990396	0.106783085
407.9348755	0.320829541	0.027442839	0.39693746	1.241375685	0.096694976
407.0105896	0.314731032	0.026866695	0.401967168	1.242236972	0.100868747
405.9320374	0.316236466	0.028162275	0.396681607	1.243911982	0.099818043
405.0074463	0.317205966	0.023576321	0.395272225	1.234469891	0.097091019
403.9285278	0.323231429	0.024614409	0.397067636	1.235594392	0.102780119
403.0036316	0.316057205	0.024595287	0.401511788	1.2433393	0.107388996
401.9243774	0.316246837	0.028822014	0.398615986	1.240448236	0.104349047
400.999176	0.317780048	0.027171951	0.395019919	1.236025214	0.104354769
400.073822	0.319521517	0.029758114	0.401346177	1.238606691	0.104746662
398.9940491	0.316102266	0.026129553	0.398697019	1.240571618	0.10394913
398.0683899	0.31906569	0.027104219	0.396567524	1.238573074	0.107211359
396.9882813	0.325843096	0.027345568	0.395896524	1.241256356	0.104795031
396.0623474	0.311904758	0.0252575	0.397392005	1.23950851	0.103850052
394.9818726	0.322909445	0.02792671	0.397190869	1.242991447	0.107114591
394.0556335	0.313549191	0.025940783	0.396902144	1.237100244	0.106894054
392.974823	0.319523066	0.028184813	0.39895007	1.241550446	0.112097472
392.0482788	0.324576318	0.025828628	0.400130183	1.240132451	0.108503595
390.9671326	0.313774496	0.029693499	0.401971787	1.238518119	0.113368653
390.0403137	0.322559834	0.030991185	0.397522509	1.236437201	0.114052422
388.9588318	0.325135768	0.029018791	0.397613704	1.235793352	0.112562321
388.0316772	0.324200422	0.026032053	0.398727983	1.23655057	0.115022652
386.9498596	0.322647274	0.022836935	0.393487781	1.234060645	0.109957434
386.0224304	0.331318349	0.02037932	0.391638786	1.231331468	0.106511205
384.9402771	0.323115706	0.026208624	0.396710247	1.236315966	0.11263267
384.0125732	0.328432173	0.029127125	0.396758616	1.238685966	0.114608102
382.9300537	0.321335733	0.028019335	0.39764753	1.240220785	0.116039276
382.0020752	0.322023511	0.03050478	0.395722091	1.233669519	0.115009628
381.0739441	0.32098493	0.02833767	0.398069382	1.239965916	0.116961569
379.9909363	0.32813552	0.026587578	0.394828528	1.238085032	0.11587166
379.0625305	0.331817269	0.026385434	0.391469747	1.238656759	0.114186578
377.9792175	0.332992017	0.028280698	0.395517826	1.236981511	0.11289797
377.0505066	0.323313385	0.026655007	0.396021426	1.238543153	0.119325712
375.9668579	0.322620809	0.025345415	0.391046345	1.233807564	0.117846094
375.0378723	0.326194197	0.020153444	0.390360326	1.229548693	0.117225014
373.9538879	0.334363401	0.025807172	0.391037792	1.236498356	0.11843732
373.0246277	0.32996282	0.026571287	0.389188737	1.234481215	0.118892573
371.9403381	0.329827786	0.027797537	0.396247864	1.237524748	0.124676369
371.0107727	0.325962156	0.025284279	0.395240068	1.236393332	0.121385329
369.9261475	0.330717474	0.026623685	0.393368602	1.238052249	0.121974818
368.9963379	0.326899439	0.024499554	0.39373371	1.237862229	0.12004187
368.0663757	0.328827798	0.02713858	0.392162442	1.238149881	0.120148562
366.9812927	0.325467944	0.02766454	0.397526801	1.236952305	0.123703286
366.0510559	0.3313528	0.02648868	0.393975288	1.236951351	0.122988217
364.9656372	0.328761667	0.026615869	0.389517367	1.232206583	0.118563384
364.0351257	0.332230896	0.024224143	0.395054996	1.241619229	0.128862739
362.9494019	0.34053424	0.025684204	0.390667766	1.233890653	0.12503694
362.0186157	0.337607414	0.027732357	0.397366136	1.237075925	0.12853615
360.9325562	0.332937837	0.028639454	0.393814176	1.233767629	0.130641729
360.0015259	0.336245	0.028151143	0.396335512	1.242252588	0.132367015
359.070343	0.34024173	0.027389156	0.396683842	1.24222815	0.128609508
357.9838257	0.33438167	0.029175099	0.39620626	1.238749504	0.130337596
357.0523987	0.331904143	0.024246808	0.395688087	1.238813877	0.13373892
355.9655457	0.340447187	0.026928715	0.397629798	1.247612953	0.138774663
355.033844	0.339244336	0.030752221	0.398782641	1.244611382	0.136877701
353.9467163	0.331672937	0.026132109	0.394581378	1.240311742	0.131867543
353.01474	0.333795518	0.026652915	0.396092802	1.2482934	0.13770029
351.9272766	0.345520198	0.030970447	0.400044173	1.245154023	0.137643397
350.9950562	0.344117194	0.029959088	0.397341907	1.248010039	0.138680354
350.0626831	0.349684715	0.028645288	0.39736262	1.245496392	0.137337118
348.9747925	0.341206133	0.027755536	0.39667654	1.24556613	0.138776839
348.0421753	0.344616503	0.028213099	0.397668749	1.244573712	0.135276541
346.9539795	0.34406209	0.028407501	0.395438552	1.246837854	0.136917114
346.0210876	0.338970989	0.028396502	0.396915406	1.242343903	0.140537843
344.9325867	0.340651482	0.026334686	0.393963665	1.247043729	0.139494628
343.9994507	0.33873561	0.031426791	0.3993496	1.249893308	0.146183297
343.0661926	0.342365086	0.037221961	0.402604431	1.254056096	0.149057701
341.9772339	0.348898441	0.031554792	0.400466681	1.251234531	0.143051848
341.0437012	0.345974088	0.035990052	0.4010939	1.252603769	0.142546773
339.9544678	0.347795874	0.029127153	0.396715075	1.249934077	0.143724233
339.0206909	0.3504785	0.031282023	0.399608523	1.25234139	0.146323517
337.9311523	0.350622624	0.033803388	0.402458251	1.256114125	0.149799317
336.9971313	0.349908084	0.035349246	0.4003402	1.256953955	0.150009081
336.0629883	0.352648467	0.029666614	0.397223681	1.252564192	0.146012902
334.9730225	0.356242657	0.029833997	0.395687491	1.252573967	0.148403347
334.0386047	0.353646964	0.035641052	0.401014566	1.247809529	0.150136352
332.9483337	0.350761116	0.033551153	0.399840862	1.252678394	0.15021126
332.0137024	0.348314196	0.032191303	0.400174528	1.255372286	0.152726382
330.9231567	0.356327087	0.032161836	0.399852872	1.255410552	0.150262743
329.9882507	0.355722725	0.028491797	0.399297088	1.253824353	0.150822848
329.0532532	0.357069463	0.034279834	0.401125014	1.257387877	0.156520784
327.9622803	0.351577282	0.034706134	0.405315578	1.254892588	0.157825887
327.0270081	0.358694792	0.034493648	0.401571691	1.258057117	0.155646458
325.9357605	0.356627166	0.030680791	0.397665143	1.257757187	0.154083267
325.0002441	0.359123856	0.033870909	0.398494452	1.256029606	0.155924007
324.0646362	0.355758101	0.036442075	0.400811464	1.25965476	0.159316063
322.9729614	0.36205858	0.030587208	0.40179041	1.268321037	0.160840347
322.0371094	0.366612643	0.032548644	0.400857627	1.25754869	0.15985921
320.9451294	0.365192056	0.034749206	0.400731683	1.263207316	0.160146952
320.0090637	0.373823881	0.032023959	0.39876011	1.262616515	0.15886192
319.0728455	0.366168469	0.034605484	0.403208584	1.265125155	0.164093554
317.9804688	0.366247714	0.033206146	0.399187386	1.259806037	0.160152823
317.0440369	0.373688251	0.031235594	0.39878875	1.259183764	0.16002427
315.9513855	0.381820798	0.033836994	0.398021638	1.262304068	0.161899954
315.0147095	0.376485348	0.037467394	0.403696299	1.263467908	0.165464714
314.0779114	0.377979517	0.032716554	0.400332838	1.264637351	0.164272815
312.9848633	0.383237988	0.038189311	0.40295583	1.267549753	0.168877274
312.047821	0.380872846	0.03197873	0.401755035	1.261420846	0.167088747
310.9544983	0.376805097	0.031425066	0.401179731	1.265873194	0.167604774
310.0172424	0.376302987	0.037960391	0.405297816	1.269486547	0.171439961
308.923645	0.380998492	0.034061227	0.403630883	1.2676301	0.168676823
307.986145	0.381117761	0.031862222	0.401429772	1.267136455	0.170367226
307.0485535	0.386399359	0.036119156	0.404086143	1.270040154	0.171911717
305.9545593	0.381965727	0.034051511	0.402920544	1.2675879	0.171928227
305.0167236	0.385290533	0.037181012	0.403100431	1.271914005	0.172225446
303.9224854	0.384867907	0.035767071	0.406048834	1.269818783	0.171144068
302.9844055	0.392976552	0.035863098	0.403873861	1.271383643	0.172944218
302.0462646	0.395452797	0.033222772	0.403878212	1.272590518	0.174950898
300.9515991	0.393973857	0.038312111	0.407230347	1.27116847	0.176876605
300.0132141	0.389031738	0.035510097	0.407175213	1.276117682	0.177737057
299.0747375	0.39363128	0.03859536	0.406626523	1.278318405	0.179578975
297.9797058	0.397739083	0.035963617	0.406719208	1.279258966	0.182079271
297.0409851	0.389791817	0.039638031	0.410749197	1.282727838	0.185182288
295.9457092	0.396132708	0.038991258	0.406943202	1.282180309	0.180520222
295.0067749	0.396761715	0.030289175	0.403496176	1.279669523	0.177642509
294.0677185	0.394075483	0.031566959	0.404580623	1.280121565	0.183130011
292.9720459	0.399415046	0.035612334	0.408853203	1.284415483	0.187531531
292.0328064	0.394557595	0.033397846	0.40966633	1.285017133	0.190483406
290.9368896	0.400019705	0.038069822	0.413711786	1.287755847	0.190408513
289.997406	0.398669183	0.037557106	0.413276315	1.285993457	0.1906005
289.0578308	0.405464381	0.034537423	0.4146263	1.292282224	0.191067398
287.9615173	0.414026171	0.039089531	0.413132459	1.295315623	0.1920982
287.0217285	0.408719003	0.038500141	0.41263634	1.295282245	0.196965754
285.9252014	0.408108264	0.033305828	0.413123071	1.295917034	0.19815366
284.9851685	0.40873757	0.039905973	0.419654906	1.302568316	0.199826598
284.0450745	0.416293532	0.036372714	0.414317459	1.301288486	0.199228957
282.9481506	0.419988215	0.038069423	0.419991136	1.302846551	0.202244341
282.007843	0.421615273	0.036232509	0.415814519	1.304408193	0.202642396
281.0674438	0.417427421	0.038294468	0.416512907	1.300926805	0.20258899
279.9701538	0.413896292	0.040741663	0.419011056	1.305577636	0.206142709
279.029541	0.417821914	0.040071614	0.421394795	1.306864142	0.206043065
277.9320068	0.425165415	0.042865109	0.422882348	1.318812251	0.210595489
276.9911804	0.42751497	0.038066033	0.423213154	1.315754294	0.211416915
276.0502625	0.427422792	0.040131006	0.424786776	1.317217231	0.21595639
274.9523621	0.428037912	0.037830714	0.422312945	1.313086033	0.213924006
274.0112305	0.433173984	0.042024042	0.429069817	1.320098519	0.218207523
273.0700073	0.435881645	0.039643049	0.427109927	1.329312682	0.220898897
271.9717712	0.44004631	0.039896552	0.426476747	1.322812676	0.217260271
271.030365	0.4343521	0.040306132	0.431338519	1.328111172	0.224390134
269.9318848	0.445153266	0.040508553	0.429584831	1.325616837	0.222783536
268.9902649	0.446639806	0.038125888	0.430842847	1.326549649	0.226666942
268.0485229	0.447094828	0.040601715	0.432559401	1.331762433	0.227789015
266.949707	0.438768864	0.039503995	0.42885232	1.330614328	0.226870194
266.007782	0.452441484	0.038181085	0.430803955	1.336987376	0.231545165
265.0657654	0.450990379	0.044297431	0.433096916	1.340114355	0.234514326
263.9666138	0.455490977	0.042239934	0.435778976	1.337255359	0.239551961
263.0243835	0.459474295	0.041574605	0.43708691	1.351171374	0.238460437
261.9250183	0.450668573	0.040257167	0.434696585	1.348325133	0.235723883
260.982605	0.464459926	0.044871006	0.439771026	1.352071643	0.242419437
260.0401001	0.452407956	0.041194703	0.439964235	1.350189686	0.245527118
258.9403992	0.45320043	0.03819434	0.439321965	1.346981883	0.246542752
257.9976807	0.461572886	0.038532842	0.43561697	1.347818971	0.246509463
257.0549011	0.459741622	0.03929884	0.438345641	1.350027204	0.251031339
255.9548492	0.462581724	0.045007456	0.44475466	1.359840989	0.256554335
255.0118713	0.472026289	0.037600633	0.437904865	1.353163719	0.249684379
254.0688019	0.469375849	0.038162515	0.439770758	1.357100844	0.253424048
252.9684296	0.477566242	0.039781414	0.441652924	1.362130523	0.256889075
252.0251617	0.471200764	0.039137714	0.444629073	1.357350469	0.261853039
250.9245911	0.485894889	0.039111994	0.439166248	1.354162097	0.258871108
249.9812469	0.486535251	0.040269438	0.444513619	1.366100311	0.264017522
249.043335	0.490149081	0.038978204	0.445587754	1.36572957	0.266460091
247.9490051	0.495534092	0.044039804	0.45165351	1.370969176	0.273104399
247.0108948	0.487105221	0.039872233	0.445968092	1.366740942	0.274435282
246.0727234	0.481215924	0.040934816	0.446091354	1.370926738	0.272892386
244.9780731	0.494964957	0.04013478	0.445025981	1.371914744	0.275121659
244.0397034	0.498501658	0.038150247	0.444440842	1.368893981	0.277520627
242.9448395	0.501857698	0.040570594	0.447393537	1.368590593	0.282511264
242.0063019	0.497588962	0.04531838	0.45208773	1.377122641	0.286556244
241.0676727	0.503930986	0.04154088	0.446735382	1.370987535	0.290040702
239.9725037	0.507648468	0.04481326	0.449217796	1.375763774	0.28865394
239.0336914	0.506565094	0.042459928	0.450677753	1.374329329	0.29061988
237.9383087	0.508105695	0.039024476	0.450330108	1.373503208	0.293002129
236.9993286	0.512228608	0.045303613	0.452352017	1.380055904	0.300324708
236.060257	0.51864183	0.046371348	0.454949111	1.382807732	0.300936669
234.9645844	0.519038439	0.041410185	0.451975972	1.379360557	0.30254373
234.0253448	0.52632308	0.041851755	0.457594395	1.384972811	0.307334125
232.9294586	0.53074652	0.047687382	0.457294107	1.392857194	0.310346454
231.990036	0.532001078	0.042986438	0.456481397	1.389594197	0.31035322
231.0505524	0.535779834	0.046072938	0.458642006	1.388821483	0.315028548
229.9543762	0.543664336	0.045627344	0.462999463	1.391200781	0.317426682
229.0147095	0.545213282	0.040441014	0.459556758	1.388377786	0.319356918
228.0749664	0.543362618	0.048282586	0.461614341	1.392318964	0.327474862
226.9784851	0.552168369	0.050022785	0.463458657	1.392372131	0.329128921
226.0385742	0.55671972	0.044473931	0.462784857	1.395804286	0.334442258
224.9419098	0.557368636	0.046170175	0.460667968	1.400867105	0.335697085
224.0018311	0.571056843	0.043130789	0.461638778	1.401666999	0.34534514
223.061676	0.578082979	0.04661062	0.462171555	1.398975015	0.345389515
221.9647217	0.575130463	0.052303359	0.472124159	1.409409046	0.360535264
221.0243988	0.578140736	0.048039813	0.469468653	1.405475974	0.362472445
219.9272614	0.590315044	0.05375481	0.474267095	1.412377238	0.37396875
218.9867706	0.595324695	0.048777424	0.466890156	1.411004186	0.37853238
218.0462036	0.601273537	0.052902061	0.474198163	1.421604753	0.388286173
216.9487762	0.61348182	0.055680677	0.480010659	1.428544044	0.398775518
216.0080566	0.620946944	0.052721865	0.480458558	1.420296907	0.402693421
215.0672607	0.627346396	0.048780639	0.480898559	1.422409892	0.402928859
213.9695587	0.633396864	0.05047233	0.479661316	1.421799898	0.41294238
213.0286102	0.645673931	0.051929075	0.484378725	1.42171216	0.420626462
211.9307251	0.660093069	0.05371872	0.493345797	1.427829623	0.430243045
210.9896088	0.664335609	0.051209979	0.4913418	1.427114367	0.434657455
210.0484161	0.673472405	0.057661828	0.491855383	1.427205563	0.445022345
208.9502716	0.661623538	0.049104217	0.49129492	1.430027485	0.451864123
208.0089264	0.682688892	0.052494012	0.496731699	1.429671168	0.460348874
207.0675049	0.69764328	0.055671144	0.495071203	1.430217862	0.466548383
205.969101	0.699647427	0.054198384	0.503913879	1.440676808	0.478362948
205.0275269	0.706709087	0.054418508	0.49714455	1.437734723	0.483190328
203.9289398	0.721616328	0.064756334	0.509835959	1.444637656	0.503827453
202.9872131	0.728681445	0.056829583	0.508558333	1.439440608	0.499011695
202.0454254	0.727610707	0.060772195	0.509534657	1.435374498	0.512665033
200.946579	0.761034429	0.062283855	0.50636971	1.42877984	0.52562362
200.0046387	0.761031032	0.058326464	0.510906935	1.430839896	0.538734973
