900.0557251	0.012205495	0.001648058	0.055319496	0.18384397	0.004259116999999993
898.9962158	0.015567185	0.004495622	0.056642178	0.18372643	0.005311147000000002
897.9360962	0.017876621	0.004961966	0.058065914	0.188000724	0.006232849999999998
897.0081177	0.020831781	0.00326227	0.056938559	0.186090991	0.005420289999999994
895.9469604	0.011666352	0.002650312	0.060399674	0.187355831	0.006338983999999992
895.0180054	0.013667122	0.002616546	0.056442767	0.186661378	0.0030329159999999966
893.9558716	0.018974788	0.0008592909999999999	0.055974398	0.18698819	0.002015225999999995
893.026001	0.013611187	0.001544839	0.05704933	0.187699467	0.004014403
891.9628296	0.013926427	0.001883535	0.057856888	0.188640878	0.003982470000000002
891.0321045	0.01764657	0.0006393749999999998	0.058462113	0.189949945	0.0025160840000000018
889.9678345	0.019630374	0.002312565	0.060706787	0.193854585	0.0018618629999999914
889.0361938	0.013085851	0.00369075	0.063137583	0.196659848	0.001029088999999997
887.9709473	0.016752517	0.00277626	0.06216412	0.196342975	0.004134513999999992
887.0383911	0.019909419	0.000909787	0.064105883	0.199592948	0.0029666500000000012
885.9721069	0.019373326	0.001894823	0.066190079	0.20029141	0.0016734600000000016
885.0386963	0.019175215	0.003520145	0.068779275	0.204365075	0.005967214999999998
883.9713745	0.021654438	0.004533553	0.070634939	0.207108289	0.007497645999999997
883.0370483	0.0203405	0.003456412	0.068971872	0.2059187	0.007964409999999991
881.96875	0.019917928	0.00440852	0.071403064	0.207476601	0.00644036399999999
881.0335083	0.014830826	0.003433083	0.068613924	0.205899775	0.0049807359999999995
879.9641724	0.023687759	0.002622638	0.068227172	0.208150744	0.004656895999999994
879.0280762	0.016640665	0.0023776789999999997	0.068140216	0.209858611	0.0038292479999999934
877.9577026	0.015571452	0.005305703	0.069852114	0.211178541	0.005395240999999995
877.0206909	0.017523274	0.0013239060000000001	0.068368524	0.20709832	0.0010507780000000022
875.9493408	0.017030148	0.002044475	0.068152696	0.210623071	0.0019895880000000005
875.0114136	0.020157592	0.000728243	0.070631526	0.213520512	0.0025361259999999997
873.9390259	0.015948242	0.002242922	0.071848646	0.213470161	0.0022484960000000026
873.0002441	0.028795183	0.004855699	0.075823605	0.219170347	0.005710422999999992
872.0610962	0.028035047	0.002887677	0.075971	0.21846588	0.002848134000000002
870.9872437	0.023911407	0.005488054	0.07928542	0.226038113	0.007811286000000001
870.0471191	0.02107078	0.00010316100000000005	0.074976251	0.222916022	0.0018877989999999956
868.97229	0.01860166	0.0016999340000000002	0.077210024	0.221540496	0.0033107629999999943
868.031311	0.0166362	0.	0.076339476	0.223941997	0.000522426999999992
866.9554443	0.018127441	0.002177623	0.075591624	0.225025922	0.0017245639999999979
866.0136108	0.023702275	0.001776035	0.077451505	0.225720972	0.003114112000000002
864.9367676	0.025578566	0.002047414	0.075229637	0.229522899	0.00344266
863.9940796	0.028857782	0.003154376	0.082655899	0.230991975	0.004165880999999996
863.0509644	0.025555173	0.006405491	0.080678158	0.233756065	0.004442685000000002
861.9725952	0.021897649	0.008608695	0.085816711	0.240399659	0.006477706
861.0286255	0.024546912	0.0005869569999999999	0.080450952	0.234605625	0.0033338819999999963
859.9492798	0.024385827	0.003620316	0.084852457	0.235949099	0.0008142069999999973
859.0044556	0.023298983	0.005521342	0.084439553	0.240452513	0.005369536999999994
858.0592041	0.024452969	0.00338131	0.082810171	0.240900233	0.002531200999999997
856.9783936	0.023981925	0.00927417	0.087182641	0.243545324	0.0075151249999999975
856.0322876	0.030598234	0.008745258	0.088479191	0.246156991	0.0055365419999999915
854.9505005	0.022128085	0.003192733	0.085347816	0.241430938	0.
854.00354	0.027625531	0.005005882	0.085900903	0.246401399	0.003606893
853.0561523	0.036895867	0.00669286	0.089330532	0.249264792	0.00491921599999999
851.9729004	0.030017836	0.00566939	0.088981248	0.249530852	0.004838295999999992
851.0246582	0.029667169	0.003632115	0.088954084	0.251077384	0.00014117399999999392
849.9404297	0.032085072	0.002312359	0.093200929	0.2525599	0.005496091999999994
848.991333	0.029114142	0.006868939	0.095120966	0.260861397	0.009481988999999996
848.0418091	0.033162531	0.005128672	0.096036457	0.258414	0.004771403999999993
846.9561768	0.025085319	0.004476541	0.09943673	0.263478637	0.007826640999999995
