 ,Area,X,Y,BX,BY,Width,Height
1,6.914,2433.525,3.944,2432.210,2.629,2.629,2.629
2,13.828,2507.149,5.259,2505.834,2.629,2.629,5.259
3,13.828,2150.863,7.888,2148.233,5.259,5.259,5.259
4,1479.560,389.608,28.715,365.489,10.518,52.588,39.441
5,6.914,2599.178,11.832,2597.864,10.518,2.629,2.629
6,159.018,747.955,23.379,738.866,15.776,18.406,13.147
7,96.794,915.037,21.223,907.149,15.776,15.776,10.518
8,103.707,542.975,26.031,536.401,18.406,13.147,13.147
9,20.741,2031.224,24.979,2027.280,23.665,7.888,2.629
10,324.950,2062.777,39.805,2048.316,28.924,26.294,21.035
11,6.914,2146.919,32.868,2145.604,31.553,2.629,2.629
12,13.828,1525.062,40.756,1522.432,39.441,5.259,2.629
13,41.483,326.048,55.218,323.418,49.959,5.259,10.518
14,124.449,2502.620,56.825,2495.316,49.959,13.147,15.776
15,6.914,340.509,59.162,339.195,57.847,2.629,2.629
16,124.449,1046.508,63.836,1038.620,57.847,15.776,10.518
17,27.655,2141.002,63.763,2137.716,60.477,7.888,7.888
18,6.914,340.509,64.421,339.195,63.106,2.629,2.629
19,843.487,2217.719,82.546,2192.933,65.735,44.700,36.812
20,407.916,1782.321,81.534,1766.968,68.365,28.924,26.294
21,6.914,337.880,72.309,336.565,70.994,2.629,2.629
22,387.175,952.318,94.096,938.702,84.141,26.294,21.035
23,656.814,2408.172,134.086,2392.769,118.324,31.553,31.553
24,6.914,2428.266,130.156,2426.952,128.841,2.629,2.629
25,6.914,2436.154,135.415,2434.840,134.100,2.629,2.629
26,6.914,2391.454,138.044,2390.140,136.730,2.629,2.629
27,6.914,1271.323,151.191,1270.008,149.877,2.629,2.629
28,6.914,2530.813,151.191,2529.499,149.877,2.629,2.629
29,698.297,350.637,182.380,336.565,160.394,31.553,42.071
30,48.397,1192.816,165.465,1188.496,160.394,7.888,10.518
31,6.914,364.174,172.227,362.859,170.912,2.629,2.629
32,20.741,2212.654,180.115,2208.710,178.800,7.888,2.629
33,34.569,2550.797,186.952,2547.905,184.059,7.888,7.888
34,1126.955,415.972,248.125,386.524,231.389,52.588,31.553
35,207.415,1159.836,269.603,1151.684,257.683,15.776,26.294
36,20.741,2469.460,281.786,2466.393,278.718,5.259,5.259
