 ,Area,X,Y,BX,BY,Width,Height
1,6.925,632.895,6.579,631.579,5.263,2.632,2.632
2,6.925,617.105,9.211,615.789,7.895,2.632,2.632
3,13.850,627.631,13.158,626.316,10.526,2.632,5.263
4,6.925,1638.157,11.842,1636.842,10.526,2.632,2.632
5,20.776,1635.526,17.105,1631.578,15.789,7.895,2.632
6,27.701,929.605,27.632,926.315,23.684,7.895,7.895
7,6.925,1464.473,25.000,1463.157,23.684,2.632,2.632
8,83.102,2128.727,50.000,2121.052,42.105,13.158,13.158
9,27.701,1452.631,51.316,1450.000,47.368,5.263,7.895
10,131.579,725.415,88.573,718.421,78.947,13.158,18.421
11,145.429,981.767,88.910,973.684,81.579,15.789,13.158
12,6.925,2327.631,88.158,2326.315,86.842,2.632,2.632
13,34.626,541.316,106.053,536.842,102.632,7.895,7.895
14,470.914,2154.798,134.327,2142.105,118.421,28.947,31.579
15,76.177,1304.904,128.588,1300.000,123.684,10.526,10.526
16,6.925,735.526,130.263,734.210,128.947,2.632,2.632
17,159.280,541.705,140.446,531.579,134.210,21.053,13.158
18,5249.304,2490.931,190.789,2421.052,139.474,123.684,94.737
19,644.044,271.944,157.513,255.263,144.737,34.211,26.316
20,6.925,2164.473,148.684,2163.157,147.368,2.632,2.632
21,1045.706,1976.167,186.189,1960.526,160.526,31.579,50.000
22,6.925,843.421,167.105,842.105,165.789,2.632,2.632
23,131.579,2592.174,174.307,2584.210,168.421,15.789,15.789
24,27.701,842.105,175.000,839.473,171.053,5.263,7.895
25,1018.005,555.630,194.370,536.842,173.684,42.105,42.105
26,62.327,1404.824,183.772,1400.000,178.947,10.526,7.895
27,34.626,527.105,188.684,523.684,184.210,7.895,7.895
28,6.925,1406.578,190.789,1405.263,189.474,2.632,2.632
29,110.803,1846.874,208.717,1842.105,202.632,10.526,13.158
30,34.626,1389.210,217.632,1386.842,213.158,5.263,7.895
31,27.701,1384.868,223.026,1381.578,218.421,7.895,7.895
32,768.698,1168.480,242.164,1150.000,226.316,36.842,34.211
33,145.429,2287.029,239.536,2281.578,231.579,13.158,15.789
34,6.925,2340.789,232.895,2339.473,231.579,2.632,2.632
35,27.701,1268.421,238.158,1265.789,234.210,5.263,7.895
36,6.925,2346.052,238.158,2344.736,236.842,2.632,2.632
37,927.977,344.481,254.536,318.421,239.474,52.632,39.474
38,13.850,1447.368,242.105,1444.736,239.474,5.263,5.263
