 ,Area,X,Y,BX,BY,Width,Height
1,269.190,479.806,19.974,470.273,10.509,21.018,18.391
2,138.046,1211.283,31.264,1203.269,21.018,15.763,18.391
3,96.632,1739.787,29.275,1733.969,23.645,13.136,10.509
4,6.902,2336.917,27.586,2335.604,26.272,2.627,2.627
5,483.162,1214.266,67.895,1203.269,42.036,21.018,47.290
6,6.902,1745.792,56.485,1744.478,55.172,2.627,2.627
7,82.828,424.735,81.006,417.729,76.190,13.136,10.509
8,1518.510,504.141,97.291,480.782,76.190,44.663,44.663
9,151.851,1877.511,85.146,1867.958,76.190,18.391,15.763
10,13.805,132.675,86.698,131.361,84.071,2.627,5.254
11,13.805,1317.554,115.598,1316.240,112.971,2.627,5.254
12,6.902,1060.086,124.793,1058.772,123.480,2.627,2.627
13,6.902,729.055,145.811,727.742,144.497,2.627,2.627
14,110.437,733.160,157.962,722.487,149.752,18.391,15.763
15,2505.541,324.875,180.631,296.877,152.379,57.799,57.799
16,20.707,1071.470,157.196,1069.281,155.006,5.254,5.254
17,6.902,1067.967,164.202,1066.654,162.888,2.627,2.627
18,117.339,441.142,195.574,436.120,189.160,10.509,13.136
19,48.316,140.181,223.127,133.989,220.687,13.136,5.254
20,6.902,2237.083,243.018,2235.769,241.705,2.627,2.627
21,6.902,778.972,287.681,777.659,286.368,2.627,2.627
22,27.609,355.332,295.563,352.048,291.622,5.254,7.882
23,993.934,586.273,315.541,567.481,299.504,36.781,36.781
24,6.902,353.362,303.445,352.048,302.131,2.627,2.627
25,386.530,1376.619,331.312,1363.530,317.894,23.645,26.272
26,55.219,1782.901,323.477,1778.632,317.894,7.882,10.509
27,158.753,545.949,330.516,538.581,323.149,15.763,15.763
28,2629.782,408.699,401.459,370.439,352.048,89.326,86.698
29,20.707,151.941,371.752,149.752,367.812,5.254,7.882
30,55.219,796.049,381.933,790.795,375.693,10.509,10.509
31,13.805,2495.865,387.516,2493.237,386.202,5.254,2.627
32,62.121,1166.050,395.106,1161.234,391.457,10.509,7.882
33,6.902,2489.297,395.398,2487.983,394.084,2.627,2.627
34,62.121,2498.054,402.403,2487.983,396.711,21.018,10.509
35,6.902,1848.253,400.652,1846.940,399.338,2.627,2.627
36,1601.337,2110.217,422.904,2086.017,399.338,47.290,49.917
37,6.902,1167.802,403.279,1166.488,401.966,2.627,2.627
38,89.730,1857.550,407.523,1849.567,401.966,15.763,13.136
39,96.632,1634.698,411.161,1628.880,404.593,13.136,13.136
40,41.414,584.996,411.599,580.617,407.220,7.882,7.882
41,6.902,592.439,411.161,591.126,409.847,2.627,2.627
42,55.219,1286.355,418.714,1282.086,415.102,7.882,7.882
43,117.339,574.667,427.233,567.481,417.729,13.136,15.763
44,158.753,288.824,450.112,283.740,441.374,10.509,18.391
45,255.386,1098.997,462.498,1090.299,451.883,18.391,21.018
46,13.805,269.291,462.392,267.977,459.765,2.627,5.254
47,96.632,273.231,471.962,265.350,467.646,15.763,10.509
48,96.632,656.244,475.528,651.552,470.273,10.509,10.509
49,13.805,1707.697,489.978,1705.070,488.664,5.254,2.627
50,255.386,1702.762,500.345,1691.933,491.291,21.018,18.391
51,773.059,1302.260,513.763,1287.341,496.546,31.527,34.154
52,372.725,2363.968,508.757,2351.367,499.173,23.645,21.018
53,6.902,437.433,529.386,436.120,528.072,2.627,2.627
54,13.805,2205.556,549.090,2204.243,546.463,2.627,5.254
55,20.707,1264.134,583.682,1261.068,580.617,5.254,5.254
56,1097.468,1601.625,624.429,1581.590,604.262,39.408,39.408
57,131.144,575.432,632.539,567.481,625.280,15.763,13.136
58,1042.250,1284.774,649.368,1266.323,630.534,36.781,39.408
59,966.324,2574.118,647.348,2551.036,630.534,47.290,34.154
60,27.609,453.853,644.984,451.883,641.043,5.254,7.882
61,6.902,2034.786,642.357,2033.473,641.043,2.627,2.627
62,766.157,2370.480,661.079,2356.622,641.043,28.899,36.781
63,6.902,2032.159,647.611,2030.846,646.298,2.627,2.627
64,6.902,592.439,663.375,591.126,662.061,2.627,2.627
65,55.219,2212.453,667.315,2206.870,662.061,10.509,10.509
66,69.023,1732.655,670.731,1728.715,664.688,7.882,10.509
67,103.535,596.643,673.883,591.126,667.315,10.509,15.763
68,745.450,482.753,697.966,465.019,680.452,36.781,34.154
