 ,Area,X,Y,BX,BY,Width,Height
1,6.902,9.195,3.941,7.882,2.627,2.627,2.627
2,6.902,24.959,3.941,23.645,2.627,2.627,2.627
3,13.805,39.409,3.941,36.781,2.627,5.254,2.627
4,6.902,51.231,3.941,49.918,2.627,2.627,2.627
5,6.902,164.203,3.941,162.889,2.627,2.627,2.627
6,27.610,31.527,7.882,28.900,5.254,5.254,5.254
7,6.902,9.195,9.195,7.882,7.882,2.627,2.627
8,6.902,14.450,9.195,13.136,7.882,2.627,2.627
9,13.805,24.959,10.509,23.645,7.882,2.627,5.254
10,6.902,40.722,9.195,39.409,7.882,2.627,2.627
11,6.902,90.640,9.195,89.326,7.882,2.627,2.627
12,6.902,45.977,11.823,44.663,10.509,2.627,2.627
13,13.805,5.254,15.763,2.627,13.136,5.254,5.254
14,6.902,35.468,14.450,34.154,13.136,2.627,2.627
15,6.902,90.640,14.450,89.326,13.136,2.627,2.627
16,62.122,151.650,19.412,147.126,13.136,7.882,10.509
17,69.024,65.418,21.806,60.427,15.763,10.509,10.509
18,6.902,17.077,19.704,15.763,18.391,2.627,2.627
19,48.317,49.730,25.709,47.290,21.018,5.254,10.509
20,138.048,461.607,28.768,454.513,21.018,13.136,15.763
21,13.805,333.660,30.213,331.033,28.900,5.254,2.627
22,6.902,11.823,32.841,10.509,31.527,2.627,2.627
23,6.902,17.077,32.841,15.763,31.527,2.627,2.627
24,6757.459,117.417,78.840,52.545,36.781,120.853,84.072
25,27.610,12.479,53.202,7.882,49.918,7.882,5.254
26,13.805,19.704,55.172,18.391,52.545,2.627,5.254
27,6.902,24.959,53.858,23.645,52.545,2.627,2.627
28,6.902,14.450,64.367,13.136,63.054,2.627,2.627
29,6.902,24.959,66.995,23.645,65.681,2.627,2.627
30,6.902,30.213,66.995,28.900,65.681,2.627,2.627
31,6.902,185.221,69.622,183.907,68.308,2.627,2.627
32,1318.360,259.554,93.721,233.825,68.308,44.663,49.918
33,6.902,32.841,74.876,31.527,73.563,2.627,2.627
34,6.902,6.568,82.758,5.254,81.445,2.627,2.627
35,262.292,201.676,100.665,186.534,84.072,28.900,26.272
36,6.902,208.866,88.013,207.552,86.699,2.627,2.627
37,6.902,198.357,93.267,197.043,91.954,2.627,2.627
38,41.414,387.081,96.332,383.578,91.954,7.882,7.882
39,20.707,243.020,100.273,239.079,97.208,7.882,5.254
40,1090.581,432.597,118.060,409.850,97.208,47.290,44.663
41,6.902,337.601,101.149,336.287,99.835,2.627,2.627
42,6.902,379.637,101.149,378.323,99.835,2.627,2.627
43,55.219,395.400,103.776,388.832,99.835,10.509,7.882
44,6.902,19.704,103.776,18.391,102.463,2.627,2.627
45,6.902,237.766,106.403,236.452,105.090,2.627,2.627
46,6.902,377.009,106.403,375.696,105.090,2.627,2.627
47,41.414,28.024,110.344,23.645,107.717,10.509,7.882
48,6.902,382.264,109.031,380.950,107.717,2.627,2.627
49,13.805,390.146,112.971,388.832,110.344,2.627,5.254
50,6.902,32.841,122.167,31.527,120.853,2.627,2.627
51,6.902,574.053,122.167,572.739,120.853,2.627,2.627
52,6.902,426.927,124.794,425.613,123.480,2.627,2.627
53,75.927,49.321,131.482,44.663,126.108,10.509,10.509
54,6.902,421.673,127.421,420.359,126.108,2.627,2.627
55,13.805,225.943,136.617,223.316,133.989,5.254,5.254
56,6.902,311.328,135.303,310.015,133.989,2.627,2.627
57,34.512,212.019,143.185,210.179,136.617,5.254,13.136
58,6.902,198.357,140.558,197.043,139.244,2.627,2.627
59,6.902,216.748,140.558,215.434,139.244,2.627,2.627
60,6.902,222.002,140.558,220.688,139.244,2.627,2.627
61,13.805,60.427,144.498,57.799,141.871,5.254,5.254
62,20.707,198.357,148.439,197.043,144.498,2.627,7.882
63,269.194,213.447,158.544,197.043,147.126,34.154,21.018
64,13.805,212.807,153.694,210.179,152.380,5.254,2.627
65,6.902,9.195,156.321,7.882,155.007,2.627,2.627
66,6.902,11.823,161.575,10.509,160.262,2.627,2.627
