 ,Area,X,Y,BX,BY,Width,Height
1,6.902,476.846,3.941,475.532,2.627,2.627,2.627
2,6.902,505.746,6.568,504.432,5.254,2.627,2.627
3,6.902,1251.885,14.450,1250.571,13.136,2.627,2.627
4,6.902,350.738,17.077,349.424,15.763,2.627,2.627
5,34.512,741.673,28.637,738.257,26.272,7.882,5.254
6,13.805,1258.453,31.527,1255.825,28.900,5.254,5.254
7,6.902,1388.502,32.841,1387.188,31.527,2.627,2.627
8,6.902,545.154,40.722,543.841,39.409,2.627,2.627
9,131.146,1082.081,50.125,1074.545,42.036,13.136,15.763
10,6.902,1674.872,45.977,1673.558,44.663,2.627,2.627
11,158.756,202.926,54.087,194.416,47.290,15.763,15.763
12,6.902,1716.908,51.231,1715.594,49.918,2.627,2.627
13,6.902,1724.790,51.231,1723.476,49.918,2.627,2.627
14,55.220,493.923,59.442,491.296,52.545,5.254,13.136
15,6.902,676.517,66.995,675.203,65.681,2.627,2.627
16,20.707,618.717,74.877,617.404,70.936,2.627,7.882
17,6.902,1207.221,74.877,1205.908,73.563,2.627,2.627
18,20.707,1229.115,80.131,1226.926,76.190,5.254,7.882
19,27.610,1785.216,78.161,1781.275,76.190,7.882,5.254
20,20.707,1102.131,82.758,1100.818,78.817,2.627,7.882
21,207.073,1997.323,93.180,1988.828,84.072,15.763,18.391
22,6.902,553.036,90.640,551.722,89.326,2.627,2.627
23,41.415,552.598,101.149,549.095,94.581,5.254,13.136
24,324.415,1196.042,106.460,1184.890,94.581,21.018,23.645
25,27.610,579.309,103.120,575.368,99.835,7.882,5.254
26,20.707,581.936,109.031,577.995,107.717,7.882,2.627
27,13.805,63.054,111.658,60.427,110.344,5.254,2.627
28,6.902,962.887,114.285,961.573,112.972,2.627,2.627
29,6.902,214.121,119.540,212.807,118.226,2.627,2.627
30,6.902,923.478,119.540,922.165,118.226,2.627,2.627
31,6.902,813.134,122.167,811.820,120.853,2.627,2.627
32,55.220,1121.836,130.049,1119.208,123.481,5.254,13.136
33,6.902,968.142,132.676,966.828,131.362,2.627,2.627
34,20.707,1256.263,137.055,1253.198,133.990,5.254,5.254
