 ,Area,X,Y,BX,BY,Width,Height
1,350.029,2670.435,31.674,2662.615,13.502,18.903,32.405
2,7.292,2680.168,20.253,2678.818,18.903,2.700,2.700
3,226.060,1758.018,41.160,1749.873,29.705,16.203,21.603
4,7.292,2040.168,66.160,2038.818,64.810,2.700,2.700
5,29.169,2041.518,72.911,2038.818,70.211,5.401,5.401
6,109.384,432.877,92.264,426.667,83.713,10.802,16.203
7,51.046,598.915,98.565,594.093,94.515,8.101,8.101
8,7.292,2615.358,125.570,2614.008,124.219,2.700,2.700
9,7.292,2618.058,130.970,2616.708,129.620,2.700,2.700
10,7.292,2461.434,144.473,2460.084,143.122,2.700,2.700
11,678.181,2413.842,172.493,2395.273,148.523,32.405,45.907
12,342.737,1593.335,162.686,1582.447,151.224,21.603,21.603
13,36.461,77.502,157.975,72.911,153.924,8.101,8.101
14,7.292,2180.590,182.278,2179.240,180.928,2.700,2.700
15,7.292,2183.290,187.679,2181.940,186.329,2.700,2.700
16,7.292,2183.290,193.080,2181.940,191.730,2.700,2.700
17,7.292,220.084,195.781,218.734,194.430,2.700,2.700
18,51.046,52.272,222.013,48.608,216.034,8.101,13.502
19,233.353,155.190,225.570,145.823,216.034,16.203,21.603
20,14.585,28.354,224.135,27.004,221.435,2.700,5.401
21,7.292,33.755,225.485,32.405,224.135,2.700,2.700
22,7.292,39.156,225.485,37.806,224.135,2.700,2.700
23,7.292,2507.341,228.186,2505.991,226.835,2.700,2.700
24,51.046,36.841,237.058,32.405,229.536,10.802,13.502
25,21.877,49.958,232.686,45.907,229.536,8.101,5.401
26,7.292,2115.780,252.489,2114.430,251.139,2.700,2.700
27,218.768,555.387,278.773,548.185,264.641,13.502,27.004
28,36.461,2703.391,268.152,2700.421,264.641,5.401,8.101
29,21.877,322.700,274.093,321.350,270.042,2.700,8.101
30,7.292,568.439,279.494,567.088,278.143,2.700,2.700
31,51.046,587.727,285.280,583.291,278.143,8.101,13.502
32,7.292,328.101,282.194,326.751,280.844,2.700,2.700
33,109.384,1606.120,289.035,1598.649,280.844,16.203,16.203
34,21.877,558.537,296.596,556.287,294.346,5.401,5.401
35,277.106,128.270,308.061,118.819,297.046,18.903,21.603
36,7.292,17.553,306.498,16.203,305.148,2.700,2.700
37,7.292,1289.451,306.498,1288.101,305.148,2.700,2.700
38,14.585,445.569,314.599,442.869,313.249,5.401,2.700
39,3500.291,225.440,354.166,191.730,315.949,75.612,70.211
40,7.292,444.219,320.000,442.869,318.650,2.700,2.700
41,459.413,82.963,336.117,70.211,321.350,24.304,29.705
42,14.585,225.485,326.751,224.135,324.051,2.700,5.401
43,7.292,365.907,328.101,364.557,326.751,2.700,2.700
44,7.292,484.726,330.802,483.375,329.451,2.700,2.700
45,7.292,382.110,333.502,380.759,332.152,2.700,2.700
46,7.292,171.477,344.304,170.127,342.953,2.700,2.700
47,14.585,178.228,348.354,175.527,345.654,5.401,5.401
48,14.585,170.127,349.705,167.426,348.354,5.401,2.700
49,7.292,79.662,352.405,78.312,351.055,2.700,2.700
50,7.292,174.177,355.105,172.827,353.755,2.700,2.700
51,7.292,182.278,355.105,180.928,353.755,2.700,2.700
52,94.800,1222.564,358.221,1215.189,353.755,13.502,10.802
53,123.969,456.768,374.008,450.970,364.557,10.802,16.203
54,3565.922,320.906,415.155,288.945,380.759,64.810,72.911
55,14.585,128.270,386.160,126.920,383.460,2.700,5.401
56,94.800,425.109,390.834,418.565,383.460,13.502,16.203
57,196.891,1022.509,403.813,1015.358,391.561,13.502,27.004
58,7.292,436.118,395.612,434.768,394.261,2.700,2.700
59,21.877,887.988,397.412,885.738,394.261,5.401,5.401
60,36.461,1210.599,397.232,1207.088,394.261,8.101,5.401
61,1560.547,465.835,436.055,442.869,410.464,45.907,51.308
62,7.292,63.460,414.515,62.110,413.164,2.700,2.700
63,160.430,410.464,438.450,402.363,426.667,13.502,21.603
64,36.461,563.578,430.177,558.987,426.667,8.101,8.101
65,7.292,554.937,436.118,553.586,434.768,2.700,2.700
66,619.843,1843.101,459.373,1830.885,437.468,29.705,37.806
67,1071.964,2672.360,468.156,2651.813,445.569,40.506,43.207
68,7.292,1856.539,449.620,1855.189,448.270,2.700,2.700
69,612.551,865.485,467.687,850.633,450.970,29.705,32.405
70,7.292,60.759,455.021,59.409,453.671,2.700,2.700
71,29.169,325.401,459.747,321.350,456.371,8.101,5.401
72,14.585,1513.586,461.772,1512.236,459.072,2.700,5.401
73,1123.010,374.043,480.026,356.456,461.772,35.105,40.506
74,14.585,326.751,467.173,324.051,464.472,5.401,5.401
75,7.292,322.700,471.223,321.350,469.873,2.700,2.700
76,7.292,436.118,473.924,434.768,472.574,2.700,2.700
77,14.585,437.468,479.325,434.768,477.975,5.401,2.700
78,7.292,249.789,482.025,248.439,480.675,2.700,2.700
79,204.184,154.888,492.827,143.122,483.375,21.603,18.903
80,7.292,1014.008,484.726,1012.658,483.375,2.700,2.700
81,7.292,1265.147,487.426,1263.797,486.076,2.700,2.700
82,43.754,479.775,491.927,475.274,488.776,10.802,5.401
83,29.169,1254.346,490.802,1250.295,488.776,8.101,5.401
84,7.292,1143.628,492.827,1142.278,491.477,2.700,2.700
85,36.461,76.422,498.228,72.911,494.177,8.101,8.101
86,175.015,1130.464,506.216,1123.375,494.177,16.203,24.304
87,58.338,1149.367,500.928,1144.978,494.177,8.101,16.203
88,7.292,144.473,498.228,143.122,496.877,2.700,2.700
89,7.292,1305.654,503.629,1304.303,502.278,2.700,2.700
90,7.292,1311.054,503.629,1309.704,502.278,2.700,2.700
91,58.338,1306.329,514.093,1301.603,507.679,8.101,13.502
92,36.461,607.865,515.510,604.894,510.380,8.101,10.802
93,7.292,1289.451,511.730,1288.101,510.380,2.700,2.700
94,14.585,286.245,514.430,283.544,513.080,5.401,2.700
95,7.292,1294.852,517.131,1293.502,515.780,2.700,2.700
96,14.585,286.245,521.181,283.544,518.481,5.401,5.401
97,233.353,325.991,530.042,315.949,521.181,18.903,18.903
98,7.292,560.337,525.232,558.987,523.882,2.700,2.700
99,7.292,549.536,527.932,548.185,526.582,2.700,2.700
100,29.169,735.190,532.658,731.814,529.283,8.101,5.401
101,7.292,147.173,533.333,145.823,531.983,2.700,2.700
102,14.585,446.920,534.683,445.569,531.983,2.700,5.401
103,7.292,552.236,533.333,550.886,531.983,2.700,2.700
104,72.923,2457.923,536.304,2451.982,531.983,13.502,8.101
105,867.781,178.035,555.073,159.325,537.384,37.806,37.806
106,123.969,448.349,542.070,437.468,537.384,21.603,10.802
107,875.073,1272.888,558.019,1255.696,537.384,35.105,40.506
108,7.292,860.084,541.434,858.734,540.084,2.700,2.700
109,386.490,599.519,556.261,588.692,542.785,24.304,27.004
110,43.754,1014.908,548.185,1009.957,542.785,8.101,10.802
111,36.461,678.076,551.156,675.105,545.485,5.401,10.802
112,3055.463,860.729,581.206,831.730,545.485,59.409,72.911
113,627.136,99.005,563.666,86.413,548.185,27.004,32.405
114,7.292,870.886,549.536,869.536,548.185,2.700,2.700
115,7.292,155.274,554.937,153.924,553.586,2.700,2.700
116,14.585,256.540,554.937,253.840,553.586,5.401,2.700
117,87.507,486.751,561.463,480.675,553.586,10.802,16.203
118,7.292,2680.168,554.937,2678.818,553.586,2.700,2.700
119,291.691,2685.366,568.304,2676.117,553.586,16.203,27.004
120,145.845,2699.611,567.088,2695.020,556.287,10.802,24.304
121,7.292,679.156,560.337,677.806,558.987,2.700,2.700
122,145.845,327.156,568.979,321.350,561.688,10.802,16.203
123,21.877,126.470,571.139,124.219,567.088,5.401,8.101
124,7.292,374.008,568.439,372.658,567.088,2.700,2.700
125,7.292,344.304,571.139,342.953,569.789,2.700,2.700
126,342.737,354.358,583.262,342.953,569.789,21.603,27.004
127,21.877,271.392,578.340,267.342,575.190,8.101,5.401
128,7.292,338.903,576.540,337.553,575.190,2.700,2.700
129,7.292,368.607,576.540,367.257,575.190,2.700,2.700
130,7.292,1076.118,581.941,1074.768,580.591,2.700,2.700
131,7.292,268.692,584.641,267.342,583.291,2.700,2.700
132,7.292,368.607,584.641,367.257,583.291,2.700,2.700
133,269.814,520.050,595.516,510.380,585.991,27.004,21.603
134,7.292,368.607,590.042,367.257,588.692,2.700,2.700
135,7.292,395.612,590.042,394.261,588.692,2.700,2.700
136,7.292,730.464,595.443,729.114,594.093,2.700,2.700
137,7.292,1316.455,595.443,1315.105,594.093,2.700,2.700
138,7.292,1321.856,595.443,1320.506,594.093,2.700,2.700
139,182.307,697.195,607.325,691.308,596.793,13.502,18.903
140,7.292,611.645,600.844,610.295,599.493,2.700,2.700
141,7.292,727.763,600.844,726.413,599.493,2.700,2.700
142,7.292,530.633,603.544,529.283,602.194,2.700,2.700
143,43.754,482.025,612.095,477.975,607.595,8.101,8.101
144,51.046,658.710,611.645,653.502,607.595,10.802,8.101
145,379.198,1148.302,630.289,1136.877,615.696,24.304,27.004
146,7.292,220.084,619.747,218.734,618.396,2.700,2.700
147,65.630,328.401,626.048,324.051,618.396,8.101,13.502
148,14.585,480.675,619.747,477.975,618.396,5.401,2.700
149,7.292,495.527,619.747,494.177,618.396,2.700,2.700
150,29.169,487.426,623.797,483.375,621.097,8.101,5.401
151,7.292,336.202,625.147,334.852,623.797,2.700,2.700
152,7.292,479.325,625.147,477.975,623.797,2.700,2.700
153,7.292,600.844,625.147,599.493,623.797,2.700,2.700
154,94.800,147.381,633.456,143.122,626.498,10.802,13.502
155,14.585,1030.211,629.198,1028.860,626.498,2.700,5.401
156,7.292,338.903,630.548,337.553,629.198,2.700,2.700
157,1742.853,1023.296,654.547,1001.856,629.198,43.207,54.008
158,7.292,560.337,633.249,558.987,631.899,2.700,2.700
159,1844.945,779.915,659.164,756.118,631.899,45.907,59.409
160,7.292,330.802,635.949,329.451,634.599,2.700,2.700
161,7.292,336.202,635.949,334.852,634.599,2.700,2.700
162,51.046,2680.168,639.035,2670.716,634.599,18.903,8.101
163,7.292,627.848,638.650,626.498,637.299,2.700,2.700
164,7.292,1327.257,638.650,1325.907,637.299,2.700,2.700
165,29.169,1336.033,644.050,1334.008,640.000,5.401,8.101
166,36.461,2692.050,646.751,2689.619,640.000,5.401,13.502
167,7.292,884.388,644.050,883.038,642.700,2.700,2.700
168,1874.114,1335.684,668.690,1312.405,642.700,48.608,64.810
169,189.599,2588.873,650.594,2581.602,642.700,16.203,16.203
170,7.292,1146.329,646.751,1144.978,645.401,2.700,2.700
171,7.292,1151.730,646.751,1150.379,645.401,2.700,2.700
172,43.754,2672.517,649.451,2668.016,645.401,10.802,10.802
173,14.585,2696.370,650.801,2695.020,648.101,2.700,5.401
174,14.585,2678.818,653.502,2676.117,650.801,5.401,5.401
175,7.292,401.013,654.852,399.662,653.502,2.700,2.700
176,656.305,965.280,671.985,950.548,653.502,29.705,35.105
177,590.674,1285.917,674.155,1271.898,653.502,27.004,37.806
178,36.461,1292.692,657.012,1288.101,653.502,8.101,8.101
179,21.877,2691.870,659.353,2689.619,656.202,5.401,5.401
180,7.292,908.692,660.253,907.341,658.903,2.700,2.700
181,196.891,1066.916,672.655,1055.865,658.903,18.903,24.304
182,7.292,2677.467,660.253,2676.117,658.903,2.700,2.700
183,21.877,398.312,663.853,394.261,661.603,8.101,5.401
184,65.630,914.693,669.254,907.341,661.603,13.502,13.502
185,14.585,2673.417,664.304,2670.716,661.603,5.401,5.401
186,14.585,2681.518,665.654,2678.818,664.304,5.401,2.700
187,7.292,174.177,671.055,172.827,669.704,2.700,2.700
188,21.877,446.920,673.755,445.569,669.704,2.700,8.101
189,7.292,398.312,673.755,396.962,672.405,2.700,2.700
190,1298.025,749.822,701.169,731.814,672.405,37.806,51.308
191,7.292,58.059,676.455,56.709,675.105,2.700,2.700
192,7.292,598.143,679.156,596.793,677.806,2.700,2.700
193,7.292,1054.514,679.156,1053.164,677.806,2.700,2.700
194,7.292,179.578,681.856,178.228,680.506,2.700,2.700
195,7.292,330.802,681.856,329.451,680.506,2.700,2.700
196,7.292,298.397,684.557,297.046,683.207,2.700,2.700
197,7.292,684.557,684.557,683.207,683.207,2.700,2.700
198,7.292,689.958,684.557,688.607,683.207,2.700,2.700
199,7.292,776.371,684.557,775.021,683.207,2.700,2.700
