 ,Area,X,Y,BX,BY,Width,Height
1,463.989,2150.647,16.987,2136.841,5.263,26.316,23.684
2,304.709,1668.720,18.720,1657.894,7.895,21.053,21.053
3,20.776,114.474,14.474,110.526,10.526,7.895,7.895
4,457.063,306.778,23.285,289.474,10.526,34.211,28.947
5,110.803,18.750,31.250,10.526,23.684,18.421,13.158
6,256.233,134.531,45.413,123.684,36.842,21.053,18.421
7,55.402,737.829,46.382,734.210,42.105,7.895,7.895
8,20.776,2225.876,49.561,2223.683,47.368,5.263,5.263
9,55.402,2537.170,51.316,2531.578,47.368,10.526,7.895
10,117.728,1567.414,57.353,1557.894,50.000,15.789,13.158
11,34.626,425.526,55.526,421.052,52.632,7.895,5.263
12,117.728,647.136,68.189,639.473,60.526,15.789,13.158
13,858.725,370.161,97.347,352.631,81.579,36.842,36.842
14,6.925,2132.894,88.158,2131.578,86.842,2.632,2.632
15,62.327,1101.315,111.842,1097.368,107.895,7.895,7.895
16,6.925,1782.894,109.210,1781.578,107.895,2.632,2.632
17,69.252,988.421,123.158,984.210,118.421,10.526,10.526
18,13.850,61.842,123.684,60.526,121.053,2.632,5.263
19,6.925,701.316,132.895,700.000,131.579,2.632,2.632
20,927.977,1316.771,178.967,1300.000,157.895,31.579,42.105
21,657.894,2192.257,175.083,2176.315,160.526,31.579,31.579
22,20.776,2454.824,169.737,2452.631,165.789,5.263,7.895
23,6.925,272.368,201.316,271.053,200.000,2.632,2.632
24,90.028,2297.671,215.283,2292.104,210.526,10.526,10.526
25,117.728,1640.015,222.988,1631.578,218.421,15.789,10.526
26,429.363,1292.996,233.362,1278.947,221.053,26.316,23.684
27,48.476,1698.308,228.383,1694.736,223.684,7.895,7.895
28,207.756,484.649,267.982,478.947,255.263,13.158,26.316
29,76.177,2586.482,274.282,2581.578,268.421,10.526,10.526
30,1322.714,581.903,296.783,560.526,273.684,42.105,50.000
31,159.280,1132.780,302.002,1121.052,292.105,21.053,18.421
32,6.925,19.737,303.947,18.421,302.631,2.632,2.632
33,55.402,198.684,307.895,194.737,302.631,7.895,10.526
34,193.906,317.105,315.131,310.526,305.263,15.789,18.421
35,6.925,322.368,306.579,321.053,305.263,2.632,2.632
36,256.233,1052.880,324.289,1042.105,313.158,21.053,21.053
37,13.850,1896.052,326.316,1894.736,323.684,2.632,5.263
38,34.626,1924.999,342.895,1921.052,339.474,7.895,7.895
39,235.457,316.563,354.489,307.895,342.105,18.421,23.684
40,62.327,1360.380,359.210,1355.263,355.263,10.526,7.895
41,13.850,1759.210,360.526,1757.894,357.895,2.632,5.263
42,6.925,1369.736,367.105,1368.421,365.789,2.632,2.632
43,90.028,1999.696,386.741,1994.736,381.579,10.526,10.526
44,242.382,100.564,396.804,92.105,386.842,18.421,18.421
45,228.532,1423.484,397.647,1413.157,389.474,18.421,18.421
46,200.831,1611.025,397.867,1599.999,389.474,21.053,15.789
47,277.008,171.579,408.158,160.526,397.368,21.053,23.684
48,34.626,777.105,406.579,773.684,402.631,7.895,7.895
49,6.925,769.737,406.579,768.421,405.263,2.632,2.632
50,83.102,1594.298,412.061,1589.473,405.263,10.526,13.158
51,55.402,1833.223,416.776,1828.947,413.158,7.895,7.895
52,55.402,610.526,428.618,607.895,421.052,5.263,13.158
53,6.925,1461.842,435.526,1460.526,434.210,2.632,2.632
54,20.776,1467.105,438.158,1465.789,434.210,2.632,7.895
55,754.847,587.047,456.265,571.052,436.842,28.947,36.842
56,20.776,1002.193,442.544,1000.000,439.474,5.263,5.263
57,159.280,754.176,451.544,747.368,444.737,15.789,13.158
58,6.925,1469.736,446.052,1468.421,444.737,2.632,2.632
59,664.819,1787.527,464.117,1773.684,444.737,28.947,39.474
60,6.925,359.210,459.210,357.895,457.895,2.632,2.632
61,62.327,131.140,464.766,126.316,460.526,10.526,7.895
62,6.925,185.526,461.842,184.210,460.526,2.632,2.632
63,6.925,609.210,461.842,607.895,460.526,2.632,2.632
