 ,Area,X,Y,BX,BY,Width,Height
1,701.241,1630.743,25.704,1616.216,8.108,29.730,32.432
2,7.305,306.757,12.162,305.405,10.811,2.703,2.703
3,73.046,1917.837,18.919,1910.810,13.514,13.514,10.811
4,1753.103,46.250,72.579,21.622,45.946,48.649,51.351
5,94.960,2089.500,62.058,2083.783,54.054,10.811,18.919
6,7.305,2228.378,58.108,2227.026,56.757,2.703,2.703
7,7.305,2098.648,63.513,2097.297,62.162,2.703,2.703
8,29.218,1193.243,67.568,1189.189,64.865,8.108,5.405
9,7.305,2098.648,71.622,2097.297,70.270,2.703,2.703
10,518.626,2036.257,108.394,2024.324,91.892,27.027,32.432
11,452.885,1213.775,103.880,1197.297,94.595,29.730,21.622
12,584.368,2129.357,148.851,2113.513,137.838,32.432,21.622
13,7.305,428.378,158.108,427.027,156.757,2.703,2.703
14,58.437,1576.351,186.824,1572.972,181.081,8.108,10.811
15,357.925,2408.355,250.882,2397.296,237.838,21.622,24.324
16,36.523,1398.648,284.594,1394.594,281.081,8.108,8.108
17,197.224,504.955,329.680,500.000,318.919,10.811,24.324
18,7.305,1058.108,331.081,1056.756,329.730,2.703,2.703
19,7.305,509.459,333.784,508.108,332.432,2.703,2.703
20,146.092,2729.729,400.135,2724.323,391.892,10.811,18.919
21,65.741,1126.576,399.850,1121.621,394.594,8.108,10.811
22,409.057,541.940,412.452,529.730,397.297,24.324,27.027
23,7.305,468.919,401.351,467.567,400.000,2.703,2.703
24,430.971,699.794,427.141,686.486,416.216,27.027,24.324
25,36.523,2413.783,457.567,2408.107,454.054,10.811,5.405
26,255.661,1700.656,479.730,1689.189,470.270,21.622,21.622
27,7.305,498.648,482.432,497.297,481.081,2.703,2.703
28,65.741,1816.366,488.438,1810.810,483.784,10.811,10.811
29,1307.523,781.058,529.284,748.648,508.108,62.162,40.541
30,29.218,1051.351,510.811,1048.648,508.108,5.405,5.405
31,14.609,993.243,513.513,991.892,510.811,2.703,5.405
32,7.305,998.648,517.567,997.297,516.216,2.703,2.703
33,43.828,311.712,524.775,308.108,518.919,8.108,10.811
34,58.437,1000.000,531.081,997.297,524.324,5.405,13.514
35,7.305,250.000,541.892,248.649,540.540,2.703,2.703
36,189.920,2435.758,550.624,2429.729,540.540,13.514,18.919
37,36.523,1408.378,547.838,1405.405,543.243,5.405,8.108
38,7.305,1404.054,555.405,1402.702,554.054,2.703,2.703
39,14.609,1082.432,562.162,1081.081,559.459,2.703,5.405
40,7.305,1087.837,566.216,1086.486,564.865,2.703,2.703
41,14.609,1081.081,568.919,1078.378,567.567,5.405,2.703
42,182.615,2199.188,585.784,2191.891,575.675,13.514,18.919
43,409.057,1098.359,592.181,1086.486,578.378,24.324,27.027
44,80.351,2253.439,592.506,2248.648,586.486,10.811,10.811
45,14.609,1224.324,622.973,1221.621,621.621,5.405,2.703
46,7.305,1222.973,628.378,1221.621,627.027,2.703,2.703
47,7.305,74.324,633.784,72.973,632.432,2.703,2.703
48,379.839,86.123,643.555,72.973,632.432,27.027,21.622
49,7.305,2087.837,658.108,2086.486,656.757,2.703,2.703
50,7.305,533.784,660.811,532.432,659.459,2.703,2.703
51,21.914,1195.946,671.621,1194.594,667.567,2.703,8.108
52,7.305,1201.351,671.621,1200.000,670.270,2.703,2.703
53,7.305,1201.351,679.729,1200.000,678.378,2.703,2.703
54,533.236,961.329,696.612,945.946,681.081,29.730,32.432
55,36.523,2580.810,702.973,2578.377,697.297,5.405,10.811
56,430.971,2453.984,715.002,2443.242,702.702,21.622,24.324
57,204.529,1268.822,714.189,1259.459,705.405,16.216,18.919
58,43.828,2017.567,718.018,2013.513,713.513,8.108,8.108
59,7.305,2117.567,752.702,2116.215,751.351,2.703,2.703
60,29.218,47.973,787.838,43.243,783.784,8.108,8.108
61,7.305,790.540,787.838,789.189,786.486,2.703,2.703
62,36.523,1057.567,788.919,1054.054,786.486,8.108,5.405
63,51.132,1907.142,799.807,1902.702,794.594,8.108,10.811
64,7.305,558.108,804.054,556.757,802.702,2.703,2.703
65,277.575,1738.548,835.348,1727.026,824.324,21.622,18.919
66,7.305,2714.864,828.378,2713.513,827.027,2.703,2.703
67,7.305,2709.458,831.081,2708.107,829.729,2.703,2.703
68,7.305,677.027,833.783,675.675,832.432,2.703,2.703
69,14.609,875.675,845.946,872.973,843.243,5.405,5.405
70,80.351,409.214,861.056,400.000,856.756,16.216,10.811
71,168.006,617.920,873.031,610.811,862.162,13.514,18.919
72,379.839,348.389,876.455,335.135,867.567,27.027,21.622
73,7.305,404.054,868.919,402.703,867.567,2.703,2.703
74,87.655,1095.045,874.324,1089.189,867.567,10.811,13.514
75,102.264,1758.301,874.324,1751.351,867.567,13.514,13.514
76,1197.954,213.200,895.979,191.892,870.270,40.541,48.649
77,314.098,2707.133,884.946,2697.296,872.973,18.919,24.324
78,7.305,1277.027,882.432,1275.675,881.081,2.703,2.703
79,7.305,979.729,887.838,978.378,886.486,2.703,2.703
80,7.305,2704.053,898.648,2702.702,897.297,2.703,2.703
81,51.132,668.533,916.023,664.865,910.810,8.108,10.811
82,153.397,1418.082,927.735,1410.810,918.919,13.514,18.919
83,138.787,1819.985,933.641,1813.513,924.324,13.514,16.216
84,642.805,380.313,962.315,364.865,943.243,29.730,35.135
85,255.661,1440.424,952.934,1432.432,943.243,16.216,18.919
86,7.305,979.729,947.297,978.378,945.946,2.703,2.703
87,7056.240,1969.942,997.191,1924.324,945.946,91.892,108.108
88,7.305,979.729,952.702,978.378,951.351,2.703,2.703
89,7.305,22.973,955.405,21.622,954.054,2.703,2.703
90,14.609,2554.053,967.567,2551.350,964.865,5.405,5.405
91,7.305,239.189,971.621,237.838,970.270,2.703,2.703
92,7.305,1563.513,979.729,1562.162,978.378,2.703,2.703
93,7.305,1228.378,982.432,1227.027,981.081,2.703,2.703
94,7.305,1758.107,982.432,1756.756,981.081,2.703,2.703
95,7.305,1566.216,985.135,1564.864,983.783,2.703,2.703
96,7.305,1709.459,987.837,1708.107,986.486,2.703,2.703
97,7.305,1260.810,990.540,1259.459,989.189,2.703,2.703
98,182.615,1284.810,996.594,1275.675,989.189,18.919,16.216
99,94.960,1797.193,998.025,1789.189,991.892,16.216,10.811
100,43.828,1779.279,998.198,1775.675,994.594,8.108,8.108
101,401.753,1387.788,1010.393,1375.675,997.297,24.324,29.730
102,7.305,2741.891,998.648,2740.540,997.297,2.703,2.703
103,175.310,1140.315,1011.937,1132.432,1002.702,13.514,18.919
104,14.609,1785.134,1005.405,1783.783,1002.702,2.703,5.405
105,160.701,1799.754,1012.653,1791.891,1005.405,16.216,16.216
106,29.218,1120.270,1010.810,1116.216,1008.108,8.108,5.405
107,7.305,1285.135,1009.459,1283.783,1008.108,2.703,2.703
108,7.305,1841.891,1014.865,1840.540,1013.513,2.703,2.703
109,43.828,649.099,1019.819,643.243,1016.216,10.811,8.108
110,7.305,1841.891,1020.270,1840.540,1018.919,2.703,2.703
111,7.305,1795.945,1022.973,1794.594,1021.621,2.703,2.703
112,7.305,2187.837,1022.973,2186.486,1021.621,2.703,2.703
113,14.609,1356.756,1027.027,1354.054,1024.324,5.405,5.405
114,29.218,320.270,1031.081,316.216,1027.027,8.108,8.108
115,7.305,1839.189,1028.378,1837.837,1027.027,2.703,2.703
116,511.322,2187.605,1039.112,2172.972,1027.027,29.730,27.027
117,7.305,1836.486,1033.783,1835.134,1032.432,2.703,2.703
118,7.305,317.567,1036.486,316.216,1035.135,2.703,2.703
119,36.523,922.432,1038.108,918.919,1035.135,8.108,5.405
120,7.305,1177.027,1036.486,1175.675,1035.135,2.703,2.703
121,7.305,1863.513,1039.189,1862.161,1037.837,2.703,2.703
122,14.609,918.919,1045.946,916.216,1043.243,5.405,5.405
123,7.305,985.135,1044.594,983.783,1043.243,2.703,2.703
124,87.655,2489.864,1053.603,2483.783,1048.648,10.811,10.811
125,7.305,1409.459,1055.405,1408.108,1054.054,2.703,2.703
126,7.305,1679.729,1066.216,1678.378,1064.864,2.703,2.703
127,14.609,1035.135,1074.324,1032.432,1072.973,5.405,2.703
128,14.609,2236.486,1083.783,2235.134,1081.081,2.703,5.405
129,321.402,655.589,1100.614,645.946,1086.486,18.919,29.730
130,7.305,274.324,1090.540,272.973,1089.189,2.703,2.703
131,7.305,1985.134,1098.648,1983.783,1097.297,2.703,2.703
132,387.144,2398.291,1114.049,2386.486,1097.297,24.324,29.730
133,7.305,771.621,1101.351,770.270,1100.000,2.703,2.703
134,7.305,122.973,1109.459,121.622,1108.108,2.703,2.703
135,7.305,1601.351,1114.864,1599.999,1113.513,2.703,2.703
136,7.305,1979.729,1114.864,1978.378,1113.513,2.703,2.703
137,387.144,1978.658,1129.959,1967.567,1118.919,21.622,21.622
138,87.655,2131.080,1129.955,2127.026,1124.324,8.108,13.514
139,555.149,1800.106,1140.860,1786.486,1127.027,27.027,29.730
140,43.828,1947.747,1134.684,1943.243,1129.729,8.108,10.811
141,21.914,1318.468,1138.288,1316.216,1135.135,5.405,5.405
