 ,Area,X,Y,BX,BY,Width,Height
1,268.899,2324.868,14.754,2315.724,2.696,18.871,21.567
2,101.746,804.130,16.368,797.968,8.088,13.479,16.175
3,101.746,1442.273,17.330,1436.881,10.783,10.783,13.479
4,79.943,1639.192,29.287,1633.678,21.567,10.783,16.175
5,43.605,1480.913,30.104,1474.623,26.958,10.783,5.392
6,188.956,273.316,37.431,264.192,29.654,18.871,13.479
7,167.153,1468.704,52.100,1461.144,43.133,16.175,18.871
8,181.688,1542.612,59.578,1533.932,43.133,16.175,26.958
9,225.294,2110.536,59.526,2100.057,51.221,18.871,16.175
10,123.548,1063.825,58.436,1054.072,53.917,21.567,10.783
11,203.491,1813.432,64.411,1806.211,56.613,16.175,16.175
12,123.548,1222.245,72.074,1215.823,62.004,13.479,18.871
13,196.224,1985.584,70.741,1976.049,62.004,16.175,18.871
14,232.561,1679.675,75.231,1668.723,67.396,21.567,13.479
15,414.250,2040.158,90.311,2027.270,75.483,26.958,29.654
16,36.338,848.919,81.684,846.493,78.179,5.392,8.088
17,50.873,756.182,96.472,752.139,91.658,8.088,8.088
18,79.943,79.037,118.249,72.788,113.225,10.783,10.783
19,1177.341,2025.439,152.864,2003.007,129.400,43.133,45.829
20,94.478,1177.977,155.425,1169.993,150.967,13.479,10.783
21,36.338,1167.567,163.637,1164.602,159.054,5.392,8.088
22,130.816,717.093,172.683,706.309,167.142,18.871,10.783
23,392.447,1580.609,188.110,1563.586,175.229,29.654,26.958
24,138.083,1138.424,188.638,1129.556,180.621,16.175,13.479
25,588.671,1953.667,196.547,1930.220,183.317,45.829,26.958
26,276.167,2097.503,197.931,2086.578,183.317,21.567,26.958
27,101.746,1535.665,214.127,1528.540,210.275,13.479,8.088
28,1031.991,1793.567,234.139,1776.557,212.971,35.046,43.133
29,145.351,577.314,220.654,566.126,215.667,24.263,10.783
30,167.153,410.060,240.926,401.680,231.842,16.175,16.175
31,595.938,2008.070,248.576,1992.224,231.842,32.350,32.350
32,174.421,1523.710,244.760,1515.061,237.234,16.175,16.175
33,36.338,1014.983,257.452,1010.939,253.409,8.088,8.088
34,181.688,1655.082,268.775,1639.069,256.105,29.654,29.654
35,283.434,1690.463,273.489,1676.811,264.192,24.263,21.567
36,87.210,2043.894,269.584,2038.053,264.192,10.783,10.783
37,36.338,1566.551,280.637,1563.586,274.975,5.392,10.783
38,87.210,1941.003,289.353,1935.611,283.063,10.783,10.783
39,130.816,1021.123,296.243,1013.635,288.455,16.175,13.479
40,225.294,2216.631,303.456,2205.195,293.846,24.263,16.175
41,145.351,2079.973,310.291,2073.099,301.934,13.479,16.175
42,72.675,1729.380,314.604,1722.640,307.325,13.479,13.479
43,87.210,1657.491,342.821,1649.853,336.980,13.479,10.783
44,1671.534,730.220,368.580,703.614,342.371,56.613,53.917
45,72.675,2074.447,354.233,2070.403,347.763,8.088,13.479
46,203.491,1793.310,372.122,1784.644,363.938,18.871,16.175
47,247.096,1120.993,376.069,1110.685,366.634,21.567,18.871
48,43.605,1816.096,372.026,1811.603,366.634,8.088,10.783
49,36.338,1715.901,394.940,1711.857,390.896,8.088,8.088
50,36.338,345.337,422.438,342.371,417.855,5.392,8.088
51,36.338,1870.102,430.525,1865.520,425.942,8.088,8.088
52,196.224,1483.559,439.871,1477.319,428.638,16.175,24.263
53,43.605,341.473,439.422,336.980,436.726,10.783,5.392
54,65.408,323.650,452.451,318.109,447.509,10.783,10.783
55,123.548,1518.153,452.980,1509.669,447.509,16.175,10.783
56,87.210,630.377,461.887,622.738,458.292,13.479,8.088
57,36.338,839.214,472.041,835.710,469.076,8.088,5.392
58,646.811,1772.998,490.052,1757.686,471.772,26.958,40.438
59,341.574,838.893,497.497,827.622,485.251,21.567,29.654
60,268.899,1633.933,515.379,1620.198,504.122,29.654,21.567
61,58.140,2181.607,508.839,2178.237,504.122,8.088,10.783
62,356.109,276.653,546.292,266.888,533.776,21.567,24.263
63,43.605,294.296,558.937,288.455,555.343,10.783,8.088
64,283.434,2218.087,596.160,2205.195,584.997,32.350,24.263
65,36.338,907.149,592.815,903.106,587.693,8.088,10.783
