 ,Area,X,Y,BX,BY,Width,Height
1,3105.767,112.923,46.453,63.262,15.815,86.985,63.262
2,368.245,1436.895,30.015,1415.484,15.815,39.539,28.995
3,76.428,1529.667,24.083,1523.556,18.451,10.544,10.544
4,55.584,1993.737,26.359,1987.477,21.087,10.544,10.544
5,333.505,222.185,52.169,210.873,36.903,26.359,31.631
6,90.324,806.690,47.142,801.317,42.175,10.544,10.544
7,97.272,355.660,56.672,350.576,50.082,10.544,13.180
8,90.324,1294.739,54.847,1288.960,50.082,13.180,10.544
9,347.401,2358.349,63.156,2348.596,50.082,18.451,26.359
10,76.428,1964.592,61.704,1958.482,52.718,10.544,15.815
11,291.817,2389.453,73.115,2380.227,57.990,18.451,31.631
12,201.493,2227.117,96.029,2216.801,89.621,18.451,15.815
13,1591.098,761.059,118.748,738.055,94.893,47.446,47.446
14,3640.765,1106.559,146.927,1064.908,113.344,76.441,65.898
15,2501.289,2660.037,141.622,2630.639,113.344,57.990,57.990
16,2688.886,64.362,157.259,34.267,129.160,63.262,60.626
17,236.233,1585.733,139.471,1576.275,129.160,21.087,18.451
18,194.545,1929.957,173.688,1921.579,163.426,18.451,23.723
19,111.168,1781.546,177.100,1773.968,171.334,15.815,13.180
20,132.012,185.416,213.856,179.242,208.237,13.180,13.180
21,62.532,744.938,244.408,740.691,239.868,10.544,7.908
22,118.116,2150.360,250.489,2145.631,242.504,10.544,15.815
23,83.376,808.126,250.851,803.953,245.140,10.544,13.180
24,465.518,883.837,262.667,867.215,250.412,31.631,26.359
25,41.688,2139.481,267.984,2135.088,263.591,7.908,7.908
26,41.688,2423.720,267.984,2417.130,263.591,10.544,7.908
27,145.909,307.084,275.076,300.494,266.227,15.815,21.087
28,396.037,1781.483,287.291,1768.696,268.863,23.723,34.267
29,382.141,2605.454,293.712,2591.100,282.042,31.631,21.087
30,2230.316,1266.440,310.327,1238.878,284.678,55.354,52.718
31,201.493,2199.304,293.359,2190.442,284.678,15.815,18.451
32,166.753,239.099,297.419,231.960,287.314,15.815,18.451
33,55.584,565.403,291.927,561.449,287.314,7.908,10.544
34,41.688,2054.692,308.841,2050.739,305.766,7.908,7.908
35,1625.838,2498.348,328.250,2475.120,305.766,47.446,44.810
36,416.882,563.602,323.075,548.269,313.673,34.267,18.451
37,34.740,1616.077,341.878,1613.177,337.397,5.272,7.908
38,55.584,2152.880,342.009,2148.267,337.397,10.544,7.908
39,34.740,1379.899,346.622,1375.945,342.668,7.908,7.908
40,34.740,1074.661,364.019,1070.180,361.120,7.908,5.272
41,34.740,1114.199,373.509,1109.718,369.028,7.908,7.908
42,41.688,1692.694,374.299,1689.619,369.028,7.908,10.544
43,145.909,988.529,388.044,980.559,382.207,15.815,13.180
44,41.688,1026.248,405.491,1020.097,400.658,10.544,7.908
45,222.337,1712.683,414.991,1702.798,403.294,18.451,23.723
46,125.064,1030.934,412.666,1020.097,405.930,21.087,15.815
47,375.193,1081.602,428.872,1072.816,416.474,21.087,28.995
48,55.584,1176.605,456.342,1172.980,450.741,7.908,10.544
49,298.765,453.959,469.100,445.469,458.648,18.451,23.723
50,34.740,2011.463,471.037,2005.928,466.556,10.544,7.908
51,319.609,1792.247,483.403,1781.876,471.828,18.451,23.723
52,1083.892,1291.022,519.950,1270.509,490.279,36.903,52.718
53,159.805,2453.976,496.984,2443.489,490.279,18.451,13.180
54,62.532,1583.450,501.848,1578.911,498.187,10.544,7.908
55,69.480,1790.047,514.266,1784.512,508.731,10.544,10.544
56,409.934,529.394,530.287,519.274,514.003,21.087,36.903
57,48.636,809.789,528.500,806.589,524.546,7.908,7.908
58,333.505,668.862,538.824,656.342,529.818,23.723,18.451
59,173.701,947.294,539.887,941.020,529.818,13.180,21.087
60,62.532,2375.395,548.416,2369.684,542.998,10.544,10.544
61,34.740,1197.494,549.060,1194.068,545.634,7.908,7.908
62,48.636,1661.189,554.483,1657.988,550.905,7.908,7.908
63,62.532,889.620,558.374,885.666,553.541,7.908,10.544
64,83.376,1478.087,574.848,1470.838,569.357,13.180,10.544
65,48.636,81.902,575.570,76.441,571.993,10.544,7.908
66,41.688,97.089,579.022,92.257,574.629,7.908,7.908
67,83.376,772.102,601.647,767.050,595.716,10.544,10.544
68,722.595,125.079,629.146,108.072,603.624,34.267,50.082
69,152.857,2026.776,609.854,2019.108,603.624,15.815,13.180
70,458.570,2070.987,622.394,2050.739,603.624,36.903,34.267
71,34.740,1284.479,612.849,1281.053,608.895,7.908,7.908
72,354.349,1602.091,620.344,1586.818,608.895,28.995,21.087
73,347.401,376.039,627.769,366.392,614.167,21.087,28.995
74,333.505,2441.897,624.766,2430.310,614.167,23.723,23.723
75,555.842,906.918,644.843,893.574,629.983,26.359,31.631
76,138.961,760.987,641.317,751.235,632.619,18.451,15.815
77,55.584,250.741,639.538,245.140,635.254,10.544,7.908
78,118.116,1269.966,668.358,1262.601,658.978,15.815,18.451
79,55.584,982.206,665.238,977.923,661.614,7.908,7.908
80,41.688,1316.198,665.567,1312.684,661.614,7.908,7.908
81,201.493,1151.757,678.565,1143.985,669.521,15.815,18.451
82,145.909,693.182,682.889,685.337,672.157,15.815,21.087
83,69.480,1322.173,679.274,1317.955,672.157,10.544,13.180
84,152.857,1281.053,687.134,1273.145,677.429,15.815,18.451
85,104.220,2570.101,684.195,2562.105,677.429,15.815,13.180
86,118.116,621.842,742.629,614.167,735.419,15.815,13.180
87,145.909,1036.854,753.306,1030.641,743.327,13.180,21.087
88,159.805,1746.635,759.314,1737.065,751.235,18.451,15.815
89,298.765,1562.635,768.368,1552.551,756.506,18.451,26.359
90,118.116,1164.065,774.880,1154.529,769.686,18.451,13.180
91,166.753,2016.142,798.901,2005.928,785.501,18.451,21.087
92,138.961,437.429,799.999,429.653,790.773,15.815,18.451
93,62.532,95.918,801.463,86.985,796.045,15.815,7.908
94,41.688,1391.322,803.953,1386.489,796.045,7.908,15.815
95,34.740,1564.940,810.015,1560.459,806.589,7.908,7.908
96,208.441,445.205,822.580,434.925,809.225,18.451,23.723
